rank,player-name,year signed,age,year 2,value,average/year
88,Davis Webb,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
88,Nathan Peterman,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
88,Matt Simms,2019-2019 (FA: 2020),30,1,"$645,000","$645,000"
88,Paxton Lynch,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
88,Cardale Jones,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
88,Jake Rudock,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
88,Brandon Allen,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
88,Joe Callahan,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
60,Alex McGough,2019-2020 (FA: 2021),23,2,"$1,280,000","$640,000"
61,Chad Kelly,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
61,Garrett Grayson,2019-2020 (FA: 2021),27,2,"$1,230,000","$615,000"
37,David Blough,2019-2021 (FA: 2022),23,3,"$1,775,000","$591,667"
38,Jake Browning,2019-2021 (FA: 2022),23,3,"$1,770,000","$590,000"
39,Brett Rypien,2019-2021 (FA: 2022),22,3,"$1,765,000","$588,333"
39,Taryn Christion,2019-2021 (FA: 2022),22,3,"$1,765,000","$588,333"
41,Kyle Shurmur,2019-2021 (FA: 2022),22,3,"$1,762,500","$587,500"
42,Drew Anderson,2019-2021 (FA: 2022),23,3,"$1,762,000","$587,333"
42,Manny Wilkins,2019-2021 (FA: 2022),23,3,"$1,762,000","$587,333"
44,Jacob Dolegala,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
44,Wilton Speight,2019-2021 (FA: 2022),24,3,"$1,760,000","$586,667"
44,Eric Dungey,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
47,Devlin Hodges,2019-2021 (FA: 2022),22,3,"$1,756,000","$585,333"
48,Jalan McClendon,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
48,Brandon Silvers,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
48,Vincent Testaverde,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
48,Jordan Ta'amu,2019-2021 (FA: 2022),21,3,"$1,755,000","$585,000"
48,T.J. Linta,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
48,Nick Fitzgerald,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
96,Luke Falk,2019-2019 (FA: 2020),24,1,"$570,000","$570,000"
64,Drew Anderson,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
64,Taryn Christion,2019-2020 (FA: 2021),22,2,"$1,080,000","$540,000"
64,Devlin Hodges,2019-2020 (FA: 2021),22,2,"$1,080,000","$540,000"
64,Phillip Walker,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
64,Alex McGough,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
64,Logan Woodside,2019-2020 (FA: 2021),24,2,"$1,080,000","$540,000"
64,Kurt Benkert,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
64,J.T. Barrett,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
97,Chase Litton,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
97,Brogan Roback,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
97,Luis Perez,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
97,John Wolford,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
97,Brett Rypien,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
97,Kyle Shurmur,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
97,Jalan McClendon,2019-2019 (FA: 2020),0,1,"$495,000","$495,000"
97,Josh Woodrum,2019-2019 (FA: 2020),26,1,"$495,000","$495,000"
97,Danny Etling,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
97,Chad Kanoff,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
