rank,player-name,year signed,age,year 2,value,average/year
47,Joel Stave,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
47,Joe Licata,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
47,Dalyn Williams,2016-2018 (FA: 2019),21,3,"$1,620,000","$540,000"
47,Joe Callahan,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
47,Marquise Williams,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
47,Josh Woodrum,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
47,Mike Bercovici,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
72,Brad Sorensen,2016-2016 (FA: 2017),27,1,"$525,000","$525,000"
72,Dustin Vaughan,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
72,Stephen Morris,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
72,Dylan Thompson,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
62,G.J. Kinne,2016-2017 (FA: 2018),27,2,"$990,000","$495,000"
62,Joe Callahan,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
62,Kevin Hogan,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
62,Jake Rudock,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
76,Jerrod Johnson,2016-2016 (FA: 2017),27,1,"$450,000","$450,000"
76,Matt Blanchard,2016-2016 (FA: 2017),26,1,"$450,000","$450,000"
76,Garrett Gilbert,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
76,Bryn Renner,2016-2016 (FA: 2017),26,1,"$450,000","$450,000"
76,Phillip Sims,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
76,Jake Heaps,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
