player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Ramon Humber,5310,LB,NO,14,1,7.0,80.0,81.7,10.2,8.1,0,0,0,0.0,20,31.4,38.4,81.4,59.8,48.0,50.8,0,23,21.1,4,0,0,102.5,20,214,262,6,14,25,0,215,81,1.1,10.8
Dan Skuta,5349,ED,SF,13,0,2.8,81.8,43.2,8.8,7.2,2,0,0,0.0,28,48.2,68.9,64.3,77.6,70.1,77.0,0,34,10.0,1,0,4,95.8,9,86,199,7,9,11,0,77,56,1.0,8.6
Reggie Walker,5351,LB,SD,6,1,7.0,33.3,32.6,28.0,9.3,0,0,0,0.0,27,41.8,35.8,21.7,50.9,43.3,29.3,0,13,40.0,2,0,2,47.9,1,31,95,1,2,3,0,13,16,0.5,13.0
Marcus Benard,5359,ED,ARZ,10,0,,,18.3,,,0,0,0,,1,64.6,71.9,77.6,64.6,73.1,55.7,0,,50.0,1,0,0,0.0,0,13,71,2,1,0,0,0,0,0.0,
C.J. Spillman,5370,S,DAL,8,1,11.5,50.0,92.9,22.0,11.0,0,0,0,0.0,9,47.5,38.9,83.2,53.0,41.5,58.5,0,17,16.7,1,0,1,71.9,2,52,56,1,4,4,0,27,7,0.6,13.5
Tim Jamison,5400,DI,HST,13,1,,,0.3,,,1,0,0,,13,70.9,42.7,65.3,44.6,47.3,56.4,0,,25.0,1,0,1,0.0,0,1,305,1,2,0,0,0,0,0.0,
Jonathan Casillas,5422,LB,NE,10,1,3.3,81.3,76.5,7.5,6.1,0,0,0,0.0,19,60.2,55.0,25.3,60.8,53.8,60.2,0,18,8.3,1,0,1,115.1,13,101,132,4,10,16,1,106,71,1.1,8.2
Danny Gorrer,5424,CB,BLT,10,2,10.2,81.3,99.2,9.1,7.4,0,1,1,3.1,3,66.5,66.7,29.2,57.1,75.1,64.2,1,59,12.0,3,1,2,114.1,26,251,253,6,20,32,1,384,126,1.6,14.8
Dannell Ellerbe,5442,LB,MIA,1,0,,,100.0,,,0,0,0,,17,43.8,46.3,69.2,,60.1,74.9,0,,,0,0,1,0.0,0,10,10,0,0,0,0,0,0,0.0,
Josh Mauga,5491,LB,KC,16,4,4.1,78.0,85.5,15.1,11.8,0,1,3,7.3,16,63.5,54.2,64.2,56.6,45.5,30.6,0,36,19.5,8,3,1,95.8,32,511,598,13,29,41,0,287,210,0.6,9.0
Gerald McCoy,5528,DI,TB,13,0,,,0.2,,,3,0,0,,30,64.5,83.3,0.0,91.5,65.8,60.2,0,,,0,0,10,0.0,0,1,412,8,0,0,0,0,0,0.0,
Eric Berry,5530,S,KC,6,3,7.5,71.4,97.7,20.9,14.9,0,0,1,7.1,16,54.4,58.8,81.9,67.6,69.3,65.4,0,26,12.0,3,1,0,116.4,10,217,222,4,19,14,1,104,36,0.5,10.4
Joe Haden,5532,CB,CLV,15,1,14.9,53.1,99.8,9.7,5.2,1,2,10,8.8,8,69.7,70.8,73.6,,70.7,83.5,3,53,5.3,3,10,10,75.9,60,623,624,5,53,113,4,781,164,1.3,13.0
Rolando McClain,5533,LB,DAL,15,8,5.0,86.5,89.6,10.5,9.1,0,0,1,2.7,9,84.8,81.8,51.3,72.7,71.4,60.2,2,20,14.3,6,1,1,84.1,32,353,394,9,28,37,1,275,179,0.8,8.6
Brandon Graham,5538,ED,PHI,16,0,4.6,76.9,23.1,6.8,5.2,0,0,0,0.0,24,59.6,81.7,48.3,82.2,75.4,45.0,0,55,58.3,7,0,2,111.7,10,72,312,6,5,13,0,142,92,2.1,14.2
Earl Thomas III,5539,S,SEA,19,11,12.2,56.7,99.3,39.2,22.2,0,3,4,13.3,29,89.1,87.3,87.9,81.4,80.8,75.4,1,51,8.1,6,4,1,100.3,17,714,719,16,57,30,4,182,61,0.3,10.7
Jason Pierre-Paul,5540,ED,NYG,16,1,,,0.9,,,0,0,0,,21,71.0,76.0,41.1,66.4,78.6,40.7,0,,28.6,4,0,4,0.0,0,5,582,18,9,0,0,0,0,0.0,
Derrick Morgan,5541,ED,TEN,16,2,2.0,62.5,28.0,15.7,9.8,2,1,5,31.3,31,82.8,72.4,73.2,70.4,58.1,59.8,0,13,15.4,2,5,2,69.0,10,159,567,13,9,16,0,57,38,0.4,5.7
Kareem Jackson,5545,CB,HST,13,3,8.7,59.2,93.7,10.7,6.3,2,3,6,8.5,13,85.9,84.2,60.9,49.2,73.6,50.6,3,61,14.9,7,6,5,74.1,42,473,505,15,37,71,3,448,285,1.0,10.7
Dan Williams,5551,DI,ARZ,17,0,,,0.5,,,0,0,0,,1,47.0,78.8,37.9,66.1,85.1,44.6,0,,50.0,1,0,3,0.0,0,1,218,1,1,0,0,0,0,0.0,
Devin McCourty,5552,S,NE,19,5,11.5,57.1,99.1,43.1,24.6,0,0,4,14.3,19,90.2,90.0,88.4,44.9,84.6,83.4,3,41,8.5,4,4,0,62.6,16,738,745,4,38,28,2,193,81,0.3,12.1
Jared Odrick,5553,DI,MIA,16,1,-4.0,100.0,2.4,12.0,12.0,0,1,0,0.0,17,66.3,67.7,58.8,62.1,67.9,68.3,0,5,14.3,1,0,3,87.5,1,12,494,4,5,1,0,5,9,0.4,5.0
Kyle Wilson,5554,CB,NYJ,15,1,8.4,73.3,95.2,10.4,7.6,0,1,0,0.0,22,55.7,55.5,83.1,58.3,53.9,66.3,0,32,13.3,2,0,4,106.0,22,240,252,5,12,30,1,228,105,1.0,10.4
Jerry Hughes,5556,ED,BUF,16,0,4.5,100.0,2.4,6.0,6.0,3,0,0,0.0,4,82.9,71.4,0.0,65.9,84.9,69.8,0,31,33.3,4,0,12,118.8,2,12,505,15,8,2,0,38,29,3.2,19.0
Patrick Robinson,5557,CB,NO,13,2,10.3,62.7,97.7,11.3,7.1,1,3,7,13.7,20,66.1,66.5,87.0,44.3,66.3,60.2,2,35,13.5,5,7,2,75.4,32,386,395,4,30,51,1,377,141,1.0,11.8
Chris Cook,5559,CB,SF,6,0,9.8,50.0,97.7,19.5,9.8,0,0,2,50.0,28,73.7,74.7,77.0,60.0,66.6,76.8,0,10,0.0,0,2,1,62.5,2,42,43,0,1,4,0,18,10,0.5,9.0
Nate Allen,5562,S,PHI,15,1,13.0,66.7,97.9,25.1,16.7,0,0,2,5.6,24,72.5,73.6,46.8,80.7,74.7,67.3,4,81,10.9,5,2,4,106.3,24,643,657,5,40,36,5,420,154,0.7,17.5
T.J. Ward,5563,S,DEN,16,2,5.1,71.4,94.2,11.1,7.9,1,1,2,2.4,10,55.4,63.7,89.7,90.5,70.9,54.8,2,31,20.0,12,2,5,99.7,60,700,743,16,46,84,6,487,263,0.7,8.1
Koa Misi,5565,LB,MIA,11,4,2.8,76.0,84.1,13.6,10.3,0,0,0,0.0,17,73.4,74.5,78.3,77.8,65.3,69.9,0,24,12.0,3,0,0,92.3,19,270,321,4,18,25,0,161,115,0.6,8.5
Rob Gronkowski,5567,TE,NE,1,0,,,100.0,,,2,0,0,,19,60.0,60.0,62.9,,,,0,,,0,0,5,0.0,0,1,1,0,0,0,0,0,0,0.0,
Taylor Mays,5574,S,CIN,9,0,5.5,66.7,82.0,9.8,6.5,0,0,0,0.0,7,58.4,60.5,78.8,91.1,59.7,80.6,0,18,0.0,0,0,0,91.0,4,41,50,2,2,6,0,48,32,1.2,12.0
Javier Arenas,5575,CB,ATL,5,0,11.3,62.5,100.0,9.2,5.8,0,0,1,12.5,2,60.6,61.2,76.7,,61.4,79.9,0,15,0.0,0,1,0,82.3,5,47,47,1,4,8,0,54,21,1.2,10.8
Jason Worilds,5577,ED,PIT,17,0,3.0,76.9,29.7,18.3,14.1,1,0,1,7.7,25,63.1,67.1,57.5,71.3,59.3,72.8,1,17,15.4,2,1,5,88.3,10,196,660,15,11,13,1,89,68,0.5,8.9
Carlos Dunlap,5579,ED,CIN,17,3,1.8,33.3,4.9,15.5,5.2,1,0,1,16.7,7,67.3,72.5,64.7,64.6,68.0,56.2,0,15,19.0,4,1,2,44.4,2,31,633,17,14,6,0,21,23,0.7,10.5
Mike Neal,5581,ED,GB,18,0,1.0,50.0,6.3,28.0,14.0,0,0,0,0.0,12,53.8,54.8,61.8,51.0,66.2,57.8,0,12,28.6,2,0,2,68.8,1,30,473,7,5,2,0,12,8,0.4,12.0
Brandon Spikes,5587,LB,BUF,16,2,4.0,66.7,88.6,15.9,10.6,0,1,1,4.8,4,73.3,77.8,11.8,69.6,76.1,46.1,0,20,35.3,6,1,2,84.2,14,240,271,5,9,21,0,134,84,0.6,9.6
Morgan Burnett,5596,S,GB,17,6,7.2,78.3,96.1,16.2,12.7,1,0,3,6.5,12,55.0,71.2,87.4,83.1,91.3,89.9,2,37,8.2,4,3,1,125.8,36,614,639,9,39,46,5,453,213,0.8,12.6
Alex Carrington,5597,DI,SL,8,1,,,1.3,,,0,0,0,,26,60.1,53.5,81.6,56.3,52.1,70.1,0,,0.0,0,0,0,0.0,0,1,75,0,0,0,0,0,0,0.0,
Major Wright,5600,S,TB,11,2,9.2,68.8,97.3,24.7,17.0,2,0,1,6.3,30,53.6,59.8,42.6,71.2,75.5,71.9,0,30,8.7,2,1,3,130.2,11,290,298,3,19,16,4,120,76,0.4,10.9
Donald Butler,5603,LB,SD,14,4,3.8,89.2,84.6,9.8,8.7,0,1,1,2.7,27,42.5,40.7,30.8,47.7,49.6,59.1,0,32,23.3,7,1,3,128.7,33,345,408,7,19,37,2,391,279,1.2,11.8
Earl Mitchell,5605,DI,MIA,16,1,,,1.6,,,0,0,0,,17,57.9,64.9,73.0,65.0,62.2,56.9,0,,25.0,1,0,1,0.0,0,4,252,3,2,0,0,0,0,0.0,
Corey Peters,5607,DI,ATL,15,0,12.0,100.0,1.7,4.0,4.0,0,0,0,0.0,2,59.0,65.9,73.1,56.0,73.8,77.2,0,13,0.0,0,0,1,118.8,1,6,353,3,2,1,0,13,1,3.3,13.0
Brandon Ghee,5620,CB,TEN,3,1,16.3,62.5,100.0,9.0,5.6,0,0,0,0.0,31,54.9,57.5,79.9,,67.5,28.7,1,34,40.0,2,0,0,106.3,5,47,47,0,2,8,1,108,35,2.4,21.6
Everson Griffen,5624,ED,MIN,16,4,0.5,0.0,3.0,,8.0,2,1,0,0.0,18,68.0,76.2,8.9,69.4,77.3,58.4,0,,21.4,3,0,11,39.6,0,17,576,17,7,2,0,0,0,0.0,
Darryl Sharpton,5626,LB,CHI,3,1,8.4,87.5,75.0,7.3,6.4,0,0,0,0.0,6,29.7,43.9,72.8,68.1,67.3,68.2,0,21,25.0,1,0,0,112.5,7,54,72,0,2,8,0,88,39,1.7,12.6
Perry Riley,5627,LB,WAS,14,3,5.5,78.8,89.0,8.6,6.7,1,0,2,3.0,32,48.5,52.4,53.3,53.4,61.1,59.9,0,56,19.5,8,2,4,128.9,52,478,537,13,30,66,6,505,265,1.1,9.7
Alterraun Verner,5628,CB,TB,14,4,13.0,70.5,99.8,8.6,6.1,3,4,7,9.0,30,63.8,74.1,88.1,58.8,93.7,69.4,2,56,11.1,6,7,6,111.1,55,499,500,12,44,78,5,741,188,1.6,13.5
Corey Wootton,5633,ED,MIN,15,0,,,0.7,,,0,0,0,,18,63.3,45.8,34.1,52.6,47.6,56.4,0,,0.0,0,0,2,0.0,0,1,137,2,1,0,0,0,0,0.0,
Darrell Stuckey,5634,S,SD,11,0,11.5,36.4,92.8,28.5,10.4,0,1,1,9.1,27,62.9,66.5,83.2,47.2,78.2,53.0,0,28,16.7,1,1,0,48.3,4,128,138,2,5,11,0,42,9,0.4,10.5
Walter Thurmond,5635,CB,NYG,2,1,6.1,88.9,96.0,5.4,4.8,0,0,0,0.0,21,62.9,63.2,78.3,60.0,62.8,43.9,0,17,20.0,1,0,0,92.6,8,48,50,1,3,9,0,56,46,1.3,7.0
Geno Atkins,5643,DI,CIN,17,1,,,0.2,,,1,0,0,,7,67.7,73.5,50.4,69.8,71.1,64.2,0,,33.3,2,0,4,0.0,0,1,527,4,3,0,0,0,0,0.0,
O'Brien Schofield,5653,ED,SEA,19,1,2.7,100.0,2.7,2.3,2.3,1,0,0,0.0,29,82.1,68.6,66.9,65.5,60.8,29.2,0,13,20.0,1,0,1,116.7,3,7,258,4,3,3,0,36,28,5.1,12.0
Kam Chancellor,5656,S,SEA,17,0,5.3,70.2,99.7,14.7,10.3,0,2,3,5.3,29,80.3,78.2,89.5,54.4,69.0,56.5,2,21,17.0,8,3,1,75.3,40,633,635,10,39,57,1,321,205,0.5,8.0
Ricky Sapp,5657,ED,HST,3,0,,,6.3,,,0,0,0,,13,60.0,59.8,70.5,55.9,63.6,73.3,0,,,0,0,0,0.0,0,1,16,0,0,0,0,0,0,0.0,
Dominique Franks,5658,CB,BLT,4,1,12.0,64.3,100.0,7.0,4.5,0,1,3,10.7,3,52.8,52.1,83.1,,47.1,48.9,0,33,14.3,2,3,0,112.1,18,135,135,2,11,28,2,219,50,1.7,12.2
Kendrick Lewis,5659,S,HST,16,2,11.3,60.6,96.2,31.1,18.8,0,4,1,3.0,13,59.9,66.9,95.0,52.1,81.0,60.4,2,48,26.3,10,1,0,69.3,20,659,685,7,26,33,1,252,99,0.4,12.6
Perrish Cox,5660,CB,SF,15,2,14.5,61.5,98.1,9.1,5.6,2,3,8,8.3,28,64.0,66.4,87.6,44.0,76.0,67.2,5,63,6.1,3,8,3,78.0,59,577,588,8,44,96,3,830,231,1.5,14.1
Sherrick McManis,5667,CB,CHI,2,0,4.3,75.0,100.0,7.7,5.8,0,0,0,0.0,6,37.6,39.5,77.5,,51.7,79.0,0,11,0.0,0,0,0,85.4,3,23,23,0,2,4,0,20,29,0.9,6.7
Nolan Carroll,5668,CB,PHI,16,1,8.3,70.3,90.0,9.8,6.9,0,1,2,5.4,24,68.9,65.6,86.8,47.8,44.0,70.0,0,43,4.8,1,2,1,88.6,26,278,309,10,19,37,0,248,123,1.0,9.5
Cam Thomas,5669,DI,PIT,17,0,,,0.8,,,0,0,0,,25,64.9,39.8,51.8,49.1,41.2,77.1,0,,0.0,0,0,2,0.0,0,2,238,2,3,0,0,0,0,0.0,
Arthur Jones,5680,DI,IND,12,0,,,0.3,,,0,0,0,,14,60.6,52.4,40.8,51.8,59.3,77.9,0,,0.0,0,0,3,0.0,0,1,293,3,2,0,0,0,0,0.0,
Larry Asante,5683,S,OAK,6,1,-1.0,33.3,98.1,94.0,31.3,0,0,0,0.0,23,56.1,60.3,80.4,38.1,76.3,50.9,0,2,42.9,3,0,0,42.4,1,101,103,1,3,3,0,2,4,0.0,2.0
Reshad Jones,5686,S,MIA,12,1,8.4,62.5,95.5,27.4,17.1,0,1,4,16.7,17,64.8,81.0,86.3,95.2,89.0,90.5,3,22,6.1,2,4,0,83.0,15,429,449,4,30,24,3,166,93,0.4,11.1
Crezdon Butler,5687,CB,TB,9,0,11.6,75.0,99.0,7.9,5.9,0,0,0,0.0,30,38.4,41.7,82.5,59.4,58.8,43.0,0,21,16.7,2,0,1,120.8,12,100,101,1,10,16,1,136,37,1.4,11.3
Greg Hardy,5698,ED,CAR,1,0,,,8.3,,,0,0,0,,5,60.5,72.2,76.3,69.1,64.3,72.8,0,,0.0,0,0,0,0.0,0,3,36,1,1,0,0,0,0,0.0,
Arthur Moats,5701,ED,PIT,16,0,-1.0,100.0,26.8,53.0,53.0,0,0,0,0.0,25,70.8,72.9,41.6,74.0,64.6,71.4,0,6,0.0,0,0,2,91.7,1,57,213,6,6,1,0,6,7,0.1,6.0
Eugene Sims,5712,ED,SL,16,1,15.0,100.0,0.3,1.0,1.0,0,0,0,0.0,26,65.2,62.9,18.8,55.6,74.8,54.9,0,18,25.0,2,0,6,118.8,1,1,322,5,5,1,0,18,3,18.0,18.0
Willie Young,5736,ED,CHI,15,0,-5.0,100.0,2.9,10.0,10.0,1,0,1,100.0,6,63.0,66.1,28.7,60.0,74.4,65.4,0,1,66.7,2,1,5,79.2,1,12,420,10,1,1,0,1,6,0.1,1.0
Dekoda Watson,5740,LB,DAL,5,0,10.3,75.0,62.2,7.7,5.8,0,0,0,0.0,9,42.5,47.7,73.1,60.4,53.4,33.6,0,22,0.0,0,0,0,103.1,3,23,37,0,3,4,0,37,7,1.6,12.3
Jamar Chaney,5743,LB,OAK,3,0,,,80.0,,,0,0,0,,23,62.3,66.0,71.4,58.8,64.3,75.1,0,,,0,0,0,0.0,0,4,5,0,0,0,0,0,0,0.0,
R.J. Stanford,5746,CB,MIA,3,1,8.2,73.3,100.0,6.1,4.5,0,0,0,0.0,17,56.9,58.8,81.6,,64.5,45.8,1,27,20.0,2,0,0,87.9,11,67,67,1,7,15,1,109,37,1.6,9.9
Phillip Adams,5747,CB,NYJ,9,1,15.7,66.7,99.5,6.8,4.6,0,0,1,2.6,22,43.3,49.4,84.4,60.0,80.4,34.5,1,80,26.1,6,1,0,122.7,26,183,184,1,16,39,3,469,111,2.6,18.0
George Selvie,5749,ED,DAL,18,2,0.3,100.0,3.2,3.3,3.3,0,0,0,0.0,9,64.5,63.7,60.1,50.7,73.0,29.1,0,13,30.8,4,0,2,105.6,3,10,310,7,7,3,0,28,27,2.8,9.3
C.J. Wilson,5753,ED,OAK,16,1,,,1.3,,,0,0,0,,23,66.9,72.9,64.9,60.5,72.4,79.0,0,,0.0,0,0,0,0.0,0,2,158,2,0,0,0,0,0,0.0,
Ricardo Mathews,5761,DI,SD,12,1,,,1.0,,,0,0,0,,27,61.0,67.9,62.5,60.1,71.8,65.3,0,,25.0,1,0,1,0.0,0,2,192,1,2,0,0,0,0,0.0,
Kavell Conner,5763,LB,SD,13,1,4.5,85.7,93.3,6.7,5.7,0,0,1,4.8,27,38.2,52.1,43.2,59.7,65.5,58.5,0,33,26.7,4,1,1,116.9,18,126,135,5,10,21,1,173,84,1.4,9.6
Kurt Coleman,5767,S,KC,15,4,9.3,50.0,97.9,38.9,19.4,0,0,0,0.0,16,75.4,79.2,87.0,63.4,81.8,81.2,3,20,8.3,2,0,0,24.0,8,325,332,2,18,16,0,76,44,0.2,9.5
Robert McClain,5771,CB,ATL,14,1,10.2,67.1,98.3,8.1,5.5,2,2,1,1.4,2,49.8,55.4,54.4,75.6,79.6,45.2,2,47,19.1,9,1,6,88.5,47,400,407,9,37,70,2,552,225,1.4,11.7
Stevie Brown,5773,S,NYG,14,0,12.9,70.6,96.2,25.5,18.0,0,1,1,5.9,21,47.4,55.9,86.1,60.0,78.8,75.3,0,47,18.8,3,1,0,152.6,12,332,345,4,13,17,3,300,136,1.0,25.0
Rafael Bush,5779,S,NO,10,2,16.6,42.9,98.4,31.1,13.3,0,0,2,9.5,20,49.4,57.2,87.6,64.2,80.2,88.5,0,70,3.1,1,2,2,117.1,9,300,305,3,29,21,3,200,59,0.7,22.2
Sergio Brown,5803,S,IND,15,1,11.8,56.0,91.6,20.9,11.7,0,1,4,16.0,14,68.8,70.7,81.7,56.1,70.3,60.3,0,16,15.8,3,4,1,64.9,14,305,333,4,15,25,0,97,64,0.3,6.9
Dane Fletcher,5807,LB,TB,9,1,7.5,83.3,86.8,11.3,9.4,0,0,1,5.6,30,42.1,38.4,77.4,56.8,41.1,64.0,0,36,7.1,1,1,0,127.8,15,177,204,4,12,18,1,184,69,1.1,12.3
Jeromy Miles,5810,S,BLT,11,2,13.6,40.0,96.6,60.0,24.0,0,0,0,0.0,3,77.0,79.0,84.7,40.4,74.1,69.5,1,44,15.4,2,0,0,27.1,4,252,261,2,9,10,0,75,17,0.3,18.8
Vincent Rey,5811,LB,CIN,17,8,4.4,74.3,88.8,9.4,7.0,0,0,2,2.7,7,54.4,59.1,60.3,45.4,68.6,85.8,0,32,8.6,5,2,1,101.9,55,549,618,17,45,74,1,593,405,1.1,10.8
Darian Stewart,5820,S,BLT,18,3,13.4,63.6,95.8,23.5,14.9,0,2,2,6.1,3,70.1,73.7,90.0,67.1,76.9,60.3,2,30,18.2,6,2,0,87.1,21,523,546,4,24,33,2,293,120,0.6,14.0
Cassius Vaughn,5845,CB,DET,13,3,7.8,74.4,94.4,8.8,6.6,1,2,3,7.0,11,50.0,51.1,84.1,42.5,67.8,35.7,2,76,26.1,6,3,2,113.7,32,306,324,3,14,43,3,472,271,1.7,14.8
Tramaine Brock Sr.,5903,CB,SF,3,0,15.1,90.0,100.0,5.3,4.8,0,0,1,10.0,28,33.4,38.7,79.0,,69.3,80.9,0,49,0.0,0,1,1,158.3,9,52,52,1,6,10,2,204,60,4.3,22.7
Chris Maragos,5906,S,PHI,2,0,,,100.0,,,0,0,0,,24,49.6,47.5,73.6,,60.0,,0,,,0,0,0,0.0,0,12,12,0,0,0,0,0,0,0.0,
Barry Church,5924,S,DAL,18,6,8.0,67.5,98.2,21.5,14.5,0,0,3,7.5,9,62.6,68.8,90.5,73.7,78.8,70.4,2,69,12.9,8,3,2,89.1,27,613,624,16,48,40,2,335,224,0.6,12.4
Danny McCray,5929,S,CHI,6,1,12.4,80.0,100.0,25.3,20.2,0,0,0,0.0,6,40.5,46.1,82.0,,78.2,78.4,0,22,0.0,0,0,1,139.6,4,104,104,1,7,5,2,40,12,0.4,10.0
Sam Shields,5943,CB,GB,16,3,14.9,51.2,99.8,12.1,6.2,0,2,7,8.1,12,63.2,62.5,66.6,60.0,57.2,28.9,3,52,13.6,6,7,1,83.5,44,558,559,7,35,86,5,701,214,1.3,15.9
Frank Zombo,5945,ED,KC,2,0,5.5,100.0,52.2,5.5,5.5,0,0,0,0.0,16,60.8,66.8,76.4,51.1,77.2,46.5,0,20,50.0,1,0,0,118.8,2,12,23,1,1,2,0,32,21,2.9,16.0
Preston Parker,5950,WR,NYG,1,0,,,100.0,,,2,0,0,,21,60.7,70.2,60.0,,,,0,,,0,0,4,0.0,0,1,1,0,0,0,0,0,0,0.0,
Josh Gordy,5990,CB,IND,15,0,12.7,58.8,99.0,9.8,5.8,2,0,3,8.8,14,66.6,68.7,23.9,60.0,84.1,69.6,1,49,13.3,2,3,3,120.3,20,205,207,1,13,34,4,345,115,1.8,17.3
Anthony Levine,6013,CB,BLT,10,0,6.1,77.1,95.9,6.7,5.1,0,0,1,2.9,3,46.8,48.6,83.8,46.5,73.9,71.2,0,21,8.7,2,1,1,116.6,27,189,197,1,21,35,2,262,115,1.5,9.7
Marcus Sherels,6017,CB,MIN,2,0,,,100.0,,,0,0,0,,18,43.4,38.3,73.4,,60.0,,0,,,0,0,1,0.0,0,8,8,0,0,0,0,0,0,0.0,
Junior Galette,6018,ED,NO,16,2,3.7,100.0,11.6,9.3,9.3,1,1,0,0.0,20,46.2,76.1,64.4,86.6,58.0,64.3,0,28,22.2,2,0,2,118.1,6,60,519,11,5,6,0,74,52,1.3,12.3
Albert McClellan,6022,LB,BLT,7,0,4.0,66.7,48.4,7.0,4.7,0,0,0,0.0,3,53.8,50.8,92.9,52.9,57.4,76.0,0,12,,0,0,0,85.4,2,15,31,0,0,3,0,20,8,1.4,10.0
George Johnson,6112,ED,DET,17,0,-3.5,100.0,5.3,9.5,9.5,0,0,0,0.0,11,59.0,62.0,85.0,64.0,54.1,57.7,0,22,33.3,2,0,0,118.8,2,20,377,9,4,2,0,27,34,1.4,13.5
Andrew Sendejo,6118,S,MIN,9,2,12.4,71.4,96.6,16.2,11.6,0,1,0,0.0,18,64.5,72.0,81.1,67.9,77.3,82.2,0,33,0.0,0,0,0,147.0,5,85,88,4,8,7,2,77,27,1.0,15.4
Bryan Walters,6139,WR,SEA,1,0,,,100.0,,,0,0,0,,29,,60.0,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,DEN,17,2,1.2,92.9,18.9,9.3,8.6,2,0,0,0.0,10,75.5,90.3,27.4,85.6,89.9,86.6,0,14,6.7,1,0,5,116.4,13,126,665,18,12,14,1,87,74,0.7,6.7
Patrick Peterson,6157,CB,ARZ,17,5,12.9,56.6,100.0,11.1,6.3,3,1,3,3.0,1,62.0,59.8,68.3,,45.8,56.7,3,64,4.0,2,3,13,95.5,56,664,664,10,43,99,8,759,281,1.2,13.6
Julio Jones,6158,WR,ATL,1,0,53.0,0.0,100.0,,1.0,0,1,1,100.0,2,60.0,60.0,62.6,,,,0,,,0,1,2,39.6,0,1,1,0,0,1,0,0,0,0.0,
Aldon Smith,6159,ED,SF,7,0,3.0,50.0,9.9,23.0,11.5,0,0,1,50.0,28,77.2,71.6,66.4,63.5,71.1,52.6,0,10,33.3,1,1,1,64.6,1,25,253,2,2,2,0,10,9,0.4,10.0
Robert Quinn,6166,ED,SL,16,1,,,0.4,,,2,0,0,,26,67.1,73.0,26.5,78.0,61.1,50.3,0,,50.0,2,0,7,0.0,0,2,495,11,1,0,0,0,0,0.0,
Ryan Kerrigan,6168,ED,WAS,16,3,0.8,90.0,20.8,12.6,11.3,0,0,0,0.0,32,73.9,74.9,73.6,78.7,56.7,67.5,0,15,0.0,0,0,3,82.5,9,124,595,21,11,10,0,38,47,0.3,4.2
Prince Amukamara,6171,CB,NYG,8,2,13.4,59.1,99.6,9.9,5.8,1,0,5,11.4,21,66.4,69.6,42.7,58.8,82.4,90.4,3,49,0.0,0,5,4,58.2,26,278,279,4,25,44,0,373,89,1.5,14.3
Phil Taylor Sr.,6173,DI,CLV,5,0,,,1.6,,,0,0,0,,8,54.5,44.3,80.3,49.1,51.4,28.9,0,,40.0,2,0,0,0.0,0,1,63,2,3,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,16,1,,,1.3,,,0,0,0,,20,63.8,66.7,67.2,59.8,69.2,71.1,1,,40.0,2,0,3,0.0,0,8,613,8,2,0,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,8,2,11.0,51.3,99.7,14.2,7.3,1,1,4,10.3,3,82.2,81.4,10.6,83.9,73.1,73.6,1,24,4.2,1,4,4,51.5,20,298,299,7,21,39,0,163,42,0.6,8.2
Muhammad Wilkerson,6182,DI,NYJ,13,1,,,3.4,,,0,0,0,,22,75.2,85.4,63.9,62.8,88.8,61.3,0,,16.7,1,0,2,0.0,0,15,446,9,4,0,0,0,0,0.0,
Cameron Heyward,6183,DI,PIT,17,2,,,1.2,,,0,0,0,,25,78.6,76.4,50.5,66.4,72.8,82.3,0,,0.0,0,0,4,0.0,0,7,575,12,8,0,0,0,0,0.0,
Ras-I Dowling,6185,S,OAK,3,0,12.5,50.0,100.0,25.0,12.5,0,0,0,0.0,23,54.3,56.2,74.3,,64.6,79.0,0,1,,0,0,0,95.8,1,27,27,0,0,2,1,1,0,0.0,1.0
Aaron Williams,6186,S,BUF,15,6,12.9,66.7,98.2,26.1,17.4,0,0,3,10.0,4,62.9,61.2,36.6,41.8,62.2,59.9,1,50,15.4,6,3,3,86.9,20,557,567,5,27,30,1,231,79,0.4,11.6
Jabaal Sheard,6189,ED,CLV,16,0,4.7,66.7,12.4,24.0,16.0,0,0,0,0.0,8,66.8,69.9,47.3,60.1,77.4,81.3,0,19,0.0,0,0,3,71.5,2,50,404,2,2,3,0,10,3,0.2,5.0
Akeem Ayers,6191,ED,NE,13,0,3.8,75.0,14.9,14.7,11.0,0,0,0,0.0,19,61.9,66.4,60.0,60.5,72.9,62.1,1,8,20.0,1,0,1,44.8,3,45,303,5,4,4,0,19,17,0.4,6.3
