player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jared Odrick,5553,ED,MIA,16,0,-1.0,100.0,3.6,20.0,20.0,1,0,0,0.0,17,63.2,59.4,50.3,56.6,63.0,40.7,0,-1,20.0,1,0,4,79.2,1,21,587,8,4,1,0,-1,0,-0.1,-1.0
Kyle Wilson,5554,CB,NYJ,16,0,13.4,54.8,99.4,11.1,6.1,0,0,3,3.6,22,60.4,62.6,88.4,50.0,67.0,72.7,1,38,5.3,2,3,5,78.4,46,542,545,7,36,84,2,558,181,1.1,12.1
Jerry Hughes,5556,ED,IND,17,0,2.9,66.7,25.4,10.3,6.8,1,0,0,0.0,14,72.7,62.6,0.0,72.0,55.8,87.9,0,25,0.0,0,0,6,89.6,8,85,334,9,11,12,0,92,64,1.1,11.5
Patrick Robinson,5557,CB,NO,16,4,14.3,56.0,98.8,10.1,5.7,3,0,14,12.8,20,52.0,56.4,90.3,68.7,70.9,41.9,3,95,9.3,5,14,8,105.7,61,654,662,6,45,109,9,1071,443,1.7,17.6
Chris Cook,5559,CB,MIN,11,2,9.2,60.3,99.6,12.3,7.4,0,0,4,6.9,18,68.1,67.8,58.5,74.3,59.9,79.4,0,39,10.0,3,4,1,104.5,35,450,452,9,25,58,4,406,137,0.9,11.6
Nate Allen,5562,S,PHI,14,2,11.3,55.1,98.7,16.1,8.9,0,0,2,4.1,24,49.7,51.9,86.7,50.6,57.4,55.9,0,49,13.3,6,2,0,104.6,27,468,474,6,37,49,4,346,124,0.8,12.8
T.J. Ward,5563,S,CLV,14,1,13.6,48.0,94.7,45.0,21.6,0,0,3,12.0,8,64.6,74.9,34.4,66.0,90.6,85.0,1,22,0.0,0,3,3,60.4,12,574,606,4,18,25,1,130,23,0.2,10.8
Koa Misi,5565,LB,MIA,14,4,3.8,77.8,53.2,7.6,5.9,0,0,1,3.7,17,69.6,72.5,77.7,67.9,68.1,63.7,0,64,20.8,5,1,1,114.7,21,165,310,12,15,27,1,231,188,1.5,11.0
Lamarr Houston,5569,ED,OAK,16,2,1.7,42.9,4.6,7.7,3.3,0,0,0,0.0,23,76.1,77.8,36.6,67.6,78.3,46.2,0,10,31.6,6,0,4,50.3,3,23,496,9,11,7,0,21,15,0.9,7.0
Daryl Washington,5572,LB,ARZ,16,1,4.6,73.5,72.9,11.0,8.1,0,0,2,4.1,1,64.0,82.8,35.6,85.9,83.9,61.6,1,37,18.2,8,2,4,94.7,36,414,568,20,35,49,1,389,231,1.0,10.8
Taylor Mays,5574,S,CIN,11,0,24.5,75.0,95.9,45.3,34.0,0,0,1,25.0,7,61.9,69.4,5.3,60.7,85.3,89.9,0,34,0.0,0,1,1,155.2,3,142,148,0,5,4,1,49,3,0.4,16.3
Javier Arenas,5575,CB,KC,16,0,10.2,65.2,95.9,9.0,5.9,0,0,6,9.1,16,66.8,67.2,87.7,46.3,66.6,82.9,0,53,2.4,1,6,1,110.6,43,400,417,9,40,66,4,539,174,1.4,12.5
Jason Worilds,5577,ED,PIT,14,0,1.9,50.0,32.4,20.0,10.0,0,0,0,0.0,25,72.6,64.1,86.9,58.7,56.9,83.4,0,13,0.0,0,0,0,60.9,4,84,259,5,4,8,0,33,23,0.4,8.3
Jermaine Cunningham,5578,ED,NE,14,0,1.5,50.0,1.5,5.0,2.5,0,0,0,0.0,19,78.2,66.2,69.9,62.0,60.3,79.2,0,3,0.0,0,0,2,56.3,1,5,340,7,6,2,0,3,0,0.6,3.0
Carlos Dunlap,5579,ED,CIN,15,0,1.0,75.0,4.5,6.3,4.8,1,0,0,0.0,7,68.6,89.4,38.7,76.9,79.3,69.5,1,11,18.2,2,0,4,54.2,3,20,443,12,9,4,0,28,19,1.5,9.3
Sean Lee,5580,LB,DAL,6,1,3.1,80.0,78.8,8.0,6.4,0,0,1,5.0,9,80.5,90.6,83.5,56.1,90.9,89.9,1,43,0.0,0,1,0,77.5,16,134,170,9,19,20,0,152,125,1.2,9.5
Mike Neal,5581,DI,GB,13,2,,,0.4,,,0,0,0,,12,73.2,55.3,8.4,62.5,47.1,77.8,0,,0.0,0,0,3,0.0,0,1,249,4,0,0,0,0,0,0.0,
Brandon Spikes,5587,LB,NE,17,4,5.4,81.1,88.1,9.0,7.3,3,0,5,9.4,19,48.9,67.9,0.0,90.0,89.0,89.0,0,41,4.9,2,5,10,116.1,43,415,471,10,35,53,2,469,252,1.2,10.9
Pat Angerer,5588,LB,IND,12,1,9.3,53.8,88.9,20.1,10.8,0,0,1,7.7,14,62.2,52.2,81.5,58.0,44.5,78.1,0,39,0.0,0,1,0,122.1,7,152,171,1,8,13,2,111,48,0.8,15.9
Jerome Murphy,5590,CB,WAS,2,0,,,100.0,,,0,0,0,,32,77.1,76.9,75.4,,65.1,76.6,0,,0.0,0,0,0,0.0,0,20,20,1,2,0,0,0,0,0.0,
Amari Spievey,5591,S,DET,5,0,6.6,60.0,99.3,42.3,25.4,0,0,0,0.0,11,67.5,71.7,78.6,60.0,72.7,68.7,0,7,9.1,1,0,0,65.4,3,133,134,2,10,5,0,16,2,0.1,5.3
Myron Lewis,5592,CB,TB,3,0,8.3,100.0,100.0,2.3,2.3,0,0,0,0.0,30,38.6,38.9,72.5,,60.0,76.6,0,13,0.0,0,0,0,139.6,4,10,10,1,3,4,1,32,1,3.6,8.0
Morgan Burnett,5596,S,GB,18,8,11.4,63.2,96.8,19.2,12.1,0,0,5,8.8,12,69.2,71.9,65.7,83.4,72.4,79.2,2,27,7.9,5,5,2,83.2,36,734,758,13,50,57,2,430,154,0.6,11.9
Alex Carrington,5597,DI,BUF,16,1,,,0.5,,,0,0,0,,4,64.1,74.6,84.7,77.1,60.1,75.8,0,,25.0,1,0,0,0.0,0,1,191,4,2,0,0,0,0,0.0,
Major Wright,5600,S,CHI,16,3,12.3,60.5,96.7,27.1,16.4,0,0,2,5.3,6,65.2,69.3,85.7,52.8,77.5,72.5,4,25,16.2,6,2,3,59.3,23,645,667,4,28,38,2,263,131,0.4,11.4
Donald Butler,5603,LB,SD,12,6,4.2,65.8,77.3,13.4,8.8,0,0,3,7.9,27,63.8,67.3,56.9,59.6,71.1,65.7,1,25,16.1,5,3,2,82.7,25,350,453,12,20,38,1,255,165,0.8,10.2
Earl Mitchell,5605,DI,HST,18,1,,,0.9,,,0,0,0,,13,60.0,68.5,84.3,58.6,69.4,55.3,0,,33.3,2,0,0,0.0,0,2,218,1,3,0,0,0,0,0.0,
Corey Peters,5607,DI,ATL,12,0,,,1.0,,,0,0,1,,2,71.2,45.6,85.1,58.6,33.8,77.3,0,,33.3,1,1,0,0.0,0,3,292,1,2,0,0,0,0,0.0,
Daniel Te'o-Nesheim,5610,ED,TB,15,0,-4.0,100.0,4.8,21.0,21.0,1,0,0,0.0,30,61.4,63.6,74.0,62.5,60.2,60.2,0,30,0.0,0,0,1,118.8,1,22,454,6,4,1,0,30,34,1.4,30.0
NaVorro Bowman,5615,LB,SF,19,6,4.8,60.5,89.6,12.9,7.8,1,0,8,9.9,28,81.4,88.1,51.8,67.5,89.9,82.2,1,22,16.1,9,8,3,70.8,49,671,749,16,41,81,1,376,244,0.6,7.7
Everson Griffen,5624,ED,MIN,17,0,3.1,77.8,7.2,4.9,3.8,1,0,0,0.0,18,67.5,70.6,3.8,71.8,69.3,64.1,1,16,20.0,1,0,5,55.3,7,35,488,11,4,9,0,61,46,1.8,8.7
Darryl Sharpton,5626,LB,HST,7,1,7.1,73.3,75.8,10.2,7.5,1,0,1,6.7,13,38.8,43.6,83.3,70.3,49.0,87.6,1,26,0.0,0,1,1,94.6,11,119,157,3,8,15,1,133,68,1.2,12.1
Perry Riley,5627,LB,WAS,17,5,4.6,71.4,80.7,9.6,6.9,0,0,2,2.4,32,64.8,66.0,55.8,68.5,62.1,73.8,0,36,8.3,4,2,2,112.3,60,607,752,19,39,84,6,541,318,0.9,9.0
Alterraun Verner,5628,CB,TEN,16,4,8.7,63.1,100.0,10.9,6.9,0,0,7,8.3,31,73.8,76.4,90.6,,76.5,56.1,2,45,10.0,6,7,1,80.3,53,600,600,15,50,84,2,556,291,1.0,10.5
Corey Wootton,5633,ED,CHI,16,0,,,1.1,,,1,0,0,,6,53.1,67.2,49.0,72.1,61.2,39.4,0,,0.0,0,0,3,0.0,0,4,351,7,1,0,0,0,0,0.0,
Walter Thurmond,5635,CB,SEA,2,0,6.0,55.6,90.6,9.2,5.1,0,0,2,22.2,29,84.5,80.7,79.1,45.7,66.9,61.7,0,12,20.0,1,2,0,60.9,5,48,53,3,4,9,0,20,13,0.4,4.0
Geno Atkins,5643,DI,CIN,17,1,,,0.4,,,1,0,0,,7,72.0,93.9,70.9,92.8,90.8,75.3,0,,16.7,1,0,2,0.0,0,2,556,18,4,0,0,0,0,0.0,
O'Brien Schofield,5653,ED,ARZ,9,1,2.1,14.3,27.3,73.0,10.4,0,0,0,0.0,1,66.6,63.6,87.5,57.6,61.8,57.1,0,5,25.0,2,0,0,39.6,1,78,286,6,5,7,0,5,4,0.1,5.0
Roddrick Muckelroy,5654,LB,WAS,1,0,,,100.0,,,0,0,0,,32,60.0,65.5,67.0,,60.4,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kam Chancellor,5656,S,SEA,18,8,7.4,67.9,97.7,17.4,11.8,0,0,3,5.4,29,66.1,66.8,40.1,47.1,73.3,79.0,0,35,7.4,4,3,4,101.6,38,691,707,13,42,56,3,337,133,0.5,8.9
Ricky Sapp,5657,ED,NYJ,4,0,3.0,0.0,11.8,,4.0,0,0,0,0.0,22,50.0,49.5,73.3,56.1,57.1,68.1,0,,,0,0,0,39.6,0,4,34,0,0,1,0,0,0,0.0,
Dominique Franks,5658,CB,ATL,6,0,5.2,78.6,96.1,12.5,9.9,0,0,3,21.4,2,69.4,71.6,81.5,76.9,62.5,64.3,0,16,18.2,2,3,2,91.7,11,147,153,3,9,14,0,84,43,0.6,7.6
Kendrick Lewis,5659,S,KC,9,1,18.6,54.5,99.3,45.2,24.6,0,0,0,0.0,16,43.6,44.6,81.4,53.5,53.0,27.9,0,31,27.8,5,0,0,119.5,6,280,282,1,12,11,1,110,30,0.4,18.3
Perrish Cox,5660,CB,SF,18,1,4.7,84.2,85.5,7.9,6.6,0,0,1,5.3,28,53.7,49.6,84.4,39.3,55.1,54.8,0,36,17.6,3,1,1,106.8,16,136,159,7,13,19,0,183,110,1.5,11.4
Nolan Carroll,5668,CB,MIA,14,2,12.1,56.9,98.9,10.1,5.8,0,0,6,8.3,17,57.8,61.6,88.4,93.0,63.3,72.7,0,36,5.0,2,6,6,87.6,41,440,445,4,36,72,2,497,103,1.2,12.1
Cam Thomas,5669,DI,SD,16,0,,,0.5,,,0,0,0,,27,60.0,65.1,83.6,67.2,58.6,67.3,0,,100.0,1,0,0,0.0,0,1,209,0,0,0,0,0,0,0.0,
Robert Johnson,5671,S,TEN,11,1,18.8,50.0,100.0,56.3,28.2,0,0,0,0.0,31,53.1,53.7,78.4,,59.8,30.0,1,55,50.0,2,0,0,95.8,3,177,177,0,1,6,1,82,38,0.5,27.3
Hall Davis,5672,ED,CLV,2,0,,,8.3,,,0,0,0,,8,60.0,57.3,74.4,59.5,55.8,,0,,,0,0,0,0.0,0,1,12,0,0,0,0,0,0,0.0,
Austen Lane,5676,ED,JAX,11,0,2.0,50.0,2.4,4.0,2.0,0,0,0,0.0,15,49.5,77.9,84.3,71.1,74.2,77.9,0,10,0.0,0,0,0,64.6,1,4,166,2,1,2,0,10,7,2.5,10.0
Reshad Jones,5686,S,MIA,16,4,8.5,48.7,89.9,31.4,15.3,0,0,4,10.3,17,91.0,91.0,87.3,64.2,87.2,71.9,4,66,11.1,6,4,1,38.0,19,634,705,10,44,39,1,247,132,0.4,13.0
Crezdon Butler,5687,CB,BUF,3,0,12.5,100.0,100.0,7.5,7.5,0,0,0,0.0,4,43.9,35.8,0.0,,60.0,72.5,0,18,0.0,0,0,1,114.6,2,16,16,0,1,2,0,23,-2,1.5,11.5
Greg Hardy,5698,ED,CAR,15,3,4.5,50.0,2.1,10.0,5.0,0,0,0,0.0,5,64.8,79.1,19.9,80.9,70.1,43.5,0,3,25.0,3,0,6,56.3,1,10,473,15,6,2,0,3,2,0.3,3.0
Arthur Moats,5701,LB,BUF,9,0,12.2,50.0,80.6,15.3,7.7,0,0,0,0.0,4,50.4,64.2,73.1,59.3,73.6,70.2,0,24,50.0,1,0,0,72.9,3,50,62,0,1,6,0,42,23,0.9,14.0
Adrian Tracy,5707,ED,NYG,8,1,2.0,100.0,13.5,5.0,5.0,0,0,0,0.0,21,50.2,66.5,77.6,59.3,73.5,73.8,0,17,0.0,0,0,0,118.8,1,5,37,1,1,1,0,17,15,3.4,17.0
Eugene Sims,5712,ED,SL,13,0,-6.0,100.0,2.4,6.0,6.0,0,0,0,0.0,26,59.6,58.0,29.3,58.5,62.9,39.7,1,3,0.0,0,0,4,39.6,1,6,251,6,5,1,0,3,9,0.5,3.0
Travis Goethel,5713,LB,OAK,1,0,,,100.0,,,0,0,0,,23,60.0,69.2,69.6,,65.7,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jordan Pugh,5725,S,WAS,13,0,10.0,62.5,89.8,42.0,26.3,0,0,1,12.5,32,57.8,52.8,81.5,42.2,49.3,29.4,0,18,33.3,3,1,0,82.8,5,220,245,1,6,8,0,55,22,0.3,11.0
Cody Grimm,5733,S,TB,1,0,,,100.0,,,0,0,0,,30,59.9,60.2,66.3,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Willie Young,5736,ED,DET,16,0,,,0.9,,,1,0,0,,11,60.2,54.4,8.7,59.6,59.0,74.1,0,,,0,0,3,0.0,0,2,213,0,0,0,0,0,0,0.0,
Dekoda Watson,5740,LB,TB,15,1,17.0,50.0,37.1,43.0,21.5,0,0,0,0.0,30,45.6,52.0,78.8,55.4,73.6,74.2,0,20,0.0,0,0,0,125.0,1,43,116,0,1,2,1,20,2,0.5,20.0
Jamar Chaney,5743,LB,PHI,6,1,6.3,63.6,86.7,10.4,6.6,0,0,1,9.1,24,44.4,43.0,72.2,52.3,47.6,56.6,0,21,0.0,0,1,0,129.2,7,78,90,0,3,11,2,91,65,1.2,13.0
R.J. Stanford,5746,CB,MIA,9,2,11.2,87.5,96.3,5.3,4.6,0,0,0,0.0,17,41.7,47.2,82.0,48.9,71.2,56.7,0,32,15.4,2,0,0,112.8,14,78,81,1,9,16,0,177,55,2.4,12.6
Phillip Adams,5747,CB,OAK,9,0,9.1,60.0,99.0,10.4,6.3,0,0,2,13.3,23,90.7,88.5,0.0,59.5,64.4,65.4,2,19,11.1,1,2,1,36.7,9,99,100,3,8,15,0,87,30,0.9,9.7
George Selvie,5749,ED,JAX,9,0,,,2.9,,,0,0,0,,15,59.6,67.8,60.4,60.1,70.2,63.5,0,,0.0,0,0,1,0.0,0,3,105,2,1,0,0,0,0,0.0,
Ricardo Mathews,5761,DI,IND,17,0,,,1.2,,,0,0,0,,14,59.5,56.9,70.0,55.0,59.0,60.8,0,,0.0,0,0,1,0.0,0,3,253,0,2,0,0,0,0,0.0,
Kavell Conner,5763,LB,IND,13,0,6.7,55.6,86.6,10.0,5.6,0,0,3,16.7,14,54.1,72.9,82.8,76.4,76.2,65.6,0,36,50.0,2,3,0,103.9,10,110,127,1,2,18,1,160,93,1.6,16.0
Kurt Coleman,5767,S,PHI,14,5,10.0,63.0,97.2,26.6,16.7,0,0,2,7.4,24,40.0,46.1,85.3,38.3,61.8,49.8,2,37,16.2,6,2,0,93.8,17,487,501,3,26,27,2,294,131,0.7,17.3
Robert McClain,5771,CB,ATL,16,1,7.4,64.8,95.6,9.1,5.9,0,0,8,11.3,2,81.2,79.9,86.7,60.2,62.2,55.6,1,33,11.3,6,8,0,75.0,46,433,453,15,46,71,0,422,202,1.0,9.2
Stevie Brown,5773,S,NYG,14,3,15.2,65.4,98.0,27.4,17.9,0,0,3,11.5,21,77.1,75.8,83.6,67.6,66.3,49.2,8,62,15.6,7,3,0,71.3,17,481,491,6,35,26,1,259,54,0.6,15.2
Austin Spitler,5774,LB,MIA,1,0,2.0,100.0,100.0,1.0,1.0,0,0,0,0.0,17,61.9,71.0,68.6,,65.1,76.1,0,8,0.0,0,0,0,100.0,1,1,1,0,1,1,0,8,6,8.0,8.0
Josh Hull,5776,LB,SL,9,0,6.0,100.0,60.7,5.7,5.7,0,0,0,0.0,26,52.8,58.3,70.4,58.8,65.6,76.4,0,19,0.0,0,0,0,147.9,3,17,28,0,2,3,1,30,19,1.8,10.0
Rafael Bush,5779,S,NO,5,2,20.3,25.0,96.3,99.0,24.8,0,0,0,0.0,20,83.6,91.1,77.2,51.6,92.8,88.6,1,16,0.0,0,0,0,4.2,1,103,107,1,8,4,0,16,6,0.2,16.0
Emmanuel Stephens,5786,ED,CLV,7,0,,,8.5,,,0,0,0,,8,61.2,72.1,79.2,82.3,52.1,73.8,0,,0.0,0,0,0,0.0,0,7,82,2,1,0,0,0,0,0.0,
Anderson Russell,5793,S,CAR,1,0,,,100.0,,,0,0,0,,5,60.0,60.6,63.1,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Sergio Brown,5803,S,IND,8,0,11.3,66.7,96.2,6.3,4.2,0,0,0,0.0,14,38.8,36.6,76.7,60.0,60.6,73.0,0,80,0.0,0,0,0,149.3,4,25,26,0,1,6,2,125,71,5.0,31.3
Jeromy Miles,5810,S,CIN,8,0,18.0,100.0,92.0,33.0,33.0,0,0,0,0.0,7,52.7,48.2,77.6,79.2,38.6,62.5,0,24,10.0,1,0,0,158.3,2,69,75,2,9,2,1,43,7,0.7,21.5
Vincent Rey,5811,LB,CIN,11,0,2.8,90.0,93.4,7.7,6.9,0,0,0,0.0,7,51.0,51.5,71.2,66.9,53.3,83.2,0,19,0.0,0,0,0,110.8,9,71,76,2,5,10,0,106,83,1.5,11.8
Jermelle Cudjo,5814,DI,SL,15,0,,,3.0,,,0,0,0,,26,57.0,55.0,65.7,54.6,58.2,63.5,0,,,0,0,1,0.0,0,5,169,1,0,0,0,0,0,0.0,
Darian Stewart,5820,S,SL,5,0,28.3,25.0,98.4,57.0,14.3,0,0,1,25.0,26,70.8,66.9,0.0,57.3,55.5,69.2,0,14,25.0,1,1,1,41.7,1,62,63,0,3,4,0,14,0,0.2,14.0
Justin Cole,5831,LB,SL,7,0,-2.0,100.0,50.0,5.0,5.0,0,0,0,0.0,26,66.0,40.5,70.7,53.3,34.3,73.3,0,11,0.0,0,0,0,112.5,1,6,12,0,1,1,0,11,13,2.2,11.0
Cassius Vaughn,5845,CB,IND,16,1,10.7,62.5,100.0,7.0,4.4,2,0,7,6.3,14,47.5,47.5,64.1,,50.9,78.5,1,57,3.2,2,7,11,98.5,70,530,530,11,59,112,5,891,297,1.8,12.7
Aaron Berry,5871,CB,NYJ,1,0,,,50.0,,,0,0,0,,22,60.0,59.4,66.4,60.0,,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
A.J. Jefferson,5881,CB,MIN,14,0,11.7,66.7,99.5,10.8,7.2,1,0,3,5.6,18,54.4,57.3,56.1,52.7,79.0,70.4,0,39,7.9,3,3,6,120.5,36,413,415,3,35,54,4,495,118,1.3,13.8
Marshay Green,5884,CB,IND,1,0,5.3,75.0,100.0,4.7,3.5,0,0,0,0.0,14,60.4,60.6,73.7,,,77.3,0,10,0.0,0,0,0,90.6,3,16,16,1,3,4,0,25,7,1.8,8.3
Tramaine Brock Sr.,5903,CB,SF,5,0,5.9,87.5,100.0,2.6,2.3,0,0,1,12.5,28,59.8,60.7,75.9,,61.5,50.1,0,53,16.7,1,1,0,110.9,7,20,20,3,5,8,0,85,48,4.7,12.1
Chris Maragos,5906,S,SEA,4,0,5.0,100.0,95.8,11.0,11.0,0,0,0,0.0,29,65.6,66.8,73.4,59.2,60.6,77.7,0,6,0.0,0,0,0,87.5,2,23,24,1,3,2,0,10,0,0.5,5.0
Barry Church,5924,S,DAL,3,1,14.7,42.9,94.9,17.3,7.4,1,0,0,0.0,9,49.3,54.2,78.1,50.0,74.6,62.0,0,12,33.3,1,0,1,95.2,3,56,59,0,1,7,1,30,9,0.6,10.0
Bryan McCann,5928,CB,MIA,6,0,11.2,52.6,96.5,7.5,3.9,0,0,1,5.3,17,65.2,68.3,82.1,65.2,74.2,82.9,0,41,0.0,0,1,0,72.0,10,82,85,3,9,19,0,119,30,1.6,11.9
Danny McCray,5929,S,DAL,13,5,11.0,71.4,98.1,11.5,8.2,0,0,3,7.1,9,52.6,54.2,84.8,57.8,58.4,54.6,1,68,8.3,3,3,0,118.5,30,363,370,5,28,42,2,513,179,1.5,17.1
Kellen Heard,5936,DI,IND,11,0,,,1.2,,,1,0,0,,14,59.7,52.6,0.0,58.3,63.6,71.7,0,,,0,0,4,0.0,0,1,83,0,0,0,0,0,0,0.0,
Sam Shields,5943,CB,GB,12,0,15.2,45.6,98.2,16.0,7.3,0,0,9,15.8,12,90.6,90.2,59.4,56.8,69.4,42.3,5,80,8.7,2,9,5,57.1,26,444,452,7,21,57,4,413,133,1.0,15.9
Frank Zombo,5945,ED,GB,7,0,1.0,100.0,17.1,12.0,12.0,0,0,0,0.0,12,74.8,47.7,78.2,49.3,42.8,76.8,0,5,0.0,0,0,0,87.5,1,12,70,0,1,1,0,5,4,0.4,5.0
Kyle Bosworth,5986,LB,JAX,10,2,3.4,84.2,94.1,5.9,4.9,0,0,0,0.0,15,42.3,54.7,72.9,63.8,64.5,64.9,1,15,10.0,1,0,0,89.5,16,96,102,2,7,19,1,124,76,1.3,7.8
Jacob Cutrera,5988,LB,TB,1,0,,,100.0,,,0,0,0,,30,60.0,62.4,61.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Josh Gordy,5990,CB,IND,9,1,8.0,76.0,96.5,8.2,6.2,0,0,0,0.0,14,59.9,62.6,82.2,80.0,63.7,75.4,0,26,0.0,0,0,1,113.6,19,167,173,4,12,25,1,209,94,1.3,11.0
Aaron Morgan,5995,ED,TB,9,0,11.0,100.0,6.3,6.0,6.0,0,0,0,0.0,30,59.1,60.9,78.5,54.7,71.5,68.1,0,15,100.0,1,0,0,118.8,1,6,95,0,0,1,0,15,4,2.5,15.0
Marcus Sherels,6017,CB,MIN,6,0,7.4,86.7,92.8,4.7,4.1,0,0,0,0.0,18,28.7,29.1,79.0,62.4,60.4,48.5,0,73,16.7,1,0,0,118.8,13,64,69,1,5,15,0,205,140,3.4,15.8
Junior Galette,6018,ED,NO,12,1,,,2.6,,,0,0,0,,20,63.2,73.1,59.9,71.3,61.4,76.3,0,,0.0,0,0,1,0.0,0,6,231,6,4,0,0,0,0,0.0,
Albert McClellan,6022,ED,BLT,16,0,4.9,73.3,70.2,12.4,9.1,0,0,2,13.3,3,64.0,72.3,86.4,66.4,72.4,66.6,0,24,7.7,1,2,0,89.6,11,144,205,6,12,15,0,95,47,0.7,8.6
Martin Tevaseu,6055,DI,IND,13,0,,,1.1,,,0,0,0,,14,60.0,58.9,82.4,52.3,61.1,76.1,0,,,0,0,0,0.0,0,1,95,0,0,0,0,0,0,0.0,
Cory Greenwood,6062,LB,KC,4,0,4.0,100.0,96.2,8.3,8.3,0,0,0,0.0,16,47.1,47.2,77.8,59.3,57.9,78.3,0,16,0.0,0,0,0,106.9,3,25,26,1,1,3,0,29,17,1.2,9.7
George Johnson,6112,ED,MIN,6,0,,,12.9,,,0,0,0,,18,59.6,52.3,78.9,47.7,59.6,71.6,0,,0.0,0,0,0,0.0,0,9,70,0,1,0,0,0,0,0.0,
Isaiah Trufant,6120,CB,NYJ,5,0,6.5,66.7,86.5,7.4,4.9,0,0,1,8.3,22,58.8,56.7,80.0,62.5,48.1,85.5,0,21,0.0,0,1,0,109.0,8,64,74,2,5,12,1,68,56,1.2,8.5
Carl Ihenacho,6147,LB,OAK,2,0,,,25.0,,,0,0,0,,23,60.8,61.1,69.3,54.6,63.2,76.0,0,,,0,0,0,0.0,0,2,8,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,DEN,17,0,1.7,79.2,24.0,7.9,6.3,0,0,1,4.2,10,60.4,93.4,3.6,93.0,93.1,88.1,1,22,14.3,2,1,10,92.0,19,157,655,24,12,24,1,166,131,1.1,8.7
Marcell Dareus,6155,DI,BUF,16,0,,,0.4,,,0,0,0,,4,62.8,65.0,78.5,72.5,51.4,68.0,0,,0.0,0,0,1,0.0,0,2,459,9,4,0,0,0,0,0.0,
Patrick Peterson,6157,CB,ARZ,16,1,13.8,51.0,99.1,11.0,5.6,1,0,7,7.3,1,77.8,79.2,89.6,42.1,77.9,57.8,7,49,12.2,6,7,4,64.2,49,568,573,10,42,96,6,671,213,1.2,13.7
Julio Jones,6158,WR,ATL,2,0,53.0,0.0,100.0,,3.0,0,0,0,0.0,2,80.4,85.7,65.6,,,,1,,,0,0,4,0.0,0,3,3,0,0,1,0,0,0,0.0,
Aldon Smith,6159,ED,SF,19,0,2.8,83.3,14.6,10.6,8.8,0,0,0,0.0,28,67.0,83.2,21.9,83.9,75.5,89.3,1,27,25.0,3,0,9,82.6,10,111,759,22,9,12,1,66,44,0.6,6.6
J.J. Watt,6163,DI,HST,18,0,,,2.3,,,1,0,0,,13,65.0,92.3,49.6,90.4,91.5,75.4,0,,50.0,2,0,5,0.0,0,16,704,22,2,0,0,0,0,0.0,
Ryan Kerrigan,6168,ED,WAS,17,3,1.8,75.0,18.8,7.2,5.4,1,0,1,4.2,32,67.9,68.0,61.5,74.4,50.1,63.6,1,18,21.1,4,1,5,82.8,18,141,751,19,12,24,1,125,109,1.0,6.9
Prince Amukamara,6171,CB,NYG,13,2,11.9,52.4,100.0,13.2,6.9,0,0,4,6.3,21,71.1,69.9,13.7,,68.7,68.6,1,62,7.5,3,4,4,74.5,33,447,447,6,35,63,2,375,114,0.9,11.4
Adrian Clayborn,6172,ED,TB,3,0,7.0,0.0,2.4,,3.0,0,0,0,0.0,30,57.1,51.0,79.6,54.3,52.9,24.1,0,,50.0,1,0,0,39.6,0,3,126,1,1,1,0,0,0,0.0,
Phil Taylor Sr.,6173,DI,CLV,8,0,,,1.5,,,0,0,0,,8,58.0,61.6,58.6,63.8,60.7,31.2,0,,,0,0,1,0.0,0,2,136,1,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,16,1,1.0,100.0,2.1,4.3,4.3,2,0,0,0.0,20,51.8,70.6,49.8,66.4,76.4,64.7,0,15,33.3,3,0,5,111.1,3,13,617,10,5,3,0,32,29,2.5,10.7
Jimmy Smith,6179,CB,BLT,13,0,11.9,64.0,100.0,9.3,6.0,1,0,3,6.0,3,49.2,49.3,47.7,,56.2,43.7,0,49,12.1,4,3,7,85.5,32,318,318,8,29,50,0,361,51,1.2,11.3
Muhammad Wilkerson,6182,DI,NYJ,16,1,,,0.6,,,0,0,0,,22,64.7,89.6,60.2,74.8,88.6,68.4,0,,0.0,0,0,4,0.0,0,3,476,8,3,0,0,0,0,0.0,
Cameron Heyward,6183,DI,PIT,15,1,,,0.7,,,0,0,0,,25,60.8,66.2,82.6,52.0,75.2,77.1,0,,0.0,0,0,0,0.0,0,1,152,1,1,0,0,0,0,0.0,
