player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Wesley Woodyard,4583,LB,DEN,17,3,4.6,74.6,87.2,9.2,6.8,0,0,2,3.0,10,56.1,61.9,84.4,65.8,65.4,75.9,1,25,12.5,6,2,1,117.3,50,491,563,20,39,67,6,473,293,1.0,9.5
JoLonn Dunbar,4588,LB,SL,12,2,2.9,100.0,81.9,8.3,8.3,1,0,0,0.0,26,49.4,50.3,0.0,57.5,58.7,29.4,0,23,31.8,7,0,4,117.1,18,163,199,4,13,18,0,218,165,1.5,12.1
Husain Abdullah,4652,S,KC,17,2,4.3,59.3,89.1,13.8,8.1,0,0,3,11.1,16,77.9,79.2,23.5,83.7,58.8,71.0,3,30,16.7,3,3,1,52.3,16,228,256,5,13,27,1,182,149,0.8,11.4
Leger Douzable,4654,DI,NYJ,16,0,,,1.4,,,0,0,0,,22,70.3,63.6,29.4,62.7,63.9,76.4,0,,,0,0,2,0.0,0,2,139,2,0,0,0,0,0,0.0,
Erin Henderson,4656,LB,MIN,14,5,7.6,75.0,87.5,14.5,10.9,0,0,0,0.0,18,49.0,65.4,84.2,66.9,79.1,86.6,2,32,13.5,5,0,1,123.5,30,454,519,8,27,40,4,446,256,1.0,14.9
Jordan Senn,4690,LB,CAR,5,0,6.3,75.0,78.3,5.7,4.3,0,0,0,0.0,5,55.6,47.1,0.0,55.1,60.0,27.1,0,9,66.7,2,0,1,87.5,3,18,23,1,1,4,0,22,9,1.3,7.3
David Hawthorne,4693,LB,NO,18,4,5.3,77.6,88.5,8.8,6.8,0,0,0,0.0,20,53.0,50.2,79.4,65.7,47.0,55.9,0,60,10.8,4,0,0,102.4,38,354,400,14,29,49,1,340,223,1.0,8.9
Kyle Arrington,4742,CB,NE,18,1,10.1,62.2,98.8,8.8,5.5,0,0,14,14.3,19,66.4,70.7,88.2,90.6,75.5,58.3,1,66,11.1,6,14,2,102.4,61,563,570,11,47,98,6,760,317,1.4,12.5
Wallace Gilberry,4763,ED,CIN,17,2,-3.0,100.0,1.2,5.0,5.0,0,0,0,0.0,7,71.0,66.2,58.3,66.1,54.8,77.6,0,-4,20.0,1,0,2,79.2,1,5,405,11,2,1,0,-4,-1,-0.8,-4.0
Jameel McClain,4788,LB,BLT,10,1,4.4,77.8,92.1,10.5,8.2,0,0,0,0.0,3,70.4,52.9,82.4,55.0,40.1,67.2,0,20,0.0,0,0,0,106.9,14,151,164,5,16,18,1,94,68,0.6,6.7
Jerrell Freeman,4888,LB,IND,18,3,3.1,78.6,89.3,10.4,8.1,0,0,2,2.9,14,63.5,71.1,88.5,93.1,59.7,74.4,2,41,12.0,6,2,1,84.5,55,594,665,20,41,70,0,500,357,0.9,9.1
Cameron Wake,4907,ED,MIA,15,0,3.0,100.0,5.6,12.5,12.5,0,0,0,0.0,17,52.4,81.1,77.8,88.6,61.5,49.5,0,8,83.3,5,0,1,95.8,2,25,443,10,1,2,0,14,8,0.6,7.0
B.J. Raji,4932,DI,GB,17,0,-3.0,100.0,0.6,2.0,2.0,0,0,0,0.0,12,71.4,47.5,72.3,51.0,47.0,77.3,0,-3,33.3,1,0,1,79.2,1,2,311,2,2,1,0,-3,0,-1.5,-3.0
Brian Orakpo,4936,ED,WAS,15,0,2.3,70.0,21.7,14.6,10.2,0,0,1,10.0,32,83.5,79.7,76.0,71.5,70.8,62.8,1,11,0.0,0,1,1,68.3,7,104,479,15,9,10,1,34,29,0.3,4.9
Malcolm Jenkins,4937,S,NO,16,2,8.2,75.0,92.4,13.1,9.8,0,0,3,5.8,20,65.4,63.3,14.3,70.7,58.0,54.2,2,52,18.0,9,3,4,101.8,39,535,579,12,39,52,2,504,199,1.0,12.9
Brian Cushing,4938,LB,HST,7,0,-0.1,92.3,72.1,9.6,8.8,0,0,0,0.0,13,64.1,70.0,0.0,62.6,77.4,82.2,1,24,20.0,2,0,3,75.6,12,124,172,3,8,13,0,128,134,1.1,10.7
Larry English,4939,ED,SD,9,1,4.8,100.0,16.3,7.8,7.8,0,0,0,0.0,27,57.6,63.4,83.0,61.0,63.2,65.6,0,43,33.3,1,0,0,118.8,5,39,239,2,1,5,0,86,62,2.2,17.2
Robert Ayers,4941,ED,DEN,18,0,0.5,100.0,5.2,9.5,9.5,0,0,0,0.0,10,47.2,69.0,28.7,65.6,81.1,67.8,0,31,33.3,1,0,4,158.3,2,22,424,7,2,2,1,51,50,2.7,25.5
Peria Jerry,4947,DI,ATL,16,2,-0.5,100.0,1.5,2.5,2.5,1,0,0,0.0,2,71.9,51.2,46.8,56.4,49.1,50.2,0,8,16.7,1,0,4,85.4,2,5,338,7,3,2,0,9,10,1.8,4.5
Vontae Davis,4948,CB,IND,18,3,11.7,54.1,100.0,11.4,6.2,0,0,11,11.2,14,77.6,77.3,55.0,,71.2,72.8,1,81,7.1,3,11,8,98.0,53,634,634,13,36,98,8,657,248,1.1,12.4
Clay Matthews,4949,ED,GB,11,0,8.6,62.5,15.7,10.2,6.4,1,0,0,0.0,12,57.9,66.7,65.9,64.7,66.5,48.8,0,30,44.4,4,0,3,89.1,5,53,338,10,5,8,0,67,41,1.3,13.4
Ziggy Hood,4955,DI,PIT,16,1,,,0.8,,,0,0,0,,25,72.9,46.2,86.7,45.7,46.2,64.4,0,,0.0,0,0,0,0.0,0,3,369,8,6,0,0,0,0,0.0,
Louis Delmas,4956,S,DET,16,2,15.4,43.8,95.9,42.3,18.5,0,0,2,6.3,11,67.5,64.6,15.5,70.7,60.8,47.6,3,83,12.1,4,2,3,79.8,14,628,655,8,27,32,4,313,163,0.5,22.4
Patrick Chung,4957,S,PHI,13,4,13.5,54.5,95.1,25.6,14.0,0,0,3,9.1,24,47.8,54.0,85.9,60.8,69.1,49.5,0,57,26.2,11,3,2,129.8,18,488,513,1,27,33,5,338,149,0.7,18.8
James Laurinaitis,4958,LB,SL,16,6,7.5,77.8,87.3,10.6,8.2,0,0,6,9.5,26,71.7,67.3,62.8,57.9,61.6,75.8,2,37,13.0,7,6,1,88.5,49,550,630,18,41,63,0,530,258,1.0,10.8
Rey Maualuga,4961,LB,CIN,14,4,4.3,82.9,92.6,9.4,7.8,1,0,1,2.4,7,52.9,59.6,46.2,48.9,68.8,52.4,1,31,17.2,5,1,2,95.4,34,327,353,6,20,41,1,303,161,1.0,8.9
Darius Butler,4964,CB,IND,18,2,9.9,62.8,96.8,8.7,5.5,1,0,11,11.7,14,62.1,63.2,35.2,63.9,69.8,75.7,4,31,4.5,2,11,6,85.1,59,540,558,10,40,94,4,772,300,1.5,13.1
Jairus Byrd,4965,S,BUF,11,1,9.2,50.0,96.3,32.6,16.3,0,0,2,9.1,4,89.8,89.4,13.2,54.8,75.7,79.6,4,13,11.1,3,2,2,35.0,11,386,401,7,23,22,1,83,51,0.2,7.5
Everette Brown,4966,ED,DAL,7,0,,,3.6,,,0,0,0,,9,60.5,62.7,79.8,75.1,46.8,73.4,0,,,0,0,0,0.0,0,3,84,1,0,0,0,0,0,0.0,
Connor Barwin,4969,ED,PHI,17,1,3.1,75.0,42.2,14.8,11.1,1,0,1,3.6,24,68.0,68.3,58.4,57.6,75.0,75.4,1,33,21.4,6,1,4,79.6,21,325,771,10,21,28,0,201,160,0.6,9.6
Mike Mitchell,4970,S,CAR,16,2,10.7,67.4,96.1,20.2,13.7,0,0,2,4.7,5,73.1,71.7,40.0,94.8,51.9,42.6,4,29,20.0,9,2,3,51.5,29,610,635,10,34,43,1,250,99,0.4,8.6
William Moore,4978,S,ATL,16,1,10.3,69.2,94.9,20.2,14.0,0,0,1,2.6,2,62.7,65.2,14.8,89.6,67.7,58.2,3,49,12.8,6,1,3,80.8,27,574,605,7,40,39,2,337,138,0.6,12.5
Fili Moala,4979,DI,IND,16,1,,,0.3,,,0,0,0,,14,66.4,58.6,84.5,56.0,56.5,41.4,0,,0.0,0,0,0,0.0,0,1,312,2,1,0,0,0,0,0.0,
Paul Kruger,4980,ED,CLV,16,0,3.6,83.3,20.0,10.5,8.8,1,0,0,0.0,8,55.3,66.0,62.8,63.7,69.3,42.2,0,27,33.3,4,0,3,100.0,10,110,549,8,8,12,0,96,58,0.9,9.6
Sean Smith,4984,CB,KC,17,2,12.9,50.5,99.9,13.3,6.7,0,0,10,10.1,16,65.8,67.0,90.6,60.0,64.9,60.5,2,47,9.3,4,10,6,86.4,50,706,707,4,37,99,5,804,303,1.2,16.1
Sen'Derrick Marks,4985,DI,JAX,16,0,6.3,100.0,3.1,4.0,4.0,0,0,0,0.0,15,59.6,64.3,46.4,74.1,55.5,40.6,0,15,20.0,2,0,3,109.4,4,17,554,9,8,4,0,41,16,2.6,10.3
Bradley Fletcher,4989,CB,PHI,14,0,13.7,57.8,99.5,10.3,6.0,0,0,8,7.8,24,67.7,70.0,66.7,72.3,75.7,72.5,3,49,7.9,5,8,6,77.2,59,639,642,9,58,102,3,720,189,1.2,12.2
Michael Johnson,4993,ED,CIN,16,0,5.3,75.0,5.0,9.7,7.3,2,0,0,0.0,7,69.9,82.6,59.7,68.1,87.0,71.8,1,3,22.2,2,0,3,37.5,3,31,622,8,7,4,0,5,7,0.2,1.7
Matt Shaughnessy,4994,ED,ARZ,16,0,0.7,100.0,14.0,5.6,5.6,0,0,0,0.0,1,52.3,63.5,64.6,56.7,72.1,84.7,0,14,0.0,0,0,2,97.1,10,58,413,5,11,10,0,73,66,1.3,7.3
Terrance Knighton,4995,DI,DEN,19,0,4.0,50.0,4.9,16.0,8.0,0,0,0,0.0,10,58.0,84.1,77.6,70.1,85.5,68.1,1,8,,0,0,1,20.8,1,19,388,4,0,2,0,8,2,0.5,8.0
Derek Cox,4996,CB,SD,13,4,12.3,60.6,99.7,8.7,5.2,0,0,4,6.1,27,43.1,46.5,87.6,60.0,67.4,48.9,1,44,15.4,6,4,1,104.9,40,357,358,7,29,66,4,608,155,1.8,15.2
DeAndre Levy,4999,LB,DET,16,6,5.0,68.1,94.3,11.9,8.1,0,0,5,6.9,11,79.9,69.7,61.2,63.9,57.7,75.7,6,43,5.5,3,5,2,57.5,49,617,654,17,46,72,1,498,301,0.9,10.2
Roy Miller,5004,DI,JAX,14,2,,,0.7,,,0,0,0,,15,62.1,54.8,87.0,55.3,52.5,76.2,0,,0.0,0,0,0,0.0,0,2,273,0,1,0,0,0,0,0.0,
Lardarius Webb,5011,CB,BLT,16,2,11.3,57.3,97.2,9.5,5.4,0,0,12,11.7,3,74.2,76.4,23.2,72.7,85.3,44.1,2,79,21.5,14,12,6,87.4,59,590,607,16,49,103,3,888,400,1.6,15.1
Jared Cook,5012,TE,SL,1,0,,,100.0,,,1,0,0,,26,60.0,60.0,62.9,,,,0,,,0,0,3,0.0,0,1,1,0,0,0,0,0,0,0.0,
Chris Owens,5013,CB,MIA,12,4,8.6,70.9,97.4,9.4,6.6,0,0,2,3.6,17,68.4,72.3,87.0,93.8,59.6,72.8,0,24,7.7,3,2,0,96.5,39,381,391,8,32,55,2,306,135,0.8,7.8
Jerraud Powers,5015,CB,ARZ,16,3,10.2,59.8,98.9,9.2,5.5,1,0,13,10.7,1,60.8,62.9,89.7,46.3,70.2,64.9,1,63,10.9,7,13,4,89.9,73,704,712,11,54,122,3,972,472,1.4,13.3
Rashad Johnson,5018,S,ARZ,13,4,7.3,62.1,97.8,23.7,14.7,0,0,3,10.3,1,74.2,71.6,83.2,34.4,60.9,70.9,3,24,5.0,2,3,1,58.9,18,448,458,6,34,29,2,151,88,0.4,8.4
Keenan Lewis,5019,CB,NO,18,3,12.6,54.5,99.8,13.7,7.5,1,0,6,7.8,20,76.4,73.5,44.6,59.3,57.5,75.2,4,44,2.2,1,6,6,66.6,42,601,602,10,42,77,3,512,131,0.9,12.2
Kaluka Maiava,5027,LB,OAK,5,1,2.7,88.9,82.0,4.9,4.3,0,0,0,0.0,23,44.2,51.2,77.9,72.2,56.6,73.1,0,15,0.0,0,0,0,94.9,8,41,50,3,5,9,0,61,30,1.6,7.6
Glover Quin,5035,S,DET,16,5,13.6,50.0,96.3,36.6,18.3,1,0,5,15.6,11,78.6,79.0,60.5,94.9,63.3,72.5,3,36,12.9,4,5,1,30.7,16,620,644,8,22,32,0,200,79,0.3,12.5
Vaughn Martin,5036,DI,MIA,2,0,,,11.8,,,0,0,0,,17,53.0,46.0,76.6,63.4,54.6,68.7,0,,,0,0,0,0.0,0,2,17,0,0,0,0,0,0,0.0,
David Bruton,5037,S,DEN,16,1,11.4,75.0,93.2,21.5,16.1,0,0,0,0.0,10,67.7,70.7,79.5,73.3,61.4,89.3,0,25,0.0,0,0,0,99.5,6,138,148,3,11,8,0,67,18,0.5,11.2
D.J. Moore,5042,CB,CAR,2,0,8.4,80.0,100.0,9.8,7.8,0,0,0,0.0,5,53.8,55.5,77.2,,66.2,78.1,0,19,0.0,0,0,0,110.8,4,42,42,1,3,5,0,53,16,1.4,13.3
Greg Toler,5055,CB,IND,10,0,13.3,54.8,100.0,12.0,6.6,1,0,4,9.5,14,53.5,53.1,42.5,,56.8,35.6,1,79,16.7,3,4,4,109.8,23,286,286,3,15,42,4,406,188,1.5,17.7
Brandon Hughes,5072,CB,PHI,1,0,22.0,100.0,100.0,14.0,14.0,0,0,0,0.0,24,53.7,54.9,74.1,,60.1,71.6,0,31,0.0,0,0,0,118.8,1,15,15,0,1,1,0,31,9,2.2,31.0
Jasper Brinkley,5074,LB,ARZ,8,1,3.0,78.6,72.1,7.5,5.9,0,0,0,0.0,1,29.9,59.5,80.5,51.7,91.3,48.3,0,36,44.4,4,0,0,107.4,11,88,122,0,4,14,0,137,105,1.7,12.5
Chris Clemons,5089,S,MIA,16,3,13.4,52.4,97.0,56.8,29.8,0,0,6,28.6,17,77.7,73.9,85.2,47.0,65.8,63.6,1,43,17.5,7,6,0,82.8,11,653,673,5,30,21,2,127,52,0.2,11.5
Don Carey,5101,CB,DET,7,0,7.8,78.6,94.2,5.6,4.4,1,0,1,3.6,11,31.0,35.9,4.6,41.2,79.8,60.4,0,26,23.5,4,1,4,123.2,22,130,138,7,13,28,2,220,99,1.8,10.0
Jarius Wynn,5106,DI,DAL,15,0,,,0.5,,,1,0,0,,9,62.1,46.9,15.8,56.4,49.3,27.4,0,,50.0,1,0,5,0.0,0,1,206,3,1,0,0,0,0,0.0,
Brice McCain,5112,CB,HST,16,3,8.7,63.0,99.5,8.4,5.3,1,0,3,4.1,13,29.4,31.8,86.7,55.2,69.9,29.9,1,43,30.0,9,3,5,105.1,46,416,418,3,18,73,6,505,278,1.3,11.0
Jason McCourty,5127,CB,TEN,16,1,11.8,61.8,100.0,9.6,5.9,0,0,10,9.8,31,75.0,77.3,68.9,,81.5,70.3,0,44,8.3,5,10,2,90.2,63,635,635,15,54,102,2,737,199,1.2,11.7
Vance Walker,5134,DI,OAK,15,3,,,1.5,,,0,0,0,,23,60.4,60.3,86.1,54.0,63.9,80.4,0,,0.0,0,0,0,0.0,0,7,475,4,2,0,0,0,0,0.0,
Captain Munnerlyn,5140,CB,CAR,17,4,9.0,68.0,94.6,8.8,6.0,3,0,7,6.8,5,75.9,79.5,12.7,80.5,87.7,89.7,2,57,5.4,3,7,10,85.6,70,642,679,26,49,103,1,785,330,1.3,11.2
E.J. Biggers,5141,S,WAS,16,2,9.9,72.4,98.6,13.4,9.7,0,0,1,3.4,32,38.8,38.3,35.8,43.5,57.0,49.7,1,28,20.0,6,1,2,112.1,21,292,296,4,22,29,2,286,101,1.0,13.6
Brad Jones,5142,LB,GB,13,4,2.1,73.0,85.1,10.2,7.4,3,0,0,0.0,12,63.6,60.5,63.2,71.9,52.9,65.4,0,33,9.1,3,0,4,94.0,27,286,336,10,26,37,0,276,237,1.0,10.2
Ellis Lankster,5144,CB,NYJ,5,0,7.4,100.0,100.0,2.8,2.8,0,0,0,0.0,22,51.7,55.4,76.6,,66.1,51.2,0,24,20.0,1,0,0,113.3,5,14,14,1,4,5,0,56,19,4.0,11.2
Moise Fokou,5154,LB,TEN,12,2,6.8,88.6,81.3,11.1,9.8,0,0,0,0.0,31,50.7,47.1,0.0,54.2,54.0,65.9,0,34,7.7,3,0,4,110.7,31,365,449,9,34,35,0,370,178,1.1,11.9
Jamarca Sanford,5155,S,MIN,13,2,5.3,82.6,97.5,23.7,19.6,0,0,1,4.3,18,69.8,68.4,55.3,34.4,67.5,64.9,0,31,11.9,5,1,1,133.2,19,473,485,5,35,23,3,149,63,0.3,7.8
Ricky Jean Francois,5168,DI,IND,12,0,5.0,0.0,1.0,,3.0,0,0,0,0.0,14,62.4,60.4,69.2,53.4,65.7,68.4,0,,50.0,1,0,1,39.6,0,3,288,4,1,1,0,0,0,0.0,
Clinton McDonald,5173,DI,SEA,18,0,2.3,100.0,5.4,7.3,7.3,0,0,0,0.0,29,61.9,67.1,87.4,65.7,60.5,78.6,1,9,16.7,1,0,0,57.6,3,23,429,9,5,3,0,22,15,1.0,7.3
Chris Baker,5188,DI,WAS,15,0,,,0.5,,,0,0,0,,32,59.5,49.4,47.8,50.7,54.7,59.1,0,,0.0,0,0,3,0.0,0,1,199,1,2,0,0,0,0,0.0,
Tony Carter,5191,CB,DEN,11,0,13.1,60.0,99.2,9.8,5.9,1,0,4,10.0,10,39.1,39.5,85.1,60.0,48.8,27.5,1,82,21.1,4,4,6,110.2,24,254,256,3,15,40,3,418,181,1.8,17.4
Desmond Bryant,5204,DI,CLV,12,0,,,1.0,,,0,0,0,,8,64.2,53.3,56.6,55.4,53.2,64.0,0,,50.0,2,0,2,0.0,0,4,384,4,2,0,0,0,0,0.0,
Colt Anderson,5242,S,PHI,4,0,9.0,0.0,96.0,,12.0,0,0,1,50.0,24,57.6,52.9,86.7,58.3,49.7,25.2,0,,66.7,2,1,0,39.6,0,24,25,0,1,2,0,0,0,0.0,
Robert Francois,5245,LB,GB,1,0,,,66.7,,,0,0,0,,12,62.7,28.6,74.7,55.7,28.9,,0,,,0,0,0,0.0,0,4,6,0,0,0,0,0,0,0.0,
Russell Allen,5263,LB,JAX,14,8,5.5,89.7,94.7,9.7,8.7,0,0,0,0.0,15,57.4,63.8,75.6,58.7,67.4,58.9,0,33,17.6,6,0,0,125.9,26,267,282,8,20,29,2,252,129,1.0,9.7
Michael Bennett,5273,ED,SEA,19,2,,,1.0,,,0,0,0,,29,59.2,89.8,0.0,90.2,86.7,79.7,0,,33.3,2,0,10,0.0,0,5,518,11,2,0,0,0,0,0.0,
Ashlee Palmer,5281,LB,DET,15,1,4.1,81.3,82.9,10.2,8.3,0,0,0,0.0,11,51.4,54.8,76.5,59.5,57.6,67.9,0,27,10.0,1,0,0,102.3,13,145,175,3,8,16,0,137,95,1.0,10.5
Ramon Humber,5310,LB,NO,12,1,3.5,84.6,72.0,6.3,5.3,0,0,0,0.0,20,65.7,67.6,79.6,56.2,67.7,70.8,0,14,0.0,0,0,0,117.9,11,72,100,5,11,13,1,80,48,1.2,7.3
Dan Skuta,5349,ED,SF,16,0,6.8,66.7,36.1,14.3,9.5,0,0,0,0.0,28,81.7,79.5,59.9,69.5,73.0,65.3,0,7,20.0,1,0,2,70.1,4,60,166,4,4,6,0,12,15,0.2,3.0
Reggie Walker,5351,LB,SD,16,2,3.9,79.2,53.4,10.2,8.0,0,0,0,0.0,27,63.0,53.7,60.3,57.7,44.2,80.3,0,22,4.5,1,0,0,97.6,19,202,378,9,19,24,0,178,99,0.9,9.4
Marcus Benard,5359,ED,ARZ,11,0,1.0,100.0,8.4,13.0,13.0,0,0,0,0.0,1,65.9,62.7,16.2,61.1,73.3,77.7,0,14,0.0,0,0,2,118.8,1,13,155,5,2,1,0,14,13,1.1,14.0
C.J. Spillman,5370,S,SF,11,0,5.2,100.0,98.2,9.0,9.0,0,0,0,0.0,28,71.5,74.4,77.5,58.9,66.4,84.5,0,59,0.0,0,0,0,118.8,6,56,57,3,8,6,0,93,62,1.7,15.5
Jonathan Casillas,5422,LB,TB,11,0,4.7,83.3,73.8,7.5,6.3,0,0,2,16.7,30,66.9,64.6,34.0,68.4,60.1,60.9,0,23,18.2,2,2,1,121.2,10,79,107,4,9,12,1,77,52,1.0,7.7
Danny Gorrer,5424,CB,TB,4,0,8.5,61.5,96.0,5.6,3.5,0,0,0,0.0,30,36.4,41.1,79.7,55.0,68.5,25.7,0,19,42.9,3,0,0,122.8,8,48,50,0,4,13,2,93,30,2.1,11.6
Dannell Ellerbe,5442,LB,MIA,15,5,2.9,64.2,86.4,14.6,9.4,1,0,4,7.5,17,68.5,59.1,80.8,59.1,48.0,56.9,2,24,19.6,9,4,3,73.0,34,520,602,12,32,53,2,262,221,0.5,7.7
Chad Hall,5523,WR,KC,1,0,,,100.0,,,0,0,0,,16,,60.0,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Eric Berry,5530,S,KC,16,4,5.4,60.9,89.6,14.1,8.6,1,0,5,7.2,16,87.9,85.8,65.0,80.0,69.8,82.8,3,34,10.6,5,5,5,68.5,42,628,701,22,38,69,2,400,254,0.7,9.5
Joe Haden,5532,CB,CLV,15,3,12.4,55.6,99.5,11.3,6.3,1,0,12,12.1,8,77.3,77.6,68.6,53.8,73.8,60.0,4,41,11.3,6,12,7,74.9,55,649,652,15,44,99,6,551,163,0.9,10.0
Tyson Alualu,5535,ED,JAX,16,0,,,0.5,,,0,0,0,,15,66.5,62.0,75.4,53.8,64.1,74.6,0,,0.0,0,0,1,0.0,0,2,374,3,3,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,17,0,0.0,100.0,21.4,45.0,45.0,0,0,0,0.0,24,74.0,78.1,85.2,63.3,80.4,72.7,0,0,0.0,0,0,0,79.2,1,48,224,5,2,1,0,0,0,0.0,0.0
Earl Thomas III,5539,S,SEA,19,5,13.2,62.5,99.7,27.8,17.4,0,0,3,7.5,29,89.1,81.4,43.3,54.4,69.1,76.8,5,73,6.1,4,3,4,92.7,25,752,754,13,57,40,5,370,110,0.5,14.8
Jason Pierre-Paul,5540,ED,NYG,11,0,,,1.9,,,0,0,0,,21,62.4,67.4,33.3,59.6,76.6,77.9,1,,66.7,2,0,2,0.0,0,7,366,3,1,0,0,0,0,0.0,
Sean Weatherspoon,5544,LB,ATL,7,2,3.8,69.7,85.1,7.9,5.5,0,0,1,3.0,2,60.3,54.1,8.8,60.4,52.5,37.3,1,32,25.0,5,1,3,72.5,23,189,222,8,13,33,0,198,126,1.1,8.6
Kareem Jackson,5545,CB,HST,14,4,10.3,60.0,100.0,10.2,6.1,0,0,6,8.6,13,57.6,59.6,34.2,,73.5,64.9,0,36,7.0,3,6,6,106.5,42,461,461,7,36,70,6,435,95,1.0,10.4
Dez Bryant,5549,WR,DAL,3,0,45.0,0.0,100.0,,3.0,0,0,1,100.0,9,72.1,75.2,65.6,,,,0,,,0,1,4,39.6,0,3,3,0,0,1,0,0,0,0.0,
Dan Williams,5551,DI,ARZ,14,0,,,1.3,,,0,0,0,,1,72.3,74.6,17.3,64.3,78.8,68.5,1,,33.3,1,0,3,0.0,0,2,149,1,2,0,0,0,0,0.0,
Devin McCourty,5552,S,NE,17,4,13.7,62.2,99.4,29.2,18.2,0,0,7,18.9,19,86.0,85.1,85.3,71.1,81.2,88.2,1,49,4.0,2,7,1,104.2,23,700,704,8,44,37,3,307,86,0.5,13.3
Jared Odrick,5553,DI,MIA,16,0,12.0,100.0,1.3,7.0,7.0,0,0,0,0.0,17,60.2,67.4,61.4,65.3,65.8,64.5,0,16,50.0,2,0,3,158.3,1,7,520,7,2,1,1,16,4,2.3,16.0
Kyle Wilson,5554,CB,NYJ,16,0,9.8,55.8,98.1,11.6,6.5,1,0,1,1.9,22,60.7,59.1,8.3,62.7,59.1,66.3,0,53,9.1,2,1,5,73.4,29,358,365,6,20,52,0,310,94,0.9,10.7
Jerry Hughes,5556,ED,BUF,16,0,6.4,81.8,25.3,11.1,9.1,2,0,0,0.0,4,56.1,78.3,10.8,85.9,76.3,50.3,0,69,9.1,1,0,6,149.1,9,108,427,12,10,11,1,147,84,1.5,16.3
Patrick Robinson,5557,CB,NO,2,0,7.7,66.7,100.0,8.0,5.3,0,0,0,0.0,20,67.1,67.6,74.8,,60.7,29.6,0,21,33.3,1,0,0,92.4,2,16,16,1,2,3,0,25,13,1.6,12.5
Chris Cook,5559,CB,MIN,12,1,10.2,71.2,99.8,9.9,7.0,1,0,3,5.1,18,58.9,59.4,56.0,64.1,59.4,50.5,0,80,12.5,5,3,3,140.3,42,439,440,8,34,59,9,557,193,1.3,13.3
Nate Allen,5562,S,PHI,17,9,7.1,72.0,96.7,19.1,13.8,0,0,3,6.0,24,64.0,63.8,71.1,44.5,65.7,84.1,1,27,6.3,4,3,1,92.0,36,725,750,10,50,50,2,299,133,0.4,8.3
T.J. Ward,5563,S,CLV,16,5,7.5,58.0,96.9,21.7,12.6,0,0,2,4.0,8,77.9,83.5,88.7,82.5,86.9,78.0,2,24,10.0,5,2,4,61.2,29,656,677,16,40,50,1,250,133,0.4,8.6
Koa Misi,5565,LB,MIA,15,1,2.0,65.2,67.8,10.3,6.7,0,0,1,4.3,17,50.4,64.9,74.7,55.1,75.4,72.2,0,18,16.7,3,1,0,75.3,15,160,236,10,14,23,0,104,104,0.7,6.9
Lamarr Houston,5569,ED,OAK,16,2,1.9,87.5,6.3,5.4,4.8,2,0,0,0.0,23,86.1,72.1,14.9,64.1,76.4,80.1,0,13,30.0,6,0,7,88.5,7,39,620,14,12,8,0,42,32,1.1,6.0
Daryl Washington,5572,LB,ARZ,12,3,5.3,74.5,74.9,9.4,7.0,0,0,6,10.9,1,90.1,72.9,21.2,57.4,51.3,58.0,2,26,12.5,5,6,5,82.9,41,405,541,21,32,55,2,287,146,0.7,7.0
Taylor Mays,5574,S,CIN,8,0,7.3,55.6,89.3,13.5,7.5,0,0,2,11.1,7,73.9,70.8,83.0,40.7,56.0,62.2,0,16,18.2,2,2,0,83.6,10,142,159,5,9,18,1,72,30,0.5,7.2
Javier Arenas,5575,CB,ARZ,9,1,9.4,85.7,87.4,13.3,11.4,0,0,0,0.0,1,58.0,63.9,80.8,90.8,56.2,82.3,0,26,0.0,0,0,0,108.9,6,83,95,2,5,7,0,71,16,0.9,11.8
Jason Worilds,5577,ED,PIT,15,1,3.8,60.0,20.9,32.3,19.4,0,0,0,0.0,25,59.0,73.7,84.2,70.8,70.1,68.0,0,9,44.4,4,0,1,64.6,3,100,478,12,4,5,0,13,7,0.1,4.3
Carlos Dunlap,5579,ED,CIN,17,0,2.2,80.0,4.5,6.8,5.4,0,0,0,0.0,7,65.1,77.9,56.6,61.8,87.6,65.1,0,22,21.4,3,0,4,147.1,4,29,642,13,11,5,1,49,38,1.8,12.3
Sean Lee,5580,LB,DAL,11,7,5.2,73.5,91.3,11.5,8.5,0,0,3,6.1,9,71.1,73.1,79.7,62.1,71.4,82.0,4,56,9.1,4,3,1,87.6,36,432,473,4,33,49,4,366,215,0.9,10.2
Mike Neal,5581,ED,GB,17,0,1.0,100.0,12.0,8.7,8.7,0,0,0,0.0,12,60.7,55.9,65.3,62.9,46.9,45.2,1,14,41.7,5,0,2,66.7,6,54,451,10,7,6,0,57,51,1.1,9.5
