player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Cary Williams,4543,CB,WAS,11,2,14.2,64.1,99.7,14.1,9.1,0,0,3,7.7,32,47.5,57.1,87.7,97.8,74.0,80.5,0,36,4.2,1,3,3,120.6,25,376,377,6,21,39,3,369,105,1.0,14.8
Wesley Woodyard,4583,LB,TEN,16,1,3.8,71.4,81.2,12.1,8.7,0,0,0,0.0,31,74.8,90.2,45.7,79.0,89.9,88.0,0,25,5.3,1,0,2,86.8,15,190,234,15,17,21,0,127,95,0.7,8.5
JoLonn Dunbar,4588,LB,NO,2,1,2.8,100.0,100.0,2.3,2.3,0,0,0,0.0,20,54.9,61.2,75.0,,64.2,65.1,0,78,0.0,0,0,0,158.3,6,15,15,2,3,6,2,111,103,7.9,18.5
Husain Abdullah,4652,S,KC,13,1,7.2,61.5,87.7,20.7,12.7,0,1,2,7.7,16,69.0,71.1,49.5,60.7,74.5,80.0,0,52,5.9,1,2,2,108.2,16,342,390,6,15,26,2,182,126,0.5,11.4
Leger Douzable,4654,DI,NYJ,16,2,9.0,0.0,1.5,,3.0,0,0,0,0.0,22,68.4,53.7,43.6,50.9,61.1,63.7,0,,0.0,0,0,1,39.6,0,3,195,1,3,1,0,0,0,0.0,
Erin Henderson,4656,LB,NYJ,11,1,1.4,88.9,67.1,11.5,10.2,0,0,1,11.1,22,44.5,69.5,83.6,52.1,91.8,80.9,0,17,9.1,1,1,0,100.9,8,96,143,2,9,9,0,74,64,0.8,9.3
David Hawthorne,4693,LB,NO,9,0,5.3,80.0,89.3,7.0,5.6,0,0,1,6.7,20,28.6,37.0,79.9,57.4,63.4,52.6,0,21,7.7,1,0,0,125.0,12,92,103,3,12,15,1,130,62,1.5,10.8
Ropati Pitoitua,4707,DI,TEN,4,0,,,9.1,,,0,0,0,,31,60.0,68.6,76.1,61.9,68.4,70.9,0,,,0,0,0,0.0,0,1,11,0,0,0,0,0,0,0.0,
Danny Lansanah,4713,LB,TB,16,3,5.5,70.8,92.6,7.9,5.6,0,2,3,12.5,30,43.8,64.0,84.8,84.8,74.2,34.1,0,22,31.6,6,3,0,98.1,17,137,148,4,10,24,1,133,74,1.0,7.8
Kyle Arrington,4742,CB,BLT,15,4,8.8,78.9,94.9,7.6,6.0,2,0,1,2.6,3,50.5,53.8,84.2,80.7,61.1,70.2,0,70,3.7,1,1,3,123.1,30,242,255,6,22,38,2,355,137,1.6,11.8
Wallace Gilberry,4763,ED,CIN,17,0,5.0,100.0,1.3,7.0,7.0,0,0,0,0.0,7,61.3,60.7,80.4,64.0,47.0,70.0,0,11,20.0,1,0,1,112.5,1,7,534,3,4,1,0,11,6,1.6,11.0
Jerrell Freeman,4888,LB,IND,13,1,3.3,76.2,85.1,11.2,8.5,0,0,2,4.8,14,71.6,89.4,60.2,69.7,91.7,85.2,1,25,6.7,2,2,1,101.0,32,383,450,16,27,42,3,217,164,0.6,6.8
Cameron Wake,4907,ED,MIA,7,0,,,2.5,,,1,0,0,,17,60.9,90.4,7.9,93.3,50.4,76.9,0,,,0,0,4,0.0,0,4,158,7,0,0,0,0,0,0.0,
Darrius Heyward-Bey,4930,WR,PIT,1,0,,,100.0,,,0,0,0,,25,,60.0,60.4,,,,0,,,0,0,2,0.0,0,1,1,0,0,0,0,0,0,0.0,
B.J. Raji,4932,DI,GB,17,2,,,1.3,,,1,0,0,,12,56.2,47.9,22.1,66.5,45.6,27.2,0,,40.0,2,0,5,0.0,0,3,240,1,1,0,0,0,0,0.0,
Brian Orakpo,4936,ED,TEN,16,3,5.1,78.6,21.8,10.2,8.0,0,1,2,14.3,31,68.6,70.8,78.9,69.5,62.4,77.4,0,18,7.1,1,2,2,92.3,11,116,533,13,10,14,0,86,44,0.8,7.8
Malcolm Jenkins,4937,S,PHI,16,2,7.7,66.3,97.1,12.2,8.1,1,5,8,9.6,24,75.5,75.8,72.8,47.1,76.0,75.7,2,46,7.5,5,5,3,96.0,55,712,733,22,60,83,6,490,262,0.7,8.9
Brian Cushing,4938,LB,HST,17,7,3.3,81.6,75.9,14.8,12.1,0,0,1,2.6,13,58.4,55.2,46.4,45.0,61.8,59.7,1,44,20.9,9,1,3,89.6,31,486,640,11,27,38,0,309,225,0.7,10.0
Robert Ayers,4941,ED,NYG,12,1,,,3.1,,,0,0,0,,21,62.8,82.5,56.5,85.0,64.7,64.7,0,,25.0,1,0,3,0.0,0,12,392,11,2,0,0,0,0,0.0,
Vontae Davis,4948,CB,IND,16,4,14.3,51.0,99.7,12.0,6.1,0,1,11,11.5,14,69.7,70.1,68.9,66.0,66.6,75.4,4,48,4.5,2,11,8,76.9,49,634,636,14,38,96,7,584,146,1.0,11.9
Clay Matthews,4949,LB,GB,18,3,4.7,72.5,49.0,11.8,8.6,0,0,1,2.5,12,59.0,62.6,77.8,65.9,58.0,39.0,1,32,33.3,12,1,2,92.0,29,358,730,19,21,40,1,303,191,0.9,10.4
Patrick Chung,4957,S,NE,17,7,9.3,55.8,97.6,14.2,7.9,0,1,10,13.0,19,79.3,78.8,88.0,64.2,72.5,77.4,0,42,11.3,6,9,5,78.3,43,651,667,17,40,77,2,388,145,0.6,9.0
James Laurinaitis,4958,LB,SL,16,5,4.3,76.8,80.2,12.6,9.7,0,0,0,0.0,26,53.3,43.7,91.5,51.7,37.3,63.8,1,46,8.7,4,0,0,95.7,43,575,717,17,37,56,0,498,345,0.9,11.6
Rey Maualuga,4961,LB,CIN,15,4,4.7,78.0,92.7,10.2,8.0,0,0,2,4.9,7,69.3,69.2,55.6,61.3,65.4,42.4,1,27,17.5,7,2,2,82.1,32,343,370,14,29,41,0,252,134,0.8,7.9
Darius Butler,4964,CB,IND,14,3,10.2,71.2,98.5,8.1,5.8,1,0,4,6.1,14,55.9,57.6,85.6,49.5,66.6,65.4,1,51,11.4,5,3,2,118.2,47,407,413,11,36,66,5,600,186,1.6,12.8
Jairus Byrd,4965,S,NO,13,4,10.2,53.3,98.1,58.4,31.1,0,1,2,13.3,20,60.5,65.0,86.4,65.8,72.7,58.6,1,19,12.9,4,2,1,57.4,8,504,514,5,23,15,1,59,22,0.1,7.4
Connor Barwin,4969,ED,PHI,16,0,7.7,60.0,25.7,17.8,10.7,0,1,1,6.7,24,57.5,60.9,69.9,67.5,52.0,68.0,0,28,7.7,1,1,3,82.1,9,167,649,10,12,15,0,108,54,0.7,12.0
Mike Mitchell,4970,S,PIT,18,4,17.4,27.8,95.4,142.4,39.6,0,1,5,27.8,25,78.6,75.4,50.1,59.8,74.4,58.7,3,32,19.6,10,5,2,49.1,5,748,784,1,37,18,2,106,4,0.1,21.2
William Moore,4978,S,ATL,11,3,5.2,71.8,99.0,9.7,6.9,0,0,2,5.1,2,53.2,55.3,20.5,55.5,64.7,72.3,2,18,10.7,3,2,2,68.1,28,286,289,6,22,39,0,258,196,1.0,9.2
Paul Kruger,4980,ED,CLV,16,0,4.8,100.0,11.8,11.3,11.3,0,0,0,0.0,8,58.3,60.8,39.4,68.2,54.3,32.0,0,24,25.0,1,0,5,155.2,4,51,431,6,3,4,1,47,28,1.0,11.8
Sherrod Martin,4982,S,CHI,3,0,,,100.0,,,0,0,0,,6,62.8,64.7,74.5,,61.6,,0,,,0,0,0,0.0,0,11,11,0,0,0,0,0,0,0.0,
Sean Smith,4984,CB,KC,15,3,12.9,52.7,100.0,12.5,6.6,3,5,12,12.9,16,71.4,74.0,89.4,,78.8,88.9,3,48,5.0,2,9,5,83.1,49,642,642,10,35,93,6,649,116,1.1,13.2
Bradley Fletcher,4989,CB,NE,2,0,13.0,88.9,100.0,5.5,4.9,0,0,1,11.1,19,56.2,59.6,78.8,,76.6,82.2,0,43,0.0,0,0,1,155.8,8,50,50,2,8,9,1,129,25,2.9,16.1
Michael Johnson,4993,ED,CIN,17,2,4.8,100.0,5.4,8.0,8.0,2,0,0,0.0,7,65.7,62.6,71.8,52.7,72.9,57.9,0,60,41.7,5,0,3,118.8,4,33,616,7,5,4,0,84,65,2.6,21.0
DeAndre Levy,4999,LB,DET,1,0,,,100.0,,,0,0,0,,11,64.2,51.9,74.6,,46.4,,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Lardarius Webb,5011,CB,BLT,15,1,10.2,67.1,97.1,9.2,6.2,2,2,11,13.4,3,63.4,65.4,63.8,45.5,76.6,70.8,1,49,14.9,7,8,6,111.3,55,542,558,15,39,82,7,590,227,1.2,10.7
Chris Owens,5013,CB,NO,2,0,13.7,100.0,100.0,2.7,2.7,0,0,0,0.0,20,27.0,27.0,71.4,,60.0,22.9,0,15,100.0,1,0,0,154.9,3,9,9,0,0,3,2,35,5,4.4,11.7
Jerraud Powers,5015,CB,ARZ,15,0,13.0,59.8,98.1,9.6,5.8,0,0,7,7.6,1,55.0,56.2,43.0,80.3,59.2,49.4,1,63,12.2,6,7,2,97.0,55,568,579,11,43,92,4,776,251,1.5,14.1
Rashad Johnson,5018,S,ARZ,16,3,12.2,66.7,98.7,32.7,21.8,0,0,2,7.4,1,57.1,60.6,86.8,50.3,67.6,50.8,6,86,20.0,8,2,0,92.9,18,627,635,4,29,27,2,325,134,0.6,18.1
Keenan Lewis,5019,CB,NO,6,0,15.0,63.6,100.0,10.3,6.5,0,1,1,9.1,20,59.4,55.3,0.0,,67.6,60.6,0,61,16.7,1,1,1,137.5,7,83,83,1,5,11,1,147,68,2.0,21.0
Glover Quin,5035,S,DET,16,4,13.5,76.9,98.9,53.3,41.0,0,0,2,15.4,11,57.4,60.8,52.9,51.2,72.1,77.4,4,43,7.1,3,1,3,118.3,10,563,569,2,35,13,2,179,63,0.3,17.9
David Bruton,5037,S,DEN,13,5,8.5,60.0,96.2,13.5,8.1,1,0,4,10.0,10,68.8,69.9,47.8,68.6,69.3,65.3,2,29,17.1,6,4,4,69.6,24,353,367,9,24,40,1,288,139,0.9,12.0
Greg Toler,5055,CB,IND,10,1,14.7,60.2,99.8,7.7,4.6,0,0,10,11.4,14,40.2,42.0,86.5,60.0,54.3,89.0,0,68,2.1,1,9,2,114.0,53,436,437,11,46,88,5,903,227,2.2,17.0
Jasper Brinkley,5074,LB,NYG,10,2,3.4,89.3,91.7,7.8,7.0,0,0,0,0.0,21,45.3,78.9,86.8,92.5,90.9,69.1,0,45,13.0,3,0,0,106.4,25,199,217,6,18,28,0,267,188,1.4,10.7
Chris Clemons,5089,S,ARZ,8,1,-5.5,100.0,97.5,19.0,19.0,0,0,0,0.0,1,58.7,57.6,77.7,60.0,55.5,79.3,0,8,0.0,0,0,0,91.7,2,39,40,0,1,2,0,12,23,0.3,6.0
Don Carey,5101,S,DET,5,1,3.0,100.0,100.0,17.0,17.0,0,0,0,0.0,11,65.7,70.5,76.7,,70.4,81.3,0,7,0.0,0,0,0,95.8,1,17,17,0,2,1,0,7,4,0.4,7.0
Brice McCain,5112,CB,MIA,14,0,11.5,59.7,98.5,9.7,5.8,0,2,9,14.5,17,58.4,56.4,58.9,52.9,52.1,53.5,1,52,12.0,3,8,4,81.0,37,394,400,5,22,62,1,454,175,1.3,12.3
Jason McCourty,5127,CB,TEN,4,5,8.7,75.0,99.2,6.3,4.8,0,0,2,8.3,31,45.1,48.4,81.8,60.0,64.6,61.2,0,22,11.1,2,1,0,128.3,18,120,121,1,11,24,2,207,60,1.8,11.5
Captain Munnerlyn,5140,CB,MIN,17,3,7.6,69.5,95.2,8.8,6.1,2,1,5,6.1,18,76.4,76.4,34.1,67.6,74.8,70.7,2,65,5.8,3,3,7,90.9,57,531,558,23,46,82,3,567,279,1.1,9.9
E.J. Biggers,5141,CB,PHI,15,4,8.8,67.2,97.8,8.3,5.6,0,0,8,11.9,24,48.7,49.9,85.0,49.1,56.6,41.4,0,30,16.2,6,7,1,100.3,45,394,403,6,27,67,2,520,269,1.4,11.6
Jamarca Sanford,5155,S,NO,11,0,7.5,50.0,92.8,59.0,29.5,0,0,0,0.0,20,66.4,66.9,80.5,52.6,63.1,83.7,1,16,0.0,0,0,0,37.5,1,64,69,0,3,2,0,16,6,0.3,16.0
Clinton McDonald,5173,DI,TB,6,0,,,0.9,,,0,0,0,,30,60.1,67.3,59.5,73.8,60.9,53.9,0,,0.0,0,0,1,0.0,0,1,111,1,2,0,0,0,0,0.0,
Tony Carter,5191,CB,NO,1,0,,,100.0,,,0,0,0,,20,62.3,63.1,66.6,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Desmond Bryant,5204,DI,CLV,14,0,,,1.5,,,0,0,0,,8,57.2,64.3,50.0,68.2,60.4,66.5,0,,0.0,0,0,1,0.0,0,5,330,7,1,0,0,0,0,0.0,
Steve McLendon,5232,DI,PIT,18,0,0.0,100.0,0.4,1.0,1.0,0,0,0,0.0,25,60.0,61.1,36.7,51.9,71.9,76.3,0,23,,0,0,3,118.8,1,1,233,1,0,1,0,23,23,23.0,23.0
Colt Anderson,5242,S,IND,8,1,18.0,66.7,96.7,42.5,28.3,0,0,0,0.0,14,63.3,61.8,82.4,62.5,53.9,57.4,0,25,0.0,0,0,0,109.7,2,89,92,1,4,3,0,42,20,0.5,21.0
Michael Bennett,5273,ED,SEA,18,0,4.5,50.0,2.7,8.0,4.0,3,0,0,0.0,29,61.2,81.1,3.0,82.7,78.5,39.3,0,11,75.0,3,0,11,65.6,2,16,589,11,1,4,0,21,9,1.3,10.5
Ramon Humber,5310,LB,NO,13,4,7.7,86.4,88.4,7.3,6.3,0,0,0,0.0,20,37.3,41.7,21.4,51.5,63.4,79.3,0,27,5.9,1,0,1,129.2,19,145,164,4,12,22,1,250,116,1.8,13.2
Dan Skuta,5349,LB,JAX,13,2,4.7,70.0,59.3,15.6,10.9,0,0,0,0.0,15,39.2,59.5,63.4,73.8,66.9,56.0,0,21,25.0,2,0,1,85.0,7,121,204,1,4,10,0,59,36,0.5,8.4
Jonathan Casillas,5422,LB,NYG,15,4,4.5,82.0,85.8,7.5,6.1,1,1,4,6.6,21,48.6,48.4,88.6,58.6,49.8,62.6,1,25,8.5,4,4,2,98.4,50,394,459,16,39,61,2,404,271,1.1,8.1
Dannell Ellerbe,5442,LB,NO,6,1,6.4,83.9,88.1,5.5,4.6,0,0,1,3.2,20,48.7,47.8,16.8,56.5,56.5,71.6,0,41,8.7,2,1,1,125.7,26,148,168,7,20,31,2,279,167,2.0,10.7
Josh Mauga,5491,LB,KC,16,2,2.2,79.2,91.4,13.2,10.4,0,1,1,4.2,16,75.5,72.0,87.8,60.3,60.9,50.0,3,26,21.9,7,1,0,54.9,19,266,291,9,23,24,0,160,150,0.6,8.4
Ndamukong Suh,5527,DI,MIA,16,1,,,0.2,,,2,0,0,,17,67.0,82.3,0.0,81.9,85.0,49.8,0,,20.0,1,0,16,0.0,0,1,559,5,3,0,0,0,0,0.0,
Eric Berry,5530,S,KC,18,6,8.1,68.1,98.5,22.9,15.6,0,1,6,12.8,16,82.3,79.3,90.0,65.2,69.3,76.4,3,48,9.4,5,6,1,91.6,32,772,784,7,42,47,4,350,119,0.5,10.9
Joe Haden,5532,CB,CLV,5,0,14.0,77.4,100.0,6.2,4.8,1,1,3,9.7,8,30.0,33.2,83.8,,57.5,27.9,0,60,27.8,5,3,1,158.2,24,159,159,1,13,31,4,387,120,2.6,16.1
Rolando McClain,5533,LB,DAL,11,3,5.0,69.2,86.9,15.2,10.5,0,0,1,3.8,9,79.8,75.0,21.9,67.0,64.5,74.7,1,38,14.8,4,1,2,67.0,18,291,335,9,20,26,0,145,106,0.5,8.1
Tyson Alualu,5535,DI,JAX,16,0,7.0,100.0,0.8,3.0,3.0,0,0,0,0.0,15,52.7,54.5,78.7,58.3,54.1,62.3,0,11,100.0,3,0,1,112.5,1,3,363,2,0,1,0,11,4,3.7,11.0
Brandon Graham,5538,ED,PHI,16,1,-0.4,90.0,16.1,8.7,7.8,0,0,0,0.0,24,84.6,82.7,70.4,81.0,64.0,66.1,0,15,14.3,2,0,2,81.3,9,84,523,11,11,10,0,35,27,0.4,3.9
Earl Thomas III,5539,S,SEA,18,1,18.8,56.0,99.7,45.9,25.7,2,0,5,20.0,29,90.9,90.6,89.1,54.8,83.8,64.2,5,29,15.0,6,4,2,82.9,14,684,686,7,33,25,3,205,42,0.3,14.6
Jason Pierre-Paul,5540,ED,NYG,8,1,-1.0,50.0,2.2,7.0,3.5,0,0,0,0.0,21,62.8,68.3,64.8,73.7,53.8,44.0,0,16,20.0,1,0,2,77.1,1,7,321,3,3,2,0,16,18,2.3,16.0
Derrick Morgan,5541,ED,TEN,10,0,4.5,66.7,17.8,12.3,8.2,0,0,1,16.7,31,59.6,61.4,66.4,63.4,57.8,47.4,0,10,50.0,3,1,2,116.7,4,52,292,5,3,6,2,28,6,0.6,7.0
Sean Weatherspoon,5544,LB,ARZ,15,1,4.4,62.5,74.4,17.0,10.6,0,1,0,0.0,1,56.4,53.2,80.6,49.8,57.4,62.7,0,14,14.3,1,0,0,80.2,5,90,121,2,5,8,0,50,29,0.6,10.0
Kareem Jackson,5545,CB,HST,13,3,9.6,70.5,97.7,7.1,5.0,0,0,3,3.8,13,64.8,65.7,34.7,48.0,73.7,66.2,2,48,8.7,4,3,4,103.6,55,419,429,11,39,78,5,601,178,1.5,10.9
Dan Williams,5551,DI,OAK,16,1,,,1.3,,,0,0,0,,23,53.9,82.7,60.9,72.3,81.8,80.1,0,,0.0,0,0,2,0.0,0,4,306,2,1,0,0,0,0,0.0,
Devin McCourty,5552,S,NE,16,4,9.2,65.0,99.3,24.9,16.2,1,2,6,15.0,19,78.0,77.1,87.2,63.7,72.2,77.9,1,26,9.8,4,6,2,107.2,26,689,694,9,33,40,4,269,92,0.4,10.3
Kyle Wilson,5554,CB,NO,15,0,6.2,75.0,96.7,10.1,7.5,0,0,2,4.5,20,67.2,61.6,0.0,61.9,57.8,67.8,1,45,8.0,2,2,6,119.0,33,356,368,8,23,44,4,355,177,1.1,10.8
Jerry Hughes,5556,ED,BUF,16,0,10.0,28.6,8.9,27.5,7.9,0,1,3,42.9,4,82.7,72.9,3.5,75.5,67.9,70.8,0,9,15.4,2,2,13,39.6,2,57,643,9,11,7,0,16,9,0.3,8.0
Patrick Robinson,5557,CB,SD,16,3,8.1,61.0,97.8,11.4,6.9,1,2,5,8.5,27,67.4,68.5,86.2,48.7,70.4,64.9,1,34,10.5,4,4,4,74.0,36,438,448,8,31,59,1,319,188,0.8,8.9
Nate Allen,5562,S,OAK,5,3,7.0,90.0,97.8,14.0,12.6,0,0,0,0.0,23,47.5,46.9,81.5,56.0,53.6,38.9,1,37,12.5,1,0,0,118.8,9,132,135,0,4,10,2,136,82,1.1,15.1
T.J. Ward,5563,S,DEN,15,3,7.0,61.7,94.0,17.3,10.7,0,1,4,8.5,10,70.2,67.4,0.0,75.4,66.7,59.9,1,42,14.6,7,4,8,77.3,29,537,571,14,38,47,1,288,114,0.6,9.9
Koa Misi,5565,LB,MIA,13,3,3.6,83.3,85.3,8.7,7.3,0,0,2,4.8,17,56.6,68.7,65.7,76.9,74.5,64.4,0,26,10.3,4,2,1,112.6,35,341,400,13,32,42,1,383,238,1.3,10.9
Lamarr Houston,5569,ED,CHI,15,1,6.3,75.0,9.5,8.7,6.5,1,0,0,0.0,6,67.9,64.4,13.4,62.3,71.3,85.5,0,20,0.0,0,0,4,101.0,3,26,274,9,7,4,0,35,14,1.3,11.7
Taylor Mays,5574,S,OAK,11,3,6.7,50.0,96.1,18.5,9.3,0,0,4,18.2,23,65.9,62.4,80.7,49.8,51.1,68.1,0,33,10.5,2,4,2,77.5,11,221,230,6,14,22,1,98,73,0.5,8.9
Carlos Dunlap,5579,ED,CIN,17,1,5.7,100.0,4.4,9.0,9.0,1,0,0,0.0,7,67.9,76.1,72.4,69.5,66.6,77.3,0,19,25.0,2,0,2,118.8,3,29,662,16,5,3,0,46,29,1.7,15.3
Sean Lee,5580,LB,DAL,14,4,2.9,77.1,91.4,10.6,8.2,0,0,4,8.3,9,90.8,88.4,88.3,61.0,68.6,80.2,1,24,14.3,7,4,0,94.6,37,425,465,24,38,48,1,346,268,0.9,9.4
Mike Neal,5581,ED,GB,18,1,1.4,71.4,8.2,8.8,6.3,0,0,0,0.0,12,54.6,54.7,79.5,49.9,63.6,42.2,0,25,50.0,6,0,1,101.5,5,45,548,8,5,7,0,67,70,1.5,13.4
Morgan Burnett,5596,S,GB,13,2,13.5,52.2,95.7,39.3,20.5,0,0,6,26.1,12,68.4,74.4,83.1,52.2,83.6,74.1,0,33,17.6,6,6,0,100.5,12,484,506,3,26,23,2,143,37,0.3,11.9
Alex Carrington,5597,ED,BUF,7,0,,,0.9,,,0,0,0,,4,64.0,58.9,84.1,58.4,52.7,73.9,0,,0.0,0,0,0,0.0,0,1,107,1,2,0,0,0,0,0.0,
Major Wright,5600,S,TB,9,1,13.2,77.8,96.8,16.0,12.4,1,0,1,11.1,30,35.6,43.4,83.7,55.1,73.5,68.9,0,25,10.5,2,1,2,146.8,7,121,125,1,16,9,1,93,14,0.8,13.3
Donald Butler,5603,LB,SD,11,0,5.8,87.0,83.1,10.1,8.8,0,0,0,0.0,27,41.7,39.5,47.8,51.2,48.4,69.2,0,47,21.4,3,0,1,145.8,20,217,261,5,11,23,2,277,190,1.4,13.9
Earl Mitchell,5605,DI,MIA,12,2,,,2.8,,,0,0,0,,17,57.1,51.7,86.9,65.0,44.4,65.0,0,,25.0,1,0,0,0.0,0,7,254,0,1,0,0,0,0,0.0,
NaVorro Bowman,5615,LB,SF,16,4,3.5,90.3,80.0,7.3,6.6,0,2,2,2.8,28,44.1,63.8,48.5,66.4,82.0,57.8,0,54,18.8,12,1,4,110.9,65,503,629,23,48,72,2,604,383,1.3,9.3
Everson Griffen,5624,ED,MIN,16,0,5.5,50.0,3.8,19.0,9.5,1,2,1,50.0,18,66.6,70.9,35.1,74.4,61.4,44.5,0,19,0.0,0,1,8,83.3,1,22,577,13,3,2,0,19,8,1.0,19.0
Perry Riley,5627,LB,WAS,9,3,6.5,79.3,92.8,10.0,7.9,0,0,1,3.4,32,46.2,40.4,84.0,51.4,41.4,66.8,2,31,5.6,1,1,0,87.6,23,244,263,2,14,29,1,266,174,1.2,11.6
Alterraun Verner,5628,CB,TB,15,5,8.7,68.6,93.0,9.5,6.5,1,0,2,3.9,30,53.4,55.5,54.7,62.9,64.3,69.2,1,31,8.6,3,2,6,100.0,35,359,386,6,27,51,3,359,145,1.1,10.3
Marcus Easley,5631,WR,BUF,1,0,,,100.0,,,0,0,0,,4,60.7,61.0,65.6,,,,1,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Darrell Stuckey,5634,S,SD,11,0,17.0,33.3,93.3,54.0,18.0,0,0,0,0.0,27,47.6,47.3,77.8,66.4,60.8,48.6,0,14,25.0,1,0,0,49.3,1,56,60,1,3,3,0,14,0,0.3,14.0
Walter Thurmond,5635,S,PHI,16,6,9.1,73.0,97.7,24.9,18.2,0,0,3,8.1,24,71.4,72.6,71.4,85.2,69.2,60.5,3,45,17.0,8,3,1,104.8,27,712,729,7,33,37,6,321,129,0.5,11.9
Al Woods,5646,DI,TEN,14,0,,,0.7,,,0,0,0,,31,58.8,59.4,54.3,53.4,63.7,65.7,0,,0.0,0,0,2,0.0,0,1,152,0,1,0,0,0,0,0.0,
O'Brien Schofield,5653,ED,ATL,16,0,5.4,55.6,18.0,10.4,5.8,0,0,0,0.0,2,47.9,56.7,46.7,58.9,63.9,54.9,0,17,20.0,1,0,3,71.5,5,58,322,3,4,9,0,50,27,1.0,10.0
Kam Chancellor,5656,S,SEA,13,7,6.8,84.3,99.2,10.2,8.6,0,0,3,5.9,29,68.0,71.4,86.1,56.5,73.9,56.3,2,41,18.8,9,3,2,97.8,43,468,472,8,32,51,2,421,180,1.0,9.8
Kendrick Lewis,5659,S,BLT,15,3,7.9,62.1,95.3,28.3,17.6,1,1,2,6.9,3,64.0,62.3,70.1,54.0,58.8,57.9,0,80,14.7,5,2,4,128.2,18,547,574,10,26,29,6,242,160,0.5,13.4
Perrish Cox,5660,CB,TEN,13,1,13.0,64.9,99.8,10.3,6.7,0,2,5,8.8,31,65.1,63.0,88.1,60.0,49.7,27.2,1,38,24.1,7,5,0,125.1,37,399,400,2,21,57,7,501,131,1.3,13.5
Sherrick McManis,5667,CB,CHI,9,0,9.3,75.0,97.5,8.8,6.6,1,0,0,0.0,6,40.0,38.7,82.2,49.6,39.7,46.5,0,42,16.7,2,0,3,147.6,21,198,203,6,10,28,5,292,113,1.6,13.9
Nolan Carroll,5668,CB,PHI,11,4,12.5,64.9,99.6,8.8,5.7,1,0,7,9.5,24,61.2,61.8,88.2,70.8,57.9,65.6,2,59,8.9,4,7,3,97.4,48,454,456,9,37,74,4,612,244,1.5,12.8
Cam Thomas,5669,DI,PIT,17,0,,,1.7,,,0,0,0,,25,59.0,60.0,82.7,52.2,65.2,58.3,0,,0.0,0,0,0,0.0,0,2,116,0,1,0,0,0,0,0.0,
Larry Asante,5683,S,OAK,12,1,5.9,85.7,95.9,18.0,15.4,0,1,4,28.6,23,54.5,57.1,82.0,47.4,66.2,43.3,0,30,25.0,4,4,1,111.3,12,236,246,1,11,14,0,150,73,0.7,12.5
Reshad Jones,5686,S,MIA,16,12,7.2,68.0,96.0,16.1,10.9,0,1,4,8.0,17,67.3,78.0,68.4,73.2,90.0,79.9,5,68,9.2,6,4,2,79.8,34,600,625,13,47,50,4,407,230,0.7,12.0
Crezdon Butler,5687,CB,DET,4,0,6.0,75.0,100.0,4.3,3.3,0,0,0,0.0,11,71.7,71.6,74.1,,60.8,76.6,0,12,0.0,0,0,0,84.4,3,14,14,2,3,4,0,19,4,1.5,6.3
Greg Hardy,5698,ED,DAL,12,1,1.0,0.0,1.8,,6.0,0,0,0,0.0,9,55.7,69.0,70.2,74.2,58.9,53.6,1,,50.0,2,0,3,0.0,0,6,336,7,1,1,0,0,0,0.0,
Arthur Moats,5701,ED,PIT,17,1,6.9,100.0,19.6,11.0,11.0,0,0,0,0.0,25,57.0,61.3,62.9,61.5,61.8,58.8,0,18,10.0,1,0,2,107.1,7,78,398,6,8,7,0,68,20,0.9,9.7
Antonio Brown,5718,WR,PIT,1,0,,,100.0,,,1,0,0,,25,,60.0,60.0,,,,0,,,0,0,4,0.0,0,1,1,0,0,0,0,0,0,0.0,
Willie Young,5736,ED,CHI,15,0,4.3,66.7,11.4,19.0,12.7,1,0,1,33.3,6,66.2,76.4,50.0,69.1,80.3,78.5,1,14,33.3,1,1,3,45.8,2,41,361,7,2,3,0,20,8,0.5,10.0
Marc Mariani,5745,WR,CHI,1,0,,,100.0,,,0,0,0,,6,60.7,70.2,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Phillip Adams,5747,CB,ATL,12,1,11.6,70.5,96.9,9.6,6.8,1,1,3,6.8,2,59.1,60.6,40.8,51.4,74.9,74.2,1,42,12.9,4,3,4,92.1,31,312,322,5,26,44,0,431,166,1.5,13.9
George Selvie,5749,ED,NYG,12,1,5.0,100.0,4.3,9.0,9.0,0,0,0,0.0,21,63.3,56.7,57.2,47.3,70.5,64.9,0,6,33.3,2,0,2,91.7,1,10,233,3,3,1,0,6,1,0.7,6.0
