player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Dwayne Harris,6328,WR,NYG,1,0,,,100.0,,,0,0,0,,21,60.7,70.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Colin Jones,6342,S,CAR,2,1,,,100.0,,,0,0,0,,5,65.3,49.5,70.0,,39.6,29.8,0,,0.0,0,0,0,0.0,0,9,9,0,1,0,0,0,0,0.0,
Lawrence Guy,6385,DI,BLT,16,0,,,0.3,,,0,0,0,,3,60.0,73.4,58.1,57.0,84.8,78.1,0,,,0,0,2,0.0,0,1,298,1,0,0,0,0,0,0.0,
Andrew Gachkar,6386,LB,DAL,5,1,7.5,100.0,91.7,5.3,5.3,0,0,0,0.0,9,40.6,44.5,76.0,57.9,58.6,81.6,0,28,0.0,0,0,0,158.3,8,44,48,2,3,8,1,109,55,2.6,13.6
Malcolm Smith,6394,LB,OAK,16,0,5.7,71.1,91.2,8.4,5.9,3,2,6,7.2,23,48.7,55.5,10.0,62.2,69.0,68.5,1,43,14.5,8,5,10,109.2,59,538,590,15,47,83,6,573,355,1.2,9.7
Spencer Paysinger,6419,LB,MIA,13,1,3.2,75.0,85.2,7.5,5.7,0,0,1,3.1,17,69.8,65.1,83.5,55.2,55.6,50.3,0,20,10.8,4,1,1,87.2,24,195,229,16,32,32,0,174,139,1.0,7.3
Chris Harris Jr.,6457,CB,DEN,16,1,9.9,53.6,99.7,13.4,7.2,3,1,8,9.5,10,90.6,90.2,68.8,56.2,71.4,89.6,2,37,2.1,1,7,7,68.5,45,658,660,24,45,84,3,399,126,0.7,8.9
Josh Bynes,6503,LB,DET,10,5,4.0,77.8,87.1,6.8,5.3,0,0,3,8.3,11,56.8,57.1,82.4,46.1,60.7,52.5,0,32,13.0,3,3,0,106.9,28,203,233,6,15,36,1,268,175,1.4,9.6
Nick Bellore,6515,LB,SF,12,2,3.1,87.1,86.2,10.7,9.4,0,1,3,9.7,28,61.0,59.3,85.6,62.8,55.6,49.2,1,30,25.8,8,3,1,120.4,27,312,362,10,21,31,3,260,199,0.9,9.6
Mario Addison,6558,ED,CAR,14,1,2.8,100.0,8.1,6.8,6.8,0,0,0,0.0,5,71.3,81.9,48.6,76.0,72.0,57.7,0,19,33.3,3,0,3,104.2,4,27,334,11,5,4,0,36,25,1.3,9.0
Cedric Thornton,6607,DI,DAL,14,0,6.0,100.0,3.8,6.0,6.0,0,0,0,0.0,9,60.3,52.5,42.8,61.1,49.6,54.4,0,7,0.0,0,0,2,95.8,1,7,185,3,3,1,0,7,1,1.2,7.0
Jeron Johnson,6621,S,SEA,2,1,5.0,100.0,100.0,12.0,12.0,0,0,0,0.0,29,64.3,67.1,72.3,,63.2,55.2,0,5,33.3,1,0,0,87.5,1,12,12,0,1,1,0,5,0,0.4,5.0
Michael Morgan,6623,LB,SEA,11,1,6.9,71.4,81.4,10.8,7.7,1,0,0,0.0,29,58.6,64.6,38.4,73.0,67.6,79.3,1,44,0.0,0,0,2,60.1,5,57,70,1,2,7,0,64,34,1.2,12.8
Ron Parker,6625,S,KC,17,3,10.5,62.7,97.5,20.8,13.1,2,4,10,19.6,16,74.5,72.8,86.0,51.9,67.1,72.2,1,31,9.1,4,8,3,100.4,32,705,723,4,37,51,4,343,125,0.5,10.7
Jonathan Freeny,6633,LB,NE,4,1,1.8,75.0,81.4,7.5,5.6,0,0,0,0.0,19,48.6,55.0,79.0,49.5,68.9,62.2,0,9,0.0,0,0,1,84.4,6,48,59,0,5,8,0,38,24,0.8,6.3
Isa Abdul-Quddus,6722,S,MIA,15,4,9.1,60.7,94.8,30.4,18.4,1,1,3,10.7,17,70.2,67.3,11.7,67.5,65.1,63.5,2,28,13.2,5,3,4,81.0,17,561,592,7,29,28,3,150,43,0.3,8.8
Mark Herzlich,6767,LB,NYG,4,0,,,75.0,,,0,0,0,,21,62.9,66.4,73.3,60.0,63.8,,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Corbin Bryant,6825,DI,BUF,8,0,,,1.9,,,0,0,0,,4,58.2,56.1,56.9,52.1,60.7,42.0,0,,0.0,0,0,1,0.0,0,2,107,0,1,0,0,0,0,0.0,
Sterling Moore,6871,CB,NO,13,3,9.1,68.9,94.4,9.2,6.4,1,2,10,13.5,20,63.7,62.3,87.7,66.2,46.3,59.4,2,34,8.3,4,8,6,93.2,51,493,522,4,41,74,3,559,251,1.2,11.0
Terrelle Pryor Sr.,6944,WR,CLV,1,0,,,100.0,,,2,0,0,,8,60.0,60.0,66.0,,,,0,,,0,0,9,0.0,0,1,1,0,0,0,0,0,0,0.0,
Michael Wilhoite,6989,LB,SF,14,1,5.3,65.5,86.7,11.5,7.5,0,0,2,6.9,28,65.8,44.8,84.5,65.0,28.7,69.2,0,20,15.8,3,2,0,81.1,19,228,263,6,15,29,0,170,94,0.8,8.9
Craig Robertson,7003,LB,NO,15,6,5.7,78.3,84.8,9.3,7.3,0,0,2,2.9,20,48.2,59.9,88.7,53.3,75.6,59.5,1,46,24.5,12,1,1,127.8,54,532,627,9,31,69,6,633,367,1.3,11.7
Morris Claiborne,7012,CB,DAL,8,1,12.4,51.9,99.7,10.1,5.3,0,0,7,13.0,9,77.7,74.3,7.5,60.0,60.9,65.3,1,32,7.1,2,4,6,63.0,28,300,301,8,25,54,1,250,62,0.9,8.9
Mark Barron,7013,LB,LA,16,10,4.5,74.4,84.5,9.3,6.9,1,3,7,9.0,26,72.3,65.0,55.8,46.0,61.6,69.3,2,33,14.3,10,5,4,93.9,58,577,683,19,50,78,3,519,313,1.0,8.9
Luke Kuechly,7015,LB,CAR,10,8,5.9,78.0,89.1,9.4,7.4,0,2,3,6.0,5,85.5,91.0,87.4,82.7,86.2,90.5,1,75,5.8,3,3,1,113.1,39,384,431,19,41,50,3,417,211,1.1,10.7
Stephon Gilmore,7016,CB,BUF,15,3,12.2,60.3,99.7,13.1,7.9,1,1,8,11.8,4,61.5,63.6,73.9,77.8,66.9,48.8,5,53,10.0,4,7,8,70.6,41,572,574,7,33,68,2,638,188,1.2,15.6
Dontari Poe,7017,DI,KC,17,2,,,0.4,,,0,0,0,,16,68.2,62.4,89.2,59.7,58.6,48.2,0,,33.3,2,0,0,0.0,0,2,543,2,2,0,0,0,0,0.0,
Fletcher Cox,7018,DI,PHI,16,1,,,1.2,,,0,0,1,,24,64.4,84.7,41.6,78.9,80.2,53.7,0,,50.0,3,0,5,0.0,0,6,493,7,2,0,0,0,0,0.0,
Michael Brockers,7020,DI,LA,14,0,4.0,100.0,5.2,6.0,6.0,0,0,1,50.0,26,64.5,79.3,52.5,64.2,81.6,76.9,0,8,0.0,0,1,2,95.8,2,12,229,3,5,2,0,14,6,1.2,7.0
Bruce Irvin,7021,ED,OAK,17,1,2.0,92.3,19.3,9.4,8.7,4,0,0,0.0,23,85.3,75.4,24.7,67.6,75.3,70.9,0,30,5.9,1,0,8,107.1,12,118,611,14,15,13,0,126,101,1.1,10.5
Dre Kirkpatrick,7023,CB,CIN,15,3,11.5,59.0,99.8,12.1,7.1,0,1,7,8.4,7,71.0,68.9,45.2,58.6,59.6,29.8,3,38,21.4,9,6,9,68.9,49,631,632,11,30,83,2,491,173,0.8,10.0
Melvin Ingram III,7024,ED,SD,16,1,5.4,62.5,19.9,11.4,7.1,1,1,2,12.5,27,74.4,83.9,12.6,82.5,79.5,48.0,0,14,18.8,3,2,8,71.9,10,119,599,14,12,16,0,68,42,0.6,6.8
Shea McClellin,7025,ED,NE,17,4,4.1,77.8,54.1,10.5,8.2,0,0,0,0.0,19,67.9,65.6,66.0,58.4,64.6,55.2,0,27,12.5,3,0,1,117.6,14,152,281,6,17,18,1,140,81,1.0,10.0
Chandler Jones,7027,ED,ARZ,16,1,-0.3,100.0,6.6,9.5,9.5,0,0,1,25.0,1,88.3,87.1,74.4,84.8,66.4,67.4,0,8,12.5,1,1,2,79.2,4,40,603,16,6,4,0,11,12,0.3,2.8
Dont'a Hightower,7030,LB,NE,16,4,3.7,80.0,69.0,9.1,7.3,2,0,4,8.0,19,72.6,78.2,54.5,86.3,64.8,64.6,0,26,11.1,4,3,4,98.5,40,387,561,19,28,50,1,302,180,0.8,7.6
Whitney Mercilus,7031,ED,HST,17,1,6.6,88.9,15.7,11.5,10.2,1,1,1,11.1,13,57.5,81.5,54.7,83.9,71.6,58.8,0,35,37.5,3,1,4,110.2,8,100,638,14,4,9,0,94,62,1.0,11.8
Nick Perry,7033,ED,GB,17,1,6.3,66.7,4.0,9.5,6.3,0,0,0,0.0,12,72.9,75.9,56.2,65.0,82.8,73.6,1,21,0.0,0,0,3,58.3,2,19,479,14,4,3,0,29,17,1.5,14.5
Courtney Upshaw,7039,ED,ATL,16,0,3.0,100.0,1.5,3.0,3.0,0,0,0,0.0,2,53.3,60.0,69.3,58.8,63.1,37.3,0,10,33.3,2,0,1,108.3,1,4,268,4,4,1,0,10,7,3.3,10.0
Andre Branch,7042,ED,MIA,17,1,2.8,75.0,6.8,5.5,4.1,0,1,1,12.5,17,59.1,62.3,61.2,62.1,61.7,57.5,0,15,27.3,3,0,4,128.6,6,35,511,10,7,8,1,47,32,1.4,7.8
Jackrabbit Jenkins,7043,CB,NYG,16,3,14.0,50.0,99.5,14.4,7.2,2,4,12,14.0,21,83.2,82.5,47.8,67.5,76.1,61.8,3,70,7.9,3,10,8,65.2,43,655,658,10,32,86,3,502,154,0.8,11.7
Mychal Kendricks,7049,LB,PHI,15,0,1.8,93.8,92.2,6.5,6.1,0,0,0,0.0,24,47.3,64.0,77.4,78.7,74.0,38.7,0,15,30.8,4,0,0,114.6,15,106,115,5,9,16,1,104,80,1.1,6.9
Bobby Wagner,7050,LB,SEA,18,6,4.4,81.1,85.9,9.5,7.7,0,0,3,4.1,29,65.2,86.4,69.4,86.9,91.3,90.3,1,27,4.7,3,2,2,90.4,60,608,708,22,55,74,0,522,302,0.9,8.7
Tavon Wilson,7051,S,DET,16,3,7.7,80.5,92.2,11.3,9.1,2,0,0,0.0,11,73.4,77.3,17.6,68.9,83.7,82.5,2,42,9.4,5,0,5,90.5,33,400,434,17,45,41,1,355,172,0.9,10.8
Kendall Reyes,7052,DI,KC,13,1,,,0.8,,,0,0,0,,16,60.4,55.1,84.1,61.4,50.1,76.1,0,,0.0,0,0,0,0.0,0,1,125,2,1,0,0,0,0,0.0,
Zach Brown,7055,LB,BUF,16,5,4.8,80.3,90.6,8.6,6.9,0,1,4,6.1,4,75.6,75.7,68.5,65.6,70.4,65.9,1,58,13.8,8,2,2,99.4,53,480,530,21,45,66,1,539,342,1.2,10.2
Lavonte David,7060,LB,TB,16,8,4.3,77.2,84.4,11.5,8.9,0,1,3,5.3,30,74.0,63.7,70.8,55.5,51.4,56.7,1,34,15.7,8,3,1,100.5,44,534,633,16,35,57,2,407,247,0.8,9.3
Vinny Curry,7061,ED,PHI,16,0,,,1.0,,,0,0,0,,24,65.3,71.4,61.0,69.2,65.4,56.3,0,,0.0,0,0,1,0.0,0,3,301,5,3,0,0,0,0,0.0,
Casey Hayward Jr.,7064,CB,SD,16,1,11.0,58.1,99.7,11.1,6.4,2,3,15,16.1,27,83.6,82.8,68.1,57.3,72.1,67.9,7,40,6.0,3,12,6,53.4,54,631,633,10,46,93,1,685,211,1.1,12.7
Trumaine Johnson,7067,CB,LA,14,2,8.3,60.7,99.3,11.0,6.7,1,1,11,13.1,26,73.9,70.0,66.9,51.7,49.9,44.7,1,57,10.0,5,9,4,89.4,51,601,605,13,43,84,4,520,184,0.9,10.2
Josh Robinson,7068,CB,TB,1,0,,,100.0,,,0,0,0,,30,51.6,50.6,66.3,,,26.5,0,,100.0,1,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Olivier Vernon,7074,ED,NYG,17,0,-0.5,100.0,3.1,10.5,10.5,1,0,0,0.0,21,70.5,74.9,60.7,65.4,79.1,34.9,0,9,61.5,8,0,6,79.2,2,22,721,13,5,2,0,6,7,0.3,3.0
Demario Davis,7079,LB,CLV,16,3,3.3,81.8,83.5,11.6,9.5,0,0,2,6.1,8,62.7,61.5,84.9,64.9,57.2,64.7,0,22,11.5,3,2,0,125.4,27,330,395,12,20,33,3,225,134,0.7,8.3
Tyrone Crawford,7083,ED,DAL,15,0,,,0.7,,,0,0,0,,9,63.8,60.5,81.7,64.3,48.0,43.9,0,,100.0,1,0,1,0.0,0,3,448,4,0,0,0,0,0,0.0,
Sean Spence,7087,LB,TEN,15,4,3.3,67.4,85.0,9.8,6.6,1,1,2,4.7,31,63.7,64.2,85.0,68.6,56.9,89.9,0,58,3.7,1,2,1,100.0,29,306,360,9,22,43,1,350,277,1.2,12.1
Akiem Hicks,7090,DI,CHI,16,0,-3.0,100.0,1.1,5.0,5.0,0,0,0,0.0,6,67.8,76.6,32.2,67.8,80.6,70.9,0,17,0.0,0,0,7,158.3,1,6,558,9,1,1,1,17,20,3.4,17.0
Nigel Bradham,7105,LB,PHI,16,5,3.0,74.2,89.8,10.8,8.0,0,0,3,4.5,24,78.2,75.9,31.5,68.1,71.8,62.7,1,33,16.4,9,3,3,89.3,49,555,618,22,41,66,1,422,304,0.8,8.6
Kyle Wilber,7113,LB,DAL,6,0,4.5,100.0,51.4,9.5,9.5,0,0,0,0.0,9,59.4,59.5,81.0,55.2,62.3,33.0,0,9,33.3,1,0,0,102.1,2,19,37,0,2,2,0,17,8,0.9,8.5
Coty Sensabaugh,7115,CB,NYG,10,0,7.7,85.7,93.4,8.0,6.9,0,0,0,0.0,21,50.1,56.7,83.3,66.9,76.6,84.3,0,35,5.3,1,0,1,127.0,18,155,166,3,18,21,1,224,100,1.6,12.4
Keenan Robinson,7119,LB,NYG,17,4,5.7,65.6,85.6,11.7,7.7,0,0,6,9.4,21,63.9,49.8,64.1,39.3,37.6,67.3,0,34,11.1,5,6,1,84.8,42,521,609,13,36,64,0,431,206,0.9,10.3
Ron Brooks,7124,CB,PHI,6,1,8.7,63.6,97.7,11.3,7.2,0,1,1,4.5,24,50.5,48.2,15.7,52.4,50.6,39.2,0,31,33.3,4,1,1,97.5,14,168,172,2,7,22,1,144,99,0.9,10.3
Mike Daniels,7132,DI,GB,19,1,,,1.2,,,0,0,0,,12,58.0,78.2,31.7,74.6,77.7,31.8,0,,50.0,3,0,6,0.0,0,6,488,5,2,0,0,0,0,0.0,
Tahir Whitehead,7135,LB,DET,16,5,5.5,83.3,86.4,6.5,5.4,1,1,3,3.3,11,48.3,48.8,68.7,42.6,57.2,68.7,0,26,7.9,6,3,3,124.2,75,516,597,23,65,90,7,683,349,1.4,9.1
Robert Blanton,7136,S,BUF,10,3,10.7,90.0,100.0,19.7,17.7,1,0,0,0.0,4,52.7,52.6,18.5,,63.6,79.4,0,17,0.0,0,0,3,139.2,9,192,192,3,16,10,1,94,10,0.5,10.4
Najee Goode,7137,LB,PHI,1,0,,,100.0,,,0,0,0,,24,60.0,62.3,66.4,,60.1,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Tank Carder,7141,ED,CLV,10,0,4.0,100.0,77.8,25.0,25.0,0,0,0,0.0,8,70.6,70.1,78.2,54.1,66.4,75.6,0,9,0.0,0,0,0,104.2,1,28,36,0,1,1,0,9,5,0.4,9.0
Korey Toomer,7147,LB,SD,12,1,5.2,80.6,92.6,10.5,8.5,0,1,1,3.2,27,68.5,73.0,83.9,61.6,72.4,66.8,0,28,16.0,4,1,0,125.9,25,277,299,9,20,31,3,201,115,0.8,8.0
Jack Crawford,7151,ED,DAL,17,0,5.0,50.0,3.1,9.0,4.5,0,0,0,0.0,9,57.5,46.6,67.6,50.0,49.2,29.8,0,12,50.0,2,0,2,68.8,1,11,352,3,2,2,0,12,7,1.3,12.0
George Iloka,7159,S,CIN,16,4,10.9,70.4,97.7,32.2,22.7,0,1,3,11.1,7,69.4,68.0,68.6,51.2,66.0,77.6,3,33,2.6,1,1,2,85.3,19,650,665,6,33,27,2,256,109,0.4,13.5
Asa Jackson,7161,CB,DET,4,0,6.2,80.0,95.0,6.4,5.1,0,0,0,0.0,11,42.8,44.5,79.5,56.5,55.9,61.6,0,25,20.0,1,0,1,135.8,8,57,60,2,4,10,1,86,38,1.7,10.8
Jeremy Lane,7164,CB,SEA,18,2,10.7,71.8,97.9,10.0,7.2,2,1,4,5.6,29,54.6,55.2,42.2,48.7,64.1,37.8,0,80,21.3,10,4,5,123.5,51,549,561,8,35,71,5,649,256,1.3,12.7
Keith Tandy,7166,S,TB,14,2,15.0,47.6,99.2,22.4,10.7,0,0,3,14.3,30,90.5,91.4,85.3,57.0,83.7,71.3,4,47,8.7,2,3,0,52.4,10,238,240,3,19,21,1,173,73,0.8,17.3
Winston Guy,7171,S,IND,2,0,3.0,100.0,97.8,13.0,13.0,0,0,0,0.0,14,46.2,51.3,76.1,59.9,72.5,46.0,0,13,33.3,1,0,1,135.4,3,44,45,0,2,3,1,21,14,0.5,7.0
Danny Trevathan,7177,LB,CHI,9,1,3.2,75.0,91.6,10.7,8.1,0,0,3,8.3,6,57.4,65.0,50.1,62.6,73.5,74.5,0,31,15.4,4,2,1,98.0,27,315,344,10,21,36,0,289,228,1.0,10.7
Nate Ebner,7193,S,NE,3,0,,,62.5,,,0,0,0,,19,63.6,65.0,86.7,56.7,63.0,,0,,,0,0,0,0.0,0,5,8,0,0,0,0,0,0,0.0,
Audie Cole,7195,LB,MIN,3,0,,,100.0,,,0,0,0,,18,66.0,63.0,75.9,,58.9,55.5,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Nate Stupar,7214,LB,NO,13,2,3.6,89.7,80.0,6.2,5.6,1,0,2,6.9,20,44.7,52.2,47.4,53.2,66.0,39.3,1,47,24.1,7,1,1,105.6,26,168,210,7,20,29,1,291,200,1.8,11.2
Cam Johnson,7221,ED,CLV,12,0,7.3,66.7,40.2,25.5,17.0,0,0,1,33.3,8,69.9,67.5,45.0,79.3,58.3,72.9,0,13,50.0,1,1,2,72.9,2,53,132,4,1,3,0,11,9,0.2,5.5
Antonio Allen,7224,S,NYJ,3,0,,,75.0,,,0,0,0,,22,63.7,61.9,73.5,55.8,60.0,71.4,0,,0.0,0,0,0,0.0,0,6,8,1,1,0,0,0,0,0.0,
Trevin Wade,7227,CB,NYG,15,4,11.4,58.7,93.8,9.2,5.4,0,0,4,8.7,21,50.5,50.9,84.1,43.7,58.3,78.7,0,40,3.8,1,3,4,97.2,27,272,290,8,21,46,2,350,145,1.4,13.0
Peyton Thompson,7235,S,JAX,3,3,10.2,66.7,92.1,9.3,6.2,0,0,0,0.0,15,62.5,65.5,78.7,62.6,72.0,82.2,0,18,0.0,0,0,0,84.0,6,58,63,0,2,9,0,57,26,1.0,9.5
Rodney McLeod,7271,S,PHI,16,0,14.9,55.0,96.9,53.5,29.5,0,1,2,10.0,24,70.1,71.6,47.2,90.4,69.3,69.3,3,34,11.4,5,2,2,55.0,11,623,643,6,39,20,1,144,54,0.2,13.1
Michael Thomas,7279,S,MIA,17,1,6.9,88.0,95.0,14.5,12.8,0,0,2,8.0,17,52.9,56.7,85.5,84.2,57.3,61.7,1,67,17.4,4,2,2,141.7,22,344,362,6,18,25,4,313,185,1.0,14.2
Vontaze Burfict,7280,LB,CIN,11,10,4.3,70.2,89.1,8.8,6.2,0,0,5,8.8,7,76.5,83.3,57.6,79.1,79.7,64.6,2,38,12.5,7,5,2,84.0,40,367,412,13,39,57,2,360,237,1.0,9.0
Tashaun Gipson Sr.,7288,S,JAX,16,1,15.1,70.6,99.2,49.4,34.9,0,1,1,5.9,15,47.4,53.1,86.9,52.6,66.0,86.9,1,45,0.0,0,1,1,124.6,12,630,635,2,23,17,2,200,34,0.3,16.7
L.J. Fort,7292,LB,PIT,5,0,,,75.0,,,0,0,0,,25,47.0,52.3,92.7,63.4,58.9,41.0,0,,33.3,1,0,0,0.0,0,18,24,1,2,0,0,0,0,0.0,
Duke Ihenacho,7297,S,WAS,14,1,6.8,88.2,97.2,24.2,21.4,0,0,2,11.8,32,67.4,61.9,57.4,69.5,47.8,34.9,0,29,18.5,5,1,1,117.9,15,385,396,4,21,17,1,129,46,0.4,8.6
Robert Golden,7303,S,PIT,12,4,9.4,87.5,95.7,15.1,13.2,0,0,1,6.3,25,50.4,51.9,83.4,51.3,59.4,70.7,0,37,5.0,1,0,0,158.3,14,225,235,4,15,16,2,200,75,0.9,14.3
Damon Harrison Sr.,7355,DI,NYG,17,0,,,1.8,,,0,0,0,,21,62.6,89.9,90.2,59.2,91.6,60.5,0,,0.0,0,0,0,0.0,0,7,379,3,4,0,0,0,0,0.0,
Valentino Blake,7362,CB,TEN,10,0,12.1,66.1,100.0,7.2,4.8,1,1,6,10.7,31,53.8,55.9,36.6,,77.6,78.4,0,37,3.2,1,4,2,89.7,37,282,282,5,30,56,0,437,108,1.6,11.8
Ryan Davis Sr.,7365,ED,DAL,9,0,,,0.9,,,0,0,0,,9,60.0,62.4,53.2,61.2,64.2,73.6,0,,,0,0,1,0.0,0,1,114,0,0,0,0,0,0,0.0,
Julian Stanford,7372,LB,NYJ,7,0,1.0,81.0,87.3,8.2,6.7,1,0,0,0.0,22,30.2,29.5,20.3,56.1,40.1,28.0,0,25,42.1,8,0,3,94.8,17,144,165,5,11,21,0,142,127,1.0,8.4
Johnson Bademosi,7374,CB,DET,7,1,13.9,72.0,100.0,9.1,6.6,1,0,4,16.0,11,66.1,65.7,83.6,,58.8,31.1,1,47,22.2,4,2,3,119.4,18,179,179,3,13,25,2,284,69,1.7,15.8
Leonard Johnson,7385,CB,CAR,10,4,3.6,82.7,93.7,7.3,6.0,1,1,1,1.9,5,47.2,46.3,44.6,62.8,44.6,31.7,0,22,19.4,6,1,2,95.1,43,326,348,10,21,52,0,355,234,1.1,8.3
Kelcie McCray,7396,S,SEA,7,3,8.3,70.0,97.1,13.5,9.5,0,0,0,0.0,29,45.2,52.7,81.4,54.0,68.4,57.3,0,46,26.3,5,0,0,133.1,14,201,207,2,11,20,2,189,83,1.0,13.5
Derrick Shelby,7400,DI,ATL,6,0,,,4.5,,,0,0,0,,2,58.9,51.9,59.6,55.7,52.1,41.5,0,,0.0,0,0,1,0.0,0,8,179,1,1,0,0,0,0,0.0,
DeShawn Shead,7450,CB,SEA,17,3,12.0,59.4,99.7,9.6,5.7,1,1,16,15.8,29,63.5,65.7,48.8,41.3,76.7,83.0,1,37,9.6,5,15,3,87.6,60,610,612,8,44,101,2,814,237,1.4,13.6
Tyrunn Walker,7459,DI,DET,16,0,-5.0,100.0,1.5,3.0,3.0,0,0,0,0.0,11,67.3,58.1,85.6,64.8,48.9,67.8,0,5,0.0,0,0,0,87.5,1,3,205,2,4,1,0,5,10,1.7,5.0
Emmanuel Lamur,7561,LB,MIN,7,0,3.8,100.0,93.5,4.3,4.3,0,0,0,0.0,18,43.4,41.0,76.6,55.4,59.5,57.0,0,27,25.0,1,0,0,156.9,6,29,31,1,3,6,1,73,50,2.8,12.2
Eddie Pleasant,7593,S,HST,16,0,5.0,55.2,90.5,13.1,7.2,1,0,4,13.8,13,83.5,74.1,0.0,64.9,43.5,38.6,0,23,23.5,4,2,2,70.0,16,219,242,6,13,29,0,153,130,0.7,9.6
Chris Lewis-Harris,7624,CB,BLT,6,1,14.5,62.5,100.0,7.4,4.6,0,0,0,0.0,3,56.3,57.5,77.2,,62.6,81.4,1,55,0.0,0,0,0,106.3,5,39,39,2,3,8,1,101,38,2.7,20.2
Harrison Smith,7641,S,MIN,14,4,7.2,72.0,92.6,27.3,19.7,0,1,2,8.0,18,68.5,75.1,87.4,56.7,85.5,72.9,0,28,11.1,5,2,0,130.8,18,522,564,6,36,25,3,175,83,0.4,9.7
Malik Jackson,7647,DI,JAX,16,0,6.0,100.0,2.6,6.0,6.0,1,1,1,50.0,15,60.1,74.9,43.8,76.8,67.7,71.2,0,16,16.7,1,1,5,110.4,2,12,466,9,5,2,0,21,9,1.8,10.5
Brandon Marshall,7648,LB,DEN,11,2,3.9,69.2,89.4,14.8,10.2,0,0,2,7.7,10,73.3,77.3,84.9,56.1,76.1,79.0,0,31,13.3,2,2,1,101.6,18,294,329,5,11,26,1,181,145,0.7,10.1
Josh Norman,7649,CB,WAS,16,5,12.0,53.6,99.4,13.5,7.2,4,6,15,17.9,32,76.6,71.7,0.0,74.3,79.4,67.4,3,52,10.5,6,15,16,74.3,45,646,650,10,46,84,3,615,229,1.0,13.7
Corey White,7652,CB,BUF,11,2,11.6,51.4,98.1,13.6,7.0,0,2,2,5.7,4,62.1,54.3,84.2,54.5,29.9,38.3,2,26,13.6,3,1,1,64.8,18,259,264,3,17,35,2,207,57,0.8,11.5
Justin Bethel,7654,CB,ARZ,8,0,10.5,63.2,100.0,6.9,4.4,1,0,5,13.2,1,62.2,61.2,83.1,,53.8,69.2,1,45,0.0,0,5,1,90.9,24,175,175,6,18,38,2,270,96,1.6,11.3
Dezman Moses,7696,ED,KC,2,0,,,14.3,,,0,0,0,,16,60.0,57.2,74.5,54.2,58.9,69.9,0,,,0,0,0,0.0,0,1,7,0,0,0,0,0,0,0.0,
Neiko Thorpe,7716,CB,SEA,5,0,8.9,77.8,100.0,8.0,6.2,0,0,0,0.0,29,56.5,63.6,80.6,,84.5,65.7,0,18,16.7,1,0,0,106.9,7,59,59,0,5,9,0,87,31,1.6,12.4
Barkevious Mingo,7787,ED,NE,7,0,14.0,50.0,28.2,11.0,5.5,0,0,0,0.0,19,47.4,59.8,90.3,52.8,79.8,54.1,0,32,50.0,1,0,0,95.8,1,11,39,0,1,2,0,32,11,2.9,32.0
D.J. Hayden,7793,CB,OAK,11,0,10.5,59.0,97.7,8.2,4.9,0,0,6,9.8,23,52.5,53.1,84.5,62.0,53.5,87.5,0,38,0.0,0,4,10,85.5,36,333,341,13,30,61,2,341,118,1.2,9.5
Sheldon Richardson,7794,ED,NYJ,15,0,-2.0,100.0,4.1,8.5,8.5,0,0,1,50.0,22,80.1,76.3,30.7,58.0,88.0,68.0,0,10,20.0,2,1,6,91.7,2,18,442,7,8,2,0,12,16,0.7,6.0
Star Lotulelei,7795,DI,CAR,16,0,,,0.6,,,0,0,0,,5,66.9,62.9,78.8,58.2,62.3,75.7,0,,14.3,1,0,1,0.0,0,3,465,6,6,0,0,0,0,0.0,
Kenny Vaccaro,7796,S,NO,11,3,5.2,75.0,84.9,9.6,7.2,1,0,4,7.7,20,61.8,65.2,47.3,61.8,73.7,72.1,2,65,10.5,4,2,3,89.1,39,395,465,12,31,52,1,426,260,1.1,10.9
Jarvis Jones,7798,ED,PIT,16,0,2.0,72.2,30.2,7.2,5.2,0,1,0,0.0,25,80.8,74.1,87.0,60.7,69.4,80.0,1,22,8.3,1,0,0,60.2,13,99,328,8,11,18,0,91,69,1.0,7.0
Eric Reid,7799,S,SF,10,2,7.2,75.9,92.4,15.9,12.1,0,2,4,13.8,28,55.8,58.1,60.0,50.7,66.5,71.7,1,30,9.1,3,3,4,94.6,22,377,408,5,28,29,1,224,92,0.6,10.2
Desmond Trufant,7803,CB,ATL,9,1,11.1,59.3,99.3,11.9,7.1,1,1,5,9.3,2,65.0,70.2,53.6,93.2,85.1,89.5,1,31,0.0,0,3,3,91.6,32,403,406,4,22,54,3,380,128,1.0,11.9
