position,player_name,team_name,grades_defense,snap_counts_run,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
DI,Stephen Bowen,WAS,53.6,265,146.0,2013,Stephen Bowen,2013,29,5500000,3593957.727272727,1906042.272727273
ED,Red Bryant,SEA,52.9,322,152.0,2013,Red Bryant,2013,28,7020000,3606590.909090909,3413409.090909091
DI,Ron Edwards,CAR,52.4,163,153.0,2013,Ron Edwards,2013,34,2750000,3857878.8181818184,-1107878.8181818184
DI,Tyson Jackson,KC,51.9,306,154.0,2013,Tyson Jackson,2013,26,10985000,4595151.545454546,6389848.454545454
DI,Kendall Langford,LA,51.6,316,155.0,2013,Kendall Langford,2013,27,5500000,5095151.545454546,404848.4545454541
DI,Letroy Guion,MIN,49.5,239,156.0,2013,Letroy Guion,2013,25,3000000,5454666.7,-2454666.7
DI,Antonio Johnson,IND,47.4,233,157.0,2013,Antonio Johnson,2013,28,800000,5449629.666666667,-4649629.666666667
DI,Isaac Sopoaga,SF,44.9,230,158.0,2013,Isaac Sopoaga,2013,31,3666667,5253333.375,-1586666.375
DI,Darnell Dockett,ARZ,42.9,358,159.0,2013,Darnell Dockett,2013,32,8825000,5610952.428571428,3214047.571428572
ED,Kyle Vanden Bosch,DET,41.8,256,160.0,2013,Kyle Vanden Bosch,2013,34,6500000,4715277.833333333,1784722.166666667
ED,Cameron Wake,MIA,90.9,318,4.0,2012,Cameron Wake,2012,30,6640000,6654583.333333333,-14583.333333333023
DI,Fred Evans,MIN,80.1,171,13.0,2012,Fred Evans,2012,28,1500000,6061071.428571428,-4561071.428571428
ED,Chris Clemons,SEA,78.9,310,17.0,2012,Chris Clemons,2012,30,7333333,6678437.5,654895.5
DI,Kyle Williams,BUF,78.7,319,18.0,2012,Kyle Williams,2012,28,7287500,6241055.555555556,1046444.444444444
ED,Charles Johnson,CAR,77.8,301,20.0,2012,Charles Johnson,2012,26,12666667,7216950.0,5449717.0
ED,Brian Robison,MIN,76.9,311,23.0,2012,Brian Robison,2012,28,4500000,7833590.909090909,-3333590.909090909
ED,Israel Idonije,CHI,76.6,237,25.0,2012,Israel Idonije,2012,31,2500000,7405136.363636363,-4905136.363636363
DI,Calais Campbell,ARZ,76.0,330,28.0,2012,Calais Campbell,2012,25,11000000,7359681.818181818,3640318.1818181816
ED,Michael Bennett,TB,75.7,316,29.0,2012,Michael Bennett,2012,26,2742000,6918015.181818182,-4176015.1818181816
ED,Mario Williams,BUF,74.9,388,33.0,2012,Mario Williams,2012,27,16000000,6900969.7272727275,9099030.272727273
ED,Julius Peppers,CHI,74.5,264,35.0,2012,Julius Peppers,2012,32,14000000,6274909.090909091,7725090.909090909
DI,Desmond Bryant,LV,74.2,263,36.0,2012,Desmond Bryant,2012,26,1927000,6320363.636363637,-4393363.636363637
DI,Justin Bannan,DEN,74.0,302,38.0,2012,Justin Bannan,2012,32,1000000,6274909.090909091,-5274909.090909091
DI,C.J. Mosley,JAX,73.4,321,40.0,2012,C.J. Mosley,2012,28,2475000,6384910.181818182,-3909910.1818181816
DI,Antonio Smith,HST,73.2,280,42.0,2012,Antonio Smith,2012,30,7100000,6590182.909090909,509817.0909090908
ED,Jason Babin,JAX,72.6,243,44.0,2012,Jason Babin,2012,31,5780000,5699273.818181818,80726.18181818165
ED,Jeremy Mincey,JAX,71.5,404,49.0,2012,Jeremy Mincey,2012,28,5000000,4541092.0,458908.0
DI,Jason Hatcher,DAL,70.7,301,53.0,2012,Jason Hatcher,2012,30,2000000,4886069.2727272725,-2886069.2727272725
ED,Jared Allen,MIN,70.3,386,55.0,2012,Jared Allen,2012,29,12210012,5897978.363636363,6312033.636363637
DI,Brodrick Bunkley,NO,69.4,210,59.0,2012,Brodrick Bunkley,2012,28,5000000,6275251.090909091,-1275251.0909090908
ED,Justin Tuck,NYG,69.3,241,60.0,2012,Justin Tuck,2012,27,6200000,6192296.545454546,7703.454545454122
DI,Vance Walker,ATL,68.5,258,66.0,2012,Vance Walker,2012,24,1260000,5709114.7272727275,-4449114.7272727275
DI,Kevin Williams,MIN,68.5,292,66.0,2012,Kevin Williams,2012,31,5721750,5535478.363636363,186271.6363636367
DI,Haloti Ngata,BLT,67.7,439,70.0,2012,Haloti Ngata,2012,28,12131000,5468205.636363637,6662794.363636363
DI,Ahtyba Rubin,CLV,67.4,243,71.0,2012,Ahtyba Rubin,2012,25,6625000,5085477.2727272725,1539522.7272727275
DI,Ryan Pickett,GB,67.3,373,73.0,2012,Ryan Pickett,2012,32,6187500,4671797.909090909,1515702.0909090908
DI,Tom Johnson,NO,66.8,188,77.0,2012,Tom Johnson,2012,27,465000,4324070.636363637,-3859070.6363636367
DI,Kyle Love,NE,66.6,273,78.0,2012,Kyle Love,2012,25,3090000,4293616.090909091,-1203616.0909090908
DI,Sammie Lee Hill,DET,66.5,171,79.0,2012,Sammie Lee Hill,2012,25,1260000,4455275.181818182,-3195275.1818181816
DI,Vince Wilfork,NE,66.3,380,80.0,2012,Vince Wilfork,2012,30,8000000,3897911.5454545454,4102088.4545454546
DI,Arthur Jones,BLT,66.2,356,81.0,2012,Arthur Jones,2012,26,449527,3661093.3636363638,-3211566.3636363638
DI,Kevin Vickerson,DEN,66.1,256,82.0,2012,Kevin Vickerson,2012,29,2375000,3553138.8181818184,-1178138.8181818184
DI,Rocky Bernard,NYG,65.2,217,85.0,2012,Rocky Bernard,2012,33,925000,3601775.1818181816,-2676775.1818181816
DI,Justin Smith,SF,65.2,355,85.0,2012,Justin Smith,2012,32,7500000,3358593.3636363638,4141406.6363636362
DI,Paul Soliai,MIA,65.1,314,87.0,2012,Paul Soliai,2012,28,6000000,4339502.454545454,1660497.5454545459
DI,Ray McDonald,SF,64.9,404,91.0,2012,Ray McDonald,2012,27,4020000,3930411.5454545454,89588.45454545459
DI,Brandon Mebane,SEA,64.5,323,94.0,2012,Brandon Mebane,2012,27,5000000,4368333.363636363,631666.6363636367
DI,Gary Gibson,TB,63.8,134,96.0,2012,Gary Gibson,2012,29,1000000,4697878.818181818,-3697878.8181818184
ED,Daniel Te'o-Nesheim,TB,63.6,274,97.0,2012,Daniel Te'o-Nesheim,2012,24,415000,5068333.363636363,-4653333.363636363
ED,Chris Long,LA,63.1,307,99.0,2012,Chris Long,2012,27,12050000,5350606.090909091,6699393.909090909
DI,Alan Branch,SEA,63.0,282,100.0,2012,Alan Branch,2012,27,3500000,5169697.0,-1669697.0
ED,Shaun Phillips,LAC,62.9,321,101.0,2012,Shaun Phillips,2012,30,5266667,5176969.7272727275,89697.27272727247
DI,Barry Cofield,WAS,62.3,267,105.0,2012,Barry Cofield,2012,28,6000000,5274697.0,725303.0
DI,Jonathan Babineaux,ATL,61.9,364,107.0,2012,Jonathan Babineaux,2012,30,5000000,5283787.909090909,-283787.9090909092
ED,Cliff Avril,DET,61.4,272,110.0,2012,Cliff Avril,2012,25,10605000,5523333.363636363,5081666.636363637
DI,Randy Starks,MIA,60.4,310,113.0,2012,Randy Starks,2012,28,4010000,4476969.7272727275,-466969.7272727275
ED,Frostee Rucker,CLV,60.4,294,113.0,2012,Frostee Rucker,2012,28,4100000,4567878.818181818,-467878.81818181835
DI,Cullen Jenkins,PHI,59.1,237,123.0,2012,Cullen Jenkins,2012,31,6075000,4740064.909090909,1334935.0909090908
DI,Derek Landri,PHI,59.1,251,123.0,2012,Derek Landri,2012,28,1100000,4348428.545454546,-3248428.545454546
DI,Marcus Spears,DAL,57.6,202,129.0,2012,Marcus Spears,2012,29,3050000,3953977.1818181816,-903977.1818181816
DI,Clinton McDonald,SEA,57.6,134,129.0,2012,Clinton McDonald,2012,24,540000,3344431.727272727,-2804431.727272727
DI,Dwan Edwards,CAR,57.5,283,133.0,2012,Dwan Edwards,2012,30,4500000,3028977.1818181816,1471022.8181818184
DI,Tommy Kelly,LV,56.8,336,136.0,2012,Tommy Kelly,2012,31,7160714,3301704.4545454546,3859009.5454545454
DI,Peria Jerry,ATL,56.2,233,137.0,2012,Peria Jerry,2012,27,1692000,2797840.8181818184,-1105840.8181818184
DI,John Hughes,CLV,55.6,223,139.0,2012,John Hughes,2012,24,661035,2802386.272727273,-2141351.272727273
DI,Brett Keisel,PIT,55.4,336,141.0,2012,Brett Keisel,2012,33,3900000,3025113.5454545454,874886.4545454546
DI,Jermelle Cudjo,LA,55.0,172,142.0,2012,Jermelle Cudjo,2012,25,540000,3614204.4545454546,-3074204.4545454546
DI,Casey Hampton,PIT,55.0,260,142.0,2012,Casey Hampton,2012,34,7100000,3455113.5454545454,3644886.4545454546
ED,Kyle Moore,BUF,54.6,177,144.0,2012,Kyle Moore,2012,25,532500,3802775.909090909,-3270275.909090909
DI,Ropati Pitoitua,KC,53.6,268,146.0,2012,Ropati Pitoitua,2012,26,1150000,4148957.727272727,-2998957.727272727
DI,Stephen Bowen,WAS,53.6,265,146.0,2012,Stephen Bowen,2012,28,5500000,4361590.909090909,1138409.0909090908
ED,Red Bryant,SEA,52.9,322,152.0,2012,Red Bryant,2012,27,7020000,4188863.6363636362,2831136.3636363638
DI,Ron Edwards,CAR,52.4,163,153.0,2012,Ron Edwards,2012,33,2750000,4503409.090909091,-1753409.0909090908
DI,Tyson Jackson,KC,51.9,306,154.0,2012,Tyson Jackson,2012,25,10985000,4660227.2727272725,6324772.7272727275
DI,Kendall Langford,LA,51.6,316,155.0,2012,Kendall Langford,2012,26,5500000,5202727.2727272725,297272.7272727275
DI,Letroy Guion,MIN,49.5,239,156.0,2012,Letroy Guion,2012,24,3000000,5608000.0,-2608000.0
DI,Antonio Johnson,IND,47.4,233,157.0,2012,Antonio Johnson,2012,27,2000000,5620000.0,-3620000.0
DI,Isaac Sopoaga,SF,44.9,230,158.0,2012,Isaac Sopoaga,2012,30,4000000,5445000.0,-1445000.0
DI,Darnell Dockett,ARZ,42.9,358,159.0,2012,Darnell Dockett,2012,31,8825000,5830000.0,2995000.0
ED,Kyle Vanden Bosch,DET,41.8,256,160.0,2012,Kyle Vanden Bosch,2012,33,6500000,4970833.333333333,1529166.666666667
