position,player_name,team_name,grades_defense,snap_counts_run,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
DI,Landon Cohen,CHI,45.1,206,155.0,2013,Landon Cohen,2013,26,630000,2838944.5,-2208944.5
DI,Nick Hayden,DAL,44.9,296,156.0,2013,Nick Hayden,2013,26,680000,3025555.5833333335,-2345555.5833333335
ED,Daniel Te'o-Nesheim,TB,42.0,271,159.0,2013,Daniel Te'o-Nesheim,2013,25,1323000,3566666.6666666665,-2243666.6666666665
ED,Cameron Wake,MIA,90.9,318,4.0,2012,Cameron Wake,2012,30,6640000,6253805.5,386194.5
ED,Anthony Spencer,DAL,80.6,359,12.0,2012,Anthony Spencer,2012,27,8856000,6322309.428571428,2533690.571428572
DI,Fred Evans,MIN,80.1,171,13.0,2012,Fred Evans,2012,28,1500000,7115354.125,-5615354.125
ED,John Abraham,ATL,79.1,291,15.0,2012,John Abraham,2012,33,5906000,6624759.222222222,-718759.222222222
ED,Chris Clemons,SEA,78.9,310,17.0,2012,Chris Clemons,2012,30,7333333,6412283.3,921049.7000000002
DI,Kyle Williams,BUF,78.7,319,18.0,2012,Kyle Williams,2012,28,7287500,6109257.7272727275,1178242.2727272725
ED,Ahmad Brooks,SF,78.5,438,19.0,2012,Ahmad Brooks,2012,27,6733333,5808486.25,924846.75
ED,Charles Johnson,CAR,77.8,301,20.0,2012,Charles Johnson,2012,26,12666667,5299875.166666667,7366791.833333333
ED,Rob Ninkovich,NE,77.3,389,22.0,2012,Rob Ninkovich,2012,27,2700000,5478541.833333333,-2778541.833333333
ED,Brian Robison,MIN,76.9,311,23.0,2012,Brian Robison,2012,28,4500000,5582041.833333333,-1082041.833333333
ED,Derrick Morgan,TEN,76.9,376,23.0,2012,Derrick Morgan,2012,26,3079002,6423208.5,-3344206.5
ED,Israel Idonije,CHI,76.6,237,25.0,2012,Israel Idonije,2012,31,2500000,6978764.083333333,-4478764.083333333
ED,Rob Jackson,WAS,76.1,299,26.0,2012,Rob Jackson,2012,27,536667,6532055.75,-5995388.75
DI,Calais Campbell,ARZ,76.0,330,28.0,2012,Calais Campbell,2012,25,11000000,6981882.166666667,4018117.833333333
ED,Michael Bennett,TB,75.7,316,29.0,2012,Michael Bennett,2012,26,2742000,6009659.916666667,-3267659.916666667
ED,Mario Williams,BUF,74.9,388,33.0,2012,Mario Williams,2012,27,16000000,5990909.916666667,10009090.083333332
ED,Julius Peppers,CHI,74.5,264,35.0,2012,Julius Peppers,2012,32,14000000,6207576.583333333,7792423.416666667
DI,Desmond Bryant,LV,74.2,263,36.0,2012,Desmond Bryant,2012,26,1927000,6432659.75,-4505659.75
ED,Trent Cole,PHI,74.1,301,37.0,2012,Trent Cole,2012,29,12131250,6640993.083333333,5490256.916666667
DI,Justin Bannan,DEN,74.0,302,38.0,2012,Justin Bannan,2012,32,1000000,6694224.25,-5694224.25
DI,C.J. Mosley,JAX,73.4,321,40.0,2012,C.J. Mosley,2012,28,2475000,6860890.916666667,-4385890.916666667
DI,Antonio Smith,HST,73.2,280,42.0,2012,Antonio Smith,2012,30,7100000,6799057.583333333,300942.416666667
ED,Jason Babin,JAX,72.6,243,44.0,2012,Jason Babin,2012,31,5780000,6483225.25,-703225.25
ED,Jeremy Mincey,JAX,71.5,404,49.0,2012,Jeremy Mincey,2012,28,5000000,6316558.583333333,-1316558.583333333
ED,Brooks Reed,HST,71.2,234,50.0,2012,Brooks Reed,2012,25,1175441,6238475.25,-5063034.25
ED,DeMarcus Ware,DAL,71.1,352,51.0,2012,DeMarcus Ware,2012,30,13000000,6185871.083333333,6814128.916666667
DI,Jason Hatcher,DAL,70.7,301,53.0,2012,Jason Hatcher,2012,30,2000000,6519204.416666667,-4519204.416666667
ED,Jared Allen,MIN,70.3,386,55.0,2012,Jared Allen,2012,29,12210012,6829621.083333333,5380390.916666667
ED,Dwight Freeney,IND,70.3,255,55.0,2012,Dwight Freeney,2012,32,12000000,6737954.416666667,5262045.583333333
ED,Bryan Thomas,NYJ,70.1,216,57.0,2012,Bryan Thomas,2012,32,990000,6975037.75,-5985037.75
ED,Tamba Hali,KC,69.9,433,58.0,2012,Tamba Hali,2012,28,11500000,6663371.083333333,4836628.916666667
DI,Brodrick Bunkley,NO,69.4,210,59.0,2012,Brodrick Bunkley,2012,28,5000000,7042230.166666667,-2042230.166666667
ED,Justin Tuck,NYG,69.3,241,60.0,2012,Justin Tuck,2012,27,6200000,6969813.5,-769813.5
ED,Osi Umenyiora,NYG,68.9,208,62.0,2012,Osi Umenyiora,2012,30,6000000,6861480.166666667,-861480.166666667
ED,James Harrison,PIT,68.7,312,64.0,2012,James Harrison,2012,33,8625000,6396062.5,2228937.5
DI,Vance Walker,ATL,68.5,258,66.0,2012,Vance Walker,2012,24,1260000,5911687.5,-4651687.5
DI,Kevin Williams,MIN,68.5,292,66.0,2012,Kevin Williams,2012,31,5721750,6683354.166666667,-961604.166666667
DI,Haloti Ngata,BLT,67.7,439,70.0,2012,Haloti Ngata,2012,28,12131000,5763770.833333333,6367229.166666667
ED,Quentin Groves,ARZ,67.4,242,71.0,2012,Quentin Groves,2012,27,700000,5604604.166666667,-4904604.166666667
DI,Ahtyba Rubin,CLV,67.4,243,71.0,2012,Ahtyba Rubin,2012,25,6625000,5192937.5,1432062.5
DI,Ryan Pickett,GB,67.3,373,73.0,2012,Ryan Pickett,2012,32,6187500,5359604.166666667,827895.833333333
ED,Elvis Dumervil,DEN,67.0,384,75.0,2012,Elvis Dumervil,2012,27,10250000,4678314.75,5571685.25
DI,Tom Johnson,NO,66.8,188,77.0,2012,Tom Johnson,2012,27,465000,4771231.416666667,-4306231.416666667
DI,Kyle Love,NE,66.6,273,78.0,2012,Kyle Love,2012,25,3090000,4877752.25,-1787752.25
DI,Sammie Lee Hill,DET,66.5,171,79.0,2012,Sammie Lee Hill,2012,25,1260000,3943918.9166666665,-2683918.9166666665
DI,Vince Wilfork,NE,66.3,380,80.0,2012,Vince Wilfork,2012,30,8000000,4510585.583333333,3489414.416666667
DI,Arthur Jones,BLT,66.2,356,81.0,2012,Arthur Jones,2012,26,449527,4458502.25,-4008975.25
DI,Kevin Vickerson,DEN,66.1,256,82.0,2012,Kevin Vickerson,2012,29,2375000,4277877.25,-1902877.25
ED,Kamerion Wimbley,TEN,65.3,356,84.0,2012,Kamerion Wimbley,2012,28,7000000,3677877.25,3322122.75
DI,Rocky Bernard,NYG,65.2,217,85.0,2012,Rocky Bernard,2012,33,925000,4055793.9166666665,-3130793.9166666665
DI,Justin Smith,SF,65.2,355,85.0,2012,Justin Smith,2012,32,7500000,4194127.25,3305872.75
DI,Paul Soliai,MIA,65.1,314,87.0,2012,Paul Soliai,2012,28,6000000,4172460.5833333335,1827539.4166666665
DI,Ray McDonald,SF,64.9,404,91.0,2012,Ray McDonald,2012,27,4020000,3540377.25,479622.75
ED,Kroy Biermann,ATL,64.9,255,91.0,2012,Kroy Biermann,2012,26,3050000,4507083.333333333,-1457083.333333333
DI,Brandon Mebane,SEA,64.5,323,94.0,2012,Brandon Mebane,2012,27,5000000,4600833.333333333,399166.666666667
ED,Jarret Johnson,LAC,64.0,247,95.0,2012,Jarret Johnson,2012,30,4750000,4600833.333333333,149166.66666666698
DI,Gary Gibson,TB,63.8,134,96.0,2012,Gary Gibson,2012,29,1000000,4962638.916666667,-3962638.916666667
ED,Daniel Te'o-Nesheim,TB,63.6,274,97.0,2012,Daniel Te'o-Nesheim,2012,24,415000,4837638.916666667,-4422638.916666667
ED,Chris Long,LA,63.1,307,99.0,2012,Chris Long,2012,27,12050000,4754305.583333333,7295694.416666667
DI,Alan Branch,SEA,63.0,282,100.0,2012,Alan Branch,2012,27,3500000,5303055.583333333,-1803055.583333333
ED,Calvin Pace,NYJ,62.9,470,101.0,2012,Calvin Pace,2012,31,7000000,5383055.583333333,1616944.416666667
ED,Shaun Phillips,LAC,62.9,321,101.0,2012,Shaun Phillips,2012,30,5266667,5308055.583333333,-41388.58333333302
DI,Barry Cofield,WAS,62.3,267,105.0,2012,Barry Cofield,2012,28,6000000,5662222.25,337777.75
DI,Jonathan Babineaux,ATL,61.9,364,107.0,2012,Jonathan Babineaux,2012,30,5000000,6085138.916666667,-1085138.916666667
ED,Cliff Avril,DET,61.4,272,110.0,2012,Cliff Avril,2012,25,10605000,6142222.25,4462777.75
DI,Randy Starks,MIA,60.4,310,113.0,2012,Randy Starks,2012,28,4010000,5177222.25,-1167222.25
ED,Frostee Rucker,CLV,60.4,294,113.0,2012,Frostee Rucker,2012,28,4100000,5139722.25,-1039722.25
ED,Robert Mathis,IND,59.5,280,118.0,2012,Robert Mathis,2012,31,9000000,4601388.916666667,4398611.083333333
DI,Cullen Jenkins,PHI,59.1,237,123.0,2012,Cullen Jenkins,2012,31,6075000,4537500.0,1537500.0
DI,Derek Landri,PHI,59.1,251,123.0,2012,Derek Landri,2012,28,1100000,4634226.166666667,-3534226.166666667
ED,Garrett McIntyre,NYJ,58.4,206,126.0,2012,Garrett McIntyre,2012,27,470000,4358559.5,-3888559.5
DI,Marcus Spears,DAL,57.6,202,129.0,2012,Marcus Spears,2012,29,3050000,4327587.25,-1277587.25
DI,Clinton McDonald,SEA,57.6,134,129.0,2012,Clinton McDonald,2012,24,540000,4048506.8333333335,-3508506.8333333335
DI,Dwan Edwards,CAR,57.5,283,133.0,2012,Dwan Edwards,2012,30,4500000,4031840.1666666665,468159.8333333335
DI,Tommy Kelly,LV,56.8,336,136.0,2012,Tommy Kelly,2012,31,7160714,3326840.1666666665,3833873.8333333335
DI,Peria Jerry,ATL,56.2,233,137.0,2012,Peria Jerry,2012,27,1692000,3412256.8333333335,-1720256.8333333335
ED,Will Smith,NO,56.0,387,138.0,2012,Will Smith,2012,30,10233333,3364965.1666666665,6868367.833333334
DI,John Hughes,CLV,55.6,223,139.0,2012,John Hughes,2012,24,661035,3421631.8333333335,-2760596.8333333335
DI,Brett Keisel,PIT,55.4,336,141.0,2012,Brett Keisel,2012,33,3900000,3625798.5,274201.5
DI,Jermelle Cudjo,LA,55.0,172,142.0,2012,Jermelle Cudjo,2012,25,540000,3641215.1666666665,-3101215.1666666665
DI,Casey Hampton,PIT,55.0,260,142.0,2012,Casey Hampton,2012,34,7100000,3851215.1666666665,3248784.8333333335
ED,Kyle Moore,BUF,54.6,177,144.0,2012,Kyle Moore,2012,25,532500,3483655.6666666665,-2951155.6666666665
DI,Ropati Pitoitua,KC,53.6,268,146.0,2012,Ropati Pitoitua,2012,26,1150000,4258072.333333333,-3108072.333333333
DI,Stephen Bowen,WAS,53.6,265,146.0,2012,Stephen Bowen,2012,28,5500000,3863627.9166666665,1636372.0833333335
ED,Erik Walden,GB,53.1,320,150.0,2012,Erik Walden,2012,26,725000,4058541.6666666665,-3333541.6666666665
ED,Red Bryant,SEA,52.9,322,152.0,2012,Red Bryant,2012,27,7020000,3900208.3333333335,3119791.6666666665
DI,Ron Edwards,CAR,52.4,163,153.0,2012,Ron Edwards,2012,33,2750000,4188541.6666666665,-1438541.6666666665
DI,Tyson Jackson,KC,51.9,306,154.0,2012,Tyson Jackson,2012,25,10985000,4332291.666666667,6652708.333333333
DI,Kendall Langford,LA,51.6,316,155.0,2012,Kendall Langford,2012,26,5500000,4829583.333333333,670416.666666667
DI,Letroy Guion,MIN,49.5,239,156.0,2012,Letroy Guion,2012,24,3000000,5164090.909090909,-2164090.909090909
DI,Antonio Johnson,IND,47.4,233,157.0,2012,Antonio Johnson,2012,27,2000000,5130500.0,-3130500.0
DI,Isaac Sopoaga,SF,44.9,230,158.0,2012,Isaac Sopoaga,2012,30,4000000,5620000.0,-1620000.0
DI,Darnell Dockett,ARZ,42.9,358,159.0,2012,Darnell Dockett,2012,31,8825000,5445000.0,3380000.0
ED,Kyle Vanden Bosch,DET,41.8,256,160.0,2012,Kyle Vanden Bosch,2012,33,6500000,5830000.0,670000.0
