position,player_name,team_name,grades_offense,snap_counts_block,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
T,Chris Hubbard,PIT,68.2,845,77.0,2017,Chris Hubbard,2017,25,1797000,5676975.583333333,-3879975.583333333
G,T.J. Lang,DET,67.9,809,79.0,2017,T.J. Lang,2017,29,9500000,5054225.583333333,4445774.416666667
C,Corey Linsley,GB,67.7,1047,80.0,2017,Corey Linsley,2017,26,8500000,4920719.75,3579280.25
G,Gabe Jackson,LV,67.3,887,81.0,2017,Gabe Jackson,2017,25,11000000,4511201.5,6488798.5
C,Tyler Larsen,CAR,67.2,720,82.0,2017,Tyler Larsen,2017,25,495000,4441757.083333333,-3946757.083333333
T,Morgan Moses,WAS,67.2,958,82.0,2017,Morgan Moses,2017,26,7700000,4282472.583333333,3417527.416666667
G,Quinton Spain,TEN,66.9,1005,84.0,2017,Quinton Spain,2017,25,527000,4002269.3333333335,-3475269.3333333335
T,Ereck Flowers,NYG,66.8,1001,85.0,2017,Ereck Flowers,2017,23,3597930,4269880.416666667,-671950.416666667
C,Russell Bodine,CIN,66.8,962,85.0,2017,Russell Bodine,2017,24,669114,4228213.75,-3559099.75
G,Vladimir Ducasse,BUF,66.7,874,88.0,2017,Vladimir Ducasse,2017,29,1166667,3797658.1666666665,-2630991.1666666665
C,Pat Elflein,MIN,66.6,1081,89.0,2017,Pat Elflein,2017,22,936960,3109470.25,-2172510.25
G,Laken Tomlinson,SF,66.4,1042,90.0,2017,Laken Tomlinson,2017,25,2137561,3568220.25,-1430659.25
T,Austin Howard,BLT,66.3,1080,91.0,2017,Austin Howard,2017,30,5008333,3052988.1666666665,1955344.8333333335
C,Justin Britt,SEA,66.3,1062,91.0,2017,Justin Britt,2017,26,9000000,3108550.0833333335,5891449.916666666
G,John Jerry,NYG,66.1,958,93.0,2017,John Jerry,2017,30,3333333,2862388.5833333335,470944.4166666665
T,Taylor Decker,DET,65.3,471,94.0,2017,Taylor Decker,2017,23,2741745,2855571.1666666665,-113826.16666666651
T,Bobby Massie,CHI,65.0,912,95.0,2017,Bobby Massie,2017,27,6000000,2825916.8333333335,3174083.1666666665
T,Donovan Smith,TB,64.9,1059,96.0,2017,Donovan Smith,2017,23,1517215,2800902.8333333335,-1283687.8333333335
C,Nick Martin,HST,64.8,971,97.0,2017,Nick Martin,2017,23,1193743,2676573.0,-1482830.0
T,Brandon Shell,NYJ,64.7,696,98.0,2017,Brandon Shell,2017,25,643992,3238378.5833333335,-2594386.5833333335
C,Zach Fulton,KC,64.7,846,98.0,2017,Zach Fulton,2017,25,587305,2539886.5,-1952581.5
G,Jamon Brown,LA,64.7,1097,98.0,2017,Jamon Brown,2017,24,810815,2903775.4166666665,-2092960.4166666665
C,Chase Roullier,WAS,64.4,457,101.0,2017,Chase Roullier,2017,23,636792,3291963.3333333335,-2655171.3333333335
T,Joe Haeg,IND,64.1,987,102.0,2017,Joe Haeg,2017,24,645603,3716963.3333333335,-3071360.3333333335
T,Riley Reiff,MIN,63.6,1153,103.0,2017,Riley Reiff,2017,28,11750000,3663445.4166666665,8086554.583333334
G,Wes Schweitzer,ATL,63.6,1149,103.0,2017,Wes Schweitzer,2017,23,618095,4147300.1666666665,-3529205.1666666665
T,La'el Collins,DAL,63.3,1065,105.0,2017,La'el Collins,2017,23,7700000,4251967.5,3448032.5
C,Max Unger,NO,63.1,1164,106.0,2017,Max Unger,2017,31,7400000,4948858.75,2451141.25
T,Matt Kalil,CAR,63.1,1138,106.0,2017,Matt Kalil,2017,27,11100000,4993790.833333333,6106209.166666667
G,Patrick Omameh,JAX,62.9,1052,108.0,2017,Patrick Omameh,2017,27,875000,5010987.25,-4135987.25
T,Jared Veldheer,ARZ,62.3,895,109.0,2017,Jared Veldheer,2017,29,7000000,5025495.666666667,1974504.333333333
T,Jordan Mills,BUF,62.1,1101,110.0,2017,Jordan Mills,2017,26,1900000,4192162.3333333335,-2292162.3333333335
C,Mike Pouncey,MIA,62.1,971,110.0,2017,Mike Pouncey,2017,27,8950000,4193730.5,4756269.5
G,Senio Kelemete,NO,62.0,747,112.0,2017,Senio Kelemete,2017,26,1350000,3629806.1666666665,-2279806.1666666665
G,A.J. Cann,JAX,61.7,1228,113.0,2017,A.J. Cann,2017,25,843149,3230868.3333333335,-2387719.3333333335
T,Shon Coleman,CLV,61.4,1043,114.0,2017,Shon Coleman,2017,25,819704,2555868.3333333335,-1736164.3333333335
C,A.Q. Shipley,ARZ,61.3,1120,115.0,2017,A.Q. Shipley,2017,30,1750000,2749618.3333333335,-999618.3333333335
T,Spencer Drango,CLV,61.2,605,116.0,2017,Spencer Drango,2017,24,636913,2238368.3333333335,-1601455.3333333335
G,Dan Feeney,LAC,60.8,665,117.0,2017,Dan Feeney,2017,23,932908,2122535.0,-1189627.0
C,Ryan Kelly,IND,60.4,394,118.0,2017,Ryan Kelly,2017,23,2612746,1636236.0833333333,976509.9166666667
G,D.J. Fluker,NYG,60.3,446,119.0,2017,D.J. Fluker,2017,25,3000000,1574121.5,1425878.5
G,Ramon Foster,PIT,60.2,1006,120.0,2017,Ramon Foster,2017,31,3200000,1548859.0833333333,1651140.9166666667
G,Kenny Wiggins,LAC,60.1,1040,121.0,2017,Kenny Wiggins,2017,28,865000,1533990.5,-668990.5
G,Trey Hopkins,CIN,60.1,707,121.0,2017,Trey Hopkins,2017,24,510000,1841282.1666666667,-1331282.1666666667
T,Laremy Tunsil,MIA,60.0,933,123.0,2017,Laremy Tunsil,2017,22,3114413,2186122.75,928290.25
G,Kevin Pamphile,TB,59.8,782,124.0,2017,Kevin Pamphile,2017,26,604625,2775047.0833333335,-2170422.0833333335
T,John Wetzel,ARZ,59.7,916,125.0,2017,John Wetzel,2017,25,540000,2612020.1666666665,-2072020.1666666665
T,Halapoulivaati Vaitai,PHI,59.4,1031,126.0,2017,Halapoulivaati Vaitai,2017,23,641281,2482853.5,-1841572.5
G,J.R. Sweezy,TB,59.3,903,127.0,2017,J.R. Sweezy,2017,28,5437500,2277790.4166666665,3159709.5833333335
G,James Carpenter,NYJ,59.3,1035,127.0,2017,James Carpenter,2017,27,4775000,2351540.4166666665,2423459.5833333335
G,Luke Joeckel,SEA,58.7,702,129.0,2017,Luke Joeckel,2017,25,8000000,2353040.4166666665,5646959.583333334
G,Max Garcia,DEN,58.4,869,130.0,2017,Max Garcia,2017,25,656423,2137422.6666666665,-1480999.6666666665
G,Allen Barbre,DEN,58.3,553,131.0,2017,Allen Barbre,2017,32,1450000,2691203.9166666665,-1241203.9166666665
C,Travis Swanson,DET,58.3,710,131.0,2017,Travis Swanson,2017,26,739243,2840488.8333333335,-2101245.8333333335
T,Marshall Newhouse,LV,57.9,841,133.0,2017,Marshall Newhouse,2017,28,1750000,2862048.75,-1112048.75
G,Nick Easton,MIN,57.5,748,134.0,2017,Nick Easton,2017,24,528000,2679757.0833333335,-2151757.0833333335
G,Greg Mancz,HST,57.1,560,135.0,2017,Greg Mancz,2017,25,527000,2381840.4166666665,-1854840.4166666665
G,Brian Winters,NYJ,56.6,807,136.0,2017,Brian Winters,2017,26,7250000,2177673.75,5072326.25
T,Cedric Ogbuehi,CIN,56.6,665,136.0,2017,Cedric Ogbuehi,2017,25,2331419,2180055.1666666665,151363.8333333335
G,Alex Boone,ARZ,55.9,874,138.0,2017,Alex Boone,2017,30,900000,2174880.1666666665,-1274880.1666666665
T,Andre Smith,CIN,55.3,536,139.0,2017,Andre Smith,2017,30,3250000,2155776.5833333335,1094223.4166666665
G,James Hurst,BLT,55.1,1084,140.0,2017,James Hurst,2017,25,1200000,2054998.8333333333,-854998.8333333333
T,Joe Barksdale,LAC,54.0,657,141.0,2017,Joe Barksdale,2017,28,5550000,2049748.8333333333,3500251.166666667
G,Bryan Witzmann,KC,53.9,933,142.0,2017,Bryan Witzmann,2017,26,685000,2359998.8333333335,-1674998.8333333335
G,Xavier Su'a-Filo,HST,53.7,1075,143.0,2017,Xavier Su'a-Filo,2017,26,1387900,1794582.1666666667,-406682.16666666674
G,Jesse Davis,MIA,53.7,747,143.0,2017,Jesse Davis,2017,25,510000,1746509.0,-1236509.0
C,Spencer Pulley,LAC,53.6,1054,145.0,2017,Spencer Pulley,2017,24,540667,1921509.0,-1380842.0
G,Matt Skura,BLT,53.4,737,146.0,2017,Matt Skura,2017,23,465000,1879509.0,-1414509.0
G,Shawn Lauvao,WAS,53.3,531,147.0,2017,Shawn Lauvao,2017,29,4250000,1951698.6666666667,2298301.333333333
T,Justin McCray,GB,53.1,594,148.0,2017,Justin McCray,2017,24,465000,1554672.25,-1089672.25
T,Cam Robinson,JAX,52.4,1080,149.0,2017,Cam Robinson,2017,21,1754541,1705922.25,48618.75
G,Jermon Bushrod,MIA,52.1,604,150.0,2017,Jermon Bushrod,2017,32,3000000,1747208.3333333333,1252791.6666666667
C,Wesley Johnson,NYJ,51.7,938,151.0,2017,Wesley Johnson,2017,26,2746000,1796563.1666666667,949436.8333333333
T,Germain Ifedi,SEA,51.7,1068,151.0,2017,Germain Ifedi,2017,22,2066276,2334840.9166666665,-268564.9166666665
G,Le'Raven Clark,IND,50.9,323,153.0,2017,Le'Raven Clark,2017,24,785683,2525257.5833333335,-1739574.5833333335
G,Earl Watford,ARZ,50.9,611,153.0,2017,Earl Watford,2017,26,2500000,2220082.3333333335,279917.6666666665
G,Ted Larsen,MIA,50.5,521,155.0,2017,Ted Larsen,2017,29,1883333,3314665.6666666665,-1431332.6666666665
G,Ethan Pocic,SEA,50.4,639,156.0,2017,Ethan Pocic,2017,21,1102258,3918453.9166666665,-2816195.9166666665
G,Jeff Allen,HST,50.2,728,157.0,2017,Jeff Allen,2017,27,7000000,3712203.9166666665,3287796.0833333335
T,Breno Giacomini,HST,45.6,1095,159.0,2017,Breno Giacomini,2017,31,2750000,3979203.9166666665,-1229203.9166666665
T,Bobby Hart,NYG,44.8,523,160.0,2017,Bobby Hart,2017,22,587897,3993843.4166666665,-3405946.4166666665
T,Trent Williams,WAS,92.7,795,1.0,2016,Trent Williams,2016,28,13600000,6549393.666666667,7050606.333333333
C,Alex Mack,ATL,90.8,1204,2.0,2016,Alex Mack,2016,30,9000000,5764643.428571428,3235356.571428572
C,Matt Paradis,DEN,90.2,1073,3.0,2016,Matt Paradis,2016,26,525000,5402969.375,-4877969.375
T,Donald Penn,LV,90.0,1107,4.0,2016,Donald Penn,2016,32,5950000,6080417.222222222,-130417.22222222202
G,Zack Martin,DAL,89.4,1126,5.0,2016,Zack Martin,2016,25,2241950,6504875.5,-4262925.5
G,Marshal Yanda,BLT,87.7,899,6.0,2016,Marshal Yanda,2016,32,7979412,7004432.2727272725,974979.7272727275
C,Cody Whitehair,CHI,87.5,1009,7.0,2016,Cody Whitehair,2016,23,1056142,6960896.25,-5904754.25
T,Taylor Lewan,TEN,87.0,987,8.0,2016,Taylor Lewan,2016,25,2871251,6610897.083333333,-3739646.083333333
T,Joe Thomas,CLV,87.0,1028,8.0,2016,Joe Thomas,2016,31,11500000,6602563.75,4897436.25
T,Jason Peters,PHI,86.9,1098,10.0,2016,Jason Peters,2016,33,10325000,7575480.416666667,2749519.583333333
T,David Bakhtiari,GB,86.6,1257,11.0,2016,David Bakhtiari,2016,24,12000000,7912980.416666667,4087019.583333333
T,Marcus Cannon,NE,86.6,1272,11.0,2016,Marcus Cannon,2016,28,6482000,7782891.333333333,-1300891.333333333
C,Travis Frederick,DAL,86.3,1126,13.0,2016,Travis Frederick,2016,25,9400010,7767940.333333333,1632069.666666667
T,Duane Brown,HST,86.2,917,14.0,2016,Duane Brown,2016,30,8900000,8654928.5,245071.5
T,Tyron Smith,DAL,85.9,902,15.0,2016,Tyron Smith,2016,23,12200000,8459574.25,3740425.75
G,David DeCastro,PIT,84.7,1274,16.0,2016,David DeCastro,2016,26,10000000,8242907.583333333,1757092.416666667
G,Shaq Mason,NE,84.6,1258,17.0,2016,Shaq Mason,2016,22,680881,7649157.583333333,-6968276.583333333
G,Andy Levitre,ATL,84.6,1212,17.0,2016,Andy Levitre,2016,29,7800000,7561907.583333333,238092.41666666698
G,Kelechi Osemele,LV,84.2,1110,19.0,2016,Kelechi Osemele,2016,26,11700000,7546740.916666667,4153259.083333333
G,Quinton Spain,TEN,84.2,819,19.0,2016,Quinton Spain,2016,24,527000,6842023.166666667,-6315023.166666667
C,Rodney Hudson,LV,83.7,1180,22.0,2016,Rodney Hudson,2016,26,8900000,6234106.5,2665893.5
G,Ramon Foster,PIT,83.6,1099,23.0,2016,Ramon Foster,2016,30,3200000,5884106.5,-2684106.5
T,Anthony Castonzo,IND,83.4,1074,24.0,2016,Anthony Castonzo,2016,28,10953000,5886689.833333333,5066310.166666667
T,Ryan Schraeder,ATL,83.4,1223,24.0,2016,Ryan Schraeder,2016,28,6300000,6413283.083333333,-113283.08333333302
G,Ali Marpet,TB,82.7,1135,27.0,2016,Ali Marpet,2016,23,943397,5991761.833333333,-5048364.833333333
G,John Greco,CLV,82.6,746,28.0,2016,John Greco,2016,31,1605000,5074878.5,-3469878.5
G,Brandon Brooks,PHI,82.4,989,29.0,2016,Brandon Brooks,2016,26,8000000,5104856.25,2895143.75
T,Nate Solder,NE,82.2,1270,30.0,2016,Nate Solder,2016,28,10031000,4983328.5,5047671.5
G,Josh Sitton,CHI,82.1,734,31.0,2016,Josh Sitton,2016,30,7000000,5047863.083333333,1952136.916666667
T,Taylor Decker,DET,81.9,1089,32.0,2016,Taylor Decker,2016,22,2741745,4199175.583333333,-1457430.583333333
C,Brandon Linder,JAX,81.8,909,33.0,2016,Brandon Linder,2016,24,697400,3714175.5833333335,-3016775.5833333335
C,Justin Britt,SEA,81.6,1121,34.0,2016,Justin Britt,2016,24,886733,3756392.5,-2869659.5
T,Joe Staley,SF,81.1,845,35.0,2016,Joe Staley,2016,28,7441667,4136225.8333333335,3305441.1666666665
T,Jack Conklin,TEN,80.6,1062,37.0,2016,Jack Conklin,2016,21,3974415,3643432.0833333335,330982.9166666665
G,Larry Warford,DET,80.3,1024,38.0,2016,Larry Warford,2016,24,768750,3020265.4166666665,-2251515.4166666665
T,Alejandro Villanueva,PIT,79.9,1276,39.0,2016,Alejandro Villanueva,2016,27,480000,3172542.5,-2692542.5
G,Allen Barbre,PHI,79.0,672,40.0,2016,Allen Barbre,2016,31,1450000,3506563.75,-2056563.75
T,Marcus Gilbert,PIT,78.5,1038,41.0,2016,Marcus Gilbert,2016,27,6163000,4448447.083333333,1714552.916666667
G,Justin Pugh,NYG,78.3,750,42.0,2016,Justin Pugh,2016,25,2086475,4554969.333333333,-2468494.333333333
G,Ron Leary,DAL,78.3,871,42.0,2016,Ron Leary,2016,26,2553000,4934830.416666667,-2381830.416666667
C,Maurkice Pouncey,PIT,78.1,1151,44.0,2016,Maurkice Pouncey,2016,26,8827325,4705240.666666667,4122084.333333333
T,Bryan Bulaga,GB,78.1,1256,44.0,2016,Bryan Bulaga,2016,26,6750000,4974511.5,1775488.5
T,Cordy Glenn,BUF,78.1,657,44.0,2016,Cordy Glenn,2016,26,12000000,4977344.833333333,7022655.166666667
C,Joe Berger,MIN,77.8,852,47.0,2016,Joe Berger,2016,34,2165000,5298504.0,-3133504.0
T,Eric Fisher,KC,77.7,1078,48.0,2016,Eric Fisher,2016,25,12000000,4851016.0,7148984.0
C,Weston Richburg,NYG,77.6,1110,49.0,2016,Weston Richburg,2016,24,1219338,5114643.083333333,-3895305.083333333
T,Zach Strief,NO,77.4,1125,50.0,2016,Zach Strief,2016,32,4000000,4951997.25,-951997.25
G,Andrew Norwell,CAR,77.3,1108,51.0,2016,Andrew Norwell,2016,24,514000,4614303.5,-4100303.5
G,Brandon Scherff,WAS,77.2,1045,52.0,2016,Brandon Scherff,2016,24,5303910,4095720.1666666665,1208189.8333333335
T,Morgan Moses,WAS,76.8,1017,53.0,2016,Morgan Moses,2016,25,793144,3221553.5,-2428409.5
G,Richie Incognito,BUF,76.5,1060,54.0,2016,Richie Incognito,2016,32,5250000,3216728.5,2033271.5
C,Corey Linsley,GB,76.4,802,55.0,2016,Corey Linsley,2016,24,601250,2833395.1666666665,-2232145.1666666665
G,James Carpenter,NYJ,76.2,994,56.0,2016,James Carpenter,2016,26,4775000,3158540.5833333335,1616459.4166666665
C,Greg Mancz,HST,75.7,1261,57.0,2016,Greg Mancz,2016,24,527000,2886723.6666666665,-2359723.6666666665
G,Stefen Wisniewski,PHI,75.4,606,58.0,2016,Stefen Wisniewski,2016,27,1510000,2941246.0833333335,-1431246.0833333335
T,Ja'Wuan James,MIA,75.2,1000,59.0,2016,Ja'Wuan James,2016,24,2107100,2560857.1666666665,-453757.1666666665
C,Max Unger,NO,75.1,1091,60.0,2016,Max Unger,2016,30,7400000,2953095.1666666665,4446904.833333334
T,Ronnie Stanley,BLT,74.8,834,61.0,2016,Ronnie Stanley,2016,22,5121083,3398928.5,1722154.5
G,Gabe Jackson,LV,74.7,1188,62.0,2016,Gabe Jackson,2016,24,738197,3898824.3333333335,-3160627.3333333335
C,Mitch Morse,KC,74.6,1075,63.0,2016,Mitch Morse,2016,24,1168269,3841185.4166666665,-2672916.4166666665
C,Travis Swanson,DET,74.6,766,63.0,2016,Travis Swanson,2016,25,739243,3853518.75,-3114275.75
T,Demar Dotson,TB,74.2,942,65.0,2016,Demar Dotson,2016,30,5500000,3865185.4166666665,1634814.5833333335
T,Russell Okung,DEN,74.0,1061,66.0,2016,Russell Okung,2016,27,10600000,4222927.083333333,6377072.916666667
T,Mitchell Schwartz,KC,73.4,1078,68.0,2016,Mitchell Schwartz,2016,26,6600000,3743760.4166666665,2856239.5833333335
C,Jeremy Zuttah,BLT,73.2,1109,69.0,2016,Jeremy Zuttah,2016,29,4083333,3681586.8333333335,401746.1666666665
G,Patrick Omameh,JAX,73.1,454,70.0,2016,Patrick Omameh,2016,26,675000,3690332.8333333335,-3015332.8333333335
G,Ted Larsen,CHI,73.0,581,71.0,2016,Ted Larsen,2016,28,1650000,4301310.416666667,-2651310.416666667
T,Jermey Parnell,JAX,73.0,1113,71.0,2016,Jermey Parnell,2016,29,6400000,4457435.666666667,1942564.333333333
G,John Jerry,NYG,72.6,1123,73.0,2016,John Jerry,2016,29,1650000,4052178.4166666665,-2402178.4166666665
C,Ben Jones,TEN,72.6,1061,73.0,2016,Ben Jones,2016,26,4375000,3223547.0,1151453.0
G,A.J. Cann,JAX,72.6,1113,73.0,2016,A.J. Cann,2016,24,843149,2756255.75,-1913106.75
G,Rodger Saffold,LA,72.6,916,73.0,2016,Rodger Saffold,2016,27,8500000,2464838.4166666665,6035161.583333334
C,Ryan Kelly,IND,72.4,1018,77.0,2016,Ryan Kelly,2016,22,2612746,2466446.75,146299.25
G,Spencer Drango,CLV,72.3,598,78.0,2016,Spencer Drango,2016,23,636913,2394363.4166666665,-1757450.4166666665
G,Max Garcia,DEN,72.2,1074,79.0,2016,Max Garcia,2016,24,656423,2203311.3333333335,-1546888.3333333335
T,Rob Havenstein,LA,72.2,934,79.0,2016,Rob Havenstein,2016,24,992505,2763728.0,-1771223.0
G,Laurent Duvernay-Tardif,KC,72.0,946,81.0,2016,Laurent Duvernay-Tardif,2016,25,586325,2538394.6666666665,-1952069.6666666665
G,Michael Schofield III,DEN,72.0,1041,81.0,2016,Michael Schofield III,2016,25,694300,2634798.9166666665,-1940498.9166666665
C,A.Q. Shipley,ARZ,71.9,1148,83.0,2016,A.Q. Shipley,2016,29,785000,2163830.0833333335,-1378830.0833333335
T,Jake Matthews,ATL,71.9,1172,83.0,2016,Jake Matthews,2016,24,4107375,2466934.5833333335,1640440.4166666665
C,Ryan Kalil,CAR,71.9,504,83.0,2016,Ryan Kalil,2016,31,8375000,2552530.4166666665,5822469.583333334
T,Austin Pasztor,CLV,71.8,1020,86.0,2016,Austin Pasztor,2016,25,1671000,2710578.5,-1039578.5
C,Matt Slauson,LAC,71.7,1019,87.0,2016,Matt Slauson,2016,30,2000000,2676811.8333333335,-676811.8333333335
T,Andrus Peat,NO,71.5,1040,88.0,2016,Andrus Peat,2016,22,2848374,2823784.75,24589.25
C,Jason Kelce,PHI,71.4,1132,89.0,2016,Jason Kelce,2016,28,6250000,2810093.0833333335,3439906.9166666665
C,Joe Hawley,TB,71.3,978,90.0,2016,Joe Hawley,2016,27,1664063,2804338.9166666665,-1140275.9166666665
T,Mike Remmers,CAR,71.2,1106,91.0,2016,Mike Remmers,2016,27,2553000,3066224.3333333335,-513224.3333333335
G,Zach Fulton,KC,71.2,856,91.0,2016,Zach Fulton,2016,24,587305,2505807.6666666665,-1918502.6666666665
G,Chris Chester,ATL,71.0,1233,93.0,2016,Chris Chester,2016,33,2350000,2413776.6666666665,-63776.66666666651
C,David Andrews,NE,71.0,1355,93.0,2016,David Andrews,2016,23,530000,2913776.6666666665,-2383776.6666666665
C,Spencer Long,WAS,71.0,804,93.0,2016,Spencer Long,2016,25,715950,2738081.3333333335,-2022131.3333333335
G,Brian Winters,NYJ,70.5,806,96.0,2016,Brian Winters,2016,25,7250000,2273007.5,4976992.5
G,Josh Kline,TEN,70.4,926,97.0,2016,Josh Kline,2016,26,1650000,2434163.0833333335,-784163.0833333335
T,Charles Leno Jr.,CHI,70.1,1011,98.0,2016,Charles Leno Jr.,2016,24,566628,2310163.0833333335,-1743535.0833333335
G,Mike Iupati,ARZ,69.8,1035,99.0,2016,Mike Iupati,2016,28,8000000,2446890.0,5553110.0
G,John Miller,BUF,69.6,1047,100.0,2016,John Miller,2016,22,740030,2834390.0,-2094360.0
C,Russell Bodine,CIN,69.5,1060,101.0,2016,Russell Bodine,2016,23,669114,2844023.5833333335,-2174909.5833333335
T,Ereck Flowers,NYG,69.4,1125,102.0,2016,Ereck Flowers,2016,22,3597930,2833746.25,764183.75
G,Jahri Evans,NO,69.0,1138,104.0,2016,Jahri Evans,2016,32,1065000,2345237.9166666665,-1280237.9166666665
T,D.J. Humphries,ARZ,68.3,922,105.0,2016,D.J. Humphries,2016,22,2228028,2266844.5833333335,-38816.58333333349
T,King Dunlap,LAC,68.1,775,106.0,2016,King Dunlap,2016,30,7000000,2636292.25,4363707.75
G,Joe Haeg,IND,67.9,952,107.0,2016,Joe Haeg,2016,23,645603,2469625.5833333335,-1824022.5833333335
G,Cody Wichmann,LA,67.8,594,108.0,2016,Cody Wichmann,2016,24,592622,2966289.75,-2373667.75
G,Xavier Su'a-Filo,HST,67.6,1168,109.0,2016,Xavier Su'a-Filo,2016,25,1387900,2968679.75,-1580779.75
T,Daryl Williams,CAR,67.5,647,110.0,2016,Daryl Williams,2016,23,709280,2743306.4166666665,-2034026.4166666665
T,Doug Free,DAL,67.5,1126,110.0,2016,Doug Free,2016,32,5000000,3154556.4166666665,1845443.5833333335
T,Austin Howard,LV,67.2,792,112.0,2016,Austin Howard,2016,28,6000000,3141804.0833333335,2858195.9166666665
G,Alex Boone,MIN,67.1,873,113.0,2016,Alex Boone,2016,28,6700000,2704304.0833333335,3995695.9166666665
G,Trai Turner,CAR,67.0,1098,114.0,2016,Trai Turner,2016,22,697794,3083837.1666666665,-2386043.1666666665
G,Jack Mewhort,IND,66.8,666,115.0,2016,Jack Mewhort,2016,24,893450,3272004.0833333335,-2378554.0833333335
T,Bobby Massie,CHI,66.8,916,115.0,2016,Bobby Massie,2016,26,6000000,3656345.75,2343654.25
G,Lane Taylor,GB,66.5,1239,117.0,2016,Lane Taylor,2016,26,2075000,3856773.5,-1781773.5
C,Daniel Kilgore,SF,66.4,794,118.0,2016,Daniel Kilgore,2016,28,1750000,3507053.25,-1757053.25
G,Clint Boling,CIN,66.2,942,119.0,2016,Clint Boling,2016,26,5200000,3240386.5833333335,1959613.4166666665
G,D.J. Fluker,LAC,66.0,993,120.0,2016,D.J. Fluker,2016,25,2850625,2730652.9166666665,119972.08333333349
T,Ryan Clady,NYJ,65.8,537,121.0,2016,Ryan Clady,2016,29,6000000,2727205.3333333335,3272794.6666666665
G,Laremy Tunsil,MIA,65.8,867,121.0,2016,Laremy Tunsil,2016,21,3114413,2695251.1666666665,419161.8333333335
G,Joe Thuney,NE,65.6,1353,123.0,2016,Joe Thuney,2016,23,803357,2321685.75,-1518328.75
C,Tim Barnes,LA,64.8,1004,124.0,2016,Tim Barnes,2016,27,2800000,2552935.75,247064.25
G,Denzelle Good,IND,64.7,605,125.0,2016,Denzelle Good,2016,25,583196,2453352.4166666665,-1870156.4166666665
G,Mark Glowinski,SEA,64.6,1186,126.0,2016,Mark Glowinski,2016,24,656423,2083352.4166666667,-1426929.4166666667
T,Jeremiah Sirles,MIN,64.1,772,127.0,2016,Jeremiah Sirles,2016,24,510000,1958300.3333333333,-1448300.3333333333
T,Donovan Smith,TB,63.9,1135,128.0,2016,Donovan Smith,2016,22,1517215,1506964.75,10250.25
G,Brandon Fusco,MIN,63.5,834,130.0,2016,Brandon Fusco,2016,27,4850000,1386680.3333333333,3463319.666666667
C,Wesley Johnson,NYJ,63.3,657,131.0,2016,Wesley Johnson,2016,24,555000,1848900.5833333333,-1293900.5833333333
G,Vladimir Ducasse,BLT,63.1,555,132.0,2016,Vladimir Ducasse,2016,28,760000,2398900.5833333335,-1638900.5833333335
G,Senio Kelemete,NO,63.0,663,133.0,2016,Senio Kelemete,2016,25,1350000,2958634.25,-1608634.25
T,Trent Brown,SF,61.9,1035,134.0,2016,Trent Brown,2016,23,583973,3097772.1666666665,-2513799.1666666665
T,Jordan Mills,BUF,61.8,1033,135.0,2016,Jordan Mills,2016,25,1671000,3805272.1666666665,-2134272.1666666665
C,Eric Wood,BUF,61.5,570,136.0,2016,Eric Wood,2016,29,6350000,3873122.5,2476877.5
T,Branden Albert,MIA,61.5,786,136.0,2016,Branden Albert,2016,31,9400000,3912374.5833333335,5487625.416666666
G,Orlando Franklin,LAC,61.5,919,136.0,2016,Orlando Franklin,2016,28,7300000,4220291.25,3079708.75
G,Joshua Garnett,SF,61.5,716,136.0,2016,Joshua Garnett,2016,22,2326078,4261124.583333333,-1935046.583333333
T,Kelvin Beachum,JAX,61.4,1024,140.0,2016,Kelvin Beachum,2016,27,9000000,4186124.5833333335,4813875.416666666
T,Cedric Ogbuehi,CIN,60.4,668,141.0,2016,Cedric Ogbuehi,2016,24,2331419,4387460.166666667,-2056041.166666667
T,Greg Robinson,LA,59.9,892,142.0,2016,Greg Robinson,2016,23,5321025,4291043.5,1029981.5
G,Shawn Lauvao,WAS,59.8,913,143.0,2016,Shawn Lauvao,2016,28,4250000,3810868.25,439131.75
C,Kraig Urbik,MIA,59.8,453,143.0,2016,Kraig Urbik,2016,30,1250000,3490034.9166666665,-2240034.9166666665
T,John Wetzel,ARZ,58.9,647,145.0,2016,John Wetzel,2016,24,450000,3465034.9166666665,-3015034.9166666665
T,Chris Clark,HST,56.9,1219,146.0,2016,Chris Clark,2016,30,3000000,3321580.5,-321580.5
T,Garry Gilliam,SEA,56.7,939,147.0,2016,Garry Gilliam,2016,25,514000,2696580.5,-2182580.5
T,Bobby Hart,NYG,56.3,868,148.0,2016,Bobby Hart,2016,21,587897,2773128.9166666665,-2185231.9166666665
T,Joe Barksdale,LAC,56.3,967,148.0,2016,Joe Barksdale,2016,27,5550000,2393000.1666666665,3156999.8333333335
G,Jeff Allen,HST,56.3,968,148.0,2016,Jeff Allen,2016,26,7000000,2211023.1666666665,4788976.833333334
G,Kevin Pamphile,TB,56.1,957,151.0,2016,Kevin Pamphile,2016,25,604625,2160916.1666666665,-1556291.1666666665
G,Jermon Bushrod,MIA,55.7,1011,152.0,2016,Jermon Bushrod,2016,31,1500000,2181852.75,-681852.75
G,Zane Beadles,SF,55.3,1035,153.0,2016,Zane Beadles,2016,29,3250000,2128291.5833333335,1121708.4166666665
C,Graham Glasgow,DET,53.7,758,154.0,2016,Graham Glasgow,2016,23,759480,2474347.1666666665,-1714867.1666666665
