index,player_name,year_signed,age,contract_length,value,average/year
699,Josh Boyce,2017,25,2,"$1,170,000",585000
699,Josh Boyce,2018,26,2,"$1,170,000",585000
700,Josh Magee,2017,25,3,"$1,665,000",555000
700,Josh Magee,2018,26,3,"$1,665,000",555000
700,Josh Magee,2019,27,3,"$1,665,000",555000
701,Julian Edelman,2017,31,2,"$11,000,000",5500000
701,Julian Edelman,2018,32,2,"$11,000,000",5500000
702,Justin Hunter,2017,25,1,"$855,000",855000
703,Kaelin Clay,2017,25,1,"$540,000",540000
704,Kamar Aiken,2017,27,1,"$2,600,000",2600000
705,Keelan Cole,2017,24,3,"$1,669,000",556333
705,Keelan Cole,2018,25,3,"$1,669,000",556333
705,Keelan Cole,2019,26,3,"$1,669,000",556333
706,Kenbrell Thompkins,2017,29,1,"$690,000",690000
707,Kendal Thompson,2017,24,2,"$1,020,000",510000
708,Kendall Wright,2017,27,1,"$2,000,000",2000000
709,Kenny Bell,2017,24,1,"$465,000",465000
710,Kenny Britt,2017,28,4,"$32,500,000",8125000
710,Kenny Britt,2018,29,4,"$32,500,000",8125000
710,Kenny Britt,2019,30,4,"$32,500,000",8125000
710,Kenny Britt,2020,31,4,"$32,500,000",8125000
711,Kenny Stills,2017,24,4,"$32,000,000",8000000
711,Kenny Stills,2018,25,4,"$32,000,000",8000000
711,Kenny Stills,2019,26,4,"$32,000,000",8000000
711,Kenny Stills,2020,27,4,"$32,000,000",8000000
712,Keshawn Martin,2017,26,1,"$885,000",885000
713,Kevin Norwood,2017,27,1,"$615,000",615000
714,Kevin Snead,2017,25,3,"$1,665,000",555000
714,Kevin Snead,2018,26,3,"$1,665,000",555000
714,Kevin Snead,2019,27,3,"$1,665,000",555000
715,Keyarris Garrett,2017,24,1,"$465,000",465000
716,Larry Clark,2017,24,3,"$1,665,000",555000
716,Larry Clark,2018,25,3,"$1,665,000",555000
716,Larry Clark,2019,26,3,"$1,665,000",555000
717,Larry Fitzgerald,2017,32,1,"$11,000,000",11000000
718,Larry Pinkard,2017,24,2,"$1,020,000",510000
718,Larry Pinkard,2018,25,2,"$1,020,000",510000
719,Levern Jacobs,2017,24,3,"$1,665,000",555000
719,Levern Jacobs,2018,25,3,"$1,665,000",555000
719,Levern Jacobs,2019,26,3,"$1,665,000",555000
720,Louis Murphy Jr.,2017,30,1,"$900,000",900000
721,Lucky Whitehead,2017,24,2,"$1,245,000",622500
721,Lucky Whitehead,2018,25,2,"$1,245,000",622500
722,Marcus Leak,2017,24,2,"$1,020,000",510000
722,Marcus Leak,2018,25,2,"$1,020,000",510000
723,Marcus Tucker,2017,24,1,"$465,000",465000
724,Markus Wheaton,2017,26,2,"$11,000,000",5500000
725,Marquess Wilson,2017,24,1,"$775,000",775000
726,Marquise Goodwin,2017,26,2,"$6,000,000",3000000
727,Marvin Hall,2017,24,2,"$1,020,000",510000
727,Marvin Hall,2018,25,2,"$1,020,000",510000
728,Matt Hazel,2017,24,2,"$1,170,000",585000
729,Maurice Harris,2017,24,2,"$1,170,000",585000
729,Maurice Harris,2018,25,2,"$1,170,000",585000
730,Michael Campanaro,2017,26,1,"$1,200,000",1200000
731,Michael Floyd,2017,27,1,"$1,410,000",1410000
732,Mitch Mathews,2017,25,1,"$465,000",465000
733,Myles White,2017,26,2,"$1,320,000",660000
733,Myles White,2018,27,2,"$1,320,000",660000
734,Pierre Garcon,2017,30,5,"$47,500,000",9500000
734,Pierre Garcon,2018,31,5,"$47,500,000",9500000
734,Pierre Garcon,2019,32,5,"$47,500,000",9500000
734,Pierre Garcon,2020,33,5,"$47,500,000",9500000
734,Pierre Garcon,2021,34,5,"$47,500,000",9500000
735,Quincy McDuffie,2017,27,2,"$1,020,000",510000
735,Quincy McDuffie,2018,28,2,"$1,020,000",510000
736,Quinton Patton,2017,26,1,"$825,000",825000
737,Rashad Lawrence,2017,24,1,"$465,000",465000
738,Rashad Ross,2017,26,1,"$615,000",615000
739,Richard Mullaney,2017,24,1,"$465,000",465000
740,Robert Woods,2017,24,5,"$34,000,000",6800000
740,Robert Woods,2018,25,5,"$34,000,000",6800000
740,Robert Woods,2019,26,5,"$34,000,000",6800000
741,Rod Streater,2017,29,1,"$775,000",775000
742,Rodney Smith,2017,26,1,"$615,000",615000
743,Rueben Randle,2017,25,1,"$775,000",775000
744,Russell Shepard,2017,26,3,"$10,000,000",3333333
745,Seantavius Jones,2017,24,1,"$615,000",615000
746,Seth Roberts,2017,26,3,"$12,000,000",4000000
746,Seth Roberts,2018,27,3,"$12,000,000",4000000
747,Shaquelle Evans,2017,25,1,"$540,000",540000
748,T.J. Graham,2017,27,1,"$775,000",775000
749,T.J. Jones,2017,24,1,"$690,000",690000
750,Taylor Gabriel,2017,26,1,"$2,746,000",2746000
751,Ted Ginn Jr.,2017,31,3,"$11,000,000",3666667
751,Ted Ginn Jr.,2018,32,3,"$11,000,000",3666667
751,Ted Ginn Jr.,2019,33,3,"$11,000,000",3666667
752,Terrance Williams,2017,27,4,"$17,000,000",4250000
752,Terrance Williams,2018,28,4,"$17,000,000",4250000
752,Terrance Williams,2019,29,4,"$17,000,000",4250000
752,Terrance Williams,2020,30,4,"$17,000,000",4250000
753,Terrell Sinkfield,2017,26,1,"$465,000",465000
754,Terrelle Pryor,2017,27,1,"$6,000,000",6000000
755,Tevin Jones,2017,24,2,"$1,020,000",510000
755,Tevin Jones,2018,25,2,"$1,020,000",510000
756,Tony Washington,2017,26,1,"$540,000",540000
757,Torrey Smith,2017,28,3,"$15,000,000",5000000
757,Torrey Smith,2018,29,3,"$15,000,000",5000000
757,Torrey Smith,2019,30,3,"$15,000,000",5000000
758,Travis Wilson,2017,33,3,"$1,665,000",555000
758,Travis Wilson,2018,34,3,"$1,665,000",555000
758,Travis Wilson,2019,35,3,"$1,665,000",555000
759,Tre McBride,2017,24,1,"$615,000",615000
760,Uzoma Nwachukwu,2017,26,2,"$1,020,000",510000
760,Uzoma Nwachukwu,2018,27,2,"$1,020,000",510000
761,Victor Cruz,2017,30,1,"$2,000,000",2000000
762,Willie Snead IV,2017,24,1,"$615,000",615000
763,Xavier Rush,2017,24,1,"$465,000",465000
764,Aaron Dobson,2016,24,1,"$675,000",675000
765,Adam Thielen,2016,25,1,"$600,000",600000
766,Aldrick Robinson,2016,27,1,"$675,000",675000
767,Allen Hurns,2016,24,4,"$40,650,000",10162500
767,Allen Hurns,2017,25,4,"$40,650,000",10162500
768,Alshon Jeffery,2016,25,1,"$14,599,000",14599000
769,Andre Caldwell,2016,31,1,"$885,000",885000
770,Andre Debose,2016,25,1,"$450,000",450000
771,Andre Holmes,2016,27,1,"$2,000,000",2000000
772,Andre Johnson,2016,35,2,"$3,735,000",1867500
772,Andre Johnson,2017,36,2,"$3,735,000",1867500
773,Andre Roberts,2016,28,1,"$760,000",760000
774,Anquan Boldin,2016,35,1,"$2,750,000",2750000
775,Anthony Dable,2016,27,1,"$450,000",450000
776,Antwan Goodley,2016,24,1,"$450,000",450000
777,Arrelious Benn,2016,27,1,"$760,000",760000
778,B.J. Daniels,2016,26,2,"$1,290,000",645000
779,Bennie Fowler,2016,24,1,"$525,000",525000
780,Bernard Reedy,2016,24,2,"$990,000",495000
781,Brandon LaFell,2016,29,1,"$2,500,000",2500000
782,Brandon Tate,2016,26,1,"$1,024,000",1024000
783,Brenton Bersin,2016,25,1,"$600,000",600000
784,Brian Quick,2016,26,1,"$1,750,000",1750000
785,Brian Tyms,2016,26,1,"$600,000",600000
786,Brittan Golden,2016,27,2,"$1,290,000",645000
786,Brittan Golden,2017,28,2,"$1,290,000",645000
787,Bryan Walters,2016,28,1,"$760,000",760000
788,Cecil Shorts,2016,28,1,"$1,050,000",1050000
789,Chris Givens,2016,26,1,"$840,000",840000
790,Chris Hogan,2016,28,3,"$12,000,000",4000000
790,Chris Hogan,2017,29,3,"$12,000,000",4000000
790,Chris Hogan,2018,30,3,"$12,000,000",4000000
791,Chris Matthews,2016,26,2,"$1,215,000",607500
791,Chris Matthews,2017,27,2,"$1,215,000",607500
792,Chuck Jacobs,2016,25,1,"$450,000",450000
793,Cobi Hamilton,2016,25,1,"$450,000",450000
794,Corey Fuller,2016,25,2,"$1,290,000",645000
794,Corey Fuller,2017,26,2,"$1,290,000",645000
795,Corey Washington,2016,24,2,"$1,140,000",570000
796,Da'Ron Brown,2016,24,1,"$450,000",450000
797,Damian Copeland,2016,25,1,"$450,000",450000
798,Danny Amendola,2016,30,2,"$8,100,000",4050000
799,Darrius Heyward-Bey,2016,29,3,"$3,800,000",1266667
799,Darrius Heyward-Bey,2017,30,3,"$3,800,000",1266667
799,Darrius Heyward-Bey,2018,31,3,"$3,800,000",1266667
800,DeAndre Smelter,2016,24,2,"$990,000",495000
800,DeAndre Smelter,2017,25,2,"$990,000",495000
801,DeVier Posey,2016,25,1,"$675,000",675000
802,Deon Long,2016,24,2,"$990,000",495000
802,Deon Long,2017,25,2,"$990,000",495000
803,Deonte Thompson,2016,27,1,"$840,000",840000
804,Devin Hester,2016,33,1,"$1,100,000",1100000
805,Devin Street,2016,24,2,"$1,290,000",645000
806,Dominique Williams,2016,25,3,"$1,620,000",540000
807,Donte Foster,2016,25,2,"$990,000",495000
807,Donte Foster,2017,26,2,"$990,000",495000
808,Dontrelle Inman,2016,27,1,"$600,000",600000
809,Doug Baldwin,2016,27,4,"$46,000,000",11500000
809,Doug Baldwin,2017,28,4,"$46,000,000",11500000
809,Doug Baldwin,2018,29,4,"$46,000,000",11500000
809,Doug Baldwin,2019,30,4,"$46,000,000",11500000
810,Douglas McNeil,2016,29,1,"$450,000",450000
811,Emmanuel Sanders,2016,29,3,"$33,000,000",11000000
811,Emmanuel Sanders,2017,30,3,"$33,000,000",11000000
811,Emmanuel Sanders,2018,31,3,"$33,000,000",11000000
812,Eric Rogers,2016,24,2,"$1,140,000",570000
812,Eric Rogers,2017,25,2,"$1,140,000",570000
813,Fred Williams,2016,27,1,"$450,000",450000
814,Freddie Martino,2016,24,1,"$525,000",525000
815,Greg Little,2016,26,1,"$760,000",760000
816,Griff Whalen,2016,26,1,"$675,000",675000
817,Hakeem Nicks,2016,28,1,"$885,000",885000
818,Harvey Binford,2016,24,3,"$1,620,000",540000
819,Isaac Fruechte,2016,24,2,"$990,000",495000
819,Isaac Fruechte,2017,25,2,"$990,000",495000
820,Isaiah Burse,2016,24,1,"$600,000",600000
821,Isaiah Williams,2016,29,1,"$450,000",450000
822,Jace Davis,2016,24,1,"$450,000",450000
823,Jamel Johnson,2016,24,3,"$1,620,000",540000
823,Jamel Johnson,2018,26,3,"$1,620,000",540000
824,James Jones,2016,32,1,"$885,000",885000
825,Jaron Brown,2016,25,1,"$1,910,000",1910000
826,Jarrett Boykin,2016,26,1,"$675,000",675000
827,Jeff Fuller,2016,25,1,"$450,000",450000
828,Jeremy Butler,2016,24,1,"$525,000",525000
829,Jeremy Kerley,2016,27,1,"$850,000",850000
830,Jeremy Ross,2016,28,1,"$810,000",810000
831,Jermaine Kearse,2016,26,3,"$13,500,000",4500000
831,Jermaine Kearse,2017,27,3,"$13,500,000",4500000
831,Jermaine Kearse,2018,28,3,"$13,500,000",4500000
832,Johnny Holton,2016,24,3,"$1,625,000",541667
832,Johnny Holton,2017,25,3,"$1,625,000",541667
833,Jordan Leslie,2016,24,2,"$990,000",495000
834,Jordan Norwood,2016,29,1,"$880,000",880000
835,Joseph Anderson,2016,27,1,"$600,000",600000
836,Josh Bellamy,2016,26,1,"$760,000",760000
837,Josh Boyce,2016,24,1,"$525,000",525000
838,Josh Huff,2016,24,2,"$1,305,000",652500
838,Josh Huff,2017,25,2,"$1,305,000",652500
839,Josh Lenz,2016,25,2,"$990,000",495000
839,Josh Lenz,2017,26,2,"$990,000",495000
840,Kadron Boone,2016,24,1,"$525,000",525000
841,Kaelin Clay,2016,24,1,"$525,000",525000
842,Kamar Aiken,2016,26,1,"$2,553,000",2553000
843,Kashif Moore,2016,27,1,"$450,000",450000
844,Keenan Allen,2016,24,4,"$45,000,000",11250000
844,Keenan Allen,2017,25,4,"$45,000,000",11250000
844,Keenan Allen,2018,26,4,"$45,000,000",11250000
844,Keenan Allen,2019,27,4,"$45,000,000",11250000
845,Kenbrell Thompkins,2016,27,1,"$1,671,000",1671000
846,Keshawn Martin,2016,25,2,"$3,000,000",1500000
847,Kyle Williams,2016,27,1,"$760,000",760000
848,Laron Byrd,2016,26,2,"$1,290,000",645000
848,Laron Byrd,2017,27,2,"$1,290,000",645000
849,Larry Fitzgerald,2016,32,1,"$11,000,000",11000000
850,Leonard Hankerson,2016,27,1,"$840,000",840000
851,Marc Mariani,2016,28,1,"$840,000",840000
852,Marlon Brown,2016,25,2,"$1,290,000",645000
852,Marlon Brown,2017,26,2,"$1,290,000",645000
853,Marvin Jones Jr.,2016,25,5,"$40,000,000",8000000
853,Marvin Jones Jr.,2017,26,5,"$40,000,000",8000000
853,Marvin Jones Jr.,2018,27,5,"$40,000,000",8000000
853,Marvin Jones Jr.,2019,28,5,"$40,000,000",8000000
853,Marvin Jones Jr.,2020,29,5,"$40,000,000",8000000
854,Matthew Slater,2016,30,1,"$1,800,000",1800000
855,Michael Campanaro,2016,24,1,"$600,000",600000
856,Mike Wallace,2016,29,2,"$11,500,000",5750000
856,Mike Wallace,2017,30,2,"$11,500,000",5750000
857,Mike Williams,2016,28,1,"$760,000",760000
858,Mitch Mathews,2016,25,3,"$1,620,000",540000
858,Mitch Mathews,2018,27,3,"$1,620,000",540000
859,Mohamed Sanu,2016,26,5,"$32,500,000",6500000
859,Mohamed Sanu,2017,27,5,"$32,500,000",6500000
859,Mohamed Sanu,2018,28,5,"$32,500,000",6500000
859,Mohamed Sanu,2019,29,5,"$32,500,000",6500000
860,Myles White,2016,26,1,"$600,000",600000
861,Nate Washington,2016,32,1,"$1,065,000",1065000
862,Nathan Palmer,2016,26,1,"$525,000",525000
863,Nick Harwell,2016,24,2,"$990,000",495000
863,Nick Harwell,2017,25,2,"$990,000",495000
864,Percy Harvin,2016,28,1,"$1,740,000",1740000
865,Rashawn Scott,2016,24,3,"$1,630,000",543333
865,Rashawn Scott,2017,25,3,"$1,630,000",543333
865,Rashawn Scott,2018,26,3,"$1,630,000",543333
866,Rico Richardson,2016,24,1,"$450,000",450000
867,Rishard Matthews,2016,26,3,"$15,000,000",5000000
867,Rishard Matthews,2017,27,3,"$15,000,000",5000000
868,Rod Streater,2016,28,1,"$810,000",810000
869,Rueben Randle,2016,24,1,"$1,025,000",1025000
870,Russell Shepard,2016,25,1,"$1,671,000",1671000
871,Ryan Spadola,2016,24,2,"$1,140,000",570000
871,Ryan Spadola,2017,25,2,"$1,140,000",570000
872,Seth Roberts,2016,24,2,"$1,140,000",570000
873,Shaquelle Evans,2016,24,2,"$990,000",495000
874,Stephen Hill,2016,24,1,"$600,000",600000
875,T.J. Graham,2016,26,1,"$675,000",675000
876,Tavarres King,2016,25,2,"$1,290,000",645000
876,Tavarres King,2017,26,2,"$1,290,000",645000
877,Tavon Austin,2016,26,4,"$42,000,000",10500000
877,Tavon Austin,2017,27,4,"$42,000,000",10500000
878,Terrell Sinkfield,2016,25,2,"$990,000",495000
879,Terrelle Pryor,2016,26,1,"$1,671,000",1671000
880,Tobais Palmer,2016,25,1,"$450,000",450000
881,Torrence Allen,2016,24,1,"$450,000",450000
882,Travis Benjamin,2016,26,4,"$24,000,000",6000000
882,Travis Benjamin,2017,27,4,"$24,000,000",6000000
882,Travis Benjamin,2018,28,4,"$24,000,000",6000000
883,Troy Stoudermire,2016,25,1,"$450,000",450000
884,Tyler Murphy,2016,24,1,"$525,000",525000
885,Uzoma Nwachukwu,2016,25,1,"$525,000",525000
886,Vince Mayle,2016,24,2,"$990,000",495000
886,Vince Mayle,2017,25,2,"$990,000",495000
887,Vincent Brown,2016,27,1,"$760,000",760000
888,Wendell Williams,2016,25,3,"$1,625,000",541667
888,Wendell Williams,2017,26,3,"$1,625,000",541667
888,Wendell Williams,2018,27,3,"$1,625,000",541667
889,A.J. Jenkins,2015,25,1,"$660,000",660000
890,A.J. Green,2015,27,4,"$60,000,000",15000000
890,A.J. Green,2016,28,4,"$60,000,000",15000000
890,A.J. Green,2017,29,4,"$60,000,000",15000000
890,A.J. Green,2018,30,4,"$60,000,000",15000000
891,Aldrick Robinson,2015,26,1,"$660,000",660000
892,Andre Debose,2015,24,4,"$2,357,013",589253
892,Andre Debose,2017,26,4,"$2,357,013",589253
892,Andre Debose,2018,27,4,"$2,357,013",589253
893,Andre Holmes,2015,26,1,"$1,542,000",1542000
894,Andre Johnson,2015,33,3,"$21,000,000",7000000
895,Armon Binns,2015,25,2,"$1,110,000",555000
895,Armon Binns,2016,26,2,"$1,110,000",555000
896,Arrelious Benn,2015,26,2,"$1,260,000",630000
897,Austin Pettis,2015,26,1,"$745,000",745000
898,Brandon Gibson,2015,27,1,"$825,000",825000
899,Brandon Marshall,2015,31,3,"$26,000,000",8666667
899,Brandon Marshall,2016,32,3,"$26,000,000",8666667
900,Brandon Tate,2015,27,1,"$825,000",825000
901,Braylon Bell,2015,28,3,"$1,575,000",525000
901,Braylon Bell,2016,29,3,"$1,575,000",525000
901,Braylon Bell,2017,30,3,"$1,575,000",525000
902,Brenton Bersin,2015,24,1,"$600,000",600000
903,Brian Hartline,2015,28,2,"$6,000,000",3000000
903,Brian Hartline,2016,29,2,"$6,000,000",3000000
904,Brian Tyms,2015,26,1,"$600,000",600000
905,Bryan Walters,2015,27,2,"$1,445,000",722500
906,Caleb Holley,2015,24,2,"$960,000",480000
906,Caleb Holley,2016,25,2,"$960,000",480000
907,Carlton Mitchell,2015,27,2,"$1,260,000",630000
907,Carlton Mitchell,2016,28,2,"$1,260,000",630000
908,Cecil Shorts,2015,27,2,"$6,000,000",3000000
909,Chris Hogan,2015,27,1,"$585,000",585000
910,Chris Matthews,2015,25,1,"$510,000",510000
911,Clyde Gates,2015,28,1,"$660,000",660000
912,Cobi Hamilton,2015,24,2,"$960,000",480000
913,Cole Beasley,2015,25,4,"$13,606,000",3401500
913,Cole Beasley,2016,26,4,"$13,606,000",3401500
913,Cole Beasley,2017,27,4,"$13,606,000",3401500
913,Cole Beasley,2018,28,4,"$13,606,000",3401500
914,Corbin Louks,2015,25,3,"$1,575,000",525000
914,Corbin Louks,2016,26,3,"$1,575,000",525000
914,Corbin Louks,2017,27,3,"$1,575,000",525000
915,Damaris Johnson,2015,25,2,"$1,420,000",710000
915,Damaris Johnson,2016,26,2,"$1,420,000",710000
916,Damian Williams,2015,26,1,"$745,000",745000
917,Daniel Rodriguez,2015,27,3,"$1,575,000",525000
917,Daniel Rodriguez,2016,28,3,"$1,575,000",525000
917,Daniel Rodriguez,2017,29,3,"$1,575,000",525000
918,Danny Amendola,2015,29,3,"$12,750,000",4250000
919,Darrius Heyward-Bey,2015,28,1,"$825,000",825000
920,David Nelson,2015,28,1,"$745,000",745000
921,Demaryius Thomas,2015,27,5,"$70,000,000",14000000
921,Demaryius Thomas,2016,28,5,"$70,000,000",14000000
921,Demaryius Thomas,2017,29,5,"$70,000,000",14000000
921,Demaryius Thomas,2018,30,5,"$70,000,000",14000000
922,Denarius Moore,2015,26,1,"$825,000",825000
923,Deonte Thompson,2015,25,1,"$660,000",660000
924,Derrick Johnson,2015,24,3,"$1,575,000",525000
924,Derrick Johnson,2016,25,3,"$1,575,000",525000
924,Derrick Johnson,2017,26,3,"$1,575,000",525000
925,Devon Wylie,2015,26,2,"$1,100,000",550000
925,Devon Wylie,2016,27,2,"$1,100,000",550000
926,Dez Bryant,2015,26,5,"$70,000,000",14000000
926,Dez Bryant,2016,27,5,"$70,000,000",14000000
926,Dez Bryant,2017,28,5,"$70,000,000",14000000
926,Dez Bryant,2019,30,5,"$70,000,000",14000000
927,Donatella Luckett,2015,24,3,"$1,585,000",528333
927,Donatella Luckett,2016,25,3,"$1,585,000",528333
927,Donatella Luckett,2017,26,3,"$1,585,000",528333
928,Donte Foster,2015,24,2,"$960,000",480000
929,Douglas McNeil,2015,28,3,"$1,575,000",525000
929,Douglas McNeil,2017,30,3,"$1,575,000",525000
930,Dwayne Bowe,2015,30,2,"$12,500,000",6250000
930,Dwayne Bowe,2016,31,2,"$12,500,000",6250000
931,Dwayne Harris,2015,27,5,"$17,500,000",3500000
931,Dwayne Harris,2016,28,5,"$17,500,000",3500000
931,Dwayne Harris,2017,29,5,"$17,500,000",3500000
932,Eddie Royal,2015,28,3,"$15,000,000",5000000
932,Eddie Royal,2016,29,3,"$15,000,000",5000000
932,Eddie Royal,2017,30,3,"$15,000,000",5000000
933,Eric Ward,2015,24,2,"$960,000",480000
933,Eric Ward,2016,25,2,"$960,000",480000
934,Eric Weems,2015,29,2,"$2,280,000",1140000
934,Eric Weems,2016,30,2,"$2,280,000",1140000
935,Erik Lora,2015,24,1,"$435,000",435000
936,Frankie Hammond,2015,24,2,"$1,110,000",555000
936,Frankie Hammond,2016,25,2,"$1,110,000",555000
937,Fred Williams,2015,26,2,"$960,000",480000
938,Gavin Lutman,2015,24,3,"$1,582,500",527500
938,Gavin Lutman,2016,25,3,"$1,582,500",527500
938,Gavin Lutman,2017,26,3,"$1,582,500",527500
939,Greg Jenkins,2015,25,1,"$510,000",510000
940,Greg Jennings,2015,31,2,"$8,000,000",4000000
940,Greg Jennings,2016,32,2,"$8,000,000",4000000
941,Greg Salas,2015,26,1,"$745,000",745000
942,Hakeem Nicks,2015,27,1,"$1,400,000",1400000
943,Harry Douglas,2015,29,3,"$11,250,000",3750000
943,Harry Douglas,2016,30,3,"$11,250,000",3750000
943,Harry Douglas,2017,31,3,"$11,250,000",3750000
944,Isaac Fruechte,2015,24,3,"$1,575,000",525000
945,Isiah Ferguson,2015,24,3,"$1,576,000",525333
945,Isiah Ferguson,2016,25,3,"$1,576,000",525333
945,Isiah Ferguson,2017,26,3,"$1,576,000",525333
946,Jacoby Ford,2015,27,1,"$660,000",660000
947,Jacoby Jones,2015,30,2,"$5,500,000",2750000
947,Jacoby Jones,2016,31,2,"$5,500,000",2750000
948,James Jones,2015,31,1,"$950,000",950000
949,Jared Abbrederis,2015,24,3,"$1,575,000",525000
949,Jared Abbrederis,2016,25,3,"$1,575,000",525000
950,Jarius Wright,2015,25,4,"$14,800,000",3700000
950,Jarius Wright,2016,26,4,"$14,800,000",3700000
950,Jarius Wright,2017,27,4,"$14,800,000",3700000
951,Jarrett Boykin,2015,25,1,"$700,000",700000
952,Jason Avant,2015,31,1,"$950,000",950000
953,Jeff Maehl,2015,25,1,"$660,000",660000
954,Jeremy Gallon,2015,24,1,"$435,000",435000
955,Jeremy Kelley,2015,26,1,"$435,000",435000
956,Jeremy Kerley,2015,25,4,"$14,000,000",3500000
957,Jeremy Maclin,2015,26,5,"$55,000,000",11000000
957,Jeremy Maclin,2016,27,5,"$55,000,000",11000000
957,Jeremy Maclin,2019,30,5,"$55,000,000",11000000
958,Jeremy Ross,2015,26,1,"$660,000",660000
959,Jermaine Kearse,2015,25,1,"$2,356,000",2356000
960,Jerome Simpson,2015,29,2,"$1,730,000",865000
960,Jerome Simpson,2016,30,2,"$1,730,000",865000
961,Jimmie Hunt,2015,24,3,"$1,580,000",526667
961,Jimmie Hunt,2016,25,3,"$1,580,000",526667
961,Jimmie Hunt,2017,26,3,"$1,580,000",526667
962,John Chiles,2015,26,2,"$960,000",480000
962,John Chiles,2016,27,2,"$960,000",480000
963,Joseph Morgan,2015,27,1,"$600,000",600000
964,Josh Boyce,2015,24,1,"$525,000",525000
965,Josh Lenz,2015,24,2,"$960,000",480000
966,Josh Morgan,2015,29,1,"$870,000",870000
967,Joshua Cribbs,2015,31,1,"$970,000",970000
968,Julian Talley,2015,25,2,"$1,100,000",550000
968,Julian Talley,2016,26,2,"$1,100,000",550000
969,Julio Jones,2015,26,5,"$71,256,045",14251209
969,Julio Jones,2016,27,5,"$71,256,045",14251209
969,Julio Jones,2017,28,5,"$71,256,045",14251209
969,Julio Jones,2018,29,5,"$71,256,045",14251209
970,Junior Hemingway,2015,26,1,"$585,000",585000
971,Juron Criner,2015,25,2,"$1,260,000",630000
971,Juron Criner,2016,26,2,"$1,260,000",630000
972,Kamar Aiken,2015,25,1,"$585,000",585000
973,Kenbrell Thompkins,2015,26,1,"$585,000",585000
974,Kenny Britt,2015,26,2,"$9,150,000",4575000
974,Kenny Britt,2016,27,2,"$9,150,000",4575000
975,Kerry Taylor,2015,25,1,"$510,000",510000
976,Kevin Cone,2015,26,1,"$585,000",585000
977,Kevin Dorsey,2015,25,1,"$510,000",510000
978,Kevin Ogletree,2015,27,1,"$825,000",825000
979,Kris Durham,2015,27,1,"$745,000",745000
980,Kyle Williams,2015,26,1,"$745,000",745000
981,Lance Lewis,2015,26,2,"$1,110,000",555000
981,Lance Lewis,2016,27,2,"$1,110,000",555000
982,Lance Moore,2015,31,1,"$1,050,000",1050000
983,Laron Byrd,2015,25,1,"$585,000",585000
984,Larry Fitzgerald,2015,31,2,"$22,000,000",11000000
985,Leonard Hankerson,2015,26,1,"$1,000,000",1000000
986,Louis Murphy Jr.,2015,27,3,"$4,662,500",1554167
986,Louis Murphy Jr.,2016,28,3,"$4,662,500",1554167
987,Marcus Easley,2015,27,4,"$7,000,000",1750000
987,Marcus Easley,2016,28,4,"$7,000,000",1750000
987,Marcus Easley,2017,29,4,"$7,000,000",1750000
987,Marcus Easley,2018,30,4,"$7,000,000",1750000
988,Marcus Thigpen,2015,28,1,"$660,000",660000
989,Marlon Moore,2015,27,3,"$2,850,000",950000
989,Marlon Moore,2016,28,3,"$2,850,000",950000
989,Marlon Moore,2017,29,3,"$2,850,000",950000
990,Matthew Slater,2015,29,2,"$4,000,000",2000000
991,Michael Crabtree,2015,28,4,"$34,000,000",8500000
991,Michael Crabtree,2016,29,4,"$34,000,000",8500000
991,Michael Crabtree,2017,30,4,"$34,000,000",8500000
992,Michael Preston,2015,25,1,"$585,000",585000
993,Mike Brown,2015,25,1,"$585,000",585000
994,Miles Austin,2015,30,1,"$2,300,000",2300000
995,Myles White,2015,24,1,"$510,000",510000
996,Nate Washington,2015,31,1,"$1,000,000",1000000
997,Nathan Palmer,2015,25,1,"$510,000",510000
998,Nick Harwell,2015,24,3,"$1,580,000",526667
999,Nick Toon,2015,26,1,"$600,000",600000
1000,Nick Williams,2015,24,2,"$1,290,000",645000
1000,Nick Williams,2016,25,2,"$1,290,000",645000
1001,Onterio McCalebb,2015,25,2,"$960,000",480000
1001,Onterio McCalebb,2016,26,2,"$960,000",480000
1002,Percy Harvin,2015,26,1,"$6,000,000",6000000
1003,Phil Bates,2015,25,2,"$1,100,000",550000
1003,Phil Bates,2016,26,2,"$1,100,000",550000
1004,Randall Cobb,2015,24,4,"$40,000,000",10000000
1004,Randall Cobb,2016,25,4,"$40,000,000",10000000
1004,Randall Cobb,2017,26,4,"$40,000,000",10000000
1004,Randall Cobb,2018,27,4,"$40,000,000",10000000
1005,Rashad Ross,2015,24,2,"$960,000",480000
1005,Rashad Ross,2016,25,2,"$960,000",480000
1006,Reggie Dunn,2015,26,2,"$960,000",480000
1006,Reggie Dunn,2016,27,2,"$960,000",480000
1007,Reggie Wayne,2015,36,1,"$2,300,000",2300000
1008,Ricardo Lockette,2015,28,1,"$660,000",660000
1009,Rod Streater,2015,27,1,"$2,356,000",2356000
1010,Rodney Smith,2015,24,3,"$2,035,000",678333
1010,Rodney Smith,2016,25,3,"$2,035,000",678333
1011,Ryan Whalen,2015,26,1,"$660,000",660000
1012,Saalim Hakim,2015,24,1,"$585,000",585000
1013,Seyi Ajirotutu,2015,27,1,"$825,000",825000
1014,Skye Dawson,2015,24,2,"$1,100,000",550000
1014,Skye Dawson,2016,25,2,"$1,100,000",550000
1015,Stevie Johnson,2015,28,3,"$10,500,000",3500000
