team_name,Year,avg_diff_dl
MIN,2013,0.5213796421468736
MIN,2014,0.5477748425014759
MIN,2015,0.28644842694414735
MIN,2016,0.27371956994343305
MIN,2017,0.4369076869572866
MIN,2018,2.3079794356219048
MIN,2019,1.5808224508420463
MIN,2020,-1.3393031537489568
MIN,2021,-0.38603593868734604
NE,2012,-0.03641257872213621
NE,2013,-0.5218336702547105
NE,2014,0.920713136750966
NE,2015,-0.7653192551506751
NE,2016,-1.179394006946464
NE,2017,-0.36562753726974934
NE,2018,-3.1107419049957783
NE,2019,-1.388777551642868
NE,2020,-1.4024031868722076
NE,2021,0.6652117561276106
NO,2012,0.16045180885446142
NO,2013,-1.4673042764668218
NO,2014,0.668457040487911
NO,2015,0.0531532062583412
NO,2016,0.09006283735757799
NO,2017,-2.027008772338401
NO,2018,-0.6124937792122611
NO,2019,0.2695217966332343
NO,2020,-0.7667996075627576
NO,2021,-1.366085704147531
NYG,2012,-0.4907541357428074
NYG,2013,-0.1017796888854748
NYG,2014,-0.2711460478335718
NYG,2015,1.5570026988269934
NYG,2016,1.2665125723971455
NYG,2017,1.647793226865579
NYG,2018,0.1422433054121811
NYG,2019,-0.3757201316041467
NYG,2020,0.2377135175993173
NYG,2021,1.9146704300942357
NYJ,2012,-0.9215917581235429
NYJ,2013,-1.4661150567632317
NYJ,2014,-0.6376981417095434
NYJ,2015,-1.4443016355784246
NYJ,2016,2.31565407163914
NYJ,2017,0.10089351869732302
NYJ,2018,-1.9555788716567017
NYJ,2019,-4.002198575662028
NYJ,2020,-0.48990334647058575
NYJ,2021,0.5123295189522483
PHI,2012,0.5270637384594684
PHI,2013,1.528329769871163
PHI,2014,0.8612837749186332
PHI,2015,-0.34242645936410393
PHI,2016,0.7705783165606763
PHI,2017,0.883831337039718
PHI,2018,-1.522655859637459
PHI,2019,-0.9094059714940766
PHI,2020,1.55822363434369
PHI,2021,1.836588055421514
PIT,2012,0.8054962863778202
PIT,2014,-0.25571710510123496
PIT,2015,-0.5949782976220332
PIT,2016,-2.882942840589579
PIT,2017,0.348648558545224
PIT,2018,-0.5860110136243879
PIT,2019,-2.2613182899426647
PIT,2020,-0.44648168907612334
PIT,2021,-0.45227769227738324
SEA,2012,0.0318823899302078
SEA,2013,-0.5591213917914537
SEA,2014,-0.13447536188378276
SEA,2015,-0.20596865463682587
SEA,2016,0.7713420748472082
SEA,2017,2.4690038037010686
SEA,2018,-1.007175816433248
SEA,2019,-0.7234937723351873
SEA,2020,1.1545354466135638
SEA,2021,-1.5147990995739866
SF,2012,0.38210501961899507
SF,2013,0.077960851399504
SF,2014,-0.27639355599584153
SF,2015,0.8457591155678231
SF,2016,0.2940612212354215
SF,2017,-0.18670686154126478
SF,2018,-0.44452063778313794
SF,2020,-0.07070331619459003
SF,2021,-0.49697793512579314
TB,2012,-1.3403126042786466
TB,2013,-0.7334972192415558
TB,2014,0.6824999179407601
TB,2015,1.0796157919334468
TB,2016,0.9240468416543657
TB,2017,0.1252393227296814
TB,2018,1.9894722472238422
TB,2019,-0.09463985267597949
TB,2020,0.4978399992205653
TB,2021,1.824188843047964
TEN,2012,0.09226966856511923
TEN,2013,-1.0130524781766999
TEN,2014,-0.5666652383502442
TEN,2015,0.759009853010678
TEN,2016,0.053150100944278564
TEN,2017,-0.15700871045072423
TEN,2018,0.922204465755933
TEN,2019,1.2817668624035663
TEN,2020,-0.4431931250110931
TEN,2021,-0.6183821635805119
WAS,2012,-0.39941645701707607
WAS,2013,0.07403556747193038
WAS,2014,0.6877297291519201
WAS,2015,0.13355918804328068
WAS,2016,-0.2998839854733771
WAS,2017,0.01160092943641609
WAS,2018,0.8981918888917267
WAS,2019,1.1546518869011706
WAS,2021,0.5737179923478893
