team_name,Year,avg_diff_db
MIA,2021,0.7666779028679114
MIN,2012,0.5842134836742677
MIN,2013,-0.7446749486346578
MIN,2014,-0.20506159394279982
MIN,2015,-0.8149270258235719
MIN,2016,-0.09023333632245391
MIN,2017,0.4047903456417709
MIN,2018,0.6848913652676047
MIN,2019,1.076981917053915
MIN,2020,0.5004853056062122
MIN,2021,-0.1265831493022489
NE,2012,-1.0007645590278424
NE,2013,0.25672496518656523
NE,2014,0.6451800524411861
NE,2015,-0.5486970371761654
NE,2016,-0.38344711531330566
NE,2017,-0.04174460463627583
NE,2018,-0.021117265131041736
NE,2019,0.7093795917342391
NE,2020,-0.3982036570801094
NE,2021,-1.222504305207112
NO,2012,0.1439578369573746
NO,2013,-0.3355289927279883
NO,2014,0.14307276940167263
NO,2015,-0.14024976357302626
NO,2016,-0.9037253787472174
NO,2020,-0.0699645193686983
NO,2021,1.3786635000112435
NYG,2012,0.6760044337942945
NYG,2013,-0.39729205509656107
NYG,2014,0.3302274555549008
NYG,2015,-0.6080065795695664
NYG,2016,0.13388418173487393
NYG,2017,-1.31881708446475
NYG,2018,-1.864197161296147
NYG,2019,-1.7401186944344957
NYG,2020,1.6167237154371348
NYG,2021,2.320915613962801
NYJ,2012,-0.09237781039692156
NYJ,2013,0.44478297584100956
NYJ,2014,-1.1719453198161505
NYJ,2015,1.7872227656149977
NYJ,2016,1.5545013327196446
NYJ,2017,-0.7007296807608899
NYJ,2018,0.6501623232887123
NYJ,2019,-1.4481177521350865
NYJ,2020,-2.4247997793152165
PHI,2012,3.3509040565013852
PHI,2013,0.3438899025414696
PHI,2014,0.2969640417235715
PHI,2015,-0.06461439777719052
PHI,2016,-0.03006102052835178
PHI,2017,-0.19814769059668053
PHI,2018,0.0007363343692248143
PHI,2019,0.34980660695225957
PHI,2020,0.4208898033077151
PHI,2021,-0.11522490176149888
PIT,2012,0.06342570980546312
PIT,2013,0.2143961468970614
PIT,2014,0.08186258919197029
PIT,2015,-0.809179005085495
PIT,2016,-1.4980262438703513
PIT,2017,0.28564060858847773
PIT,2018,0.11938833499266627
PIT,2019,0.013825785485716776
PIT,2020,0.6693117106576879
PIT,2021,-0.7080156805507217
SEA,2012,-1.2027515458913434
SEA,2013,-0.2599149109081024
SEA,2014,1.9089534130965549
SEA,2015,1.990046484919783
SEA,2016,1.6703791665367993
SEA,2017,0.771966751680892
SEA,2018,-1.1010264086505548
SEA,2019,-0.608216827620804
SEA,2020,-1.2177729842186027
SEA,2021,1.1918695756000592
SF,2012,0.5017554310383059
SF,2013,-0.3965809337350983
SF,2014,-0.8614331240951879
SF,2015,-0.2165345954750278
SF,2016,-0.2653915957753302
SF,2017,-1.3571501279795568
SF,2018,0.6576483727006877
SF,2019,-0.741017329808876
SF,2020,-1.8447052545625697
SF,2021,-1.211995001277927
TB,2012,-0.3004495649219743
TB,2013,2.749875087047279
TB,2014,0.22709432998662366
TB,2015,-0.28910791847144546
TB,2016,-1.007032605457679
TB,2017,-0.6189937556835883
TB,2018,1.0860972061875103
TB,2019,-2.2066681397322374
TEN,2012,0.3552053236445268
TEN,2013,0.9165831821157863
TEN,2014,0.7999301420980922
TEN,2015,0.8806790715993206
TEN,2016,-0.3120700083946682
TEN,2017,1.974137844343447
TEN,2018,1.028437405983174
TEN,2019,0.5694758802161792
TEN,2020,1.003863753044567
TEN,2021,0.5361812631307615
WAS,2012,0.38500696877514706
WAS,2013,-0.48737086888799847
WAS,2014,-0.9779495285683154
WAS,2015,0.0878499627508866
WAS,2016,-0.366678720048446
WAS,2017,1.2774954321417673
WAS,2018,3.7067062342069352
WAS,2019,1.2698422127897675
WAS,2020,-0.34518388237190584
WAS,2021,1.0221643445407662
