rank,player-name,year signed,age,year 2,value,average/year
101,T.J. Houshmandzadeh,2011-2011 (FA: 2012),33,1,"$910,000","$910,000"
37,Terrance Copper,2011-2013 (FA: 2014),28,3,"$2,675,000","$891,667"
102,Donte Stallworth,2011-2011 (FA: 2012),30,1,"$860,000","$860,000"
102,Jerricho Cotchery,2011-2011 (FA: 2012),28,1,"$860,000","$860,000"
104,Domenik Hixon,2011-2011 (FA: 2012),26,1,"$850,000","$850,000"
29,Torrey Smith,2011-2014 (FA: 2015),22,4,"$3,389,232","$847,308"
105,Wallace Wright,2011-2011 (FA: 2012),26,1,"$840,000","$840,000"
30,Greg Little,2011-2014 (FA: 2015),22,4,"$3,327,500","$831,875"
61,Stefan Logan,2011-2012 (FA: 2013),29,2,"$1,640,000","$820,000"
108,Michael Clayton,2011-2011 (FA: 2012),28,1,"$810,000","$810,000"
31,Randall Cobb,2011-2014 (FA: 2015),20,4,"$3,209,421","$802,355"
33,Terrelle Pryor,2011-2014 (FA: 2015),22,4,"$2,746,068","$686,517"
111,Legedu Naanee,2011-2011 (FA: 2012),27,1,"$685,000","$685,000"
111,Ruvell Martin,2011-2011 (FA: 2012),28,1,"$685,000","$685,000"
111,Derek Hagan,2011-2011 (FA: 2012),26,1,"$685,000","$685,000"
111,Laurent Robinson,2011-2011 (FA: 2012),26,1,"$685,000","$685,000"
111,Rashied Davis,2011-2011 (FA: 2012),32,1,"$685,000","$685,000"
111,Maurice Stovall,2011-2011 (FA: 2012),26,1,"$685,000","$685,000"
111,David Anderson,2011-2011 (FA: 2012),28,1,"$685,000","$685,000"
111,Johnnie Lee Higgins,2011-2011 (FA: 2012),27,1,"$685,000","$685,000"
111,Devin Aromashodu,2011-2011 (FA: 2012),27,1,"$685,000","$685,000"
34,Austin Pettis,2011-2014 (FA: 2015),23,4,"$2,729,416","$682,354"
56,Terrence McCrae,2011-2013 (FA: 2014),22,3,"$2,046,000","$682,000"
57,Eric Greenwood,2011-2013 (FA: 2014),22,3,"$2,042,000","$680,667"
57,Adam Mims,2011-2013 (FA: 2014),22,3,"$2,042,000","$680,667"
57,Armand Robinson,2011-2013 (FA: 2014),23,3,"$2,042,000","$680,667"
35,Leonard Hankerson,2011-2014 (FA: 2015),22,4,"$2,721,376","$680,344"
36,Jerrel Jernigan,2011-2014 (FA: 2015),22,4,"$2,690,252","$672,563"
38,Cecil Shorts,2011-2014 (FA: 2015),23,4,"$2,672,146","$668,037"
39,Vincent Brown,2011-2014 (FA: 2015),22,4,"$2,626,068","$656,517"
120,Jerheme Urban,2011-2011 (FA: 2012),30,1,"$640,000","$640,000"
120,Demetrius Williams,2011-2011 (FA: 2012),27,1,"$640,000","$640,000"
120,Brandon Jones,2011-2011 (FA: 2012),28,1,"$640,000","$640,000"
40,Clyde Gates,2011-2014 (FA: 2015),25,4,"$2,539,000","$634,750"
41,Kris Durham,2011-2014 (FA: 2015),23,4,"$2,504,260","$626,065"
43,Edmond Gates,2011-2014 (FA: 2015),25,4,"$2,493,148","$623,287"
44,Greg Salas,2011-2014 (FA: 2015),22,4,"$2,491,154","$622,789"
45,Tandon Doss,2011-2014 (FA: 2015),21,4,"$2,452,560","$613,140"
93,Yamon Figurs,2011-2012 (FA: 2013),28,2,"$1,205,000","$602,500"
123,Marcus Smith,2011-2011 (FA: 2012),26,1,"$600,000","$600,000"
95,Quan Cosby,2011-2012 (FA: 2013),28,2,"$1,140,000","$570,000"
95,Tom Nelson,2011-2012 (FA: 2013),24,2,"$1,140,000","$570,000"
46,Kealoha Pilares,2011-2014 (FA: 2015),22,4,"$2,255,512","$563,878"
47,Denarius Moore,2011-2014 (FA: 2015),22,4,"$2,230,052","$557,513"
48,Jeremy Kerley,2011-2014 (FA: 2015),22,4,"$2,224,250","$556,063"
124,Jaymar Johnson,2011-2011 (FA: 2012),26,1,"$555,000","$555,000"
49,Dwayne Harris,2011-2014 (FA: 2015),23,4,"$2,180,060","$545,015"
50,Ryan Whalen,2011-2014 (FA: 2015),21,4,"$2,165,114","$541,279"
51,Aldrick Robinson,2011-2013 (FA: 2014),22,4,"$2,146,200","$536,550"
52,Ronald Johnson,2011-2014 (FA: 2015),22,4,"$2,144,220","$536,055"
53,Scotty McKnight,2011-2014 (FA: 2015),23,4,"$2,109,000","$527,250"
125,Danny Amendola,2011-2011 (FA: 2012),25,1,"$525,000","$525,000"
54,Stephen Burton,2011-2014 (FA: 2015),21,4,"$2,085,900","$521,475"
54,Demarco Sampson,2011-2014 (FA: 2015),25,4,"$2,085,900","$521,475"
62,Mark Dell,2011-2013 (FA: 2014),21,3,"$1,495,000","$498,333"
99,Jeremy Horne,2011-2012 (FA: 2013),24,2,"$990,000","$495,000"
63,Max Komar,2011-2013 (FA: 2014),23,3,"$1,470,000","$490,000"
126,Felton Huggins,2011-2011 (FA: 2012),27,1,"$480,000","$480,000"
126,Matt Willis,2011-2011 (FA: 2012),26,1,"$480,000","$480,000"
126,Nate Hughes,2011-2011 (FA: 2012),25,1,"$480,000","$480,000"
126,Charly Martin,2011-2011 (FA: 2012),26,1,"$480,000","$480,000"
126,Kevin Ogletree,2011-2011 (FA: 2012),23,1,"$480,000","$480,000"
126,Nick Miller,2011-2011 (FA: 2012),23,1,"$480,000","$480,000"
126,James Holt,2011-2011 (FA: 2012),24,1,"$480,000","$480,000"
100,Naaman Roosevelt,2011-2012 (FA: 2013),23,2,"$945,000","$472,500"
64,Doug Baldwin,2011-2013 (FA: 2014),22,3,"$1,412,500","$470,833"
64,Chris Hogan,2011-2013 (FA: 2014),23,3,"$1,412,500","$470,833"
66,Armon Binns,2011-2013 (FA: 2014),21,3,"$1,405,000","$468,333"
66,Dane Sanzenbacher,2011-2013 (FA: 2014),22,3,"$1,405,000","$468,333"
66,Dane Sanzenbacher,2011-2013 (FA: 2014),22,3,"$1,405,000","$468,333"
69,Jeff Maehl,2011-2013 (FA: 2014),22,3,"$1,404,500","$468,167"
70,Sean Jeffcoat,2011-2013 (FA: 2014),22,3,"$1,401,000","$467,000"
71,Ricardo Lockette,2011-2013 (FA: 2014),25,3,"$1,399,500","$466,500"
72,Weslye Saunders,2011-2013 (FA: 2014),21,3,"$1,399,000","$466,333"
72,Joseph Morgan,2011-2013 (FA: 2014),23,3,"$1,399,000","$466,333"
74,Marcus Harris,2011-2013 (FA: 2014),22,3,"$1,398,000","$466,000"
74,James Kirkendoll,2011-2013 (FA: 2014),21,3,"$1,398,000","$466,000"
76,Chris Matthews,2011-2013 (FA: 2014),21,3,"$1,397,000","$465,667"
77,Shaky Smithson,2011-2013 (FA: 2014),23,3,"$1,396,000","$465,333"
77,Rodney Bradley,2011-2013 (FA: 2014),22,3,"$1,396,000","$465,333"
77,Phillip Livas,2011-2013 (FA: 2014),21,3,"$1,396,000","$465,333"
77,Jeremy Ross,2011-2013 (FA: 2014),23,3,"$1,396,000","$465,333"
81,LaQuan Williams,2011-2013 (FA: 2014),22,3,"$1,395,500","$465,167"
82,Kamar Aiken,2011-2013 (FA: 2014),22,3,"$1,395,000","$465,000"
82,Dontavia Bogan,2011-2013 (FA: 2014),22,3,"$1,395,000","$465,000"
82,Darvin Adams,2011-2013 (FA: 2014),20,3,"$1,395,000","$465,000"
82,Andre Holmes,2011-2013 (FA: 2014),22,3,"$1,395,000","$465,000"
133,Seyi Ajirotutu,2011-2011 (FA: 2012),23,1,"$450,000","$450,000"
86,Lestar Jean,2011-2013 (FA: 2014),22,3,"$1,325,000","$441,667"
87,Emmanuel Arceneaux,2011-2013 (FA: 2014),23,3,"$1,320,000","$440,000"
87,Derrick Jones,2011-2013 (FA: 2014),24,3,"$1,320,000","$440,000"
87,Raymond Webber,2011-2013 (FA: 2014),22,3,"$1,320,000","$440,000"
134,Richard Goodman,2011-2011 (FA: 2012),23,1,"$427,500","$427,500"
105,Bryan Walters,2011-2012 (FA: 2013),23,2,"$840,000","$420,000"
105,Chastin West,2011-2012 (FA: 2013),23,2,"$840,000","$420,000"
90,Joe Hastings,2011-2013 (FA: 2014),23,3,"$1,245,000","$415,000"
90,Kevin Cone,2011-2013 (FA: 2014),23,3,"$1,245,000","$415,000"
90,D'Andre Goodwin,2011-2013 (FA: 2014),23,3,"$1,245,000","$415,000"
135,Lance Long,2011-2011 (FA: 2012),24,1,"$405,000","$405,000"
135,Juaquin Iglesias,2011-2011 (FA: 2012),23,1,"$405,000","$405,000"
135,Verran Tucker,2011-2011 (FA: 2012),22,1,"$405,000","$405,000"
135,Isaiah Williams,2011-2011 (FA: 2012),23,1,"$405,000","$405,000"
135,John Matthews,2011-2011 (FA: 2012),24,1,"$405,000","$405,000"
109,Logan Payne,2011-2012 (FA: 2013),25,2,"$798,120","$399,060"
140,Jesse Holley,2011-2011 (FA: 2012),26,1,"$385,000","$385,000"
141,Courtney Smith,2011-2011 (FA: 2012),23,1,"$377,333","$377,333"
142,Brett Swain,2011-2011 (FA: 2012),25,1,"$370,584","$370,584"
110,Eron Riley,2011-2012 (FA: 2013),23,2,"$707,647","$353,824"
143,Chandler Williams,2011-2011 (FA: 2012),25,1,"$330,000","$330,000"
143,Johnathan Haggerty,2011-2011 (FA: 2012),22,1,"$330,000","$330,000"
145,John Matthews,2011-2011 (FA: 2012),24,1,"$96,900","$96,900"
