rank,player-name,year signed,age,year 2,value,average/year
15,Davone Bess,2010-2013 (FA: 2014),24,4,"$9,030,000","$2,257,500"
20,Kassim Osgood,2010-2012 (FA: 2013),29,3,"$6,675,000","$2,225,000"
42,Brandon Stokley,2010-2010 (FA: 2011),33,1,"$2,070,000","$2,070,000"
53,Sam Hurd,2010-2010 (FA: 2011),24,1,"$1,759,000","$1,759,000"
53,Brad Smith,2010-2010 (FA: 2011),26,1,"$1,759,000","$1,759,000"
53,Lance Moore,2010-2010 (FA: 2011),26,1,"$1,759,000","$1,759,000"
56,Domenik Hixon,2010-2010 (FA: 2011),25,1,"$1,684,000","$1,684,000"
57,Torry Holt,2010-2010 (FA: 2011),33,1,"$1,500,000","$1,500,000"
59,Santonio Holmes,2010-2010 (FA: 2011),25,1,"$1,400,000","$1,400,000"
24,Arnaz Battle,2010-2012 (FA: 2013),30,3,"$3,900,000","$1,300,000"
76,Demetrius Williams,2010-2010 (FA: 2011),26,1,"$1,176,000","$1,176,000"
76,Maurice Stovall,2010-2010 (FA: 2011),24,1,"$1,176,000","$1,176,000"
76,Sinorice Moss,2010-2010 (FA: 2011),26,1,"$1,176,000","$1,176,000"
76,Derek Hagan,2010-2010 (FA: 2011),25,1,"$1,176,000","$1,176,000"
76,Courtney Roby,2010-2010 (FA: 2011),27,1,"$1,176,000","$1,176,000"
22,Arrelious Benn,2010-2013 (FA: 2014),21,4,"$4,640,000","$1,160,000"
81,Ben Obomanu,2010-2010 (FA: 2011),26,1,"$1,101,000","$1,101,000"
43,Brandon Lloyd,2010-2011 (FA: 2012),28,2,"$2,050,000","$1,025,000"
85,Joey Galloway,2010-2010 (FA: 2011),38,1,"$955,000","$955,000"
86,Donte Stallworth,2010-2010 (FA: 2011),29,1,"$900,000","$900,000"
25,Brandon LaFell,2010-2013 (FA: 2014),23,4,"$3,478,400","$869,600"
88,David Patten,2010-2010 (FA: 2011),35,1,"$855,000","$855,000"
26,Golden Tate,2010-2013 (FA: 2014),21,4,"$3,411,500","$852,875"
89,Troy Williamson,2010-2010 (FA: 2011),26,1,"$840,000","$840,000"
27,Eric Decker,2010-2013 (FA: 2014),22,4,"$3,315,150","$828,788"
90,Michael Clayton,2010-2010 (FA: 2011),28,1,"$810,000","$810,000"
29,Jacoby Ford,2010-2013 (FA: 2014),22,4,"$3,148,845","$787,211"
91,Brian Finneran,2010-2010 (FA: 2011),33,1,"$755,000","$755,000"
91,T.J. Houshmandzadeh,2010-2010 (FA: 2011),32,1,"$755,000","$755,000"
103,Terrance Copper,2010-2010 (FA: 2011),27,1,"$700,000","$700,000"
104,Vincent Jackson,2010-2010 (FA: 2011),26,1,"$682,000","$682,000"
105,Greg Lewis,2010-2010 (FA: 2011),29,1,"$670,000","$670,000"
30,Andre Roberts,2010-2013 (FA: 2014),22,4,"$2,668,200","$667,050"
31,Taylor Price,2010-2013 (FA: 2014),22,4,"$2,644,580","$661,145"
32,Damian Williams,2010-2013 (FA: 2014),22,4,"$2,613,250","$653,313"
106,Jerheme Urban,2010-2010 (FA: 2011),29,1,"$640,000","$640,000"
33,Armanti Edwards,2010-2013 (FA: 2014),22,4,"$2,558,840","$639,710"
34,Jordan Shipley,2010-2013 (FA: 2014),24,4,"$2,546,746","$636,687"
107,Ruvell Martin,2010-2010 (FA: 2011),27,1,"$630,000","$630,000"
107,Matt Jones,2010-2010 (FA: 2011),26,1,"$630,000","$630,000"
107,Ernest Wilford,2010-2010 (FA: 2011),30,1,"$630,000","$630,000"
51,Emmanuel Sanders,2010-2012 (FA: 2013),23,3,"$1,801,000","$600,333"
37,Mardy Gilyard,2010-2013 (FA: 2014),23,4,"$2,342,255","$585,564"
38,Mike Williams,2010-2013 (FA: 2014),23,4,"$2,328,250","$582,063"
39,Marcus Easley,2010-2013 (FA: 2014),22,4,"$2,309,500","$577,375"
110,David Clowney,2010-2010 (FA: 2011),24,1,"$545,000","$545,000"
110,Felton Huggins,2010-2010 (FA: 2011),26,1,"$545,000","$545,000"
110,Mike Williams,2010-2010 (FA: 2011),26,1,"$545,000","$545,000"
82,Roydell Williams,2010-2011 (FA: 2012),30,2,"$1,085,000","$542,500"
41,Riley Cooper,2010-2013 (FA: 2014),22,4,"$2,111,478","$527,870"
113,Brandon Jones,2010-2010 (FA: 2011),27,1,"$500,000","$500,000"
44,Marc Mariani,2010-2013 (FA: 2014),23,4,"$1,999,400","$499,850"
45,David Gettis,2010-2013 (FA: 2014),22,4,"$1,984,048","$496,012"
46,Danario Alexander,2010-2013 (FA: 2014),22,4,"$1,975,553","$493,888"
58,Paul Hubbard,2010-2012 (FA: 2013),24,3,"$1,440,000","$480,000"
47,Carlton Mitchell,2010-2013 (FA: 2014),22,4,"$1,903,000","$475,750"
48,Dezmon Briscoe,2010-2013 (FA: 2014),20,4,"$1,892,500","$473,125"
114,Kenneth Moore,2010-2010 (FA: 2011),-,1,"$470,000","$470,000"
114,Johnathan Holland,2010-2010 (FA: 2011),24,1,"$470,000","$470,000"
49,Kyle Williams,2010-2013 (FA: 2014),21,4,"$1,869,350","$467,338"
50,Terrence Austin,2010-2013 (FA: 2014),22,4,"$1,850,257","$462,564"
60,David Reed,2010-2012 (FA: 2013),23,3,"$1,348,900","$449,633"
52,Kerry Meier,2010-2013 (FA: 2014),23,4,"$1,777,004","$444,251"
61,Terrence Austin,2010-2012 (FA: 2013),21,3,"$1,331,000","$443,667"
87,Dominique Zeigler,2010-2011 (FA: 2012),25,2,"$875,000","$437,500"
62,Antonio Brown,2010-2012 (FA: 2013),21,3,"$1,288,075","$429,358"
63,Tim Toone,2010-2012 (FA: 2013),24,3,"$1,241,140","$413,713"
64,Blair White,2010-2012 (FA: 2013),22,3,"$1,227,000","$409,000"
65,Donald Jones,2010-2012 (FA: 2013),22,3,"$1,225,000","$408,333"
66,Marlon Moore,2010-2012 (FA: 2013),22,3,"$1,220,000","$406,667"
67,Anthony Armstrong,2010-2012 (FA: 2013),26,3,"$1,215,000","$405,000"
67,David Nelson,2010-2012 (FA: 2013),23,3,"$1,215,000","$405,000"
67,Taj Smith,2010-2012 (FA: 2013),26,3,"$1,215,000","$405,000"
67,Brandon Banks,2010-2012 (FA: 2013),22,3,"$1,215,000","$405,000"
67,Derrick Townsel,2010-2012 (FA: 2013),21,3,"$1,215,000","$405,000"
67,Roberto Wallace,2010-2012 (FA: 2013),23,3,"$1,215,000","$405,000"
67,Duke Calhoun,2010-2012 (FA: 2013),22,3,"$1,215,000","$405,000"
67,Victor Cruz,2010-2012 (FA: 2013),23,3,"$1,215,000","$405,000"
67,Chad Hall,2010-2012 (FA: 2013),23,3,"$1,215,000","$405,000"
116,Kelley Washington,2010-2010 (FA: 2011),30,1,"$400,000","$400,000"
117,Stefan Logan,2010-2010 (FA: 2011),28,1,"$395,000","$395,000"
117,James Holt,2010-2010 (FA: 2011),23,1,"$395,000","$395,000"
93,Stephen Williams,2010-2011 (FA: 2012),23,2,"$737,000","$368,500"
94,Seyi Ajirotutu,2010-2011 (FA: 2012),22,2,"$732,500","$366,250"
94,Richard Goodman,2010-2011 (FA: 2012),22,2,"$732,500","$366,250"
96,Max Komar,2010-2011 (FA: 2012),22,2,"$728,000","$364,000"
97,Bryan Walters,2010-2011 (FA: 2012),22,2,"$725,500","$362,750"
98,Manuel Johnson,2010-2011 (FA: 2012),23,2,"$725,000","$362,500"
98,Jordan Norwood,2010-2011 (FA: 2012),23,2,"$725,000","$362,500"
98,Britt Davis,2010-2011 (FA: 2012),23,2,"$725,000","$362,500"
98,Preston Parker,2010-2011 (FA: 2012),23,2,"$725,000","$362,500"
98,Dominique Curry,2010-2011 (FA: 2012),21,2,"$725,000","$362,500"
83,Shay Hodge,2010-2012 (FA: 2013),22,3,"$1,065,000","$355,000"
83,Julius Pruitt,2010-2012 (FA: 2013),24,3,"$1,065,000","$355,000"
119,Verran Tucker,2010-2010 (FA: 2011),21,1,"$325,000","$325,000"
120,Onrea Jones,2010-2010 (FA: 2011),26,1,"$320,000","$320,000"
