rank,player-name,year signed,age,year 2,value,average/year
258,Marquess Wilson,2018-2018 (FA: 2019),25,1,"$790,000","$790,000"
258,Nick Williams,2018-2018 (FA: 2019),27,1,"$790,000","$790,000"
258,Nick Williams,2018-2018 (FA: 2019),27,1,"$790,000","$790,000"
258,Dontrelle Inman,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
258,Jordan Matthews,2018-2018 (FA: 2019),26,1,"$790,000","$790,000"
258,Bruce Ellington,2018-2018 (FA: 2019),27,1,"$790,000","$790,000"
258,Greg Little,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
258,Aldrick Robinson,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
258,Kamar Aiken,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
258,Terrelle Pryor,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
258,Michael Floyd,2018-2018 (FA: 2019),28,1,"$790,000","$790,000"
258,Kendall Wright,2018-2018 (FA: 2019),28,1,"$790,000","$790,000"
258,Brian Quick,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
258,Deonte Thompson,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
258,Griff Whalen,2018-2018 (FA: 2019),28,1,"$790,000","$790,000"
44,Daesean Hamilton,2018-2022 (FA: 2023),23,4,"$3,142,638","$785,660"
45,Jaleel Scott,2018-2021 (FA: 2022),23,4,"$3,040,381","$760,095"
49,J'Mon Moore,2018-2021 (FA: 2022),22,4,"$2,912,359","$728,090"
275,Kaelin Clay,2018-2018 (FA: 2019),26,1,"$720,000","$720,000"
276,Quan Bray,2018-2018 (FA: 2019),24,1,"$705,500","$705,500"
277,DeVier Posey,2018-2018 (FA: 2019),27,1,"$705,000","$705,000"
277,Josh Huff,2018-2018 (FA: 2019),26,1,"$705,000","$705,000"
277,Freddie Martino,2018-2018 (FA: 2019),27,1,"$705,000","$705,000"
277,Corey Brown,2018-2018 (FA: 2019),26,1,"$705,000","$705,000"
277,Bennie Fowler,2018-2018 (FA: 2019),27,1,"$705,000","$705,000"
277,Breshad Perriman,2018-2018 (FA: 2019),25,1,"$705,000","$705,000"
277,Rashad Greene,2018-2018 (FA: 2019),25,1,"$705,000","$705,000"
277,Tre McBride,2018-2018 (FA: 2019),25,1,"$705,000","$705,000"
277,Quan Bray,2018-2018 (FA: 2019),25,1,"$705,000","$705,000"
50,Justin Watson,2018-2021 (FA: 2022),23,4,"$2,761,739","$690,435"
175,Bryce Treggs,2018-2019 (FA: 2020),23,2,"$1,370,000","$685,000"
51,Daurice Fountain,2018-2021 (FA: 2022),22,4,"$2,737,197","$684,299"
52,Jordan Lasley,2018-2021 (FA: 2022),21,4,"$2,728,679","$682,170"
176,James Wright,2018-2019 (FA: 2020),26,2,"$1,350,000","$675,000"
176,Seantavius Jones,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
176,Darius Jennings,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
53,Marquez Valdes-Scantling,2018-2021 (FA: 2022),23,4,"$2,677,553","$669,388"
54,Damion Ratley,2018-2021 (FA: 2022),23,4,"$2,653,866","$663,467"
55,Deon Cain,2018-2021 (FA: 2022),21,4,"$2,625,633","$656,408"
56,Ray-Ray McCloud,2018-2021 (FA: 2022),21,4,"$2,619,824","$654,956"
57,Dylan Cantrell,2018-2021 (FA: 2022),23,4,"$2,616,844","$654,211"
58,Russell Gage,2018-2021 (FA: 2022),22,4,"$2,616,194","$654,049"
60,Cedrick Wilson,2018-2021 (FA: 2022),22,4,"$2,578,408","$644,602"
60,Equanimeous St. Brown,2018-2021 (FA: 2022),21,4,"$2,578,408","$644,602"
60,Braxton Berrios,2018-2021 (FA: 2022),22,4,"$2,578,408","$644,602"
63,Javon Wims,2018-2021 (FA: 2022),23,4,"$2,555,912","$638,978"
64,Marcell Ateman,2018-2021 (FA: 2022),23,4,"$2,553,035","$638,259"
65,Richie James,2018-2021 (FA: 2022),22,4,"$2,536,571","$634,143"
66,Auden Tate,2018-2021 (FA: 2022),21,4,"$2,529,070","$632,268"
66,Austin Proehl,2018-2021 (FA: 2022),22,4,"$2,529,070","$632,268"
66,Trey Quinn,2018-2021 (FA: 2022),22,4,"$2,529,070","$632,268"
286,Cobi Hamilton,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
286,Rashad Ross,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
286,Matt Hazel,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
286,Vince Mayle,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
286,Jordan Taylor,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
286,Eli Rogers,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
286,Damiere Byrd,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
286,Corey Coleman,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
286,Leonte Carroo,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
286,Jalin Marshall,2018-2018 (FA: 2019),22,1,"$630,000","$630,000"
286,Johnny Holton,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
286,Geronimo Allison,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
286,Tanner McEvoy,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
183,Daniel Braverman,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
183,Andy Jones,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
183,Tevaun Smith,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
183,Jake Lampman,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
183,Jehu Chesson,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
183,Isaiah McKenzie,2018-2019 (FA: 2020),22,2,"$1,200,000","$600,000"
183,Victor Bolden,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
183,Taquan Mizzell,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
78,Keith Kirkwood,2018-2020 (FA: 2021),23,3,"$1,727,000","$575,667"
79,Korey Robertson,2018-2020 (FA: 2021),22,3,"$1,725,000","$575,000"
79,Byron Pringle,2018-2020 (FA: 2021),24,3,"$1,725,000","$575,000"
81,Jeff Badet,2018-2020 (FA: 2021),23,3,"$1,722,000","$574,000"
81,Robert Foster,2018-2020 (FA: 2021),23,3,"$1,722,000","$574,000"
81,Brandon Powell,2018-2020 (FA: 2021),21,3,"$1,722,000","$574,000"
84,Trent Sherfield,2018-2020 (FA: 2021),22,3,"$1,720,000","$573,333"
84,Steve Ishmael,2018-2020 (FA: 2021),22,3,"$1,720,000","$573,333"
84,Jimmy Williams,2018-2020 (FA: 2021),23,3,"$1,720,000","$573,333"
84,Vyncint Smith,2018-2020 (FA: 2021),21,3,"$1,720,000","$573,333"
88,John Diarse,2018-2020 (FA: 2021),23,3,"$1,718,000","$572,667"
88,Cameron Batson,2018-2020 (FA: 2021),22,3,"$1,718,000","$572,667"
90,Allen Lazard,2018-2020 (FA: 2021),22,3,"$1,717,500","$572,500"
91,Jester Weah,2018-2020 (FA: 2021),23,3,"$1,716,000","$572,000"
92,Jaelon Acklin,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
92,Deontay Burnett,2018-2020 (FA: 2021),20,3,"$1,715,000","$571,667"
92,Darren Andrews,2018-2020 (FA: 2021),25,3,"$1,715,000","$571,667"
95,Rico Gafford,2018-2020 (FA: 2021),21,3,"$1,713,500","$571,167"
96,Devin Ross,2018-2020 (FA: 2021),22,3,"$1,713,000","$571,000"
97,J.J. Jones,2018-2020 (FA: 2021),25,3,"$1,712,500","$570,833"
97,Derrick Willies,2018-2020 (FA: 2021),23,3,"$1,712,500","$570,833"
97,Jordan Veasy,2018-2020 (FA: 2021),22,3,"$1,712,500","$570,833"
100,Sergio Bailey,2018-2020 (FA: 2021),23,3,"$1,711,000","$570,333"
100,Dorren Miller,2018-2020 (FA: 2021),23,3,"$1,711,000","$570,333"
102,Jordan Smallwood,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Anthony Mahoungou,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Jawill Davis,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,River Cracraft,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Brandon Zylstra,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Auden Tate,2018-2021 (FA: 2022),20,3,"$1,710,000","$570,000"
102,Shaq Roland,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Corey Willis,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Christian Blake,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
102,Dontez Byrd,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Detrich Clark,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Devin Gray,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Tim Wilson,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,C.J. Duncan,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Deontez Alexander,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
102,J.J. Jones,2018-2020 (FA: 2021),25,3,"$1,710,000","$570,000"
102,Darvin Kidsy,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Kent Shelby,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Chad Beebe,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Davon Grayson,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Eldridge Massington,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Quadree Henderson,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
102,Armanti Foreman,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Jake Wieneke,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Josh Smith,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Erv Phillips,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Damoun Patterson,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Adonis Jennings,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Khadarel Hodge,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Mark Chapman,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Matt Fleming,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Blake Jackson,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Blake Jackson,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Jalen Tolliver,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Jonah Trinnaman,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
102,Malik Turner,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Bryce Bobo,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Jared Murphy,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Allenzae Staggers,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Malik Earl,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Julian Williams,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Marchie Murdock,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Steven Mitchell,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Simmie Cobbs Jr.,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Steven Dunbar,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Cam Sims,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Cam Phillips,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Evan Berry,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Andre Levrone,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Da'Mari Scott,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Garrett Johnson,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Da'Mari Scott,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Saeed Blacknall,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,LaQuvionte Gonzalez,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Ricky Jeune,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Steven Mitchell,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Caleb Scott,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Ka'Raun White,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Shay Fields,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
102,Taj Williams,2018-2020 (FA: 2021),25,3,"$1,710,000","$570,000"
102,Mikah Holder,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,De'Mornay Pierson-El,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Elijah Marks,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Chris Lacy,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Janarion Grant,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
102,Chris Lacy,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
102,Devonte Boyd,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Virnel Moon,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
102,Teo Redding,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
102,Kyle Lewis,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
299,Bernard Reedy,2018-2018 (FA: 2019),26,1,"$555,000","$555,000"
299,Josh Crockett,2018-2018 (FA: 2019),22,1,"$555,000","$555,000"
299,Shane Wynn,2018-2018 (FA: 2019),25,1,"$555,000","$555,000"
299,Donteea Dye,2018-2018 (FA: 2019),25,1,"$555,000","$555,000"
299,Kasen Williams,2018-2018 (FA: 2019),25,1,"$555,000","$555,000"
299,Demarcus Ayers,2018-2018 (FA: 2019),23,1,"$555,000","$555,000"
299,Nelson Spruce,2018-2018 (FA: 2019),25,1,"$555,000","$555,000"
299,Dominique Williams,2018-2018 (FA: 2019),27,1,"$555,000","$555,000"
299,Paul Turner,2018-2018 (FA: 2019),24,1,"$555,000","$555,000"
299,Tanner Gentry,2018-2018 (FA: 2019),23,1,"$555,000","$555,000"
299,Jojo Natson,2018-2018 (FA: 2019),24,1,"$555,000","$555,000"
299,Michael Clark,2018-2018 (FA: 2019),22,1,"$555,000","$555,000"
299,Carlton Agudosi,2018-2018 (FA: 2019),23,1,"$555,000","$555,000"
299,Daniel Williams,2018-2018 (FA: 2019),0,1,"$555,000","$555,000"
191,Alonzo Russell,2018-2020 (FA: 2021),25,2,"$1,080,000","$540,000"
192,Greg Ward,2018-2019 (FA: 2020),22,2,"$1,057,500","$528,750"
193,Darvin Kidsy,2018-2020 (FA: 2021),23,2,"$1,050,000","$525,000"
193,Fred Brown,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Rashard Davis,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
193,Justice Liggins,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,River Cracraft,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Lamar Atkins,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Dylan Cantrell,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Quadree Henderson,2018-2019 (FA: 2020),21,2,"$1,050,000","$525,000"
193,Allen Lazard,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Jalen Tolliver,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
193,Steven Dunbar,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Keith Kirkwood,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Robert Foster,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Ricky Jeune,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Simmie Cobbs Jr.,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Taj Williams,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Jawill Davis,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Cameron Batson,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
193,Rico Gafford,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
193,Malik Turner,2018-2019 (FA: 2020),21,2,"$1,050,000","$525,000"
193,DeAndre Smelter,2018-2019 (FA: 2020),26,2,"$1,050,000","$525,000"
193,Dres Anderson,2018-2019 (FA: 2020),25,2,"$1,050,000","$525,000"
193,Kolby Listenbee,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Devin Lucien,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Cayleb Jones,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,MeKale McKay,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Devon Cajuste,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Hunter Sharp,2018-2020 (FA: 2021),23,2,"$1,050,000","$525,000"
193,Isaiah Ford,2018-2019 (FA: 2020),21,2,"$1,050,000","$525,000"
193,Malachi Dupre,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
193,Malcolm Lewis,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Drew Morgan,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Travin Dural,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Keon Hatcher,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Brian Brown,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Montay Crockett,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Bug Howard,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Gehrig Dieter,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Francis Owusu,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Ahmad Thomas,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,K.D. Cannon,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
193,C.J. Board,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Zach Pascal,2018-2020 (FA: 2021),23,2,"$1,050,000","$525,000"
193,Levonte Whitfield,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
193,Daurice Fountain,2018-2020 (FA: 2021),22,2,"$1,050,000","$525,000"
193,Dontez Ford,2018-2019 (FA: 2020),23,2,"$1,050,000","$525,000"
193,Reggie Davis,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
193,Colby Pearson,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
249,Terrell Sinkfield,2018-2019 (FA: 2020),25,2,"$990,000","$495,000"
313,Marcell Ateman,2018-2019 (FA: 2020),24,1,"$480,000","$480,000"
313,Jonah Trinnaman,2018-2018 (FA: 2019),21,1,"$480,000","$480,000"
313,Steve Ishmael,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Cam Phillips,2018-2018 (FA: 2019),22,1,"$480,000","$480,000"
313,Saeed Blacknall,2018-2018 (FA: 2019),22,1,"$480,000","$480,000"
313,Kyle Lewis,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Deontay Burnett,2018-2018 (FA: 2019),21,1,"$480,000","$480,000"
313,Khadarel Hodge,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Aaron Lacombe,2018-2018 (FA: 2019),0,1,"$480,000","$480,000"
313,Marcus Peterson,2018-2018 (FA: 2019),0,1,"$480,000","$480,000"
313,Darren Carrington,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Austin Wolf,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Darius Prince,2018-2018 (FA: 2019),28,1,"$480,000","$480,000"
313,DeAndre Smelter,2018-2018 (FA: 2019),26,1,"$480,000","$480,000"
313,Kenny Bell,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
313,Rasheed Bailey,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
