player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Kelvin Sheppard,6220,LB,MIA,5,0,0,17,53.4,1,0,14,21.2,0.0,0,0,3.6,0,66,14,1,0,58.0,1,0,7,26.9,0.0,0,7.1,0,26,7,1
Justin Houston,6222,ED,KC,16,5,0,16,90.7,8,56,444,74.2,18.9,84,0,12.4,23,623,462,87,0,91.5,5,34,228,87.0,26.8,61,16.9,19,277,241,58
Jurrell Casey,6229,DI,TEN,16,0,1,31,67.2,15,31,488,98.5,11.7,57,4,5.7,5,524,516,51,0,70.0,6,20,172,99.5,19.8,34,10.5,5,187,186,31
Chris Culliver,6232,CB,SF,14,0,1,28,58.8,0,0,1,0.2,0.0,0,4,0.0,0,527,1,0,0,58.8,0,0,1,0.4,0.0,0,0.0,0,251,1,0
Mason Foster,6236,LB,TB,10,0,0,30,59.4,1,3,19,6.1,15.8,3,0,10.5,0,312,19,4,0,58.9,1,1,7,5.1,28.6,2,14.3,0,138,7,2
Allen Bailey,6238,DI,KC,14,2,1,16,52.2,3,13,416,99.5,6.7,28,2,3.4,6,437,435,22,1,58.6,2,9,178,99.0,10.1,18,5.9,5,191,189,16
Akeem Dent,6243,LB,HST,8,0,0,13,80.2,5,2,29,30.5,10.3,3,2,15.5,1,105,32,8,0,66.6,1,1,7,33.3,28.6,2,14.3,0,24,8,2
Chris Conte,6245,S,CHI,12,0,0,6,56.4,0,0,2,0.7,0.0,0,0,0.0,0,286,2,0,0,58.1,0,0,1,0.7,0.0,0,0.0,0,140,1,0
Kenrick Ellis,6246,DI,NYJ,14,0,0,22,64.5,0,3,70,100.0,7.1,5,2,3.6,1,76,76,4,0,57.7,0,0,15,100.0,6.7,1,6.7,1,19,19,1
Sione Fua,6249,DI,CLV,11,0,0,8,45.7,0,1,115,98.4,0.9,1,0,0.4,0,126,124,1,0,48.4,0,0,38,97.6,0.0,0,0.0,0,41,40,0
K.J. Wright,6251,LB,SEA,19,1,0,29,61.5,2,8,79,12.2,17.7,14,1,8.9,2,690,84,12,1,65.5,0,4,37,13.6,21.6,8,10.8,2,295,40,6
Da'Norris Searcy,6252,S,BUF,15,0,0,4,60.2,2,2,20,4.8,5.0,1,0,15.0,1,421,20,5,0,73.0,1,0,9,4.5,11.1,1,16.7,1,200,9,2
Sam Acho,6255,ED,ARZ,17,1,0,1,55.8,1,23,180,63.1,10.6,19,2,7.8,2,314,198,26,0,58.1,1,12,96,77.0,12.5,12,7.8,1,135,104,14
Quinton Carter,6260,S,DEN,9,0,0,10,65.5,0,1,7,3.8,0.0,0,1,21.4,1,183,7,2,0,69.0,0,0,5,4.5,0.0,0,20.0,1,110,5,1
Chimdi Chekwa,6265,CB,OAK,4,0,0,23,,0,0,1,2.4,0.0,0,2,0.0,0,41,1,0,0,,0,0,0,0.0,,0,,0,18,0,0
Casey Matthews,6268,LB,PHI,15,0,1,24,60.7,2,6,40,19.6,12.5,5,1,15.0,2,209,41,10,0,66.1,2,1,22,25.8,9.1,2,15.9,2,89,23,5
Davon House,6283,CB,GB,12,0,0,12,59.4,0,1,1,0.4,0.0,0,4,50.0,0,260,1,1,0,,0,0,0,0.0,,0,,0,124,0,0
Buster Skrine,6289,CB,CLV,16,0,3,8,64.9,0,3,13,2.1,15.4,2,16,11.5,0,679,14,3,0,68.1,0,3,10,3.7,20.0,2,15.0,0,300,11,3
Gabe Miller,6292,ED,WAS,1,0,0,32,54.2,0,1,13,70.0,15.4,2,0,3.8,0,20,14,1,0,58.5,0,1,8,100.0,25.0,2,6.3,0,9,9,1
Karl Klug,6294,DI,TEN,16,1,0,31,61.5,0,9,174,99.5,8.6,15,2,3.7,2,182,181,11,0,63.4,0,7,67,100.0,13.4,9,8.2,2,70,70,9
Richard Sherman,6306,CB,SEA,19,0,0,29,55.6,0,0,2,0.3,0.0,0,4,0.0,0,730,2,0,0,58.6,0,0,1,0.3,0.0,0,0.0,0,319,1,0
Chris Carter,6314,ED,CIN,2,0,0,7,56.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,56.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Chykie Brown,6316,CB,NYG,15,0,1,21,,0,1,1,0.3,100.0,1,4,50.0,0,340,1,1,0,,0,0,0,0.0,,0,,0,155,0,0
Pernell McPhee,6317,ED,BLT,18,2,0,3,84.7,24,40,398,92.8,17.8,71,2,10.3,9,459,426,73,0,90.7,18,26,214,97.0,24.8,53,14.0,8,237,230,52
Byron Maxwell,6325,CB,SEA,15,0,1,29,53.5,0,1,3,0.6,0.0,0,10,16.7,0,534,3,1,0,60.0,0,1,1,0.4,0.0,0,50.0,0,232,1,1
Mike Mohamed,6341,LB,HST,14,2,0,13,49.0,2,6,99,28.0,4.0,4,0,4.0,0,368,103,8,0,51.3,2,6,53,32.4,7.5,4,7.5,0,176,57,8
Colin Jones,6342,CB,CAR,12,1,1,5,69.0,0,4,17,6.9,17.6,3,1,17.6,1,248,17,5,1,81.2,0,3,5,4.1,40.0,2,30.0,0,123,5,3
J.T. Thomas,6347,LB,JAX,15,0,1,15,63.5,0,3,34,9.9,8.8,3,3,4.4,0,375,37,3,0,51.7,0,1,15,11.0,6.7,1,3.3,0,154,17,1
Jerrell Powe,6351,DI,HST,16,1,0,13,47.7,0,0,112,100.0,0.0,0,1,0.0,0,121,121,0,0,46.4,0,0,32,100.0,0.0,0,0.0,0,38,38,0
Jacquian Williams,6354,LB,NYG,9,0,0,21,54.2,3,3,32,10.4,9.4,3,1,9.4,0,328,34,6,0,54.8,2,1,17,12.7,11.8,2,8.8,0,150,19,3
Cliff Matthews,6382,ED,ATL,6,0,0,2,57.3,2,2,68,100.0,7.4,5,0,2.9,0,72,72,4,0,67.8,2,1,33,100.0,12.1,4,4.5,0,33,33,3
Frank Kearse,6383,DI,WAS,15,0,0,32,50.5,0,8,165,100.0,6.1,10,1,4.2,3,174,174,11,0,55.2,0,6,80,100.0,8.8,7,6.3,2,87,87,8
Lawrence Guy,6385,DI,BLT,16,1,0,3,56.8,2,5,138,99.3,6.5,9,0,4.0,2,147,146,9,0,51.6,1,2,49,100.0,6.1,3,3.1,0,52,52,3
Andrew Gachkar,6386,LB,SD,13,1,0,27,68.6,1,4,36,16.3,13.9,5,1,9.7,1,240,39,6,0,66.3,1,2,16,18.0,18.8,3,9.4,0,89,16,3
Jimmy Wilson,6387,S,MIA,14,0,0,17,48.3,1,2,21,4.6,0.0,0,5,7.1,0,474,22,3,0,59.9,1,0,8,4.9,0.0,0,6.3,0,182,9,1
David Ausberry,6393,TE,OAK,1,0,0,23,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Malcolm Smith,6394,LB,SEA,9,1,1,29,56.9,1,2,20,14.4,15.0,3,2,7.5,0,139,20,3,0,56.5,1,0,9,13.8,11.1,1,5.6,0,65,9,1
Spencer Paysinger,6419,LB,NYG,7,0,0,21,48.0,0,0,14,22.6,0.0,0,0,0.0,0,62,14,0,0,50.4,0,0,8,23.5,0.0,0,0.0,0,34,8,0
Chris Harris Jr.,6457,CB,DEN,17,1,2,10,62.8,0,6,16,2.2,31.3,5,5,25.0,1,722,16,7,0,57.4,0,2,10,2.9,30.0,3,20.0,1,344,10,3
Ian Williams,6472,DI,SF,9,1,0,28,70.1,0,7,88,95.9,10.2,9,0,5.1,1,98,94,8,0,48.8,0,0,21,95.5,0.0,0,0.0,0,22,21,0
Jeff Tarpinian,6478,LB,HST,4,0,0,13,50.2,0,1,10,34.5,10.0,1,1,5.0,0,29,10,1,0,53.5,0,0,3,21.4,0.0,0,0.0,0,14,3,0
Sealver Siliga,6483,DI,NE,10,0,0,19,54.2,2,11,170,100.0,10.0,17,1,5.6,3,182,182,16,0,58.4,1,7,71,100.0,14.1,10,8.5,2,75,75,10
Josh Bynes,6503,LB,DET,12,0,0,11,53.3,1,1,16,11.0,6.3,1,1,6.3,0,155,17,2,0,56.9,1,1,8,11.4,12.5,1,12.5,0,79,9,2
Brandon Bair,6529,DI,PHI,15,1,0,24,50.5,0,5,97,99.0,8.2,8,1,4.6,2,105,104,7,0,51.1,0,2,35,100.0,8.6,3,5.7,1,40,40,3
Darrin Walls,6553,CB,NYJ,14,0,2,22,67.4,0,0,1,0.2,100.0,1,7,0.0,0,473,1,0,0,,0,0,0,0.0,,0,,0,189,0,0
Mario Addison,6558,ED,CAR,18,0,0,5,59.4,6,15,311,92.0,13.5,42,1,6.3,9,348,320,30,0,67.0,6,12,173,95.7,19.7,34,9.8,8,186,178,26
T.J. Heath,6596,CB,MIA,1,0,0,17,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Cedric Thornton,6607,DI,PHI,16,2,2,24,49.5,1,9,275,99.7,4.4,12,5,2.2,1,287,286,11,2,59.2,1,5,85,100.0,9.4,8,4.7,1,90,90,7
Jeron Johnson,6621,S,SEA,5,0,0,29,,0,0,1,1.5,0.0,0,0,0.0,0,68,1,0,0,,0,0,0,0.0,,0,,0,30,0,0
Michael Morgan,6623,LB,SEA,5,0,0,29,51.7,0,0,6,30.8,0.0,0,0,0.0,0,26,8,0,0,53.6,0,0,2,23.1,0.0,0,0.0,0,13,3,0
Ron Parker,6625,S,KC,16,0,0,16,69.9,0,0,5,0.8,20.0,1,4,20.0,1,617,5,1,0,70.6,0,0,3,1.1,33.3,1,33.3,1,284,3,1
Jonathan Freeny,6633,LB,MIA,5,0,0,17,67.0,0,0,8,47.1,0.0,0,0,12.5,1,17,8,1,0,71.2,0,0,2,50.0,0.0,0,50.0,1,4,2,1
Demarcus Dobbs,6655,DI,SEA,12,0,0,29,49.9,0,3,115,99.2,4.3,5,0,1.3,0,125,124,3,0,49.1,0,2,51,98.3,3.9,2,2.0,0,59,58,2
Justin Trattou,6669,ED,MIN,3,0,0,18,52.1,1,0,8,100.0,0.0,0,0,6.3,0,8,8,1,0,54.3,1,0,3,100.0,0.0,0,16.7,0,3,3,1
Kamar Aiken,6671,WR,BLT,1,0,0,3,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Bryan Braman,6699,ED,PHI,2,0,0,24,60.9,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,66.3,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Isa Abdul-Quddus,6722,S,DET,13,0,0,11,45.2,1,1,8,4.5,12.5,1,0,12.5,0,198,9,2,0,51.3,0,0,3,4.3,0.0,0,0.0,0,92,4,0
Jamari Lattimore,6754,LB,GB,7,0,0,12,63.7,0,3,10,7.4,30.0,3,0,15.0,0,148,11,3,0,74.7,0,3,5,8.5,60.0,3,30.0,0,59,5,3
Brandian Ross,6755,S,OAK,13,0,1,23,90.5,2,3,8,2.1,37.5,3,2,31.3,0,439,9,5,0,63.5,1,0,1,0.5,0.0,0,50.0,0,196,1,1
Mark Herzlich,6767,LB,NYG,11,0,0,21,61.3,0,0,15,13.7,0.0,0,2,6.7,1,139,19,1,0,52.5,0,0,3,14.3,0.0,0,0.0,0,42,6,0
Orie Lemon,6800,LB,TB,6,0,0,30,55.6,0,0,3,3.6,0.0,0,1,0.0,0,84,3,0,0,,0,0,0,0.0,,0,,0,29,0,0
James Dockery,6814,CB,CAR,5,0,0,5,68.7,0,1,3,6.0,33.3,1,0,16.7,0,67,4,1,0,71.1,0,1,2,8.6,50.0,1,25.0,0,35,3,1
Corbin Bryant,6825,DI,BUF,16,1,1,4,52.9,3,5,191,100.0,6.3,12,2,3.1,2,202,202,10,1,61.3,1,5,90,100.0,11.1,10,5.6,2,94,94,8
Ricky Lumpkin,6837,DI,OAK,5,0,0,23,60.4,0,2,37,100.0,8.1,3,0,5.4,1,38,38,3,0,74.6,0,2,10,100.0,30.0,3,20.0,1,11,11,3
Thomas Keiser,6852,ED,ARZ,3,1,0,1,60.3,0,4,44,84.5,9.1,4,0,4.5,0,58,49,4,1,66.7,0,4,26,85.7,15.4,4,7.7,0,35,30,4
Sterling Moore,6871,CB,DAL,18,0,1,9,53.7,0,1,11,2.1,9.1,1,4,4.5,0,585,12,1,0,67.2,0,0,4,1.4,25.0,1,0.0,0,276,4,0
Michael Wilhoite,6989,LB,SF,16,0,1,28,47.4,3,4,50,9.4,12.0,6,2,7.0,0,620,58,7,0,49.0,2,2,29,12.4,13.8,4,6.9,0,283,35,4
Will Hill III,6999,S,BLT,12,0,0,3,60.1,2,0,8,1.6,12.5,1,1,12.5,0,486,8,2,0,60.0,0,0,1,0.5,0.0,0,0.0,0,221,1,0
Craig Robertson,7003,LB,CLV,16,0,0,8,56.3,1,3,40,12.3,2.5,1,1,5.0,0,332,41,4,0,68.7,0,2,10,8.7,0.0,0,10.0,0,126,11,2
Morris Claiborne,7012,CB,DAL,4,0,0,9,78.1,1,0,1,1.0,0.0,0,2,50.0,0,101,1,1,0,78.1,1,0,1,1.6,0.0,0,50.0,0,64,1,1
Mark Barron,7013,S,SL,15,0,0,26,71.7,1,6,47,11.9,10.6,5,2,13.8,3,411,49,10,0,84.9,0,4,26,14.3,19.2,5,19.2,3,189,27,7
Luke Kuechly,7015,LB,CAR,18,0,1,5,63.5,1,12,60,9.4,15.0,9,4,15.8,3,693,65,16,0,71.6,1,9,29,9.6,24.1,7,24.1,2,322,31,12
Stephon Gilmore,7016,CB,BUF,14,0,1,4,60.0,0,0,1,0.2,0.0,0,8,0.0,0,522,1,0,0,,0,0,0,0.0,,0,,0,220,0,0
Dontari Poe,7017,DI,KC,16,1,0,16,54.4,2,18,530,99.6,5.8,31,0,3.2,7,558,556,27,0,57.8,1,11,230,100.0,8.7,20,4.8,5,242,242,17
Fletcher Cox,7018,DI,PHI,16,1,0,24,59.7,5,39,533,100.0,9.9,53,4,4.9,4,568,568,48,0,64.6,4,26,253,100.0,14.2,36,6.3,1,276,276,31
Michael Brockers,7020,DI,SL,16,2,0,26,56.4,3,5,309,98.5,4.5,14,1,1.9,2,335,330,10,1,60.5,2,3,98,100.0,7.1,7,3.6,1,106,106,6
Bruce Irvin,7021,LB,SEA,18,1,1,29,62.5,12,23,354,69.7,11.6,41,8,7.2,8,547,381,43,0,62.4,9,15,192,84.0,13.0,25,7.8,3,244,205,27
Quinton Coples,7022,ED,NYJ,16,0,0,22,64.8,11,20,310,84.2,11.9,37,3,7.3,7,385,324,38,0,68.5,6,8,115,88.7,18.3,21,9.6,4,141,125,18
Dre Kirkpatrick,7023,CB,CIN,14,0,0,7,37.8,0,1,2,2.0,0.0,0,4,25.0,0,200,4,1,0,58.1,0,0,1,1.0,0.0,0,0.0,0,105,1,0
Melvin Ingram III,7024,ED,SD,9,0,1,27,82.8,6,16,202,75.5,13.9,28,5,7.4,4,294,222,26,0,70.2,3,7,84,86.7,16.7,14,8.3,2,113,98,12
Shea McClellin,7025,LB,CHI,12,0,0,6,54.5,3,7,62,33.0,14.5,9,1,9.7,1,191,63,11,0,52.2,1,2,20,40.8,15.0,3,7.5,0,49,20,3
Chandler Jones,7027,ED,NE,13,2,0,19,75.4,11,31,399,93.4,15.3,61,4,7.3,8,457,427,50,2,72.3,6,18,205,95.3,17.6,36,7.3,3,233,222,27
Dont'a Hightower,7030,LB,NE,15,2,0,19,66.6,9,21,174,28.6,19.5,34,3,13.2,8,644,184,38,1,66.7,5,13,112,35.2,18.8,21,12.5,5,338,119,23
Whitney Mercilus,7031,ED,HST,15,0,1,13,57.8,10,25,380,80.8,9.5,36,3,5.9,5,496,401,40,0,67.1,5,19,168,88.5,17.3,29,10.1,5,209,185,29
Nick Perry,7033,ED,GB,17,2,0,12,60.4,1,13,228,92.2,11.8,27,1,5.3,5,257,237,19,1,67.6,1,10,101,97.2,21.8,22,9.4,4,109,106,15
Courtney Upshaw,7039,ED,BLT,18,0,3,3,58.7,3,8,141,44.8,7.8,11,8,4.6,1,339,152,12,0,65.1,2,6,60,51.2,13.3,8,8.3,1,127,65,9
Derek Wolfe,7040,ED,DEN,17,1,0,10,50.8,6,26,492,98.3,8.9,44,1,4.1,4,534,525,36,1,60.4,4,21,230,97.7,15.2,35,7.2,4,259,253,29
Andre Branch,7042,ED,JAX,9,2,0,15,64.1,3,11,212,97.4,7.5,16,2,4.7,3,233,227,17,0,72.0,2,10,109,98.4,13.8,15,8.3,3,122,120,15
Jackrabbit Jenkins,7043,CB,SL,14,0,1,26,53.3,0,0,3,0.6,0.0,0,5,0.0,0,500,3,0,0,58.8,0,0,1,0.5,0.0,0,0.0,0,192,1,0
Mychal Kendricks,7049,LB,PHI,12,1,0,24,90.2,8,15,115,26.9,20.9,24,1,13.5,4,454,122,27,1,62.7,3,4,48,25.0,10.4,5,9.4,1,208,52,8
Bobby Wagner,7050,LB,SEA,14,0,0,29,73.0,5,5,48,9.4,20.8,10,2,14.6,2,555,52,12,0,76.0,5,3,29,12.4,27.6,8,17.2,1,250,31,9
Tavon Wilson,7051,S,NE,15,0,0,19,85.0,1,1,8,5.7,12.5,1,0,12.5,0,141,8,2,0,75.6,1,0,4,5.8,0.0,0,12.5,0,69,4,1
Kendall Reyes,7052,DI,SD,16,0,0,27,44.9,6,13,319,99.4,5.6,18,1,3.3,1,348,346,20,0,51.7,2,5,104,100.0,6.7,7,4.3,1,119,119,8
Zach Brown,7055,LB,TEN,1,0,0,31,59.7,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Devon Still,7056,DI,CIN,12,0,0,7,48.2,0,2,100,98.1,2.0,2,0,1.0,0,107,105,2,0,49.4,0,1,29,100.0,3.4,1,1.7,0,31,31,1
Lavonte David,7060,LB,TB,14,0,0,30,55.7,4,4,48,10.0,8.3,4,1,10.4,1,550,55,9,0,60.9,1,2,19,9.0,15.8,3,13.2,1,245,22,4
Vinny Curry,7061,DI,PHI,16,0,0,24,64.6,4,21,294,100.0,10.5,31,4,7.3,9,321,321,34,0,62.1,1,14,189,100.0,11.1,21,6.6,5,209,209,20
Casey Hayward Jr.,7064,CB,GB,17,0,0,12,75.4,1,3,24,7.0,16.7,4,1,8.3,0,341,24,4,0,88.3,1,2,12,6.0,25.0,3,12.5,0,200,12,3
Trumaine Johnson,7067,CB,SL,9,0,0,26,60.0,0,0,1,0.3,0.0,0,3,0.0,0,315,1,0,0,60.0,0,0,1,0.7,0.0,0,0.0,0,137,1,0
Josh Robinson,7068,CB,MIN,16,0,2,18,57.7,0,0,1,0.2,0.0,0,4,0.0,0,472,1,0,0,57.7,0,0,1,0.4,0.0,0,0.0,0,235,1,0
Olivier Vernon,7074,ED,MIA,16,0,1,17,73.1,12,29,451,92.9,12.6,57,2,6.1,7,506,470,48,0,81.1,6,16,164,96.7,19.5,32,9.8,5,180,174,27
Demario Davis,7079,LB,NYJ,16,1,0,22,60.0,1,10,104,17.6,6.7,7,4,10.1,5,619,109,16,0,60.7,1,3,42,19.2,9.5,4,7.1,1,239,46,5
Tyrone Crawford,7083,DI,DAL,17,3,0,9,77.1,12,29,421,98.2,12.1,51,1,5.8,4,455,447,45,2,84.2,9,16,189,98.1,18.0,34,8.2,3,208,204,28
Sean Spence,7087,LB,PIT,16,0,0,25,62.0,2,4,45,16.6,6.7,3,1,11.1,2,296,49,8,0,58.8,1,1,14,18.8,14.3,2,14.3,1,85,16,3
John Hughes,7088,DI,CLV,5,1,0,8,58.8,1,4,97,98.2,9.3,9,0,3.6,1,109,107,6,1,63.6,0,3,43,97.9,14.0,6,3.5,0,48,47,3
Akiem Hicks,7090,DI,NO,15,0,0,20,56.6,5,20,393,100.0,8.1,32,3,3.7,2,410,410,27,0,59.5,4,11,156,100.0,11.5,18,4.8,0,161,161,15
Brandon Thompson,7093,DI,CIN,12,0,1,7,55.2,1,2,118,99.2,4.2,5,3,2.1,1,127,126,4,0,52.2,0,0,39,100.0,2.6,1,0.0,0,41,41,0
Jayron Hosley,7094,CB,NYG,6,0,0,21,66.3,0,1,5,4.8,20.0,1,0,10.0,0,105,5,1,0,70.7,0,1,3,4.6,33.3,1,16.7,0,65,3,1
Omar Bolden,7101,CB,DEN,4,0,0,10,60.0,0,0,1,2.3,0.0,0,1,0.0,0,43,1,0,0,60.0,0,0,1,3.2,0.0,0,0.0,0,31,1,0
Frank Alexander,7103,ED,CAR,1,0,0,5,57.0,0,1,13,100.0,7.7,1,0,3.8,0,14,14,1,0,62.2,0,1,5,100.0,20.0,1,10.0,0,6,6,1
Nigel Bradham,7105,LB,BUF,14,1,2,4,83.5,5,9,45,9.9,24.4,11,7,20.0,2,466,46,16,0,70.9,2,6,23,12.4,34.8,8,21.7,1,193,24,9
Alameda Ta'amu,7109,DI,ARZ,5,0,0,1,54.9,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,58.2,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Kyle Wilber,7113,LB,DAL,17,0,0,9,55.5,1,2,38,32.5,13.2,5,0,9.2,2,117,38,5,0,59.4,0,0,17,50.0,11.8,2,11.8,2,34,17,2
Jaye Howard Jr.,7114,DI,KC,16,0,1,16,60.5,4,11,205,100.0,8.3,17,3,4.6,2,214,214,17,0,67.6,2,6,64,100.0,14.1,9,9.4,2,67,67,10
Coty Sensabaugh,7115,CB,TEN,13,0,0,31,87.9,0,1,12,3.2,8.3,1,2,12.5,1,405,13,2,0,92.5,0,1,7,4.5,14.3,1,21.4,1,157,7,2
Keenan Robinson,7119,LB,WAS,13,0,1,32,74.0,8,2,64,14.5,15.6,10,4,12.5,3,488,71,13,0,68.6,4,2,30,15.8,16.7,5,16.7,2,215,34,8
James-Michael Johnson,7120,LB,KC,13,0,0,16,63.7,0,2,10,5.1,10.0,1,0,10.0,0,197,10,2,0,70.1,0,2,6,8.8,16.7,1,16.7,0,68,6,2
Brandon Boykin,7123,CB,PHI,16,0,2,24,43.3,0,3,10,2.3,0.0,0,4,15.0,0,430,10,3,0,56.4,0,1,2,0.8,0.0,0,25.0,0,256,2,1
Ron Brooks,7124,CB,BUF,8,0,0,4,56.3,0,0,1,1.1,0.0,0,2,0.0,0,95,1,0,0,56.3,0,0,1,2.0,0.0,0,0.0,0,50,1,0
Jared Crick,7126,DI,HST,16,5,0,13,56.4,9,14,405,99.8,6.4,26,2,3.8,4,429,428,27,0,59.1,3,10,129,100.0,10.1,13,5.8,1,146,146,14
Miles Burris,7129,LB,OAK,16,0,1,23,48.8,1,9,64,12.7,10.9,7,3,7.8,0,582,74,10,0,56.5,0,4,24,11.2,12.5,3,8.3,0,232,26,4
Mike Daniels,7132,DI,GB,18,0,0,12,60.2,11,26,393,99.8,11.7,46,3,6.5,7,419,418,44,0,66.1,5,18,156,100.0,18.6,29,9.9,4,166,166,27
Tahir Whitehead,7135,LB,DET,16,0,0,11,57.1,2,4,50,10.5,6.0,3,4,8.0,1,495,52,7,0,56.2,1,2,19,8.2,5.3,1,7.9,0,232,19,3
Robert Blanton,7136,S,MIN,15,0,2,18,64.8,0,0,11,2.5,0.0,0,3,0.0,0,556,14,0,0,78.3,0,0,1,0.8,0.0,0,0.0,0,241,2,0
Tank Carder,7141,LB,CLV,3,0,0,8,59.4,0,0,2,66.7,0.0,0,0,0.0,0,3,2,0,0,,0,0,0,,,0,,0,0,0,0
Jack Crawford,7151,ED,DAL,6,0,0,9,63.3,0,5,77,97.6,9.1,7,1,5.8,2,84,82,7,0,61.5,0,3,33,100.0,12.1,4,7.6,1,36,36,4
Jonathan Massaquoi,7156,ED,ATL,15,1,0,2,68.3,7,9,127,78.5,12.6,16,0,7.9,2,177,139,18,0,71.1,5,7,65,83.1,18.5,12,12.3,2,83,69,14
Darius Fleming,7157,ED,NE,3,0,0,19,53.0,0,1,4,37.5,0.0,0,0,12.5,0,16,6,1,0,,0,0,0,0.0,,0,,0,7,0,0
George Iloka,7159,S,CIN,17,2,0,7,79.1,2,1,27,3.7,7.4,2,2,5.6,0,733,27,3,0,49.1,0,0,5,1.5,0.0,0,0.0,0,340,5,0
Asa Jackson,7161,CB,BLT,7,0,0,3,50.0,0,0,5,2.4,0.0,0,0,0.0,0,205,5,0,0,57.2,0,0,1,1.2,0.0,0,0.0,0,81,1,0
Jeremy Lane,7164,CB,SEA,8,0,0,29,44.9,0,3,14,6.5,0.0,0,1,10.7,0,215,14,3,0,49.4,0,1,6,5.8,0.0,0,8.3,0,103,6,1
Trenton Robinson,7170,S,WAS,7,0,0,32,59.0,0,0,1,1.3,0.0,0,0,0.0,0,76,1,0,0,59.0,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Winston Guy,7171,S,JAX,4,0,0,15,87.8,0,0,1,0.7,100.0,1,2,100.0,1,141,1,1,0,87.8,0,0,1,1.8,100.0,1,100.0,1,55,1,1
Isaiah Frey,7173,CB,TB,11,0,0,30,43.9,0,1,9,5.9,0.0,0,2,5.6,0,169,10,1,0,50.6,0,0,3,4.6,0.0,0,0.0,0,87,4,0
Danny Trevathan,7177,LB,DEN,3,0,0,10,47.7,0,0,8,15.2,0.0,0,0,0.0,0,66,10,0,0,49.8,0,0,4,16.2,0.0,0,0.0,0,37,6,0
Christo Bilukidi,7178,DI,BLT,4,0,0,3,52.2,0,1,26,100.0,3.8,1,0,1.9,0,27,27,1,0,55.2,0,1,13,100.0,7.7,1,3.8,0,13,13,1
Emmanuel Acho,7189,LB,PHI,12,0,0,24,52.5,0,1,27,22.1,3.7,1,0,1.9,0,136,30,1,0,67.4,0,1,6,17.8,16.7,1,8.3,0,45,8,1
Billy Winn,7190,DI,CLV,13,1,0,8,48.0,2,13,270,98.6,5.9,16,2,3.1,1,290,286,16,1,50.2,2,8,127,100.0,8.7,11,4.7,1,139,139,11
Nate Ebner,7193,S,NE,6,0,0,19,53.0,0,0,2,9.7,0.0,0,0,0.0,0,31,3,0,0,53.0,0,0,2,15.0,0.0,0,0.0,0,20,3,0
Audie Cole,7195,LB,MIN,6,0,0,18,58.5,0,1,2,3.5,0.0,0,0,25.0,0,57,2,1,0,59.1,0,0,1,3.0,0.0,0,0.0,0,33,1,0
Scott Solomon,7196,ED,CLV,8,0,0,8,64.3,1,5,93,95.3,9.7,9,1,5.4,2,106,101,8,0,62.6,1,1,37,93.2,10.8,4,5.4,1,44,41,3
Alfonzo Dennard,7208,CB,NE,6,0,1,19,51.9,0,1,4,2.7,0.0,0,3,12.5,0,146,4,1,0,,0,0,0,0.0,,0,,0,73,0,0
Greg Scruggs,7216,ED,SEA,3,0,0,29,58.4,1,4,46,97.9,13.0,6,0,5.4,0,48,47,5,0,61.2,1,3,23,100.0,21.7,5,8.7,0,23,23,4
DeAngelo Tyson,7220,DI,BLT,12,0,0,3,45.6,3,4,157,99.4,5.1,8,0,2.9,1,166,165,8,0,46.3,1,2,72,100.0,5.6,4,3.5,1,78,78,4
Cam Johnson,7221,ED,IND,1,0,0,14,57.8,0,0,1,66.7,0.0,0,0,0.0,0,3,2,0,0,,0,0,0,0.0,,0,,0,1,0,0
Markus Kuhn,7223,DI,NYG,14,0,0,21,51.5,0,5,111,100.0,5.4,6,1,3.2,1,116,116,6,0,53.8,0,2,30,100.0,10.0,3,6.7,1,31,31,3
