player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jaye Howard Jr.,7114,DI,KC,8,0,0,16,56.5,6,4,206,100.0,6.3,13,0,2.9,1,218,218,11,0,65.9,4,3,72,100.0,12.5,9,6.3,1,76,76,8
Coty Sensabaugh,7115,CB,NYG,10,0,0,21,66.9,1,3,11,6.6,18.2,2,1,27.3,1,166,11,5,0,71.9,1,2,8,11.1,12.5,1,31.3,1,72,8,4
Keenan Robinson,7119,LB,NYG,17,0,0,21,39.3,1,5,83,14.4,4.8,4,1,3.6,0,609,88,6,0,44.5,1,3,45,15.3,6.7,3,4.4,0,307,47,4
Ron Brooks,7124,CB,PHI,6,0,0,24,52.4,0,0,4,2.3,0.0,0,1,0.0,0,172,4,0,0,59.5,0,0,1,1.1,0.0,0,0.0,0,94,1,0
Jared Crick,7126,DI,DEN,16,5,0,10,54.6,6,22,489,100.0,6.7,33,1,3.3,2,532,532,30,3,56.8,4,18,238,100.0,10.5,25,5.5,2,259,259,24
Mike Daniels,7132,DI,GB,19,1,0,12,74.6,8,35,457,98.8,13.3,61,6,5.6,4,488,482,47,1,76.4,4,20,213,99.6,18.3,39,6.6,2,226,225,26
Tahir Whitehead,7135,LB,DET,16,0,1,11,42.6,0,3,70,13.6,4.3,3,3,3.6,1,597,81,4,0,42.5,0,1,33,15.4,3.0,1,4.5,1,247,38,2
Tank Carder,7141,ED,CLV,10,0,0,8,54.1,0,0,7,22.2,0.0,0,0,0.0,0,36,8,0,0,56.5,0,0,2,16.7,0.0,0,0.0,0,12,2,0
Korey Toomer,7147,LB,SD,12,0,0,27,61.6,1,1,17,7.4,17.6,3,0,11.8,1,299,22,3,0,59.1,0,0,7,5.6,14.3,1,14.3,1,143,8,1
Jack Crawford,7151,ED,DAL,17,0,0,9,50.0,2,13,328,96.9,5.8,19,2,3.5,4,352,341,19,0,49.7,0,6,138,98.6,6.5,9,3.6,2,147,145,8
George Iloka,7159,S,CIN,16,0,0,7,51.2,0,1,15,2.3,0.0,0,2,3.3,0,665,15,1,0,55.9,0,0,2,0.6,0.0,0,0.0,0,333,2,0
Asa Jackson,7161,CB,DET,4,0,0,11,56.5,0,0,3,5.0,0.0,0,1,0.0,0,60,3,0,0,56.9,0,0,2,6.3,0.0,0,0.0,0,32,2,0
Jeremy Lane,7164,CB,SEA,18,0,2,29,48.7,0,1,12,2.1,0.0,0,5,4.2,0,561,12,1,0,50.4,0,0,6,2.2,0.0,0,0.0,0,279,6,0
Keith Tandy,7166,S,TB,14,0,0,30,57.0,0,0,2,0.8,0.0,0,0,0.0,0,240,2,0,0,,0,0,0,0.0,,0,,0,114,0,0
Winston Guy,7171,S,IND,2,0,0,14,59.9,0,0,1,2.2,0.0,0,1,0.0,0,45,1,0,0,59.9,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Danny Trevathan,7177,LB,CHI,9,1,0,6,62.6,0,5,29,8.4,6.9,2,1,12.1,1,344,29,6,1,65.2,0,3,18,11.6,11.1,2,13.9,1,155,18,4
Billy Winn,7190,DI,DEN,16,0,0,10,49.3,0,5,161,100.0,3.7,6,0,1.6,0,173,173,5,0,51.8,0,3,63,100.0,6.3,4,2.4,0,69,69,3
Nate Ebner,7193,S,NE,3,0,0,19,56.7,0,0,2,37.5,0.0,0,0,0.0,0,8,3,0,0,,0,0,0,0.0,,0,,0,4,0,0
Nate Stupar,7214,LB,NO,13,0,1,20,53.2,0,0,37,20.0,5.4,2,1,2.7,1,210,42,1,0,57.5,0,0,11,19.0,9.1,1,0.0,0,63,12,0
Cam Johnson,7221,ED,CLV,12,0,0,8,79.3,2,6,76,59.8,14.5,11,2,9.2,3,132,79,11,0,87.2,0,3,28,64.4,21.4,6,8.9,1,45,29,4
Antonio Allen,7224,S,NYJ,3,0,0,22,55.8,0,0,2,25.0,0.0,0,0,0.0,0,8,2,0,0,55.8,0,0,2,50.0,0.0,0,0.0,0,4,2,0
Trevin Wade,7227,CB,NYG,15,0,0,21,43.7,0,1,17,6.2,0.0,0,4,2.9,0,290,18,1,0,46.7,0,0,8,5.6,0.0,0,0.0,0,160,9,0
Peyton Thompson,7235,S,JAX,3,0,0,15,62.6,1,0,5,7.9,0.0,0,0,10.0,0,63,5,1,0,66.5,1,0,3,7.1,0.0,0,16.7,0,42,3,1
Rodney McLeod,7271,S,PHI,16,0,0,24,90.4,0,4,19,3.1,5.3,1,2,15.8,1,643,20,5,0,50.8,0,2,6,1.8,0.0,0,16.7,0,334,6,2
Michael Thomas,7279,S,MIA,17,0,0,17,84.2,2,1,15,5.0,6.7,1,2,16.7,1,362,18,4,0,90.9,1,0,4,4.3,25.0,1,37.5,1,138,6,2
Vontaze Burfict,7280,LB,CIN,11,0,0,7,79.1,2,4,43,10.9,18.6,8,2,11.6,2,412,45,8,0,78.4,0,3,16,8.5,31.3,5,21.9,2,199,17,5
Tashaun Gipson Sr.,7288,S,JAX,16,0,0,15,52.6,0,1,4,0.8,0.0,0,1,12.5,0,635,5,1,0,53.5,0,0,2,1.0,0.0,0,0.0,0,296,3,0
L.J. Fort,7292,LB,PIT,5,0,0,25,63.4,1,0,6,25.0,16.7,1,0,8.3,0,24,6,1,0,68.2,1,0,1,11.1,100.0,1,50.0,0,9,1,1
Duke Ihenacho,7297,S,WAS,14,0,0,32,69.5,1,1,11,2.8,9.1,1,1,9.1,0,396,11,2,0,66.9,0,1,5,2.8,20.0,1,10.0,0,178,5,1
Robert Golden,7303,S,PIT,12,0,0,25,51.3,0,1,10,4.3,0.0,0,0,5.0,0,235,10,1,0,56.3,0,0,1,1.1,0.0,0,0.0,0,91,1,0
Damon Harrison Sr.,7355,DI,NYG,17,1,0,21,59.2,3,17,358,98.2,7.0,25,0,3.4,2,379,372,22,1,70.6,1,15,125,100.0,13.6,17,7.2,1,132,132,17
Ryan Davis Sr.,7365,ED,DAL,9,0,0,9,61.2,2,5,108,99.1,10.2,11,1,3.2,0,114,113,7,0,65.4,0,4,44,97.9,13.6,6,4.5,0,48,47,4
Julian Stanford,7372,LB,NYJ,7,0,1,22,56.1,0,4,19,12.7,15.8,3,3,10.5,0,165,21,4,0,64.7,0,3,8,13.4,37.5,3,18.8,0,67,9,3
Leonard Johnson,7385,CB,CAR,10,0,1,5,62.8,0,5,21,6.3,4.8,1,2,16.7,1,348,22,6,0,48.0,0,1,7,3.7,0.0,0,7.1,0,189,7,1
Kelcie McCray,7396,S,SEA,7,0,0,29,54.0,0,1,6,2.9,0.0,0,0,8.3,0,207,6,1,0,,0,0,0,0.0,,0,,0,89,0,0
Derrick Shelby,7400,DI,ATL,6,1,0,2,55.7,2,5,160,95.5,6.9,11,1,2.2,0,179,171,7,1,59.8,2,4,80,100.0,10.0,8,3.8,0,86,86,6
Jacquies Smith,7401,ED,TB,1,0,0,30,58.5,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,58.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tony Jerod-Eddie,7432,DI,SF,8,0,0,28,49.8,0,0,42,100.0,2.4,1,0,0.0,0,44,44,0,0,52.6,0,0,21,100.0,4.8,1,0.0,0,22,22,0
DeShawn Shead,7450,CB,SEA,17,0,1,29,41.3,0,0,2,0.3,0.0,0,3,0.0,0,612,2,0,0,40.8,0,0,1,0.4,0.0,0,0.0,0,282,1,0
Tyrunn Walker,7459,DI,DET,16,1,0,11,64.8,0,14,187,98.5,9.1,17,0,3.7,0,205,202,14,0,73.2,0,11,58,100.0,20.7,12,9.5,0,65,65,11
Brittan Golden,7481,WR,ARZ,1,0,0,1,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Emmanuel Lamur,7561,LB,MIN,7,0,0,18,55.4,0,0,2,6.5,0.0,0,0,0.0,0,31,2,0,0,59.0,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Eddie Pleasant,7593,S,HST,16,1,1,13,64.9,1,4,23,9.5,8.7,2,2,10.9,0,242,23,5,1,69.4,1,4,17,12.1,11.8,2,14.7,0,141,17,5
Ty Nsekhe,7636,T,WAS,1,0,1,32,60.0,0,0,1,100.0,0.0,0,3,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Harrison Smith,7641,S,MIN,14,0,0,18,56.7,1,6,42,7.4,4.8,2,0,13.1,2,564,42,9,0,60.0,0,2,16,6.0,6.3,1,18.8,2,265,16,4
Malik Jackson,7647,DI,JAX,16,3,1,15,76.8,11,38,432,97.4,14.6,63,5,7.3,7,466,454,56,2,75.6,10,26,215,100.0,18.6,40,10.2,4,230,230,40
Brandon Marshall,7648,LB,DEN,11,0,0,10,56.1,0,5,33,10.6,9.1,3,1,7.6,0,329,35,5,0,53.3,0,3,20,13.3,15.0,3,7.5,0,165,22,3
Josh Norman,7649,CB,WAS,16,0,4,32,74.3,1,3,4,0.6,0.0,0,16,50.0,0,650,4,4,0,78.8,1,1,2,0.7,0.0,0,50.0,0,283,2,2
Corey White,7652,CB,BUF,11,0,0,4,54.5,0,1,5,1.9,0.0,0,1,10.0,0,264,5,1,0,56.8,0,0,2,1.7,0.0,0,0.0,0,118,2,0
Dezman Moses,7696,ED,KC,2,0,0,16,54.2,0,0,5,85.7,0.0,0,0,0.0,0,7,6,0,0,55.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Barkevious Mingo,7787,ED,NE,7,0,0,19,52.8,0,3,26,71.8,7.7,2,0,5.8,0,39,28,3,0,49.9,0,2,19,76.9,5.3,1,5.3,0,26,20,2
D.J. Hayden,7793,CB,OAK,11,0,0,23,62.0,1,0,8,2.3,12.5,1,10,6.3,0,341,8,1,0,56.2,0,0,2,1.0,0.0,0,0.0,0,193,2,0
Sheldon Richardson,7794,ED,NYJ,15,1,0,22,58.0,7,31,405,95.9,9.1,37,6,5.2,2,442,424,40,0,63.4,4,21,151,98.2,15.9,24,8.9,1,165,162,26
Star Lotulelei,7795,DI,CAR,16,1,0,5,58.2,3,16,440,99.4,7.3,32,1,3.1,4,465,462,23,0,68.7,3,12,181,100.0,14.4,26,6.4,4,191,191,19
Kenny Vaccaro,7796,S,NO,11,0,1,20,61.8,6,4,65,15.1,10.8,7,3,9.2,1,465,70,11,0,69.9,5,4,29,16.3,24.1,7,19.0,1,178,29,10
Jarvis Jones,7798,ED,PIT,16,3,0,25,60.7,3,11,215,69.8,8.4,18,0,3.7,1,328,229,15,0,57.0,3,6,90,72.7,11.1,10,5.0,0,132,96,9
Eric Reid,7799,S,SF,10,0,0,28,50.7,4,3,31,7.6,6.5,2,4,11.3,0,408,31,7,0,49.8,2,1,16,10.2,0.0,0,9.4,0,157,16,3
Desmond Trufant,7803,CB,ATL,9,0,1,2,93.2,0,0,3,0.7,0.0,0,3,66.7,2,406,3,2,0,93.2,0,0,3,1.6,0.0,0,66.7,2,190,3,2
Sharrif Floyd,7804,DI,MIN,1,0,0,18,60.7,0,1,13,100.0,7.7,1,0,3.8,0,13,13,1,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Datone Jones,7807,ED,GB,18,2,0,12,62.7,11,28,357,93.3,11.2,40,6,5.7,1,404,377,40,1,60.4,3,20,187,95.7,12.8,24,6.7,1,207,198,24
Sylvester Williams,7809,DI,DEN,16,2,0,10,62.5,1,19,288,100.0,8.3,24,3,3.8,1,307,307,21,2,60.8,1,13,126,100.0,12.7,16,5.6,0,133,133,14
Alec Ogletree,7811,LB,LA,16,6,0,26,55.5,3,10,120,18.1,8.3,10,7,5.4,0,685,124,13,0,47.4,2,8,61,24.3,9.8,6,8.2,0,255,62,10
Matt Elam,7813,S,BLT,6,0,0,3,56.7,0,0,2,5.4,0.0,0,0,0.0,0,37,2,0,0,60.0,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Johnathan Cyprien,7814,S,JAX,16,0,0,15,67.6,1,3,20,3.2,20.0,4,6,15.0,1,649,21,5,0,74.4,0,2,6,2.3,50.0,3,33.3,1,302,7,3
Darius Slay,7817,CB,DET,14,0,0,11,83.8,0,0,1,0.2,0.0,0,6,100.0,1,510,1,1,0,83.8,0,0,1,0.5,0.0,0,100.0,1,217,1,1
Manti Te'o,7819,LB,SD,3,0,1,27,47.1,0,0,10,9.0,0.0,0,1,0.0,0,111,10,0,0,50.0,0,0,5,10.4,0.0,0,0.0,0,48,5,0
Tank Carradine,7821,ED,SF,11,0,0,28,65.0,2,10,76,75.5,15.8,12,0,7.9,0,106,80,12,0,77.2,0,7,21,71.0,33.3,7,16.7,0,31,22,7
Johnthan Banks,7824,CB,CHI,4,0,0,6,57.7,0,0,0,1.4,,0,0,,0,74,1,0,0,57.7,0,0,0,2.9,,0,,0,34,1,0
Kawann Short,7825,DI,CAR,16,3,1,5,73.2,11,31,503,98.7,11.5,58,3,5.6,7,528,521,49,1,76.4,5,20,218,99.6,16.5,36,8.5,6,228,227,31
Kevin Minter,7826,LB,ARZ,16,0,0,1,64.6,3,14,117,21.2,12.0,14,2,10.7,4,599,127,21,0,70.3,0,11,50,23.2,24.0,12,19.0,4,237,55,15
Kiko Alonso,7827,LB,MIA,16,0,0,17,56.6,6,7,62,10.3,9.7,6,2,10.5,0,669,69,13,0,67.1,4,2,23,10.1,17.4,4,13.0,0,267,27,6
Johnathan Hankins,7830,DI,NYG,17,0,0,21,58.9,2,18,426,96.3,7.7,33,3,3.8,6,461,444,26,0,69.3,2,9,166,100.0,13.3,22,6.3,5,176,176,16
Jamie Collins Sr.,7833,LB,CLV,15,1,0,8,71.0,5,10,124,21.7,12.1,15,0,8.5,3,603,131,18,1,76.1,5,4,68,24.3,17.6,12,11.0,3,296,72,12
Margus Hunt,7834,ED,CIN,15,1,0,7,56.5,5,9,179,97.5,8.4,15,1,3.9,0,199,194,14,1,60.4,4,6,105,100.0,10.5,11,4.8,0,117,117,10
Jamar Taylor,7835,CB,CLV,15,0,1,8,61.3,1,5,13,2.4,7.7,1,5,23.1,0,533,13,6,0,63.4,1,4,11,4.2,9.1,1,22.7,0,259,11,5
D.J. Swearinger Sr.,7838,S,ARZ,16,0,0,1,87.5,2,6,22,4.3,13.6,3,2,27.3,2,533,23,10,0,58.0,0,2,7,3.0,0.0,0,14.3,0,234,7,2
Robert Alford,7841,CB,ATL,19,0,3,2,53.5,0,0,2,0.2,0.0,0,16,0.0,0,903,2,0,0,56.3,0,0,1,0.2,0.0,0,0.0,0,427,1,0
Dwayne Gratz,7845,CB,PHI,4,0,0,24,54.3,0,0,2,3.3,0.0,0,0,0.0,0,61,2,0,0,54.3,0,0,2,6.5,0.0,0,0.0,0,31,2,0
Sio Moore,7847,LB,ARZ,8,0,0,1,60.4,2,3,33,13.5,6.1,2,1,7.6,0,260,35,5,0,53.8,0,2,11,12.9,9.1,1,9.1,0,93,12,2
Bennie Logan,7848,DI,PHI,13,0,0,24,52.0,3,11,265,99.0,5.3,14,2,3.8,3,286,283,17,0,55.3,2,9,116,97.7,9.5,11,6.5,2,128,125,13
Tyrann Mathieu,7850,S,ARZ,10,0,0,1,80.3,0,1,4,1.1,25.0,1,3,37.5,1,362,4,2,0,67.7,0,1,1,0.6,100.0,1,50.0,0,157,1,1
T.J. McDonald,7852,S,LA,16,1,0,26,55.3,3,2,75,12.2,4.0,3,0,4.7,1,671,82,6,0,55.1,2,2,29,12.5,10.3,3,10.3,1,248,31,5
J.J. Wilcox,7861,S,DAL,14,0,0,9,51.5,0,0,7,1.6,0.0,0,0,0.0,0,431,7,0,0,58.4,0,0,1,0.6,0.0,0,0.0,0,164,1,0
Damontre Moore,7862,ED,SEA,4,0,0,29,57.1,1,4,61,97.1,11.5,7,0,4.1,0,70,68,5,0,52.1,1,1,33,100.0,9.1,3,3.0,0,37,37,2
John Jenkins,7863,DI,SEA,10,0,0,29,57.4,1,4,103,97.3,4.9,5,1,2.4,0,113,110,5,0,55.5,0,1,22,100.0,4.5,1,2.3,0,24,24,1
Logan Ryan,7864,CB,NE,19,0,1,19,83.6,2,6,31,4.2,22.6,7,6,19.4,2,740,31,10,0,78.8,0,2,14,4.0,21.4,3,21.4,2,346,14,4
Shawn Williams,7865,S,CIN,15,0,0,7,73.1,6,7,29,5.6,6.9,2,2,25.9,1,571,32,14,0,59.5,1,3,8,3.7,12.5,1,25.0,0,270,10,4
Jordan Hill,7868,DI,JAX,4,0,0,15,57.1,0,2,23,100.0,8.7,2,0,4.3,0,23,23,2,0,55.4,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Corey Lemonier,7869,ED,NYJ,8,1,0,22,68.4,0,5,84,88.9,10.7,9,0,5.4,2,99,88,7,1,79.3,0,5,50,93.0,18.0,9,9.0,2,57,53,7
Duron Harmon,7872,S,NE,19,0,0,19,59.7,0,0,0,0.2,,0,0,,0,447,1,0,0,,0,0,0,0.0,,0,,0,229,0,0
Brandon Williams,7875,DI,BLT,16,1,0,3,58.2,1,14,299,100.0,5.4,16,1,2.8,1,320,320,16,1,68.1,1,10,94,100.0,12.8,12,5.9,0,100,100,11
Brandon Williams,7876,TE,SEA,1,0,1,29,60.0,0,0,1,100.0,0.0,0,3,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Zaviar Gooden,7879,LB,ARZ,5,0,0,1,53.2,0,0,5,29.4,0.0,0,0,0.0,0,17,5,0,0,,0,0,0,0.0,,0,,0,6,0,0
Akeem Spence,7882,DI,TB,16,0,0,30,57.0,2,9,163,97.8,7.4,12,1,4.0,1,183,179,12,0,58.2,1,5,60,100.0,8.3,5,5.0,0,65,65,6
Alex Okafor,7885,ED,ARZ,15,0,0,1,75.2,1,24,164,92.3,16.5,27,0,10.1,4,194,179,29,0,84.6,1,22,109,96.8,23.9,26,14.2,4,125,121,27
Jelani Jenkins,7886,LB,MIA,10,0,0,17,61.5,1,1,34,13.7,11.8,4,2,2.9,0,278,38,2,0,58.4,0,1,14,12.4,14.3,2,3.6,0,121,15,1
Duke Williams,7887,S,IND,5,0,0,14,62.2,0,2,7,11.7,0.0,0,0,14.3,0,60,7,2,0,55.3,0,0,3,14.3,0.0,0,0.0,0,21,3,0
B.W. Webb,7896,CB,NO,14,0,0,20,60.0,0,0,1,0.2,0.0,0,1,0.0,0,419,1,0,0,,0,0,0,0.0,,0,,0,182,0,0
Gerald Hodges,7902,LB,SF,14,0,0,28,79.6,2,4,34,13.6,29.4,10,0,17.6,3,265,36,9,0,74.9,2,2,18,24.1,38.9,7,22.2,2,79,19,6
William Gholston,7908,ED,TB,14,0,0,30,53.0,4,11,295,99.1,6.4,19,2,3.6,3,317,314,18,0,54.2,1,4,108,99.2,8.3,9,5.1,3,119,118,8
Malliciah Goodman,7909,DI,ATL,3,0,0,2,53.5,0,0,22,100.0,4.5,1,0,0.0,0,22,22,0,0,53.6,0,0,4,100.0,0.0,0,0.0,0,4,4,0
John Simon,7911,ED,HST,11,2,0,13,70.7,6,16,184,63.8,15.2,28,0,8.2,4,307,196,26,2,83.2,4,13,84,74.0,21.4,18,14.9,4,123,91,21
Devin Taylor,7914,ED,DET,17,1,1,11,50.7,6,25,422,96.0,9.0,38,3,4.9,5,474,455,36,1,51.6,4,11,194,99.5,10.3,20,5.9,4,216,215,19
Tharold Simon,7920,CB,ARZ,7,0,0,1,53.1,0,2,2,3.4,100.0,2,0,50.0,0,59,2,2,0,70.2,0,1,2,5.6,50.0,1,25.0,0,36,2,1
Montori Hughes,7921,DI,NYG,2,0,0,21,54.8,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,58.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Lavar Edwards,7924,ED,IND,10,0,0,14,54.7,1,5,103,90.8,6.8,7,1,4.9,2,119,108,8,0,55.1,1,2,38,97.6,10.5,4,6.6,1,41,40,4
Jonathan Meeks,7925,S,BUF,9,0,0,4,54.2,0,0,3,8.3,0.0,0,0,0.0,0,48,4,0,0,54.2,0,0,2,15.0,0.0,0,0.0,0,20,3,0
Steve Williams,7927,CB,LA,6,0,0,26,56.2,0,0,1,0.6,0.0,0,0,0.0,0,168,1,0,0,,0,0,0,0.0,,0,,0,77,0,0
Steven Means,7929,ED,PHI,5,0,0,24,66.8,0,0,22,100.0,13.6,3,0,4.5,1,22,22,1,0,71.2,0,0,15,100.0,13.3,2,6.7,1,15,15,1
A.J. Klein,7930,LB,CAR,12,0,1,5,64.1,0,1,16,8.2,12.5,2,3,9.4,1,194,16,2,0,77.5,0,0,6,7.8,16.7,1,16.7,1,77,6,1
Quinton Dial,7939,DI,SF,14,2,0,28,60.6,1,9,179,99.5,6.1,11,0,2.8,0,188,187,10,1,66.8,1,4,48,100.0,10.4,5,5.2,0,51,51,5
Micah Hyde,7941,CB,GB,19,0,0,12,67.3,2,6,41,6.3,17.1,7,1,14.6,2,665,42,10,0,64.4,1,4,20,5.6,20.0,4,12.5,0,373,21,5
Tourek Williams,7960,ED,SD,13,1,0,27,53.0,0,2,68,78.5,5.9,4,0,2.9,1,93,73,3,0,49.6,0,1,29,86.5,3.4,1,1.7,0,37,32,1
Cornelius Washington,7969,DI,CHI,15,1,0,6,65.7,3,24,224,99.6,13.4,30,3,6.9,2,247,246,29,1,67.9,1,18,126,100.0,18.3,23,9.1,2,140,140,21
Bacarri Rambo,7972,S,MIA,10,0,0,17,56.8,0,4,9,2.9,11.1,1,0,22.2,0,345,10,4,0,63.5,0,2,4,2.7,0.0,0,25.0,0,150,4,2
Nate Palmer,7974,LB,TEN,6,0,0,31,48.9,0,0,17,82.6,0.0,0,0,0.0,0,23,19,0,0,50.5,0,0,11,92.3,0.0,0,0.0,0,13,12,0
Chris Jones,7979,DI,SF,13,0,0,28,54.2,2,3,116,100.0,6.0,7,0,2.2,0,126,126,5,0,63.3,2,2,26,100.0,19.2,5,7.7,0,31,31,4
Stacy McGee,7987,DI,OAK,10,1,0,23,80.2,0,5,104,100.0,7.7,8,1,5.3,3,114,114,8,1,92.3,0,4,35,100.0,20.0,7,14.3,3,42,42,7
Vince Williams,7988,LB,PIT,9,0,0,25,63.9,2,3,28,17.4,32.1,9,0,16.1,2,161,28,7,0,71.3,1,2,12,18.5,41.7,5,20.8,1,65,12,4
Mike Catapano,7989,ED,NYJ,11,0,0,22,52.5,3,6,109,81.9,8.3,9,0,4.1,0,138,113,9,0,52.3,2,3,43,93.9,11.6,5,5.8,0,49,46,5
Michael Mauti,7995,ED,NO,6,0,0,20,78.1,0,0,12,46.4,8.3,1,0,8.3,1,28,13,1,0,91.0,0,0,4,57.1,25.0,1,25.0,1,7,4,1
Armonty Bryant,7999,ED,DET,5,0,1,11,60.9,0,2,79,98.8,8.9,7,2,6.3,4,86,85,6,0,67.4,0,2,47,100.0,12.8,6,8.5,3,52,52,5
Jordan Poyer,8000,S,CLV,6,0,1,8,53.0,0,0,4,1.9,0.0,0,2,0.0,0,207,4,0,0,55.3,0,0,2,2.6,0.0,0,0.0,0,77,2,0
Nick Williams,8006,DI,MIA,11,0,0,17,52.5,0,1,41,97.7,0.0,0,0,1.2,0,44,43,1,0,52.1,0,0,13,100.0,0.0,0,0.0,0,14,14,0
David Bass,8016,ED,TEN,13,0,0,31,60.8,1,8,117,87.0,11.1,13,1,3.8,0,146,127,9,0,65.2,1,6,51,90.6,15.7,8,6.9,0,64,58,7
David King,8022,DI,KC,2,0,0,16,55.6,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,57.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Kemal Ishmael,8026,S,ATL,10,0,0,2,68.8,0,2,7,5.0,28.6,2,0,14.3,0,202,10,2,0,71.6,0,2,5,8.0,40.0,2,20.0,0,87,7,2
Daimion Stafford,8031,S,TEN,15,0,0,31,57.0,0,3,20,5.2,10.0,2,2,12.5,1,402,21,4,0,61.8,0,1,7,3.9,14.3,1,21.4,1,178,7,2
Marcus Cooper,8035,CB,ARZ,14,0,0,1,49.4,0,0,6,1.1,0.0,0,2,0.0,0,525,6,0,0,53.2,0,0,2,0.8,0.0,0,0.0,0,244,2,0
Damion Square,8042,DI,SD,11,0,0,27,53.4,1,4,177,100.0,4.0,7,2,3.1,3,188,188,8,0,57.8,1,2,76,100.0,6.6,5,4.6,2,79,79,5
Josh McNary,8073,LB,IND,10,0,0,14,61.7,0,0,17,19.6,11.8,2,1,0.0,0,102,20,0,0,56.6,0,0,7,20.9,0.0,0,0.0,0,43,9,0
Daren Bates,8077,LB,OAK,4,0,0,23,59.0,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,10,0,0
Ezekiel Ansah,8094,ED,DET,13,0,0,11,64.2,14,25,328,97.5,13.1,43,1,7.2,4,360,351,43,0,66.0,8,16,145,96.4,17.9,26,10.3,3,165,159,27
Rontez Miles,8102,S,NYJ,16,0,0,22,48.6,2,0,9,4.8,0.0,0,0,11.1,0,209,10,2,0,49.9,2,0,3,5.3,0.0,0,33.3,0,76,4,2
A.J. Bouye,8110,CB,HST,17,0,0,13,74.8,0,1,5,1.2,40.0,2,10,30.0,1,576,7,2,0,79.5,0,1,4,1.9,50.0,2,37.5,1,264,5,2
Jahleel Addae,8117,S,SD,8,0,0,27,48.1,0,2,11,4.1,9.1,1,1,9.1,0,319,13,2,0,49.3,0,1,6,4.7,0.0,0,8.3,0,148,7,1
Charles James II,8120,CB,IND,11,0,0,14,60.0,0,0,1,0.9,0.0,0,1,0.0,0,107,1,0,0,,0,0,0,0.0,,0,,0,49,0,0
Josh Martin,8138,ED,NYJ,5,0,0,22,67.6,0,0,17,86.4,11.8,2,0,5.9,1,22,19,1,0,69.7,0,0,10,84.6,10.0,1,10.0,1,13,11,1
Paul Worrilow,8141,LB,ATL,7,0,0,2,59.4,1,1,7,8.1,0.0,0,2,14.3,0,99,8,2,0,56.0,0,0,2,5.0,0.0,0,0.0,0,40,2,0
Lerentee McCray,8159,ED,BUF,11,0,0,4,54.8,0,10,87,90.2,11.5,10,0,5.7,0,102,92,10,0,52.3,0,5,39,95.3,12.8,5,6.4,0,43,41,5
Abry Jones,8177,DI,JAX,15,1,0,15,66.8,0,12,191,99.5,8.4,16,0,3.7,1,202,201,13,1,60.6,0,6,64,100.0,7.8,5,4.7,0,67,67,6
T.J. Barnes,8184,DI,KC,5,0,0,16,50.7,0,0,28,100.0,0.0,0,0,0.0,0,30,30,0,0,53.3,0,0,8,100.0,0.0,0,0.0,0,10,10,0
Benson Mayowa,8196,ED,DAL,14,0,2,9,59.1,2,8,255,97.8,9.0,23,5,4.7,7,272,266,17,0,59.9,0,3,106,99.1,8.5,9,6.1,5,110,109,8
Bradley McDougald,8220,S,TB,16,2,0,30,62.7,0,3,14,2.4,0.0,0,2,10.7,0,622,15,3,0,52.2,0,0,4,1.7,0.0,0,0.0,0,295,5,0
Joe Vellano,8264,DI,ATL,2,0,0,2,62.9,0,2,24,100.0,12.5,3,0,4.2,0,24,24,2,0,56.2,0,1,16,100.0,6.3,1,3.1,0,16,16,1
Ray-Ray Armstrong,8271,LB,SF,2,0,0,28,49.0,0,0,9,16.4,0.0,0,0,0.0,0,55,9,0,0,52.2,0,0,4,16.7,0.0,0,0.0,0,24,4,0
