player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Vaughn Martin,5036,DI,MIA,2,0,0,17,63.4,1,0,14,88.2,7.1,1,0,3.6,0,17,15,1,0,63.4,1,0,3,80.0,33.3,1,16.7,0,5,4,1
David Bruton,5037,S,DEN,16,0,0,10,73.3,1,2,9,6.8,22.2,2,0,16.7,0,148,10,3,0,73.3,1,2,9,11.6,22.2,2,16.7,0,86,10,3
Sammie Lee Hill,5038,DI,TEN,13,4,0,31,60.1,0,6,166,100.0,3.6,6,0,1.8,0,173,173,6,2,67.2,0,3,48,100.0,6.3,3,3.1,0,49,49,3
Jasper Brinkley,5074,LB,ARZ,8,0,0,1,51.7,3,0,34,27.9,0.0,0,0,4.4,0,122,34,3,0,53.3,1,0,14,30.4,0.0,0,3.6,0,46,14,1
Chris Clemons,5089,S,MIA,16,0,0,17,47.0,0,3,18,3.0,0.0,0,0,8.3,0,673,20,3,0,55.6,0,0,2,0.7,0.0,0,0.0,0,297,2,0
Don Carey,5101,CB,DET,7,0,1,11,41.2,0,1,8,5.8,0.0,0,4,6.3,0,138,8,1,0,41.7,0,1,4,6.0,0.0,0,12.5,0,67,4,1
Jarius Wynn,5106,DI,DAL,15,2,1,9,56.4,2,6,189,99.5,5.3,10,5,3.7,3,206,205,11,2,54.6,0,2,79,100.0,3.8,3,2.5,1,86,86,3
Brice McCain,5112,CB,HST,16,0,1,13,55.2,0,0,2,0.5,0.0,0,5,0.0,0,418,2,0,0,59.1,0,0,1,0.5,0.0,0,0.0,0,208,1,0
Vance Walker,5134,DI,OAK,15,0,0,23,54.0,6,32,439,98.5,9.1,40,0,5.0,3,475,468,41,0,58.7,3,22,200,100.0,13.5,27,7.3,2,216,216,27
Captain Munnerlyn,5140,CB,CAR,17,1,3,5,80.5,2,4,34,5.4,11.8,4,10,20.6,4,679,37,10,0,81.3,1,1,15,5.4,20.0,3,33.3,4,332,18,6
E.J. Biggers,5141,S,WAS,16,0,0,32,43.5,0,2,4,1.4,0.0,0,2,25.0,0,296,4,2,0,45.2,0,2,3,1.8,0.0,0,33.3,0,169,3,2
Brad Jones,5142,LB,GB,13,0,3,12,71.9,3,4,50,14.9,18.0,9,4,15.0,4,336,50,11,0,63.7,3,1,26,21.1,15.4,4,11.5,1,123,26,5
Moise Fokou,5154,LB,TEN,12,0,0,31,54.2,1,8,80,18.7,7.5,6,4,6.9,1,449,84,10,0,54.7,1,5,52,27.6,7.7,4,5.8,0,199,55,6
Jamarca Sanford,5155,S,MIN,13,0,0,18,34.4,1,1,12,2.5,8.3,1,1,8.3,0,485,12,2,0,49.6,1,0,4,1.7,0.0,0,12.5,0,234,4,1
Ricky Jean Francois,5168,DI,IND,12,2,0,14,53.4,2,9,277,99.0,5.4,15,1,3.4,4,288,285,15,0,57.1,1,7,115,99.2,9.6,11,6.1,3,119,118,11
Clinton McDonald,5173,DI,SEA,18,0,0,29,65.7,12,22,377,94.6,9.8,37,0,6.1,6,429,406,40,0,66.4,9,14,205,100.0,11.7,24,7.1,3,224,224,26
Chris Baker,5188,DI,WAS,15,1,0,32,50.7,5,7,189,99.5,6.3,12,3,3.7,1,199,198,13,0,49.7,4,3,88,98.9,8.0,7,5.1,1,92,91,8
Tony Carter,5191,CB,DEN,11,0,1,10,60.0,0,1,2,0.8,0.0,0,6,25.0,0,256,2,1,0,60.0,0,1,2,1.3,0.0,0,25.0,0,159,2,1
Desmond Bryant,5204,DI,CLV,12,0,0,8,55.4,11,18,364,99.0,8.5,31,2,5.1,4,384,380,33,0,61.0,7,12,177,98.9,12.4,22,7.6,4,184,182,23
Steve McLendon,5232,DI,PIT,14,0,0,25,57.8,1,7,141,100.0,5.7,8,1,2.8,0,147,147,8,0,64.9,0,4,37,100.0,10.8,4,5.4,0,40,40,4
Colt Anderson,5242,S,PHI,4,0,0,24,58.3,0,1,1,4.0,100.0,1,0,50.0,0,25,1,1,0,,0,0,0,0.0,,0,,0,12,0,0
Kahlil Bell,5243,HB,GB,1,0,0,12,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Robert Francois,5245,LB,GB,1,0,0,12,55.7,0,0,2,33.3,0.0,0,0,0.0,0,6,2,0,0,59.0,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Russell Allen,5263,LB,JAX,14,0,0,15,58.7,0,2,14,5.3,14.3,2,0,14.3,1,282,15,3,0,52.2,0,0,7,9.2,0.0,0,0.0,0,76,7,0
Michael Bennett,5273,ED,SEA,19,0,0,29,90.2,17,51,472,99.0,16.3,77,10,9.5,11,518,513,79,0,90.8,10,39,253,99.3,22.1,56,13.2,9,281,279,58
Ashlee Palmer,5281,LB,DET,15,1,0,11,59.5,1,0,29,17.1,3.4,1,0,5.2,1,175,30,2,1,62.5,0,0,5,16.7,0.0,0,0.0,0,36,6,0
Jamaal Westerman,5305,ED,PIT,11,0,0,25,62.3,1,1,35,100.0,8.6,3,2,5.7,1,38,38,3,0,70.4,1,1,18,100.0,16.7,3,11.1,1,21,21,3
Ramon Humber,5310,LB,NO,12,0,0,20,56.2,1,0,27,28.0,3.7,1,0,5.6,1,100,28,2,0,58.8,0,0,12,36.4,8.3,1,8.3,1,33,12,1
Dan Skuta,5349,ED,SF,16,0,0,28,69.5,4,14,103,63.9,18.4,19,2,10.7,2,166,106,20,0,68.4,3,6,46,83.9,21.7,10,14.1,2,56,47,11
Reggie Walker,5351,LB,SD,16,0,0,27,57.7,4,16,169,46.6,11.2,19,0,7.7,3,378,176,23,0,57.5,2,10,94,54.2,12.8,12,7.4,1,177,96,13
Marcus Benard,5359,ED,ARZ,11,0,0,1,61.1,10,3,133,91.6,8.3,11,2,7.1,3,155,142,16,0,62.6,7,3,88,97.8,11.4,10,9.1,3,93,91,13
C.J. Spillman,5370,S,SF,11,0,0,28,58.9,0,0,1,1.8,0.0,0,0,0.0,0,57,1,0,0,58.9,0,0,1,4.2,0.0,0,0.0,0,24,1,0
Ronald Talley,5396,DI,ARZ,6,0,0,1,49.9,0,1,43,100.0,2.3,1,0,1.2,0,45,45,1,0,53.1,0,1,20,100.0,5.0,1,2.5,0,20,20,1
Tim Jamison,5400,ED,HST,5,0,0,13,55.9,0,1,19,100.0,5.3,1,0,2.6,0,19,19,1,0,53.6,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Jonathan Casillas,5422,LB,TB,11,0,0,30,68.4,0,5,26,26.2,15.4,4,1,9.6,0,107,28,5,0,69.4,0,3,10,30.8,30.0,3,15.0,0,39,12,3
Danny Gorrer,5424,CB,TB,4,0,0,30,55.0,0,0,2,4.0,0.0,0,0,0.0,0,50,2,0,0,,0,0,0,0.0,,0,,0,19,0,0
Dannell Ellerbe,5442,LB,MIA,15,0,1,17,59.1,5,6,80,13.6,11.3,9,3,8.1,1,602,82,12,0,61.6,3,4,32,12.8,15.6,5,10.9,0,258,33,7
Ndamukong Suh,5527,DI,DET,16,4,0,11,87.5,13,54,544,100.0,12.5,68,8,7.1,5,577,577,72,1,90.3,9,34,255,100.0,17.3,44,10.4,5,270,270,48
Gerald McCoy,5528,DI,TB,16,3,1,30,90.0,14,56,564,100.0,13.5,76,11,8.0,10,596,596,80,1,90.9,9,33,262,100.0,18.3,48,10.7,7,278,278,49
Eric Berry,5530,S,KC,16,0,1,16,80.0,3,10,68,10.4,7.4,5,5,15.4,4,701,73,17,0,90.5,2,4,34,10.9,14.7,5,20.6,4,330,36,10
Joe Haden,5532,CB,CLV,15,0,1,8,53.8,0,0,3,0.5,0.0,0,7,0.0,0,652,3,0,0,55.4,0,0,2,0.7,0.0,0,0.0,0,305,2,0
Tyson Alualu,5535,ED,JAX,16,1,0,15,53.8,8,10,348,99.5,5.5,19,1,3.2,2,374,372,20,1,56.1,3,6,103,100.0,7.8,8,4.4,0,112,112,9
Brandon Graham,5538,ED,PHI,17,0,0,24,63.3,5,18,166,78.6,14.5,24,0,9.3,4,224,176,27,0,64.7,2,10,82,85.4,17.1,14,11.0,3,103,88,15
Earl Thomas III,5539,S,SEA,19,0,0,29,54.4,0,1,2,0.3,50.0,1,4,25.0,0,754,2,1,0,,0,1,0,0.0,,1,,0,363,0,1
Jason Pierre-Paul,5540,ED,NYG,11,3,0,21,59.6,6,23,338,98.1,8.0,27,2,4.9,2,366,359,31,1,59.2,3,18,168,98.9,11.9,20,6.3,0,183,181,21
Derrick Morgan,5541,ED,TEN,15,1,1,31,69.1,14,37,460,100.0,11.5,53,1,7.1,7,486,486,58,0,76.0,9,23,208,100.0,16.3,34,10.1,5,223,223,37
Sean Weatherspoon,5544,LB,ATL,7,0,0,2,60.4,1,2,32,14.9,9.4,3,3,7.8,1,222,33,4,0,58.3,0,2,16,18.4,18.8,3,12.5,1,87,16,3
Dan Williams,5551,DI,ARZ,14,1,0,1,64.3,4,8,136,98.7,8.8,12,3,5.1,1,149,147,13,0,56.8,0,5,41,100.0,12.2,5,6.1,0,43,43,5
Devin McCourty,5552,S,NE,17,1,0,19,71.1,0,2,4,0.6,25.0,1,1,25.0,0,704,4,2,1,73.2,0,1,3,0.8,0.0,0,16.7,0,385,3,1
Jared Odrick,5553,DI,MIA,16,2,0,17,65.3,13,28,489,98.7,9.0,44,3,5.2,5,520,513,46,2,70.2,7,19,227,99.6,12.8,29,7.5,4,244,243,30
Kyle Wilson,5554,CB,NYJ,16,0,1,22,62.7,0,1,7,1.9,14.3,1,5,7.1,0,365,7,1,0,73.3,0,1,2,1.2,50.0,1,25.0,0,166,2,1
Jerry Hughes,5556,ED,BUF,16,2,2,4,85.9,9,39,305,74.7,18.0,55,6,11.5,11,427,319,59,0,83.0,6,24,152,78.5,23.7,36,15.1,8,205,161,38
Chris Cook,5559,CB,MIN,12,0,1,18,64.1,0,1,1,0.2,100.0,1,3,50.0,0,440,1,1,0,64.1,0,1,1,0.5,100.0,1,50.0,0,214,1,1
Nate Allen,5562,S,PHI,17,0,0,24,44.5,0,5,23,3.3,8.7,2,1,15.2,1,750,25,6,0,58.3,0,1,9,2.8,11.1,1,16.7,1,327,9,2
T.J. Ward,5563,S,CLV,16,0,0,8,82.5,0,3,20,3.1,10.0,2,4,17.5,2,677,21,5,0,90.4,0,3,15,4.7,13.3,2,23.3,2,317,15,5
Koa Misi,5565,LB,MIA,15,0,0,17,55.1,2,5,73,32.2,8.2,6,0,7.5,2,236,76,9,0,57.3,0,3,31,43.8,12.9,4,8.1,1,73,32,4
Lamarr Houston,5569,ED,OAK,16,0,2,23,64.1,16,41,548,93.7,10.2,56,7,6.3,6,620,581,63,0,72.7,8,27,234,94.4,15.8,37,10.0,6,268,253,41
Linval Joseph,5571,DI,NYG,15,0,0,21,63.5,8,11,300,100.0,7.0,21,2,4.5,4,309,309,23,0,65.8,6,6,131,100.0,9.9,13,6.1,2,134,134,14
Daryl Washington,5572,LB,ARZ,12,1,0,1,57.4,7,9,130,25.1,9.2,12,5,8.5,3,541,136,19,0,55.6,3,8,76,31.3,13.2,10,9.9,2,252,79,13
Taylor Mays,5574,S,CIN,8,0,0,7,40.7,0,0,16,10.7,0.0,0,0,0.0,0,159,17,0,0,44.0,0,0,9,9.9,0.0,0,0.0,0,91,9,0
Javier Arenas,5575,CB,ARZ,9,0,0,1,90.8,0,3,12,12.6,25.0,3,0,20.8,1,95,12,4,0,91.6,0,3,10,16.4,30.0,3,25.0,1,61,10,4
Jason Worilds,5577,ED,PIT,15,0,0,25,70.8,21,21,362,79.1,12.2,44,1,8.0,8,478,378,50,0,77.3,13,10,144,84.7,17.4,25,11.5,5,177,150,28
Jermaine Cunningham,5578,LB,NYJ,2,0,0,22,52.9,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,58.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Carlos Dunlap,5579,ED,CIN,17,7,0,7,61.8,20,44,588,95.5,10.9,64,4,7.0,9,642,613,73,3,64.4,13,31,315,97.6,15.6,49,8.9,6,337,329,50
Sean Lee,5580,LB,DAL,11,0,0,9,62.1,1,5,39,8.7,15.4,6,1,7.7,0,473,41,6,0,70.2,1,3,18,8.9,22.2,4,11.1,0,224,20,4
Mike Neal,5581,ED,GB,17,0,0,12,62.9,4,37,381,88.0,11.3,43,2,6.7,5,451,397,46,0,66.7,3,27,185,89.8,17.8,33,10.3,4,216,194,34
Terrence Cody,5582,DI,BLT,12,0,1,3,46.6,0,1,106,100.0,0.9,1,1,0.5,0,110,110,1,0,49.4,0,1,45,100.0,2.2,1,1.1,0,46,46,1
Brandon Spikes,5587,LB,NE,16,0,0,19,60.7,1,7,60,19.3,11.7,7,0,6.7,0,321,62,8,0,58.5,0,3,23,17.6,13.0,3,6.5,0,131,23,3
Pat Angerer,5588,LB,IND,11,0,0,14,55.8,1,5,33,11.9,12.1,4,1,12.1,1,293,35,7,0,57.0,0,4,17,15.2,17.6,3,17.6,1,125,19,5
Morgan Burnett,5596,S,GB,14,0,0,12,51.0,0,2,11,2.0,18.2,2,2,9.1,0,545,11,2,0,68.9,0,0,4,1.6,0.0,0,0.0,0,253,4,0
Alex Carrington,5597,DI,BUF,3,0,0,4,43.8,1,1,80,100.0,0.0,0,0,1.3,0,85,85,2,0,46.2,0,0,27,100.0,0.0,0,0.0,0,29,29,0
D'Anthony Smith,5599,DI,DET,2,0,0,11,52.6,1,0,28,100.0,3.6,1,0,1.8,0,32,32,1,0,50.2,0,0,15,100.0,0.0,0,0.0,0,17,17,0
Major Wright,5600,S,CHI,15,0,0,6,36.4,0,2,18,3.5,5.6,1,0,5.6,0,516,18,2,0,44.4,0,0,8,3.6,0.0,0,0.0,0,224,8,0
Donald Butler,5603,LB,SD,14,1,0,27,53.4,0,6,81,16.2,3.7,3,2,4.9,1,531,86,7,0,52.2,0,3,35,17.5,5.7,2,4.3,0,206,36,3
Earl Mitchell,5605,DI,HST,16,0,0,13,63.1,3,9,210,99.6,7.1,15,1,4.8,4,228,227,16,0,68.9,0,4,66,100.0,9.1,6,6.1,2,77,77,6
Corey Peters,5607,DI,ATL,15,2,0,2,52.8,2,8,341,97.6,4.4,15,1,2.9,5,371,362,15,1,58.4,1,5,133,98.7,8.3,11,6.0,5,149,147,11
Daniel Te'o-Nesheim,5610,ED,TB,16,0,0,30,50.4,9,14,313,99.4,4.8,15,0,4.0,1,331,329,24,0,49.3,1,6,121,98.5,6.6,8,3.7,1,130,128,8
NaVorro Bowman,5615,LB,SF,19,1,0,28,92.1,3,14,79,11.1,26.6,21,2,19.6,7,747,83,24,1,93.3,3,11,50,14.7,34.0,17,26.0,6,348,51,20
Brandon Ghee,5620,CB,CIN,6,0,0,7,59.0,0,0,1,1.4,0.0,0,0,0.0,0,69,1,0,0,59.0,0,0,1,2.0,0.0,0,0.0,0,50,1,0
Everson Griffen,5624,ED,MIN,16,1,1,18,71.7,7,39,432,94.0,11.1,48,1,6.7,6,483,454,52,0,75.1,2,31,244,95.2,14.8,36,8.4,4,273,260,37
Darryl Sharpton,5626,LB,HST,15,0,0,13,49.9,5,5,78,21.6,5.1,4,3,6.4,0,379,82,10,0,51.0,2,3,37,27.2,5.4,2,6.8,0,147,40,5
Perry Riley,5627,LB,WAS,16,0,0,32,67.2,5,12,94,17.4,12.8,12,4,12.2,3,568,99,20,0,63.5,3,7,44,18.8,13.6,6,13.6,1,255,48,11
Corey Wootton,5633,DI,CHI,16,5,0,6,57.3,4,25,464,99.0,6.7,31,4,3.8,3,482,477,32,5,62.7,2,18,211,98.6,10.9,23,6.2,3,220,217,23
Darrell Stuckey,5634,S,SD,11,0,0,27,44.6,1,0,8,5.6,0.0,0,0,6.3,0,143,8,1,0,48.6,1,0,5,9.3,0.0,0,10.0,0,54,5,1
Walter Thurmond,5635,CB,SEA,15,0,0,29,51.1,0,5,13,3.5,0.0,0,3,26.9,1,430,15,6,0,44.1,0,1,6,3.0,0.0,0,8.3,0,236,7,1
Geno Atkins,5643,DI,CIN,9,0,0,7,73.1,8,20,293,99.7,11.3,33,0,6.8,6,307,306,34,0,79.2,4,17,149,99.4,16.8,25,10.4,5,157,156,26
Al Woods,5646,DI,PIT,14,2,0,25,55.3,1,1,114,100.0,3.5,4,1,2.6,2,115,115,4,1,58.4,1,0,32,100.0,6.3,2,4.7,1,33,33,2
O'Brien Schofield,5653,ED,SEA,13,0,0,29,58.8,4,7,99,83.7,11.1,11,0,6.6,1,123,103,12,0,62.5,3,5,51,89.7,13.7,7,7.8,0,58,52,8
Kam Chancellor,5656,S,SEA,19,0,0,29,55.6,1,0,10,1.3,0.0,0,6,5.0,0,746,10,1,0,46.2,0,0,7,1.9,0.0,0,0.0,0,362,7,0
Ricky Sapp,5657,ED,HST,5,0,0,13,62.4,0,4,27,100.0,14.8,4,0,7.4,0,28,28,4,0,75.8,0,4,10,100.0,40.0,4,20.0,0,10,10,4
Kendrick Lewis,5659,S,KC,17,0,0,16,73.4,2,0,9,1.4,11.1,1,1,11.1,0,727,10,2,0,69.8,1,0,4,1.2,0.0,0,12.5,0,345,4,1
Perrish Cox,5660,CB,SF,11,0,0,28,46.1,0,1,4,4.5,25.0,1,0,12.5,0,111,5,1,0,48.1,0,1,4,6.3,25.0,1,12.5,0,64,4,1
Nolan Carroll,5668,CB,MIA,15,0,0,17,84.2,0,1,7,1.5,0.0,0,2,35.7,2,476,7,3,0,59.9,0,0,2,0.9,0.0,0,0.0,0,218,2,0
Cam Thomas,5669,DI,SD,18,1,0,27,54.0,5,7,271,99.3,4.4,12,2,2.6,1,286,284,13,0,54.2,1,2,77,100.0,5.2,4,3.2,1,84,84,4
Austen Lane,5676,DI,DET,2,0,0,11,56.4,1,1,17,94.4,11.8,2,0,5.9,0,18,17,2,0,53.2,0,1,6,85.7,16.7,1,8.3,0,7,6,1
Arthur Jones,5680,DI,BLT,14,0,0,3,61.9,5,15,238,100.0,10.1,24,1,6.3,5,253,253,25,0,63.0,3,8,92,100.0,13.0,12,8.2,2,95,95,13
Reshad Jones,5686,S,MIA,16,0,0,17,71.8,1,5,50,7.5,10.0,5,3,10.0,2,677,51,8,0,78.5,0,0,25,8.7,8.0,2,8.0,2,299,26,2
Stevenson Sylvester,5689,LB,PIT,3,0,0,25,50.5,0,2,34,71.7,2.9,1,0,2.9,0,53,38,2,0,53.4,0,2,17,86.4,5.9,1,5.9,0,22,19,2
Greg Hardy,5698,ED,CAR,17,0,0,5,79.8,27,45,564,95.3,14.4,81,6,8.9,14,618,589,86,0,90.1,21,31,278,97.0,22.7,63,13.7,12,302,293,64
Arthur Moats,5701,LB,BUF,12,0,0,4,61.1,1,1,13,11.7,15.4,2,0,7.7,0,111,13,2,0,62.1,0,1,5,17.2,20.0,1,10.0,0,29,5,1
Clifton Geathers,5709,DI,PHI,17,0,0,24,50.7,4,4,125,100.0,4.8,6,0,3.2,0,132,132,8,0,52.5,1,3,46,100.0,6.5,3,4.3,0,48,48,4
Eugene Sims,5712,ED,SL,16,1,0,26,52.1,5,10,219,97.5,6.4,14,6,4.3,2,238,232,17,1,56.8,5,6,108,100.0,9.3,10,6.0,1,118,118,12
Willie Young,5736,ED,DET,16,4,0,11,65.2,8,48,469,98.0,11.7,55,6,6.8,4,511,501,60,0,74.5,6,37,218,99.1,21.6,47,11.7,4,235,233,47
Dekoda Watson,5740,LB,TB,15,0,1,30,67.8,2,3,35,31.9,17.1,6,1,12.9,2,119,38,7,0,69.5,2,2,15,37.5,26.7,4,13.3,0,48,18,4
Phillip Adams,5747,CB,OAK,15,0,0,23,49.8,0,0,5,2.1,0.0,0,0,0.0,0,233,5,0,0,54.4,0,0,2,1.8,0.0,0,0.0,0,111,2,0
George Selvie,5749,ED,DAL,16,1,0,9,60.5,11,32,453,98.1,8.6,39,5,6.5,8,479,470,51,0,57.7,4,17,208,99.5,10.6,22,6.5,3,219,218,24
C.J. Wilson,5753,DI,GB,9,0,0,12,55.2,0,5,58,100.0,8.6,5,0,4.3,0,59,59,5,0,54.4,0,1,15,100.0,6.7,1,3.3,0,16,16,1
Sean Lissemore,5757,DI,SD,14,0,0,27,56.7,1,4,110,100.0,6.4,7,0,4.1,2,112,112,7,0,57.2,0,2,35,100.0,8.6,3,5.7,1,35,35,3
Ricardo Mathews,5761,DI,IND,18,0,0,14,51.1,3,13,270,100.0,6.3,17,0,3.3,1,283,283,17,0,52.1,1,7,103,100.0,8.7,9,4.9,1,110,110,9
Kavell Conner,5763,LB,IND,9,0,0,14,74.6,0,5,9,8.6,33.3,3,0,27.8,0,116,10,5,0,87.0,0,4,4,7.6,75.0,3,50.0,0,66,5,4
Kurt Coleman,5767,S,PHI,5,0,0,24,60.0,0,0,1,2.3,0.0,0,0,0.0,0,44,1,0,0,,0,0,0,0.0,,0,,0,20,0,0
Brandon Deaderick,5769,DI,JAX,13,0,0,15,65.8,0,3,124,98.5,2.4,3,0,2.0,1,132,130,4,0,57.4,0,1,27,100.0,3.7,1,1.9,0,29,29,1
Robert McClain,5771,CB,ATL,16,0,0,2,69.1,2,2,23,6.1,8.7,2,1,13.0,1,394,24,5,0,54.4,1,1,11,6.5,9.1,1,9.1,0,186,12,2
Rafael Bush,5779,S,NO,15,0,0,20,43.3,0,1,8,2.2,0.0,0,1,6.3,0,413,9,1,0,55.3,0,0,2,1.0,0.0,0,0.0,0,200,2,0
Kyle Love,5806,DI,JAX,2,0,0,15,52.4,0,0,18,100.0,0.0,0,0,0.0,0,19,19,0,0,53.8,0,0,9,100.0,0.0,0,0.0,0,10,10,0
Dane Fletcher,5807,LB,NE,13,0,0,19,74.6,1,4,31,21.4,19.4,6,1,14.5,2,154,33,7,0,81.4,1,4,21,24.4,28.6,6,21.4,2,90,22,7
Vincent Rey,5811,LB,CIN,16,0,0,7,84.9,1,0,32,15.2,3.1,1,0,14.1,4,237,36,5,0,90.9,1,0,18,15.6,5.6,1,25.0,4,128,20,5
Jermelle Cudjo,5814,DI,SL,13,1,0,26,49.4,0,0,91,98.9,0.0,0,3,0.0,0,94,93,0,0,48.8,0,0,36,100.0,0.0,0,0.0,0,37,37,0
Darian Stewart,5820,S,SL,13,0,0,26,67.8,2,0,5,1.3,20.0,1,1,20.0,0,374,5,2,0,60.0,0,0,1,0.6,0.0,0,0.0,0,178,1,0
Nate Collins,5825,DI,CHI,5,0,0,6,60.9,2,5,109,99.1,7.3,8,0,4.1,1,113,112,8,0,69.2,1,5,48,100.0,14.6,7,8.3,1,50,50,7
A.J. Jefferson,5881,CB,MIN,9,0,0,18,59.5,0,0,1,2.7,0.0,0,0,0.0,0,37,1,0,0,59.5,0,0,1,4.5,0.0,0,0.0,0,22,1,0
Andre Neblett,5915,DI,NE,1,0,0,19,58.5,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Barry Church,5924,S,DAL,16,0,0,9,72.4,2,3,13,2.2,30.8,4,4,19.2,0,626,14,5,0,62.8,1,0,7,2.4,14.3,1,7.1,0,287,7,1
Danny McCray,5929,S,DAL,2,0,0,9,62.7,1,0,1,25.0,100.0,1,0,50.0,0,4,1,1,0,62.7,1,0,1,25.0,100.0,1,50.0,0,4,1,1
Sam Shields,5943,CB,GB,15,0,0,12,76.7,1,0,2,0.4,0.0,0,2,25.0,0,543,2,1,0,76.7,1,0,2,0.8,0.0,0,25.0,0,259,2,1
Frank Zombo,5945,ED,KC,8,0,1,16,59.3,3,6,165,67.3,6.1,10,2,3.9,2,263,177,11,0,63.4,0,4,87,76.0,6.9,6,4.6,2,121,92,6
Josh Gordy,5990,CB,IND,12,0,0,14,60.0,0,0,1,0.5,0.0,0,3,0.0,0,193,1,0,0,60.0,0,0,1,1.0,0.0,0,0.0,0,98,1,0
Jay Ross,6008,DI,BUF,5,0,0,4,51.4,0,1,25,100.0,4.0,1,0,2.0,0,27,27,1,0,52.5,0,0,7,100.0,0.0,0,0.0,0,8,8,0
Marcus Sherels,6017,CB,MIN,13,0,0,18,50.8,0,0,6,1.6,0.0,0,1,0.0,0,382,6,0,0,55.9,0,0,2,1.0,0.0,0,0.0,0,202,2,0
Junior Galette,6018,ED,NO,18,0,0,20,71.6,12,40,492,90.1,12.6,62,3,7.7,12,575,518,64,0,71.9,7,27,232,95.7,17.2,40,10.8,8,255,244,42
Albert McClellan,6022,LB,BLT,1,0,0,3,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
Mitch Unrein,6031,DI,DEN,19,1,0,10,54.5,3,12,200,97.3,7.5,15,0,3.8,0,219,213,15,0,55.8,3,8,92,99.0,12.0,11,6.0,0,102,101,11
Richard Brockel,6037,FB,CAR,1,0,0,5,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Kion Wilson,6046,LB,PIT,3,0,0,25,56.0,0,1,2,9.5,0.0,0,0,25.0,0,21,2,1,0,56.0,0,1,2,28.6,0.0,0,25.0,0,7,2,1
Brian Sanford,6056,DI,CLV,6,0,0,8,48.7,0,2,54,98.3,1.9,1,0,1.9,0,59,58,2,0,52.5,0,0,22,100.0,0.0,0,0.0,0,22,22,0
Andrew Sendejo,6118,S,MIN,14,0,0,18,58.4,0,0,9,2.1,0.0,0,1,0.0,0,474,10,0,0,50.0,0,0,5,2.1,0.0,0,0.0,0,242,5,0
Isaiah Trufant,6120,CB,NYJ,5,0,0,22,86.7,0,2,5,8.9,20.0,1,0,20.0,0,56,5,2,0,90.0,0,2,4,18.2,25.0,1,25.0,0,22,4,2
Von Miller,6154,ED,DEN,9,0,0,10,90.6,8,27,234,77.3,16.2,38,2,10.0,6,330,255,41,0,92.3,5,20,128,87.6,21.9,28,14.5,6,161,141,31
Marcell Dareus,6155,DI,BUF,16,1,0,4,69.8,4,30,424,96.4,9.7,41,2,6.1,9,476,459,43,1,80.4,2,22,192,99.1,15.6,30,9.9,7,213,211,31
Aldon Smith,6159,ED,SF,14,0,1,28,85.8,13,43,361,85.9,17.7,64,5,11.4,13,439,377,69,0,76.1,7,26,179,92.2,19.6,35,12.0,5,204,188,38
J.J. Watt,6163,DI,HST,16,6,1,13,90.3,36,38,518,100.0,14.7,76,4,9.3,11,556,556,85,2,90.8,20,21,219,100.0,20.5,45,12.6,7,244,244,48
Nick Fairley,6165,DI,DET,15,1,0,11,67.2,14,21,417,100.0,8.9,37,9,5.6,6,439,439,41,0,73.2,10,14,194,100.0,13.4,26,8.8,5,204,204,29
Robert Quinn,6166,ED,SL,16,0,0,26,93.4,21,51,477,99.8,17.6,84,4,11.5,19,516,515,91,0,95.6,14,30,208,100.0,29.3,61,19.2,18,228,228,62
Ryan Kerrigan,6168,ED,WAS,16,2,0,32,73.4,3,40,426,78.4,11.3,48,2,7.2,9,565,443,52,0,79.3,1,32,211,85.6,18.0,38,11.6,8,257,220,41
Corey Liuget,6170,DI,SD,18,3,0,27,57.4,9,25,506,100.0,7.5,38,5,4.7,7,526,526,41,1,57.6,3,15,208,100.0,10.1,21,6.3,4,218,218,22
Prince Amukamara,6171,CB,NYG,16,0,1,21,54.0,0,0,2,0.5,0.0,0,7,0.0,0,659,3,0,0,58.7,0,0,0,0.3,,0,,0,334,1,0
