player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Da'Quan Bowers,6203,DI,TB,3,0,0,30,51.9,0,0,17,100.0,0.0,0,0,0.0,0,18,18,0,0,54.1,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Stephen Paea,6205,DI,WAS,11,0,0,32,66.9,3,9,128,100.0,15.6,20,1,7.0,3,136,136,15,0,68.2,2,6,51,100.0,21.6,11,13.7,3,54,54,11
Terrell McClain,6217,DI,DAL,2,0,0,9,50.8,0,0,25,100.0,0.0,0,0,0.0,0,26,26,0,0,51.4,0,0,15,100.0,0.0,0,0.0,0,16,16,0
Nate Irving,6219,LB,IND,5,0,0,14,62.1,0,2,7,15.4,14.3,1,0,28.6,1,52,8,3,0,69.0,0,1,4,21.1,25.0,1,37.5,1,19,4,2
Kelvin Sheppard,6220,LB,MIA,16,1,0,17,62.6,0,5,26,8.0,11.5,3,1,9.6,0,349,28,5,0,53.9,0,2,11,10.6,18.2,2,9.1,0,113,12,2
Justin Houston,6222,ED,KC,13,4,0,16,87.1,5,46,321,79.0,18.4,59,1,10.4,8,428,338,59,1,89.9,1,29,156,85.4,24.4,38,12.8,5,198,169,35
Jurrell Casey,6229,DI,TEN,16,1,0,31,79.4,6,36,453,99.2,16.1,73,4,6.6,9,473,469,51,0,82.2,3,21,196,99.5,23.0,45,10.2,8,207,206,32
Mason Foster,6236,LB,WAS,8,1,0,32,77.2,0,4,23,12.8,13.0,3,0,8.7,0,195,25,4,1,90.2,0,2,8,11.4,25.0,2,12.5,0,70,8,2
Allen Bailey,6238,DI,KC,14,0,0,16,55.1,3,20,416,99.8,7.5,31,0,4.0,5,439,438,28,0,61.7,2,11,202,99.5,10.4,21,5.7,5,217,216,18
Akeem Dent,6243,LB,HST,5,0,0,13,46.8,2,0,12,20.0,0.0,0,0,8.3,0,65,13,2,0,49.3,2,0,6,26.9,0.0,0,16.7,0,26,7,2
Chris Conte,6245,S,TB,14,0,0,30,42.3,0,2,13,2.9,0.0,0,4,7.7,0,443,13,2,0,41.2,0,1,8,4.1,0.0,0,6.3,0,193,8,1
Kenrick Ellis,6246,DI,MIN,8,0,0,18,54.5,0,1,38,100.0,0.0,0,0,1.3,0,39,39,1,0,53.0,0,0,10,100.0,0.0,0,0.0,0,11,11,0
K.J. Wright,6251,LB,SEA,18,0,1,29,77.9,1,10,65,9.9,18.5,12,3,11.5,2,684,68,13,0,84.2,0,6,28,9.9,28.6,8,17.9,2,313,31,8
Da'Norris Searcy,6252,S,TEN,15,0,0,31,58.4,0,2,16,3.3,18.8,3,1,12.5,1,490,16,3,0,63.2,0,2,9,4.5,33.3,3,22.2,1,202,9,3
Sam Acho,6255,ED,CHI,15,0,0,6,50.4,2,2,109,53.6,3.7,4,2,2.8,1,207,111,5,0,47.6,0,0,40,67.7,2.5,1,2.5,1,62,42,1
Chris Prosinski,6273,S,CHI,7,0,1,6,60.1,0,0,3,1.5,33.3,1,1,33.3,1,197,3,1,0,63.8,0,0,1,1.1,100.0,1,100.0,1,89,1,1
Davon House,6283,CB,JAX,16,0,3,15,59.1,0,0,0,0.2,,0,9,,0,647,1,0,0,,0,0,0,0.0,,0,,0,285,0,0
Buster Skrine,6289,CB,NYJ,16,0,0,22,54.5,2,4,29,5.8,3.4,1,5,10.3,0,530,31,6,0,61.6,2,2,16,6.8,6.3,1,12.5,0,264,18,4
Karl Klug,6294,DI,TEN,16,0,0,31,66.1,6,17,242,100.0,12.4,30,1,7.2,6,256,256,29,0,68.7,6,11,126,100.0,15.9,20,10.7,5,135,135,22
Josh Thomas,6295,CB,DAL,6,0,0,9,60.0,0,0,2,3.1,0.0,0,0,0.0,0,64,2,0,0,,0,0,0,0.0,,0,,0,32,0,0
Shiloh Keo,6296,S,DEN,5,0,0,10,51.5,0,0,6,5.7,0.0,0,1,0.0,0,106,6,0,0,55.7,0,0,2,3.4,0.0,0,0.0,0,59,2,0
Chris Carter,6314,ED,BLT,12,0,0,3,58.9,2,7,89,91.5,11.2,10,1,5.1,0,106,97,9,0,62.1,2,7,56,98.4,16.1,9,8.0,0,62,61,9
Pernell McPhee,6317,ED,CHI,14,3,0,6,78.7,13,47,298,87.1,22.1,66,3,12.1,6,363,316,66,0,82.9,11,25,138,93.0,29.7,41,15.9,4,157,146,40
Allen Bradford,6339,LB,ATL,2,0,0,2,56.0,0,0,2,4.8,0.0,0,0,0.0,0,42,2,0,0,56.0,0,0,2,13.3,0.0,0,0.0,0,15,2,0
Colin Jones,6342,S,CAR,7,0,0,5,70.7,1,2,5,4.0,20.0,1,0,30.0,0,124,5,3,0,,0,0,0,0.0,,0,,0,65,0,0
J.T. Thomas,6347,LB,NYG,12,0,0,21,47.0,0,2,27,15.8,7.4,2,2,3.7,0,190,30,2,0,46.9,0,2,9,17.9,11.1,1,11.1,0,56,10,2
Frank Kearse,6383,ED,WAS,4,0,0,32,53.7,0,3,44,100.0,9.1,4,0,5.7,1,47,47,4,0,53.2,0,2,22,100.0,9.1,2,4.5,0,23,23,2
Lawrence Guy,6385,DI,BLT,16,1,0,3,62.7,4,15,244,98.9,11.5,28,1,5.9,5,264,261,24,0,67.0,2,9,103,99.1,15.5,16,8.3,3,113,112,14
Andrew Gachkar,6386,LB,DAL,7,0,0,9,54.4,0,0,3,5.5,0.0,0,0,0.0,0,55,3,0,0,59.3,0,0,1,5.3,0.0,0,0.0,0,19,1,0
Jimmy Wilson,6387,S,SD,13,0,0,27,87.2,1,2,10,3.6,0.0,0,0,25.0,1,308,11,4,0,91.7,1,0,4,2.7,0.0,0,37.5,1,147,4,2
Malcolm Smith,6394,LB,OAK,16,0,0,23,59.8,2,8,72,11.1,13.9,10,3,12.5,4,750,83,14,0,61.2,1,3,36,12.2,16.7,6,11.1,2,329,40,6
Spencer Paysinger,6419,LB,MIA,8,0,0,17,56.5,0,0,2,7.1,0.0,0,0,0.0,0,28,2,0,0,56.5,0,0,2,20.0,0.0,0,0.0,0,10,2,0
Chris Harris Jr.,6457,CB,DEN,19,0,0,10,70.2,0,0,3,0.4,33.3,1,7,33.3,1,835,3,1,0,55.3,0,0,2,0.5,0.0,0,0.0,0,420,2,0
Ian Williams,6472,DI,SF,16,1,0,28,63.3,1,17,281,99.3,7.5,21,2,3.6,1,300,298,19,0,55.7,0,4,76,100.0,5.3,4,2.6,0,82,82,4
Sealver Siliga,6483,DI,NE,15,0,0,19,49.1,0,5,121,100.0,4.1,5,0,2.1,0,134,134,5,0,48.5,0,2,49,100.0,4.1,2,2.0,0,53,53,2
Josh Bynes,6503,LB,DET,16,0,0,11,68.3,4,9,77,16.4,10.4,8,2,9.7,1,488,80,14,0,76.4,4,4,35,15.5,17.1,6,14.3,1,232,36,9
Nick Bellore,6515,LB,SF,2,0,0,28,59.1,0,0,2,40.0,0.0,0,0,0.0,0,5,2,0,0,58.3,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Brandon Bair,6529,ED,PHI,5,2,0,24,56.6,0,2,53,100.0,1.9,1,0,1.9,0,53,53,2,1,57.8,0,1,25,100.0,0.0,0,2.0,0,25,25,1
Mario Addison,6558,ED,CAR,17,0,0,5,67.3,13,30,328,94.5,18.9,62,3,8.4,6,365,345,49,0,64.9,9,24,197,95.0,21.3,42,10.4,4,219,208,37
Cedric Thornton,6607,DI,PHI,13,1,0,24,56.9,1,12,205,100.0,6.8,14,1,3.7,1,220,220,14,0,60.1,0,6,64,100.0,10.9,7,4.7,0,67,67,6
Jeron Johnson,6621,S,WAS,8,0,0,32,54.8,0,0,5,4.6,20.0,1,0,0.0,0,108,5,0,0,59.1,0,0,1,3.0,0.0,0,0.0,0,33,1,0
Michael Morgan,6623,LB,SEA,8,0,0,29,60.7,0,3,10,17.9,20.0,2,0,25.0,1,56,10,4,0,65.3,0,2,6,30.0,33.3,2,33.3,1,20,6,3
Ron Parker,6625,S,KC,18,0,0,16,71.9,0,5,27,3.4,11.1,3,2,27.8,5,794,27,10,0,76.7,0,2,15,3.9,20.0,3,33.3,4,387,15,6
Jonathan Freeny,6633,LB,NE,14,0,0,19,53.4,0,4,50,19.9,8.0,4,0,6.0,1,261,52,5,0,58.8,0,2,33,30.1,9.1,3,6.1,1,113,34,3
Demarcus Dobbs,6655,DI,SEA,13,0,0,29,55.6,0,4,76,98.7,7.9,6,0,2.6,0,79,78,4,0,56.3,0,3,37,100.0,10.8,4,4.1,0,39,39,3
Justin Trattou,6669,ED,MIN,3,0,0,18,49.8,0,1,16,94.4,0.0,0,0,3.1,0,18,17,1,0,51.7,0,1,9,100.0,0.0,0,5.6,0,9,9,1
Bryan Braman,6699,ED,PHI,4,0,0,24,69.6,0,2,11,100.0,27.3,3,0,18.2,1,11,11,3,0,76.0,0,2,7,100.0,42.9,3,28.6,1,7,7,3
Isa Abdul-Quddus,6722,S,DET,16,0,0,11,64.9,3,0,22,5.5,4.5,1,3,11.4,1,403,22,4,0,60.8,1,0,9,4.2,0.0,0,5.6,0,215,9,1
Jamari Lattimore,6754,LB,NYJ,4,0,0,22,47.3,0,0,8,16.7,0.0,0,0,0.0,0,54,9,0,0,49.3,0,0,4,15.2,0.0,0,0.0,0,33,5,0
Mark Herzlich,6767,LB,NYG,9,0,0,21,58.1,0,2,4,7.5,0.0,0,0,25.0,0,53,4,2,0,,0,0,0,0.0,,0,,0,13,0,0
Mario Butler,6797,CB,BUF,6,0,0,4,60.0,0,0,1,1.1,0.0,0,0,0.0,0,90,1,0,0,60.0,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Orie Lemon,6800,LB,TB,1,0,0,30,59.1,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ben Jacobs,6817,LB,CAR,3,0,0,5,57.1,0,0,1,6.7,0.0,0,0,0.0,0,30,2,0,0,59.1,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Corbin Bryant,6825,DI,BUF,16,0,0,4,56.9,6,20,320,95.6,8.1,26,1,4.4,1,360,344,27,0,56.8,1,10,107,98.3,11.2,12,6.1,1,121,119,12
Sterling Moore,6871,CB,TB,16,1,1,30,66.7,0,0,8,1.9,0.0,0,2,0.0,0,412,8,0,0,59.1,0,0,1,0.5,0.0,0,0.0,0,188,1,0
Michael Wilhoite,6989,LB,SF,12,0,0,28,58.8,0,1,32,10.6,3.1,1,2,4.7,1,321,34,2,0,74.9,0,1,10,10.1,10.0,1,15.0,1,109,11,2
Will Hill III,6999,S,BLT,16,0,0,3,76.9,3,1,20,3.4,30.0,6,7,15.0,1,588,20,5,0,66.8,1,1,7,2.9,57.1,4,14.3,0,239,7,2
Craig Robertson,7003,LB,CLV,12,0,0,8,54.9,1,2,15,8.9,6.7,1,1,10.0,0,169,15,3,0,56.6,0,1,2,4.3,0.0,0,25.0,0,46,2,1
Mark Barron,7013,LB,SL,16,1,0,26,59.6,3,11,100,19.1,7.0,7,2,9.0,2,571,109,16,1,58.3,0,5,44,24.4,6.8,3,10.2,2,205,50,7
Luke Kuechly,7015,LB,CAR,16,0,0,5,56.2,3,12,73,11.8,12.3,9,3,13.0,2,646,76,17,0,68.6,2,8,39,12.4,17.9,7,17.9,2,340,42,12
Dontari Poe,7017,DI,KC,17,0,0,16,58.0,2,26,528,99.8,7.0,37,2,2.8,1,560,559,29,0,61.0,1,20,239,100.0,11.3,27,4.8,1,258,258,22
Fletcher Cox,7018,DI,PHI,16,2,0,24,89.0,13,54,586,99.8,15.9,93,3,7.4,10,622,621,77,2,91.1,9,37,299,100.0,22.1,66,10.0,7,317,317,53
Michael Brockers,7020,DI,SL,16,0,0,26,60.2,3,18,384,98.5,6.8,26,3,3.5,3,409,403,24,0,68.3,3,10,134,100.0,11.9,16,6.3,2,141,141,15
Bruce Irvin,7021,LB,SEA,17,1,0,29,61.0,12,21,324,69.8,12.7,41,4,6.6,5,503,351,38,1,70.3,9,16,166,82.1,18.7,31,10.5,5,229,188,30
Quinton Coples,7022,ED,MIA,15,0,1,17,62.1,4,12,154,95.4,11.0,17,4,5.2,0,174,166,16,0,61.8,1,8,75,97.6,14.7,11,6.0,0,83,81,9
Dre Kirkpatrick,7023,CB,CIN,17,0,1,7,56.7,0,0,2,0.3,0.0,0,13,0.0,0,744,2,0,0,60.0,0,0,1,0.3,0.0,0,0.0,0,353,1,0
Melvin Ingram III,7024,ED,SD,16,3,1,27,87.4,9,36,418,75.8,14.6,61,7,8.3,12,583,442,57,0,90.6,6,22,198,87.9,20.2,40,11.6,9,240,211,37
Shea McClellin,7025,LB,CHI,12,0,0,6,66.1,2,12,35,10.3,22.9,8,0,20.0,0,388,40,14,0,69.8,1,5,13,10.8,46.2,6,23.1,0,157,17,6
Chandler Jones,7027,ED,NE,17,0,0,19,69.0,8,46,546,92.2,13.7,75,0,7.5,14,628,579,68,0,73.9,7,25,240,95.1,17.1,41,10.4,9,266,253,41
Dont'a Hightower,7030,LB,NE,14,0,1,19,88.3,3,21,132,30.7,23.5,31,2,12.1,4,459,141,28,0,87.8,2,14,70,40.6,27.1,19,15.7,3,187,76,19
Whitney Mercilus,7031,ED,HST,17,2,0,13,83.8,7,42,414,85.7,16.7,69,3,9.5,15,510,437,64,2,90.0,3,30,172,92.0,22.7,39,14.2,8,199,183,41
Nick Perry,7033,ED,GB,16,1,0,12,65.7,0,13,211,94.3,9.5,20,2,6.9,8,230,217,21,0,73.3,0,8,99,98.1,14.1,14,10.1,6,105,103,14
Courtney Upshaw,7039,ED,BLT,16,1,1,3,50.0,5,14,276,63.3,5.4,15,4,4.2,2,474,300,21,0,57.7,4,5,123,75.1,8.1,10,5.3,2,185,139,11
Derek Wolfe,7040,DI,DEN,15,2,0,10,71.7,10,40,475,100.0,14.9,71,2,7.4,10,511,511,60,0,80.8,7,31,235,100.0,22.6,53,11.5,8,257,257,46
Andre Branch,7042,ED,JAX,13,3,0,15,61.3,3,22,364,94.9,9.1,33,7,4.8,5,412,391,30,1,69.2,3,16,181,97.5,13.8,25,8.0,5,200,195,24
Jackrabbit Jenkins,7043,CB,SL,15,0,1,26,76.0,0,1,2,0.3,50.0,1,5,25.0,0,647,2,1,0,59.0,0,0,1,0.4,0.0,0,0.0,0,232,1,0
Mychal Kendricks,7049,LB,PHI,13,1,0,24,73.8,5,6,71,21.2,11.3,8,3,12.0,3,364,77,14,0,85.7,3,4,33,21.9,21.2,7,19.7,3,155,34,10
Bobby Wagner,7050,LB,SEA,17,0,1,29,73.5,4,9,66,11.6,19.7,13,2,12.9,2,648,75,15,0,68.0,3,1,35,14.5,14.3,5,8.6,1,296,43,5
Tavon Wilson,7051,CB,NE,7,0,0,19,83.4,1,3,7,10.8,28.6,2,1,28.6,0,65,7,4,0,83.4,1,3,7,21.2,28.6,2,28.6,0,33,7,4
Kendall Reyes,7052,DI,SD,16,3,1,27,54.6,5,12,355,99.5,5.6,20,1,3.0,2,380,378,19,1,55.1,2,8,141,100.0,9.2,13,5.0,2,153,153,12
Jerel Worthy,7054,DI,BUF,2,0,0,4,51.7,0,1,14,100.0,0.0,0,0,3.6,0,16,16,1,0,53.7,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Zach Brown,7055,LB,TEN,16,0,0,31,62.2,1,4,30,11.7,16.7,5,2,11.7,1,265,31,6,0,52.0,0,2,15,16.5,13.3,2,6.7,0,97,16,2
Lavonte David,7060,LB,TB,16,3,0,30,73.4,2,9,77,13.7,13.0,10,2,11.0,3,621,85,14,2,80.6,1,6,42,16.9,19.0,8,13.1,2,272,46,9
Vinny Curry,7061,DI,PHI,16,0,1,24,75.4,9,35,342,100.0,15.2,52,3,7.9,5,361,361,49,0,73.8,2,25,209,100.0,16.7,35,8.4,4,224,224,31
Casey Hayward Jr.,7064,CB,GB,18,0,1,12,49.5,1,4,30,4.4,3.3,1,2,8.3,0,698,31,5,0,66.2,1,1,9,2.4,11.1,1,11.1,0,375,9,2
Trumaine Johnson,7067,CB,SL,14,0,2,26,58.7,0,1,1,0.2,0.0,0,5,50.0,0,564,1,1,0,58.7,0,1,1,0.5,0.0,0,50.0,0,211,1,1
Olivier Vernon,7074,ED,MIA,16,0,1,17,88.0,30,41,493,99.3,20.3,100,11,9.2,10,544,540,81,0,90.4,14,27,200,99.5,30.0,60,14.3,8,220,219,49
Demario Davis,7079,LB,NYJ,16,1,0,22,56.0,9,14,168,30.8,8.3,14,2,8.6,3,559,172,26,0,60.9,7,9,85,34.1,14.1,12,11.8,2,255,87,18
Tyrone Crawford,7083,DI,DAL,16,0,0,9,69.1,3,34,391,99.8,10.7,42,0,6.0,5,423,422,42,0,72.4,2,25,177,100.0,18.1,32,9.3,3,195,195,30
Sean Spence,7087,LB,PIT,13,0,0,25,59.4,0,4,41,21.6,9.8,4,0,9.8,2,190,41,6,0,68.5,0,1,13,18.1,15.4,2,19.2,2,72,13,3
John Hughes,7088,DI,CLV,16,0,0,8,58.7,1,10,208,97.8,7.2,15,1,3.6,2,229,224,13,0,56.7,1,4,61,98.5,8.2,5,4.1,0,68,67,5
Akiem Hicks,7090,DI,NE,18,0,0,19,70.1,4,18,254,100.0,11.8,30,1,5.5,3,278,278,25,0,74.2,2,10,94,100.0,18.1,17,8.5,2,105,105,14
Brandon Thompson,7093,DI,CIN,9,0,0,7,56.2,1,3,99,100.0,4.0,4,0,3.0,1,102,102,5,0,58.4,1,1,40,100.0,7.5,3,5.0,1,41,41,3
Jayron Hosley,7094,CB,NYG,13,0,1,21,60.0,0,0,1,0.3,0.0,0,3,0.0,0,330,1,0,0,,0,0,0,0.0,,0,,0,149,0,0
Nigel Bradham,7105,LB,BUF,11,1,1,4,56.9,2,6,77,18.1,7.8,6,4,6.5,1,474,86,9,0,65.9,1,2,18,15.2,22.2,4,13.9,1,151,23,4
Kyle Wilber,7113,LB,DAL,13,0,0,9,55.2,0,3,25,27.1,8.0,2,0,6.0,0,96,26,3,0,58.5,0,1,8,38.1,12.5,1,6.3,0,21,8,1
Jaye Howard Jr.,7114,DI,KC,18,0,0,16,60.7,4,30,487,100.0,9.4,46,7,4.9,7,516,516,41,0,62.0,0,19,232,100.0,10.8,25,5.4,3,247,247,22
Coty Sensabaugh,7115,CB,TEN,16,0,2,31,44.8,0,1,14,2.4,0.0,0,5,3.6,0,576,14,1,0,49.1,0,1,6,2.5,0.0,0,8.3,0,242,6,1
Keenan Robinson,7119,LB,WAS,12,1,0,32,56.2,0,1,26,8.2,7.7,2,3,1.9,0,340,28,1,0,51.3,0,1,13,9.1,7.7,1,3.8,0,154,14,1
Brandon Boykin,7123,CB,PIT,11,0,0,25,48.2,0,0,23,8.9,4.3,1,0,4.3,1,281,25,1,0,41.2,0,0,13,10.1,0.0,0,0.0,0,148,15,0
Ron Brooks,7124,CB,BUF,5,0,0,4,54.6,0,0,3,8.1,0.0,0,0,0.0,0,37,3,0,0,56.1,0,0,2,12.5,0.0,0,0.0,0,16,2,0
Jared Crick,7126,DI,HST,17,2,0,13,49.7,5,13,446,99.8,4.5,20,1,2.5,2,481,480,20,0,53.2,4,8,152,100.0,9.2,14,5.3,2,164,164,14
Mike Daniels,7132,DI,GB,18,1,1,12,83.7,7,48,452,99.6,17.7,80,3,7.6,7,473,471,62,1,76.7,2,27,205,99.5,20.5,42,10.0,6,217,216,35
Tahir Whitehead,7135,LB,DET,16,0,0,11,56.5,1,4,60,16.8,3.3,2,1,7.5,2,380,64,7,0,48.2,0,2,33,18.9,3.0,1,3.0,0,185,35,2
Robert Blanton,7136,S,MIN,9,0,0,18,60.0,0,0,1,0.8,0.0,0,1,0.0,0,128,1,0,0,60.0,0,0,1,1.8,0.0,0,0.0,0,56,1,0
Najee Goode,7137,LB,PHI,4,0,0,24,53.8,0,1,3,13.6,0.0,0,0,16.7,0,22,3,1,0,55.8,0,1,2,13.3,0.0,0,25.0,0,15,2,1
Tank Carder,7141,LB,CLV,5,0,0,8,58.8,0,0,1,2.6,0.0,0,0,0.0,0,39,1,0,0,,0,0,0,0.0,,0,,0,10,0,0
Jack Crawford,7151,DI,DAL,16,0,0,9,53.1,2,6,243,98.9,5.8,14,0,3.3,4,266,263,12,0,59.7,2,3,98,98.2,9.2,9,5.6,3,112,110,8
Darius Fleming,7157,LB,NE,4,0,0,19,60.0,0,0,1,5.6,0.0,0,0,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
George Iloka,7159,S,CIN,13,0,0,7,53.7,1,1,10,2.2,10.0,1,3,10.0,0,465,10,2,0,56.5,0,0,2,0.9,0.0,0,0.0,0,219,2,0
Jeremy Lane,7164,CB,SEA,8,0,0,29,54.1,0,0,3,1.3,0.0,0,1,0.0,0,239,3,0,0,55.4,0,0,2,1.7,0.0,0,0.0,0,118,2,0
Keith Tandy,7166,S,TB,13,0,0,30,63.7,0,0,8,5.8,0.0,0,0,12.5,1,137,8,1,0,67.4,0,0,4,6.7,0.0,0,25.0,1,60,4,1
Trenton Robinson,7170,S,WAS,8,0,1,32,55.2,2,3,11,5.2,27.3,3,3,22.7,0,268,14,5,0,51.1,1,1,5,5.0,40.0,2,20.0,0,121,6,2
Josh Bush,7176,S,DEN,11,0,0,10,52.9,0,0,5,1.9,0.0,0,0,0.0,0,268,5,0,0,55.9,0,0,2,1.4,0.0,0,0.0,0,146,2,0
Danny Trevathan,7177,LB,DEN,18,0,0,10,64.2,4,5,46,9.9,13.0,6,2,9.8,0,513,51,9,0,59.7,3,2,24,11.7,16.7,4,10.4,0,239,28,5
Billy Winn,7190,DI,IND,12,0,0,14,47.9,1,8,161,99.4,6.2,10,0,2.8,0,178,177,9,0,44.9,0,4,52,100.0,5.8,3,3.8,0,60,60,4
Nate Ebner,7193,S,NE,9,0,0,19,74.4,1,0,4,10.3,25.0,1,0,12.5,0,39,4,1,0,64.9,0,0,3,12.5,33.3,1,0.0,0,24,3,0
Audie Cole,7195,LB,MIN,2,0,0,18,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Scott Solomon,7196,ED,CLV,1,0,0,8,56.0,0,2,14,100.0,7.1,1,0,7.1,0,15,15,2,0,54.6,0,0,2,100.0,0.0,0,0.0,0,3,3,0
Travis Lewis,7207,LB,DET,8,0,0,11,70.3,0,2,8,18.0,25.0,2,1,25.0,1,50,9,3,0,67.9,0,0,2,33.3,50.0,1,50.0,1,9,3,1
Nate Stupar,7214,LB,ATL,13,0,1,2,76.0,1,3,22,14.4,22.7,5,1,13.6,1,160,23,5,0,84.4,1,2,9,15.2,44.4,4,27.8,1,66,10,4
Greg Scruggs,7216,DI,CHI,1,0,1,6,62.5,0,0,14,100.0,14.3,2,1,7.1,1,14,14,1,0,66.1,0,0,10,100.0,20.0,2,10.0,1,10,10,1
Cam Johnson,7221,ED,CLV,1,0,0,8,58.1,0,1,11,91.7,9.1,1,0,4.5,0,12,11,1,0,54.2,0,0,4,80.0,0.0,0,0.0,0,5,4,0
Markus Kuhn,7223,DI,NYG,10,0,0,21,53.9,2,3,134,98.6,4.5,6,0,2.6,1,139,137,6,0,58.6,1,2,44,100.0,9.1,4,5.7,1,44,44,4
Trevin Wade,7227,CB,NYG,14,0,1,21,90.3,4,2,15,4.3,13.3,2,1,20.0,0,371,16,6,0,92.6,4,2,9,5.6,22.2,2,33.3,0,180,10,6
Peyton Thompson,7235,CB,JAX,5,0,0,15,64.4,0,1,4,6.1,0.0,0,2,37.5,1,66,4,2,0,59.1,0,1,1,4.3,0.0,0,50.0,0,23,1,1
Rodney McLeod,7271,S,SL,16,0,0,26,49.8,0,0,15,2.4,0.0,0,0,0.0,0,715,17,0,0,53.9,0,0,6,2.7,0.0,0,0.0,0,260,7,0
Michael Thomas,7279,S,MIA,16,0,0,17,68.7,0,1,3,0.8,33.3,1,0,16.7,0,367,3,1,0,59.1,0,0,1,0.8,0.0,0,0.0,0,125,1,0
Vontaze Burfict,7280,LB,CIN,11,0,1,7,72.0,5,4,39,12.4,17.9,7,8,16.7,2,339,42,11,0,67.0,2,1,19,13.2,15.8,3,18.4,2,144,19,5
Tashaun Gipson Sr.,7288,S,CLV,13,0,0,8,59.1,0,1,9,2.6,0.0,0,0,5.6,0,465,12,1,0,63.8,0,0,5,3.9,0.0,0,0.0,0,181,7,0
Duke Ihenacho,7297,S,WAS,1,0,0,32,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Steven Johnson,7298,LB,TEN,1,0,0,31,56.8,0,1,2,12.5,50.0,1,1,25.0,0,16,2,1,0,56.8,0,1,2,25.0,50.0,1,25.0,0,8,2,1
Robert Golden,7303,S,PIT,15,1,0,25,58.7,1,1,12,4.5,0.0,0,1,8.3,0,287,13,2,0,46.4,1,0,7,6.1,0.0,0,7.1,0,131,8,1
Damon Harrison Sr.,7355,DI,NYJ,16,0,0,22,61.1,3,10,271,99.0,6.3,17,1,2.8,1,286,283,14,0,64.0,1,5,81,96.7,9.9,8,3.7,0,91,88,6
Valentino Blake,7362,CB,PIT,18,0,0,25,86.7,0,2,11,1.7,9.1,1,4,18.2,1,664,11,3,0,72.7,0,1,4,1.5,25.0,1,12.5,0,263,4,1
Ryan Davis Sr.,7365,ED,JAX,14,0,0,15,66.6,5,14,196,98.1,14.8,29,2,6.9,4,214,210,23,0,69.8,5,11,130,99.3,18.5,24,9.2,4,141,140,20
Johnson Bademosi,7374,CB,CLV,9,0,2,8,54.2,0,0,3,2.8,0.0,0,5,0.0,0,107,3,0,0,56.2,0,0,2,4.3,0.0,0,0.0,0,46,2,0
Leonard Johnson,7385,CB,NE,4,0,0,19,54.5,0,0,2,1.8,0.0,0,1,0.0,0,111,2,0,0,59.5,0,0,1,2.2,0.0,0,0.0,0,45,1,0
Kelcie McCray,7396,S,SEA,6,0,0,29,60.0,0,1,1,0.7,100.0,1,0,50.0,0,151,1,1,0,,0,1,0,0.0,,1,,0,69,0,1
Derrick Shelby,7400,ED,MIA,16,4,0,17,70.0,6,31,416,98.5,11.8,49,4,5.4,4,459,452,41,2,71.2,2,17,161,98.9,15.5,25,7.8,3,178,176,22
Jacquies Smith,7401,ED,TB,12,1,0,30,61.5,5,12,306,99.1,6.2,19,6,4.7,6,332,329,23,0,64.9,3,8,140,98.7,9.3,13,7.5,5,156,154,16
Tony Jerod-Eddie,7432,DI,SF,15,5,1,28,53.9,1,6,175,99.5,3.4,6,2,2.0,0,193,192,7,4,60.9,1,6,91,99.0,6.6,6,3.8,0,103,102,7
DeShawn Shead,7450,CB,SEA,18,0,0,29,57.7,1,1,11,2.2,9.1,1,2,18.2,1,489,11,3,0,62.8,1,0,7,2.9,0.0,0,21.4,1,241,7,2
Sean Richardson,7456,S,GB,3,0,0,12,60.0,0,0,1,2.9,0.0,0,1,0.0,0,35,1,0,0,,0,0,0,0.0,,0,,0,22,0,0
Tyrunn Walker,7459,DI,DET,4,0,0,11,64.2,0,8,82,97.7,9.8,8,1,4.9,0,86,84,8,0,66.2,0,4,26,96.4,15.4,4,7.7,0,28,27,4
Emmanuel Lamur,7561,LB,CIN,14,0,0,7,50.3,0,5,37,13.7,2.7,1,0,9.5,1,278,38,6,0,61.3,0,1,13,8.0,7.7,1,11.5,1,163,13,2
