player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Anthony Toribio,4759,DI,KC,11,0,0,16,55.6,0,1,52,100.0,1.9,1,0,1.0,0,54,54,1,0,,0,0,0,,,0,,0,0,0,0
Wallace Gilberry,4763,ED,CIN,15,0,0,7,74.9,3,10,202,99.0,8.4,17,0,6.7,7,210,208,20,0,,0,0,0,,,0,,0,0,0,0
Jameel McClain,4788,LB,BLT,13,0,0,3,70.6,4,5,57,15.0,12.3,7,3,7.9,0,400,60,9,0,,0,0,0,,,0,,0,0,0,0
Jesse Nading,4796,ED,HST,3,0,0,13,59.2,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
Jerrell Freeman,4888,LB,IND,17,1,1,14,60.6,2,2,79,13.5,5.1,4,2,5.1,2,652,88,6,0,,0,0,0,,,0,,0,0,0,0
Cameron Wake,4907,ED,MIA,16,0,0,17,90.7,23,46,531,93.6,14.9,79,0,9.7,17,596,558,86,0,,0,0,0,,,0,,0,0,0,0
Tyson Jackson,4926,DI,KC,15,3,0,16,48.1,1,3,275,98.6,2.5,7,2,1.8,3,289,285,7,0,,0,0,0,,,0,,0,0,0,0
Aaron Curry,4927,LB,OAK,1,0,0,23,59.5,0,0,1,16.7,0.0,0,1,0.0,0,6,1,0,0,,0,0,0,,,0,,0,0,0,0
B.J. Raji,4932,DI,GB,16,2,0,12,63.0,1,25,392,100.0,6.4,25,4,3.3,0,421,421,26,0,,0,0,0,,,0,,0,0,0,0
Aaron Maybin,4934,ED,NYJ,8,0,0,22,56.2,2,7,95,99.0,8.4,8,1,4.7,0,103,102,9,0,,0,0,0,,,0,,0,0,0,0
Brian Orakpo,4936,ED,WAS,2,2,0,32,88.7,0,4,44,73.1,11.4,5,1,6.8,1,67,49,5,0,,0,0,0,,,0,,0,0,0,0
Malcolm Jenkins,4937,S,NO,13,0,0,20,52.4,2,2,18,4.1,5.6,1,5,11.1,0,513,21,4,0,,0,0,0,,,0,,0,0,0,0
Brian Cushing,4938,LB,HST,5,0,0,13,60.1,2,4,38,25.6,13.2,5,2,7.9,0,160,41,6,0,,0,0,0,,,0,,0,0,0,0
Larry English,4939,ED,SD,12,0,0,27,58.6,1,5,86,82.5,8.1,7,0,4.7,1,114,94,7,0,,0,0,0,,,0,,0,0,0,0
Robert Ayers,4941,ED,DEN,16,0,0,10,64.6,9,14,222,95.2,10.8,24,3,6.1,2,251,239,25,0,,0,0,0,,,0,,0,0,0,0
Peria Jerry,4947,DI,ATL,16,0,1,2,51.3,5,8,279,94.1,4.7,13,2,2.3,0,307,289,13,0,,0,0,0,,,0,,0,0,0,0
Vontae Davis,4948,CB,IND,11,0,2,14,76.3,0,0,2,0.5,50.0,1,8,50.0,1,371,2,1,0,,0,0,0,,,0,,0,0,0,0
Clay Matthews,4949,ED,GB,14,4,1,12,85.2,14,25,411,84.6,13.6,56,4,8.9,17,518,438,56,0,,0,0,0,,,0,,0,0,0,0
Ziggy Hood,4955,DI,PIT,16,3,0,25,46.8,3,8,469,99.0,2.6,12,0,1.8,3,500,495,14,0,,0,0,0,,,0,,0,0,0,0
Louis Delmas,4956,S,DET,8,0,0,11,56.7,1,4,16,6.6,6.3,1,1,15.6,0,286,19,5,0,,0,0,0,,,0,,0,0,0,0
Patrick Chung,4957,S,NE,13,0,1,19,51.4,0,0,3,0.9,0.0,0,4,0.0,0,348,3,0,0,,0,0,0,,,0,,0,0,0,0
James Laurinaitis,4958,LB,SL,16,1,0,26,60.4,6,5,91,15.0,3.3,3,0,7.1,1,658,99,12,0,,0,0,0,,,0,,0,0,0,0
Rey Maualuga,4961,LB,CIN,17,0,1,7,65.7,3,6,70,11.4,5.7,4,5,6.4,0,660,75,9,0,,0,0,0,,,0,,0,0,0,0
Ron Brace,4963,DI,NE,10,0,0,19,58.9,0,3,45,100.0,6.7,3,0,3.3,0,47,47,3,0,,0,0,0,,,0,,0,0,0,0
Darius Butler,4964,CB,IND,12,0,0,14,47.3,0,0,5,1.7,0.0,0,0,0.0,0,292,5,0,0,,0,0,0,,,0,,0,0,0,0
Jairus Byrd,4965,S,BUF,16,0,0,4,53.8,0,1,9,1.6,0.0,0,1,5.6,0,610,10,1,0,,0,0,0,,,0,,0,0,0,0
Connor Barwin,4969,ED,HST,18,6,1,13,56.5,14,26,599,86.4,6.3,38,2,4.0,4,741,640,44,0,,0,0,0,,,0,,0,0,0,0
Mike Mitchell,4970,S,OAK,15,0,1,23,79.5,6,2,27,15.5,3.7,1,1,18.5,1,187,29,9,0,,0,0,0,,,0,,0,0,0,0
William Moore,4978,S,ATL,14,0,0,2,76.4,3,5,31,6.1,6.5,2,1,16.1,1,526,32,9,0,,0,0,0,,,0,,0,0,0,0
Fili Moala,4979,DI,IND,8,1,0,14,62.3,3,9,179,100.0,6.7,12,0,3.4,0,196,196,12,0,,0,0,0,,,0,,0,0,0,0
Paul Kruger,4980,ED,BLT,19,2,0,3,82.0,17,42,501,80.2,14.0,70,3,8.9,15,656,526,74,0,,0,0,0,,,0,,0,0,0,0
Sherrod Martin,4982,S,CAR,9,0,0,5,73.4,0,1,2,1.0,0.0,0,0,25.0,0,204,2,1,0,,0,0,0,,,0,,0,0,0,0
Sean Smith,4984,CB,MIA,16,0,0,17,52.4,0,0,3,0.5,0.0,0,7,0.0,0,664,3,0,0,,0,0,0,,,0,,0,0,0,0
Sen'Derrick Marks,4985,DI,TEN,14,5,0,31,65.0,6,12,348,99.2,4.9,17,6,3.2,2,363,360,20,0,,0,0,0,,,0,,0,0,0,0
Bradley Fletcher,4989,CB,SL,15,0,0,26,79.6,0,0,1,0.4,100.0,1,4,100.0,1,277,1,1,0,,0,0,0,,,0,,0,0,0,0
Jason Williams,4992,LB,CAR,3,0,0,5,53.2,0,0,9,100.0,0.0,0,0,0.0,0,10,10,0,0,,0,0,0,,,0,,0,0,0,0
Michael Johnson,4993,ED,CIN,17,1,1,7,64.9,8,34,537,95.7,8.9,48,3,6.3,13,588,563,55,0,,0,0,0,,,0,,0,0,0,0
Matt Shaughnessy,4994,ED,OAK,16,0,0,23,50.1,5,5,355,98.7,3.9,14,3,2.8,5,372,367,15,0,,0,0,0,,,0,,0,0,0,0
Terrance Knighton,4995,DI,JAX,16,1,0,15,69.3,7,10,309,97.6,5.8,18,1,3.4,2,335,327,19,0,,0,0,0,,,0,,0,0,0,0
DeAndre Levy,4999,LB,DET,14,0,0,11,60.9,1,5,44,12.4,9.1,4,1,6.8,0,379,47,6,0,,0,0,0,,,0,,0,0,0,0
Roy Miller,5004,DI,TB,15,1,0,30,59.0,0,5,249,97.0,2.0,5,1,1.0,0,271,263,5,0,,0,0,0,,,0,,0,0,0,0
Lardarius Webb,5011,CB,BLT,6,0,0,3,56.2,1,0,14,7.2,7.1,1,2,3.6,0,209,15,1,0,,0,0,0,,,0,,0,0,0,0
Chris Owens,5013,CB,ATL,11,0,0,2,44.5,0,0,5,3.8,0.0,0,0,0.0,0,130,5,0,0,,0,0,0,,,0,,0,0,0,0
Corvey Irvin,5016,DI,TB,11,0,0,30,67.8,1,3,47,100.0,8.5,4,0,4.3,0,54,54,4,0,,0,0,0,,,0,,0,0,0,0
Ryan Mouton,5017,CB,TEN,12,0,0,31,50.5,0,0,3,1.2,0.0,0,2,0.0,0,256,3,0,0,,0,0,0,,,0,,0,0,0,0
Rashad Johnson,5018,S,ARZ,9,0,0,1,44.6,0,1,6,5.7,0.0,0,1,8.3,0,106,6,1,0,,0,0,0,,,0,,0,0,0,0
Keenan Lewis,5019,CB,PIT,16,1,1,25,78.5,0,2,5,0.9,20.0,1,8,20.0,0,565,5,2,0,,0,0,0,,,0,,0,0,0,0
Kaluka Maiava,5027,LB,CLV,16,0,0,8,77.6,1,3,25,14.4,16.0,4,0,20.0,3,194,28,7,0,,0,0,0,,,0,,0,0,0,0
Henry Melton,5028,DI,CHI,14,0,0,6,80.5,5,24,388,99.8,8.8,34,1,5.8,8,403,402,37,0,,0,0,0,,,0,,0,0,0,0
Victor Butler,5033,ED,DAL,16,3,0,9,78.7,3,9,127,78.4,10.2,13,0,7.1,3,167,131,15,0,,0,0,0,,,0,,0,0,0,0
Glover Quin,5035,S,HST,18,2,0,13,41.2,0,4,67,9.5,3.0,2,1,4.5,1,750,71,5,0,,0,0,0,,,0,,0,0,0,0
Vaughn Martin,5036,DI,SD,12,0,0,27,50.4,4,4,267,99.3,3.0,8,4,1.9,1,283,281,9,0,,0,0,0,,,0,,0,0,0,0
David Bruton,5037,S,DEN,8,0,0,10,48.6,1,1,9,40.0,0.0,0,1,11.1,0,30,12,2,0,,0,0,0,,,0,,0,0,0,0
Sammie Lee Hill,5038,DI,DET,15,3,0,11,74.3,2,17,219,100.0,8.7,19,1,4.3,0,232,232,19,0,,0,0,0,,,0,,0,0,0,0
Kyle Moore,5040,ED,BUF,12,0,0,4,66.7,5,23,284,97.1,10.2,29,4,6.3,4,314,305,32,0,,0,0,0,,,0,,0,0,0,0
D.J. Moore,5042,CB,CHI,12,1,0,6,51.9,0,3,19,6.8,0.0,0,0,7.9,0,296,20,3,0,,0,0,0,,,0,,0,0,0,0
Lawrence Sidbury,5049,ED,ATL,4,0,0,2,59.3,0,1,15,78.9,6.7,1,0,3.3,0,19,15,1,0,,0,0,0,,,0,,0,0,0,0
Greg Toler,5055,CB,ARZ,10,0,0,1,50.2,0,0,2,1.0,0.0,0,3,0.0,0,200,2,0,0,,0,0,0,,,0,,0,0,0,0
Jason Phillips,5061,LB,CAR,8,0,0,5,51.3,0,0,9,18.0,0.0,0,0,0.0,0,50,9,0,0,,0,0,0,,,0,,0,0,0,0
Brandon Hughes,5072,CB,PHI,6,0,0,24,53.4,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,,0,0,0,,,0,,0,0,0,0
Jasper Brinkley,5074,LB,MIN,17,0,0,18,55.5,2,2,49,10.0,8.2,4,3,4.1,0,509,51,4,0,,0,0,0,,,0,,0,0,0,0
Chris Clemons,5089,S,MIA,16,0,0,17,30.0,0,2,28,4.3,0.0,0,2,3.6,0,695,30,2,0,,0,0,0,,,0,,0,0,0,0
Don Carey,5101,S,DET,8,0,1,11,59.8,1,0,6,2.7,0.0,0,2,8.3,0,221,6,1,0,,0,0,0,,,0,,0,0,0,0
Jarius Wynn,5106,ED,TEN,6,1,0,31,65.0,1,4,48,100.0,8.3,4,2,9.4,2,50,50,7,0,,0,0,0,,,0,,0,0,0,0
Brice McCain,5112,CB,HST,12,0,1,13,71.8,1,1,12,3.4,0.0,0,3,16.7,1,357,12,3,0,,0,0,0,,,0,,0,0,0,0
Al Afalava,5114,S,TEN,10,0,0,31,44.1,0,1,6,4.4,0.0,0,0,8.3,0,137,6,1,0,,0,0,0,,,0,,0,0,0,0
Jason McCourty,5127,CB,TEN,16,0,1,31,69.3,0,0,0,0.2,,0,2,,0,651,1,0,0,,0,0,0,,,0,,0,0,0,0
Vance Walker,5134,DI,ATL,18,1,0,2,60.8,1,15,315,98.5,6.3,20,0,3.8,4,331,326,20,0,,0,0,0,,,0,,0,0,0,0
Captain Munnerlyn,5140,CB,CAR,16,0,1,5,61.8,1,2,18,3.1,5.6,1,5,8.3,0,586,18,3,0,,0,0,0,,,0,,0,0,0,0
E.J. Biggers,5141,CB,TB,13,0,0,30,77.9,0,0,8,1.5,0.0,0,1,12.5,1,534,8,1,0,,0,0,0,,,0,,0,0,0,0
Brad Jones,5142,LB,GB,13,0,0,12,58.7,1,6,94,19.9,6.4,6,2,5.9,2,492,98,9,0,,0,0,0,,,0,,0,0,0,0
Ellis Lankster,5144,CB,NYJ,14,0,2,22,89.5,1,2,16,6.3,12.5,2,4,15.6,1,254,16,4,0,,0,0,0,,,0,,0,0,0,0
Troy Nolan,5147,S,CHI,5,0,0,6,63.0,0,0,6,8.3,0.0,0,0,0.0,0,84,7,0,0,,0,0,0,,,0,,0,0,0,0
Moise Fokou,5154,LB,IND,17,0,0,14,61.1,4,3,55,19.1,3.6,2,2,8.2,1,314,60,8,0,,0,0,0,,,0,,0,0,0,0
Jamarca Sanford,5155,S,MIN,17,0,0,18,83.5,2,4,11,2.0,9.1,1,1,27.3,0,539,11,6,0,,0,0,0,,,0,,0,0,0,0
Ricky Jean Francois,5168,DI,SF,18,0,0,28,51.9,0,2,154,98.8,2.6,4,1,1.9,2,166,164,4,0,,0,0,0,,,0,,0,0,0,0
Clinton McDonald,5173,DI,SEA,16,0,2,29,62.3,4,8,190,98.5,6.3,12,3,3.2,0,204,201,12,0,,0,0,0,,,0,,0,0,0,0
Chris Baker,5188,DI,WAS,15,1,0,32,65.4,1,5,109,99.1,5.5,6,0,2.8,0,113,112,6,0,,0,0,0,,,0,,0,0,0,0
Desmond Bryant,5204,DI,OAK,16,0,0,23,77.3,11,20,352,99.5,9.9,35,4,5.5,4,367,365,35,0,,0,0,0,,,0,,0,0,0,0
Antonio Dixon,5211,DI,PHI,3,0,0,24,55.0,0,0,11,100.0,0.0,0,0,0.0,0,13,13,0,0,,0,0,0,,,0,,0,0,0,0
Mike Rivera,5225,LB,NE,4,0,0,19,56.5,0,0,2,14.3,0.0,0,0,0.0,0,14,2,0,0,,0,0,0,,,0,,0,0,0,0
Steve McLendon,5232,DI,PIT,15,0,0,25,78.7,2,2,67,94.8,10.4,7,0,7.5,3,77,73,7,0,,0,0,0,,,0,,0,0,0,0
Colt Anderson,5242,S,PHI,6,0,0,24,45.7,0,0,4,3.3,0.0,0,1,0.0,0,151,5,0,0,,0,0,0,,,0,,0,0,0,0
Russell Allen,5263,LB,JAX,16,0,0,15,69.5,5,5,71,15.7,8.5,6,2,8.5,1,491,77,11,0,,0,0,0,,,0,,0,0,0,0
Michael Bennett,5273,ED,TB,16,2,2,30,78.1,14,48,574,94.0,11.3,65,8,7.0,9,638,600,71,0,,0,0,0,,,0,,0,0,0,0
Ashlee Palmer,5281,LB,DET,9,0,0,11,55.6,0,0,4,9.1,0.0,0,0,0.0,0,44,4,0,0,,0,0,0,,,0,,0,0,0,0
Jamaal Westerman,5305,ED,IND,3,0,0,14,65.2,0,0,8,100.0,12.5,1,0,12.5,1,8,8,1,0,,0,0,0,,,0,,0,0,0,0
Jacob Lacey,5311,CB,DET,11,0,0,11,54.9,0,3,14,3.8,0.0,0,3,10.7,0,368,14,3,0,,0,0,0,,,0,,0,0,0,0
Ryan Baker,5316,DI,MIA,1,0,0,17,58.5,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Dan Skuta,5349,LB,CIN,13,0,0,7,52.0,0,1,32,54.2,3.1,1,1,1.6,0,59,32,1,0,,0,0,0,,,0,,0,0,0,0
Reggie Walker,5351,ED,ARZ,10,0,0,1,57.9,6,1,79,74.5,7.6,6,2,4.4,0,110,82,7,0,,0,0,0,,,0,,0,0,0,0
C.J. Spillman,5370,S,SF,9,0,0,28,57.6,0,0,2,10.5,0.0,0,0,0.0,0,19,2,0,0,,0,0,0,,,0,,0,0,0,0
Phillip Hunt,5371,ED,PHI,11,0,0,24,70.2,0,4,53,98.4,7.5,4,2,5.7,1,63,62,5,0,,0,0,0,,,0,,0,0,0,0
Pannel Egboh,5375,ED,TEN,6,0,0,31,52.4,0,0,17,100.0,0.0,0,0,0.0,0,17,17,0,0,,0,0,0,,,0,,0,0,0,0
Ronald Talley,5396,ED,ARZ,3,1,0,1,60.6,0,1,34,100.0,5.9,2,1,4.4,1,34,34,2,0,,0,0,0,,,0,,0,0,0,0
Tim Jamison,5400,DI,HST,6,1,0,13,64.8,0,2,48,100.0,6.3,3,0,4.2,1,49,49,3,0,,0,0,0,,,0,,0,0,0,0
Jonathan Casillas,5422,LB,NO,13,1,0,20,56.2,0,1,27,17.8,3.7,1,0,1.9,0,157,28,1,0,,0,0,0,,,0,,0,0,0,0
Dannell Ellerbe,5442,LB,BLT,17,0,0,3,76.2,7,13,120,21.7,14.2,17,4,12.5,5,603,131,25,0,,0,0,0,,,0,,0,0,0,0
Jovan Belcher,5449,LB,KC,11,0,0,16,45.6,0,2,14,11.3,0.0,0,1,7.1,0,133,15,2,0,,0,0,0,,,0,,0,0,0,0
Josh Mauga,5491,LB,NYJ,4,0,0,22,51.5,0,0,10,32.3,0.0,0,0,0.0,0,31,10,0,0,,0,0,0,,,0,,0,0,0,0
Ndamukong Suh,5527,DI,DET,16,1,0,11,86.8,20,29,512,100.0,11.1,57,3,6.5,9,533,533,58,0,,0,0,0,,,0,,0,0,0,0
Gerald McCoy,5528,DI,TB,16,1,1,30,79.2,12,36,611,99.7,8.5,52,2,4.7,5,637,635,53,0,,0,0,0,,,0,,0,0,0,0
Eric Berry,5530,S,KC,16,0,0,16,54.2,1,3,38,8.0,5.3,2,2,5.3,0,522,42,4,0,,0,0,0,,,0,,0,0,0,0
Joe Haden,5532,CB,CLV,11,0,1,8,47.9,0,0,2,0.4,0.0,0,1,0.0,0,458,2,0,0,,0,0,0,,,0,,0,0,0,0
Rolando McClain,5533,LB,OAK,11,0,0,23,58.6,1,3,50,21.0,2.0,1,0,6.0,1,252,53,5,0,,0,0,0,,,0,,0,0,0,0
Tyson Alualu,5535,DI,JAX,16,0,0,15,55.5,1,12,414,99.3,3.9,16,0,2.5,4,439,436,17,0,,0,0,0,,,0,,0,0,0,0
Brandon Graham,5538,ED,PHI,16,1,0,24,92.8,7,31,205,99.5,18.5,38,2,12.7,7,221,220,45,0,,0,0,0,,,0,,0,0,0,0
Earl Thomas III,5539,S,SEA,18,1,0,29,91.6,2,3,20,3.0,15.0,3,1,12.5,0,691,21,5,0,,0,0,0,,,0,,0,0,0,0
Jason Pierre-Paul,5540,ED,NYG,16,5,0,21,71.7,4,45,506,99.1,10.1,51,5,6.2,7,528,523,56,0,,0,0,0,,,0,,0,0,0,0
Derrick Morgan,5541,ED,TEN,16,4,2,31,79.8,21,42,511,98.5,13.1,67,4,7.9,9,538,530,72,0,,0,0,0,,,0,,0,0,0,0
Sean Weatherspoon,5544,LB,ATL,15,0,0,2,79.4,5,14,87,16.2,12.6,11,0,14.4,3,569,92,22,0,,0,0,0,,,0,,0,0,0,0
Dan Williams,5551,DI,ARZ,15,1,1,1,62.0,2,4,149,99.4,4.0,6,2,2.0,0,156,155,6,0,,0,0,0,,,0,,0,0,0,0
Devin McCourty,5552,S,NE,18,0,0,19,58.5,0,0,0,0.1,,0,3,,0,776,1,0,0,,0,0,0,,,0,,0,0,0,0
Jared Odrick,5553,ED,MIA,16,2,1,17,56.6,10,21,530,96.4,7.0,37,4,4.1,6,587,566,37,0,,0,0,0,,,0,,0,0,0,0
Kyle Wilson,5554,CB,NYJ,16,0,0,22,50.0,0,0,3,0.6,0.0,0,5,0.0,0,545,3,0,0,,0,0,0,,,0,,0,0,0,0
Jerry Hughes,5556,ED,IND,17,1,1,14,72.0,6,18,229,74.6,11.8,27,6,7.0,4,334,249,28,0,,0,0,0,,,0,,0,0,0,0
Patrick Robinson,5557,CB,NO,16,0,3,20,68.7,0,2,7,1.2,14.3,1,8,28.6,1,662,8,3,0,,0,0,0,,,0,,0,0,0,0
Chris Cook,5559,CB,MIN,11,0,0,18,74.3,0,0,2,0.4,0.0,0,1,50.0,1,452,2,1,0,,0,0,0,,,0,,0,0,0,0
Nate Allen,5562,S,PHI,14,0,0,24,50.6,0,0,6,1.3,16.7,1,0,16.7,1,474,6,1,0,,0,0,0,,,0,,0,0,0,0
T.J. Ward,5563,S,CLV,14,0,0,8,66.0,2,2,24,5.3,12.5,3,3,12.5,1,606,32,5,0,,0,0,0,,,0,,0,0,0,0
Koa Misi,5565,LB,MIA,14,1,0,17,67.9,2,6,137,46.8,7.3,10,1,7.3,6,310,145,14,0,,0,0,0,,,0,,0,0,0,0
Sergio Kindle,5568,LB,BLT,1,0,0,3,54.6,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,,0,0,0,,,0,,0,0,0,0
Lamarr Houston,5569,ED,OAK,16,2,0,23,67.6,14,35,450,95.4,9.8,44,4,6.6,5,496,473,54,0,,0,0,0,,,0,,0,0,0,0
Linval Joseph,5571,DI,NYG,16,0,1,21,67.8,6,16,323,100.0,8.0,26,2,4.6,4,333,333,26,0,,0,0,0,,,0,,0,0,0,0
Daryl Washington,5572,LB,ARZ,16,0,0,1,85.9,4,10,144,27.1,11.1,16,4,11.1,9,568,154,23,0,,0,0,0,,,0,,0,0,0,0
Taylor Mays,5574,S,CIN,11,0,0,7,60.7,0,1,6,4.1,16.7,1,1,8.3,0,148,6,1,0,,0,0,0,,,0,,0,0,0,0
Javier Arenas,5575,CB,KC,16,0,0,16,46.3,0,2,17,4.1,5.9,1,1,5.9,0,417,17,2,0,,0,0,0,,,0,,0,0,0,0
Jason Worilds,5577,ED,PIT,14,0,0,25,58.7,4,8,166,67.6,7.2,12,0,6.0,4,259,175,16,0,,0,0,0,,,0,,0,0,0,0
Jermaine Cunningham,5578,ED,NE,14,0,0,19,62.0,5,18,311,98.5,8.4,26,2,5.0,4,340,335,27,0,,0,0,0,,,0,,0,0,0,0
Carlos Dunlap,5579,ED,CIN,15,4,1,7,76.9,14,34,408,95.5,11.3,46,4,7.1,5,443,423,53,0,,0,0,0,,,0,,0,0,0,0
Sean Lee,5580,LB,DAL,6,0,0,9,56.1,3,1,34,21.2,5.9,2,0,5.9,0,170,36,4,0,,0,0,0,,,0,,0,0,0,0
Mike Neal,5581,DI,GB,13,0,0,12,62.5,4,17,234,99.6,10.3,24,3,6.6,5,249,248,26,0,,0,0,0,,,0,,0,0,0,0
Terrence Cody,5582,DI,BLT,19,1,0,3,54.7,1,5,191,100.0,2.6,5,2,1.6,0,201,201,6,0,,0,0,0,,,0,,0,0,0,0
Brandon Spikes,5587,LB,NE,17,0,3,19,90.0,7,6,53,11.9,17.0,9,10,14.2,1,471,56,14,0,,0,0,0,,,0,,0,0,0,0
Pat Angerer,5588,LB,IND,12,0,0,14,58.0,2,0,18,11.1,0.0,0,0,5.6,0,171,19,2,0,,0,0,0,,,0,,0,0,0,0
Amari Spievey,5591,S,DET,5,0,0,11,60.0,0,0,1,0.7,0.0,0,0,0.0,0,134,1,0,0,,0,0,0,,,0,,0,0,0,0
Morgan Burnett,5596,S,GB,18,0,0,12,83.4,2,1,21,3.2,4.8,1,2,16.7,2,758,24,5,0,,0,0,0,,,0,,0,0,0,0
Alex Carrington,5597,DI,BUF,16,3,0,4,77.1,1,15,181,99.5,9.9,18,0,5.5,2,191,190,18,0,,0,0,0,,,0,,0,0,0,0
D'Anthony Smith,5599,DI,JAX,8,0,0,15,53.2,1,0,53,100.0,1.9,1,0,0.9,0,54,54,1,0,,0,0,0,,,0,,0,0,0,0
Major Wright,5600,S,CHI,16,1,0,6,52.8,0,2,19,3.1,10.5,2,3,5.3,0,667,21,2,0,,0,0,0,,,0,,0,0,0,0
Donald Butler,5603,LB,SD,12,0,0,27,59.6,3,3,97,22.7,7.2,7,2,7.2,4,453,103,10,0,,0,0,0,,,0,,0,0,0,0
Earl Mitchell,5605,DI,HST,18,2,0,13,58.6,0,8,206,99.1,3.9,8,0,1.9,0,218,216,8,0,,0,0,0,,,0,,0,0,0,0
Corey Peters,5607,DI,ATL,12,1,0,2,58.6,0,14,273,99.0,5.5,15,0,2.9,1,292,289,15,0,,0,0,0,,,0,,0,0,0,0
Daniel Te'o-Nesheim,5610,ED,TB,15,0,1,30,62.5,4,18,410,95.2,5.6,23,1,3.7,4,454,432,26,0,,0,0,0,,,0,,0,0,0,0
NaVorro Bowman,5615,LB,SF,19,0,1,28,67.5,5,6,73,10.4,13.7,10,3,10.3,2,749,78,13,0,,0,0,0,,,0,,0,0,0,0
Everson Griffen,5624,ED,MIN,17,1,1,18,71.8,12,24,428,92.8,9.3,40,5,6.3,9,488,453,45,0,,0,0,0,,,0,,0,0,0,0
Darryl Sharpton,5626,LB,HST,7,0,1,13,70.3,4,3,34,24.2,20.6,7,1,10.3,0,157,38,7,0,,0,0,0,,,0,,0,0,0,0
Perry Riley,5627,LB,WAS,17,1,0,32,68.5,4,12,136,19.3,8.8,12,2,9.6,5,752,145,21,0,,0,0,0,,,0,,0,0,0,0
Corey Wootton,5633,ED,CHI,16,2,1,6,72.1,5,18,337,98.9,8.0,27,3,5.8,8,351,347,31,0,,0,0,0,,,0,,0,0,0,0
Walter Thurmond,5635,CB,SEA,2,0,0,29,45.7,0,0,5,9.4,0.0,0,0,0.0,0,53,5,0,0,,0,0,0,,,0,,0,0,0,0
Joe McKnight,5636,HB,NYJ,1,0,0,22,52.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Geno Atkins,5643,DI,CIN,17,2,1,7,92.8,13,53,533,99.6,14.6,78,2,9.2,16,556,554,82,0,,0,0,0,,,0,,0,0,0,0
Al Woods,5646,DI,PIT,8,0,0,25,55.6,0,1,18,100.0,5.6,1,0,2.8,0,21,21,1,0,,0,0,0,,,0,,0,0,0,0
O'Brien Schofield,5653,ED,ARZ,9,0,0,1,57.6,7,8,197,72.7,7.1,14,0,5.8,4,286,208,19,0,,0,0,0,,,0,,0,0,0,0
Kam Chancellor,5656,S,SEA,18,0,0,29,47.1,0,2,16,2.3,12.5,2,4,6.3,0,707,16,2,0,,0,0,0,,,0,,0,0,0,0
Ricky Sapp,5657,ED,NYJ,4,0,0,22,56.1,0,2,30,88.2,6.7,2,0,3.3,0,34,30,2,0,,0,0,0,,,0,,0,0,0,0
Dominique Franks,5658,CB,ATL,6,0,0,2,76.9,1,1,6,3.9,0.0,0,2,16.7,0,153,6,2,0,,0,0,0,,,0,,0,0,0,0
Kendrick Lewis,5659,S,KC,9,0,0,16,53.5,0,0,2,0.7,0.0,0,0,0.0,0,282,2,0,0,,0,0,0,,,0,,0,0,0,0
Perrish Cox,5660,CB,SF,18,0,0,28,39.3,1,0,22,14.5,0.0,0,1,2.3,0,159,23,1,0,,0,0,0,,,0,,0,0,0,0
Cameron Sheffield,5665,ED,KC,1,0,0,16,66.2,0,1,1,100.0,100.0,1,0,50.0,0,1,1,1,0,,0,0,0,,,0,,0,0,0,0
Nolan Carroll,5668,CB,MIA,14,0,0,17,93.0,0,1,5,1.1,40.0,2,6,30.0,1,445,5,2,0,,0,0,0,,,0,,0,0,0,0
Cam Thomas,5669,DI,SD,16,0,0,27,67.2,5,18,194,99.5,10.3,20,0,5.9,0,209,208,23,0,,0,0,0,,,0,,0,0,0,0
Hall Davis,5672,ED,CLV,2,0,0,8,59.5,1,0,10,91.7,10.0,1,0,5.0,0,12,11,1,0,,0,0,0,,,0,,0,0,0,0
Austen Lane,5676,ED,JAX,11,0,0,15,71.1,6,10,154,97.6,9.7,15,0,6.5,2,166,162,18,0,,0,0,0,,,0,,0,0,0,0
Arthur Jones,5680,DI,BLT,20,0,1,3,64.1,10,18,322,100.0,9.6,31,1,6.2,6,338,338,34,0,,0,0,0,,,0,,0,0,0,0
Reshad Jones,5686,S,MIA,16,0,0,17,64.2,4,8,68,10.1,8.8,6,1,10.3,1,705,71,13,0,,0,0,0,,,0,,0,0,0,0
