rank,player-name,year signed,age,year 2,value,average/year
99,Johnathan Grimes,2016-2016 (FA: 2017),26,1,"$900,000","$900,000"
100,Justin Forsett,2016-2016 (FA: 2017),30,1,"$885,000","$885,000"
100,C.J. Spiller,2016-2016 (FA: 2017),28,1,"$885,000","$885,000"
102,Chase Reynolds,2016-2016 (FA: 2017),28,1,"$862,500","$862,500"
103,Shaun Draughn,2016-2016 (FA: 2017),28,1,"$860,000","$860,000"
18,Kenyan Drake,2016-2019 (FA: 2020),22,4,"$3,381,260","$845,315"
104,Tim Hightower,2016-2016 (FA: 2017),29,1,"$840,000","$840,000"
104,Stevan Ridley,2016-2016 (FA: 2017),27,1,"$840,000","$840,000"
104,Jacquizz Rodgers,2016-2016 (FA: 2017),26,1,"$840,000","$840,000"
104,Matt Asiata,2016-2016 (FA: 2017),28,1,"$840,000","$840,000"
104,Bobby Rainey,2016-2016 (FA: 2017),28,1,"$840,000","$840,000"
19,C.J. Prosise,2016-2019 (FA: 2020),21,4,"$3,112,464","$778,116"
109,Dexter McCluster,2016-2016 (FA: 2017),27,1,"$760,000","$760,000"
109,Joique Bell,2016-2016 (FA: 2017),29,1,"$760,000","$760,000"
109,Stevan Ridley,2016-2016 (FA: 2017),26,1,"$760,000","$760,000"
109,Ronnie Hillman,2016-2016 (FA: 2017),25,1,"$760,000","$760,000"
109,Bernard Pierce,2016-2016 (FA: 2017),26,1,"$760,000","$760,000"
109,Robert Turbin,2016-2016 (FA: 2017),26,1,"$760,000","$760,000"
109,Dan Herron,2016-2016 (FA: 2017),27,1,"$760,000","$760,000"
109,Travaris Cadet,2016-2016 (FA: 2017),26,1,"$760,000","$760,000"
109,Joique Bell,2016-2016 (FA: 2017),29,1,"$760,000","$760,000"
109,Antone Smith,2016-2016 (FA: 2017),30,1,"$760,000","$760,000"
109,Daniel Thomas,2016-2016 (FA: 2017),28,1,"$760,000","$760,000"
109,Jacquizz Rodgers,2016-2016 (FA: 2017),25,1,"$760,000","$760,000"
109,Jordan Todman,2016-2016 (FA: 2017),26,1,"$760,000","$760,000"
67,Khiry Robinson,2016-2017 (FA: 2018),26,2,"$1,450,000","$725,000"
122,Christine Michael,2016-2016 (FA: 2017),25,1,"$725,000","$725,000"
20,Tyler Ervin,2016-2019 (FA: 2020),22,4,"$2,887,569","$721,892"
21,Kenneth Dixon,2016-2019 (FA: 2020),22,4,"$2,723,393","$680,848"
21,Devontae Booker,2016-2019 (FA: 2020),23,4,"$2,723,393","$680,848"
123,Knile Davis,2016-2016 (FA: 2017),24,1,"$675,000","$675,000"
123,Chris Thompson,2016-2016 (FA: 2017),25,1,"$675,000","$675,000"
123,Mike James,2016-2016 (FA: 2017),24,1,"$675,000","$675,000"
123,Trent Richardson,2016-2016 (FA: 2017),25,1,"$675,000","$675,000"
123,Cyrus Gray,2016-2016 (FA: 2017),26,1,"$675,000","$675,000"
23,DeAndre Washington,2016-2019 (FA: 2020),23,4,"$2,609,195","$652,299"
24,Paul Perkins,2016-2019 (FA: 2020),21,4,"$2,592,548","$648,137"
25,Jordan Howard,2016-2019 (FA: 2020),21,4,"$2,588,022","$647,006"
26,Wendell Smallwood,2016-2019 (FA: 2020),22,4,"$2,584,578","$646,145"
27,Jonathan Williams,2016-2019 (FA: 2020),22,4,"$2,580,915","$645,229"
68,Daryl Richardson,2016-2017 (FA: 2018),25,2,"$1,290,000","$645,000"
68,Juwan Thompson,2016-2017 (FA: 2018),23,2,"$1,290,000","$645,000"
28,Alex Collins,2016-2019 (FA: 2020),21,4,"$2,524,385","$631,096"
29,Kelvin Taylor,2016-2019 (FA: 2020),22,4,"$2,440,356","$610,089"
29,Darius Jackson,2016-2019 (FA: 2020),22,4,"$2,440,356","$610,089"
71,Terrence Magee,2016-2017 (FA: 2018),22,2,"$1,215,000","$607,500"
128,Dri Archer,2016-2016 (FA: 2017),24,1,"$607,000","$607,000"
31,Dwayne Washington,2016-2019 (FA: 2020),22,4,"$2,415,764","$603,941"
32,Daniel Lasco,2016-2019 (FA: 2020),23,4,"$2,415,479","$603,870"
33,Keith Marshall,2016-2019 (FA: 2020),21,4,"$2,405,550","$601,388"
34,Zac Brooks,2016-2019 (FA: 2020),23,4,"$2,402,499","$600,625"
129,Robert Hughes,2016-2016 (FA: 2017),26,1,"$600,000","$600,000"
129,Mike Gillislee,2016-2016 (FA: 2017),25,1,"$600,000","$600,000"
129,George Winn,2016-2016 (FA: 2017),25,1,"$600,000","$600,000"
129,George Winn,2016-2017 (FA: 2018),25,1,"$600,000","$600,000"
129,Bishop Sankey,2016-2016 (FA: 2016),23,1,"$600,000","$600,000"
129,Terrance West,2016-2016 (FA: 2017),25,1,"$600,000","$600,000"
129,Andre Williams,2016-2016 (FA: 2017),23,1,"$600,000","$600,000"
129,Antonio Andrews,2016-2016 (FA: 2017),23,1,"$600,000","$600,000"
129,Orleans Darkwa,2016-2016 (FA: 2017),24,1,"$600,000","$600,000"
73,D.J. Foster,2016-2018 (FA: 2019),23,2,"$1,170,000","$585,000"
73,Byron Marshall,2016-2018 (FA: 2019),23,2,"$1,170,000","$585,000"
75,Storm Johnson,2016-2017 (FA: 2018),23,2,"$1,140,000","$570,000"
75,George Atkinson,2016-2017 (FA: 2018),23,2,"$1,140,000","$570,000"
75,Raheem Mostert,2016-2017 (FA: 2018),23,2,"$1,140,000","$570,000"
75,Terron Ward,2016-2017 (FA: 2018),23,2,"$1,140,000","$570,000"
37,Josh Ferguson,2016-2018 (FA: 2019),22,3,"$1,630,000","$543,333"
38,Byron Marshall,2016-2018 (FA: 2019),22,3,"$1,627,500","$542,500"
39,Don Jackson,2016-2018 (FA: 2019),21,3,"$1,625,000","$541,667"
39,Kenneth Farrow,2016-2018 (FA: 2019),23,3,"$1,625,000","$541,667"
41,Rob Kelley,2016-2018 (FA: 2019),23,3,"$1,623,000","$541,000"
42,Dyshawn Mobley,2016-2018 (FA: 2019),0,3,"$1,621,500","$540,500"
43,Cedric O'Neal,2016-2018 (FA: 2019),22,3,"$1,621,000","$540,333"
44,Marshaun Coprich,2016-2018 (FA: 2019),21,3,"$1,620,000","$540,000"
44,Brandon Ross,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
44,J.D. McKissic,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,D.J. Foster,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Devon Johnson,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Brandon Brown-Dukes,2016-2018 (FA: 2019),24,3,"$1,620,000","$540,000"
44,Brandon Burks,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Jalen Simmons,2016-2018 (FA: 2019),24,3,"$1,620,000","$540,000"
44,Jalen Richard,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Kelsey Young,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
44,Brandon Wilds,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Tra Carson,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
44,Troymaine Pope,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Jhurrell Pressley,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
44,Christian Powell,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
44,Tre Madden,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Peyton Barber,2016-2017 (FA: 2018),22,3,"$1,620,000","$540,000"
44,Russell Hansbrough,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
44,Russell Hansbrough,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
63,Romar Morris,2016-2018 (FA: 2019),23,3,"$1,612,000","$537,333"
138,Vick Ballard,2016-2016 (FA: 2017),25,1,"$525,000","$525,000"
138,Lache Seastrunk,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
138,Marion Grice,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
138,Darrin Reaves,2016-2016 (FA: 2017),22,1,"$525,000","$525,000"
138,Kapri Bibbs,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
138,Rajion Neal,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
138,Terrence Magee,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
79,Tra Carson,2016-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
80,Dominique Williams,2016-2017 (FA: 2018),25,2,"$1,000,000","$500,000"
82,David Fluellen,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
82,James Wilder Jr.,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
82,Ben Malena,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
82,Kenny Hilliard,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
82,Terrell Watson,2016-2018 (FA: 2019),22,2,"$990,000","$495,000"
82,Ross Scheuerman,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
82,Zach Laskey,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
82,Paul Lasike,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
82,Brandon Wilds,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
82,Gus Johnson,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
82,Mack Brown,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
82,Don Jackson,2016-2017 (FA: 2018),21,2,"$990,000","$495,000"
82,Kevin Monangai,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
82,Bronson Hill,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
82,J.D. McKissic,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
82,Troymaine Pope,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
145,Cameron Marshall,2016-2016 (FA: 2017),0,1,"$450,000","$450,000"
145,Stephen Houston,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
145,Jahwan Edwards,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
145,Paul Lasike,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
145,Abou Toure,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
145,Cameron Stingily,2016-2016 (FA: 2017),0,1,"$450,000","$450,000"
145,Brandon Cottom,2016-2017 (FA: 2018),23,1,"$450,000","$450,000"
145,Manasseh Garner,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
145,Cedric O'Neal,2016-2016 (FA: 2017),21,1,"$450,000","$450,000"
145,Brandon Burks,2016-2018 (FA: 2019),22,1,"$450,000","$450,000"
145,Brandon Johnson,2016-2016 (FA: 2017),0,1,"$450,000","$450,000"
145,Chase Price,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
