rank,player-name,year signed,age,year 2,value,average/year
53,Corey Clement,2017-2019 (FA: 2020),22,3,"$1,675,000","$558,333"
54,Akeem Judd,2017-2019 (FA: 2020),24,3,"$1,672,000","$557,333"
55,Tion Green,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
55,I'Tavius Mathers,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
55,Austin Ekeler,2017-2019 (FA: 2020),21,3,"$1,670,000","$556,667"
55,Matt Breida,2017-2019 (FA: 2020),22,3,"$1,670,000","$556,667"
59,Dare Ogunbowale,2017-2019 (FA: 2020),22,3,"$1,668,000","$556,000"
59,Dalton Crossan,2017-2019 (FA: 2020),23,3,"$1,668,000","$556,000"
61,Terrell Newby,2017-2019 (FA: 2020),21,3,"$1,667,500","$555,833"
61,Lenard Tillery,2017-2019 (FA: 2020),23,3,"$1,667,500","$555,833"
63,Trey Edmunds,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
63,Joel Bouganon,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
63,De'Mard Llorens,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
63,Jarveon Williams,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
63,Stanley Williams,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
63,Josh Rounds,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
63,Brandon Radcliff,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
63,Dontre Wilson,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
63,De'Veon Smith,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
63,LeShun Daniels,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
63,LeShun Daniels,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
63,Rushel Shell,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
63,Tim Cook,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
63,Manasseh Garner,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
63,Daryl Virgies,2017-2019 (FA: 2020),26,3,"$1,665,000","$555,000"
63,Jordan Johnson,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
63,Jahad Thomas,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
63,Jahad Thomas,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
63,Kalif Phillips,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
63,William Stanback,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
63,Devine Redding,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
63,James Summers,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
151,Darrin Reaves,2017-2017 (FA: 2018),23,1,"$540,000","$540,000"
151,David Cobb,2017-2017 (FA: 2018),23,1,"$540,000","$540,000"
151,Karlos Williams,2017-2017 (FA: 2018),23,1,"$540,000","$540,000"
151,Trey Williams,2017-2017 (FA: 2018),24,1,"$540,000","$540,000"
151,Alex Collins,2017-2017 (FA: 2018),23,1,"$540,000","$540,000"
105,Kenny Hilliard,2017-2018 (FA: 2019),25,2,"$1,020,000","$510,000"
105,Kenny Hilliard,2017-2018 (FA: 2019),25,2,"$1,020,000","$510,000"
105,Jhurrell Pressley,2017-2018 (FA: 2019),25,2,"$1,020,000","$510,000"
105,Cedric O'Neal,2017-2018 (FA: 2019),22,2,"$1,020,000","$510,000"
105,Jacob Huesman,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
105,Jeremy McNichols,2017-2018 (FA: 2019),21,2,"$1,020,000","$510,000"
105,Akeem Judd,2017-2018 (FA: 2019),25,2,"$1,020,000","$510,000"
112,Brian Hill,2017-2018 (FA: 2019),22,2,"$1,005,000","$502,500"
116,Dare Ogunbowale,2017-2018 (FA: 2019),22,2,"$990,000","$495,000"
116,Russell Hansbrough,2017-2018 (FA: 2019),23,2,"$990,000","$495,000"
116,Jarveon Williams,2017-2018 (FA: 2019),21,2,"$990,000","$495,000"
156,Gus Johnson,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
156,Kelvin Taylor,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
156,Zac Brooks,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
156,Brandon Brown-Dukes,2017-2017 (FA: 2018),25,1,"$465,000","$465,000"
156,Jalen Simmons,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
156,Elijah Hood,2017-2017 (FA: 2018),21,1,"$465,000","$465,000"
156,Brandon Radcliff,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
156,De'Veon Smith,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
156,Khalid Abdullah,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
156,De'Mard Llorens,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
156,Darius Victor,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
156,Stephen Houston,2017-2017 (FA: 2018),25,1,"$465,000","$465,000"
156,Terrell Watson,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
156,Dreamius Smith,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
