rank,player-name,year signed,age,year 2,value,average/year
51,Nic Cooper,2012-2014 (FA: 2015),22,3,"$1,441,500","$480,500"
54,Antwon Bailey,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
54,Vai Taua,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
54,Dan Herron,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
54,Robert Hughes,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
54,Michael Hayes,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
54,Adonis Thomas,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
54,Joe Banyard,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
54,Calvin Middleton,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
54,Jewel Hampton,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
54,Lennon Creer,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
54,Davin Meggett,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
54,Jason Ford,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
54,Johnathan Grimes,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
54,Lee Meisner,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
54,De'Anthony Curtis,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
54,Nick Schwieger,2012-2014 (FA: 2015),-,3,"$1,440,000","$480,000"
54,Cameron Bell,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
54,Jeremy Stewart,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
54,Jerome Messam,2012-2014 (FA: 2015),26,3,"$1,440,000","$480,000"
74,William Powell,2012-2012 (FA: 2013),23,3,"$1,395,750","$465,250"
131,Johnny White,2012-2012 (FA: 0),24,1,"$465,000","$465,000"
131,Anthony Allen,2012-2012 (FA: 2013),23,1,"$465,000","$465,000"
131,Baron Batch,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
131,Keith Toston,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
131,Keith Toston,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
131,Keith Toston,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
131,Jeremiah Johnson,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
131,Andre Brown,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
131,Javarris James,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
131,Alfonso Smith,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
131,Lonyae Miller,2012-2012 (FA: 2013),23,1,"$465,000","$465,000"
87,Richard Murphy,2012-2013 (FA: 2014),25,2,"$870,000","$435,000"
87,Chase Reynolds,2012-2013 (FA: 2014),24,2,"$870,000","$435,000"
87,Herb Donaldson,2012-2013 (FA: 2014),26,2,"$870,000","$435,000"
87,Matt Asiata,2012-2013 (FA: 2014),24,2,"$870,000","$435,000"
87,Richard Medlin,2012-2013 (FA: 2014),25,2,"$870,000","$435,000"
87,Robert Hughes,2012-2013 (FA: 2014),22,2,"$870,000","$435,000"
75,Edwin Baker,2012-2014 (FA: 2015),20,3,"$1,290,000","$430,000"
93,Johnathan Grimes,2012-2013 (FA: 2014),22,2,"$855,000","$427,500"
93,Johnathan Grimes,2012-2013 (FA: 2014),22,2,"$855,000","$427,500"
97,Tristan Davis,2012-2013 (FA: 2014),25,2,"$795,000","$397,500"
97,John Griffin,2012-2013 (FA: 2014),23,2,"$795,000","$397,500"
142,Javarris Williams,2012-2012 (FA: 2013),25,1,"$390,000","$390,000"
142,Rashawn Jackson,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
142,Chad Spann,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
142,Damien Berry,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
142,Austin Sylvester,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
142,Graig Cooper,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
142,James Bryant,2012-2012 (FA: 2013),26,1,"$390,000","$390,000"
142,Jeremy Stewart,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
