player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,16,5,11.6,0,0,23,92.1,90.1,85.9,53.3,60.1,54.0,12.2,5,0,367,372,1.1,4,31
Julius Peppers,1010,ED,GB,18,6,1.8,1,0,12,51.1,63.8,62.3,73.9,47.9,48.1,5.0,1,3,228,233,3.9,9,13
Dwight Freeney,1019,ED,ARZ,12,1,,0,0,1,46.2,77.7,89.1,77.2,56.7,59.7,0.0,0,0,31,31,0.0,0,0
James Harrison,1251,ED,PIT,17,6,1.2,0,0,25,79.5,86.0,37.6,81.2,77.9,69.4,8.6,3,5,233,240,9.4,22,26
Terence Newman,1321,CB,MIN,17,5,3.9,0,0,18,64.9,68.2,87.4,68.3,75.0,67.6,5.6,1,5,355,369,1.4,5,12
Kevin Williams,1325,DI,NO,16,7,1.5,0,2,20,55.7,68.1,61.5,63.7,69.2,51.7,12.9,4,2,266,279,6.4,17,20
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,16,0,2.4,0,1,22,62.5,64.0,75.5,60.4,63.5,56.5,9.1,1,1,212,218,3.8,8,10
Charles Tillman,1351,CB,CAR,12,6,2.9,0,2,5,58.1,62.6,60.4,68.4,84.7,74.6,6.7,1,2,216,221,2.3,5,8
Rashean Mathis,1355,CB,DET,7,0,3.9,0,0,11,62.5,63.6,85.9,54.7,64.7,68.8,20.0,2,1,177,184,2.3,4,8
Cory Redding,1381,DI,ARZ,12,4,2.7,1,0,1,68.1,65.7,21.4,55.2,62.7,26.5,12.5,1,2,63,64,4.8,3,3
Robert Mathis,1447,ED,IND,14,2,1.0,0,0,14,87.2,67.6,50.8,63.9,51.3,56.3,25.0,3,3,164,170,4.3,7,7
Chris Clemons,1585,ED,JAX,16,2,0.9,0,1,15,52.7,42.0,44.2,52.6,38.3,29.4,26.7,4,5,170,175,4.7,8,9
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,16,4,1.8,0,0,21,64.0,61.9,59.8,64.7,55.7,53.8,15.8,3,3,206,213,4.4,9,12
DeAngelo Hall,1729,CB,WAS,11,6,9.5,0,0,32,61.5,61.7,13.2,68.2,66.5,83.8,4.0,1,2,147,151,2.7,4,18
Vince Wilfork,1742,DI,HST,17,6,1.5,0,1,13,60.0,74.9,74.6,53.2,82.6,69.0,3.8,1,1,285,292,6.0,17,19
Jason Babin,1748,ED,ARZ,2,0,,0,0,1,40.1,28.3,0.0,53.5,61.6,27.7,,0,3,2,3,0.0,0,0
Karlos Dansby,1754,LB,CLV,16,7,3.8,1,1,8,83.5,77.5,57.0,63.9,65.4,78.4,6.7,5,2,428,437,8.9,38,63
Daryl Smith,1760,LB,BLT,16,17,3.8,0,0,3,54.8,63.3,90.3,58.3,71.1,50.1,8.0,6,0,384,392,8.6,33,52
Dwan Edwards,1772,DI,CAR,15,2,5.0,0,0,5,66.8,52.7,86.4,53.2,44.5,74.0,0.0,0,0,103,105,3.9,4,5
Randy Starks,1792,DI,CLV,15,4,1.6,1,0,8,49.6,62.4,38.4,60.6,68.3,51.2,7.7,2,3,181,186,9.9,18,20
Will Allen,1832,S,PIT,15,7,5.5,0,1,25,60.8,68.9,67.2,81.3,76.6,44.1,17.2,10,2,309,324,6.8,21,41
Jared Allen,1847,ED,CAR,17,6,2.0,0,0,5,63.3,65.4,74.9,63.1,61.7,68.9,13.0,3,2,251,257,4.0,10,14
Antonio Smith,1856,DI,DEN,19,0,0.4,1,0,10,60.0,59.2,69.1,63.8,49.7,42.4,12.5,1,1,100,103,7.0,7,7
Mike Adams,1972,S,IND,13,3,9.9,0,2,14,53.0,62.0,62.2,91.4,74.8,72.2,15.6,5,1,327,338,2.1,7,24
Adam Jones,2223,CB,CIN,15,1,4.5,1,0,7,77.8,77.0,20.2,83.1,73.3,56.6,17.6,3,4,278,289,2.5,7,13
Antrel Rolle,2225,S,CHI,7,2,8.1,0,0,6,65.3,68.6,79.9,57.7,71.3,74.1,11.1,2,0,143,151,4.2,6,14
DeMarcus Ware,2228,ED,DEN,14,5,5.0,2,0,10,52.8,80.4,9.1,90.1,65.0,69.5,0.0,0,7,163,169,3.1,5,9
Thomas Davis Sr.,2231,LB,CAR,19,15,2.6,0,2,5,88.8,80.0,73.9,67.6,59.1,71.0,5.2,3,1,363,372,8.5,31,40
Derrick Johnson,2232,LB,KC,18,13,3.1,0,1,16,80.9,85.2,78.0,59.2,84.7,59.7,11.0,8,3,376,386,9.8,37,52
Jonathan Babineaux,2276,DI,ATL,16,1,-0.8,0,1,2,67.8,70.3,87.6,60.3,66.3,40.0,15.0,3,0,138,142,10.1,14,16
Justin Tuck,2291,DI,OAK,5,3,2.1,0,0,23,65.2,67.5,84.0,60.3,64.8,60.7,8.3,1,0,76,77,7.9,6,8
Chris Canty,2349,DI,BLT,9,0,1.1,0,0,3,63.1,74.3,84.3,61.9,73.7,75.5,7.7,1,0,117,120,8.5,10,12
Trent Cole,2363,ED,IND,14,7,0.7,1,1,14,67.6,71.3,32.1,69.6,70.8,50.3,12.5,3,4,188,194,6.9,13,14
C.J. Mosley,2408,DI,MIA,11,0,1.8,0,0,17,60.0,53.3,54.6,57.5,53.4,71.8,0.0,0,2,84,88,6.0,5,6
Jay Ratliff,2441,DI,CHI,2,1,3.8,0,0,6,,58.5,79.8,50.2,65.0,71.4,0.0,0,0,30,31,6.7,2,4
Lorenzo Alexander,2476,ED,OAK,4,0,-1.3,0,0,23,91.7,89.0,81.6,72.2,63.0,73.9,25.0,1,0,30,30,10.0,3,3
Brandon Browner,2512,CB,NO,16,5,11.4,2,0,20,27.5,27.4,0.0,49.1,60.7,44.4,20.0,5,22,374,390,1.6,6,15
Ahmad Brooks,2945,ED,SF,14,7,2.3,1,0,28,60.6,50.5,3.3,51.0,62.0,36.2,16.1,5,10,297,311,5.1,15,19
Mario Williams,2946,ED,BUF,15,2,1.5,0,0,4,54.8,52.8,85.0,47.1,62.2,41.2,20.0,3,1,290,304,2.8,8,10
A.J. Hawk,2950,LB,CIN,17,3,3.1,0,0,7,55.5,60.7,79.5,66.1,63.5,63.9,12.5,2,0,152,162,4.6,7,11
Donte Whitner,2953,S,CLV,14,4,8.4,0,0,8,70.4,71.6,84.3,56.4,70.5,73.8,11.1,5,0,346,353,4.3,15,36
Haloti Ngata,2957,DI,DET,14,4,1.3,0,0,11,56.8,71.1,76.4,68.5,67.5,51.5,13.0,3,1,203,207,6.4,13,16
Chad Greenway,2962,LB,MIN,17,10,4.5,1,0,18,63.2,55.7,57.1,58.7,49.2,76.9,2.6,1,2,298,309,4.7,14,27
Antonio Cromartie,2964,CB,NYJ,15,3,4.5,1,0,22,52.2,53.6,88.7,,56.8,28.0,22.2,2,4,286,294,0.7,2,4
Tamba Hali,2965,ED,KC,17,11,0.9,1,0,16,62.3,81.6,80.1,79.9,70.4,70.5,5.7,2,1,269,276,5.6,15,22
Manny Lawson,2967,LB,BUF,16,3,2.0,0,0,4,76.0,65.0,58.0,51.0,58.4,44.0,10.0,3,2,274,288,6.9,19,24
Johnathan Joseph,2969,CB,HST,17,5,14.2,0,0,13,83.0,79.9,87.8,,51.5,48.0,33.3,5,2,337,345,0.3,1,5
DeMeco Ryans,2978,LB,PHI,14,11,3.1,0,0,24,54.5,53.6,51.9,52.9,57.2,51.8,9.1,4,2,294,302,5.8,17,29
D'Qwell Jackson,2979,LB,IND,16,26,2.7,0,1,14,60.1,60.1,90.7,45.3,64.7,66.6,12.8,15,2,425,441,12.2,52,76
Roman Harper,2988,S,CAR,19,7,6.1,0,0,5,63.4,62.5,47.7,61.1,61.8,78.9,7.5,3,3,335,343,4.2,14,30
Tim Jennings,3007,CB,TB,5,1,5.7,2,0,30,38.9,45.4,26.6,,79.0,61.0,0.0,0,4,118,123,0.8,1,3
Darryl Tapp,3008,ED,DET,16,4,2.5,0,1,11,65.1,69.9,89.7,57.9,70.5,60.2,10.5,2,0,186,192,5.4,10,13
James Anderson,3033,LB,NO,3,3,6.0,0,0,20,35.0,30.5,79.9,64.0,39.9,70.7,0.0,0,0,45,46,11.1,5,8
Frostee Rucker,3036,DI,ARZ,15,6,1.1,0,1,1,64.1,56.7,65.1,58.9,53.5,62.5,11.5,3,2,223,229,7.2,16,17
Jason Hatcher,3037,DI,WAS,15,2,3.4,0,0,32,60.6,70.4,50.2,74.1,60.5,57.6,15.8,3,2,175,180,5.1,9,14
Will Blackmon,3060,CB,WAS,14,4,10.5,1,1,32,54.0,57.1,87.6,74.9,63.9,58.7,17.2,5,4,306,313,1.6,5,20
Stephen Tulloch,3061,LB,DET,16,14,2.6,0,0,11,43.9,60.8,58.9,62.8,77.4,68.4,4.1,3,1,339,347,11.8,40,57
Domata Peko Sr.,3068,DI,CIN,17,4,2.3,0,0,7,65.8,58.9,63.8,61.8,54.8,77.0,0.0,0,2,265,275,3.8,10,14
Barry Cofield,3069,DI,NYG,2,0,,0,0,21,,51.7,75.8,64.2,49.2,,,0,0,17,17,0.0,0,0
Elvis Dumervil,3071,ED,BLT,16,5,2.9,0,0,3,78.4,71.8,39.7,75.2,58.9,70.6,9.7,3,5,278,285,6.8,19,23
Kyle Williams,3079,DI,BUF,6,3,5.6,0,0,4,59.5,63.6,44.5,59.9,70.0,29.5,20.0,2,2,97,104,2.1,2,5
Rob Ninkovich,3080,ED,NE,18,6,3.3,0,0,19,67.2,63.7,91.7,55.6,63.5,66.4,5.9,2,0,332,340,5.4,18,26
Jeremy Mincey,3136,ED,DAL,14,3,1.0,0,0,9,60.8,63.8,74.1,56.9,67.7,56.6,16.7,3,1,152,157,6.6,10,12
Kedric Golston,3141,DI,WAS,16,3,2.0,0,0,32,57.6,48.2,56.4,58.8,50.8,71.3,0.0,0,1,105,109,1.0,1,2
Antoine Bethea,3152,S,SF,7,4,7.3,0,0,28,49.3,58.3,5.3,91.1,79.9,82.0,9.5,2,2,160,163,3.1,5,15
Cortland Finnegan,3160,CB,CAR,8,0,9.0,1,0,5,65.4,65.4,34.7,77.2,57.1,73.0,16.7,1,3,72,74,4.2,3,5
Stephen Bowen,3242,DI,NYJ,13,2,-1.5,0,0,22,59.7,74.8,81.1,60.9,77.2,44.8,0.0,0,0,64,65,3.1,2,2
Tom Johnson,3378,DI,MIN,17,4,2.0,0,0,18,59.2,57.0,59.6,64.9,49.7,69.9,0.0,0,3,254,261,8.3,21,25
Tony McDaniel,3423,DI,TB,14,5,1.8,0,0,30,,61.4,41.1,57.4,64.8,76.1,0.0,0,2,168,172,8.9,15,17
Tramon Williams,3558,CB,CLV,15,4,10.6,0,0,8,62.7,64.3,61.9,64.8,68.9,71.7,11.1,2,7,404,413,1.0,4,12
Brent Grimes,3589,CB,MIA,15,2,11.2,1,0,17,63.9,67.6,87.4,87.8,72.8,45.7,6.7,1,3,406,422,1.0,4,12
Darrelle Revis,3630,CB,NYJ,14,2,4.5,0,0,22,66.3,68.5,65.2,59.0,79.0,72.2,11.1,1,3,294,300,0.7,2,6
Lawrence Timmons,3631,LB,PIT,18,16,4.1,0,0,25,35.8,40.4,71.9,69.5,44.7,43.5,10.4,7,3,411,430,6.1,25,44
Leon Hall,3634,CB,CIN,15,3,4.1,0,0,7,71.6,74.1,86.2,57.4,82.9,67.6,0.0,0,0,169,175,1.8,3,7
Michael Griffin,3635,S,TEN,15,18,3.9,0,0,31,54.5,57.5,48.8,54.9,65.7,71.2,12.7,8,2,392,413,6.4,25,37
Reggie Nelson,3637,S,CIN,17,5,6.9,0,0,7,74.2,71.6,90.7,51.5,66.8,59.8,9.8,4,0,325,338,4.3,14,32
Brandon Meriweather,3640,S,NYG,13,8,7.3,0,0,21,51.3,50.9,62.5,71.9,48.8,57.9,23.1,9,1,312,319,1.6,5,22
Jon Beason,3641,LB,NYG,5,3,5.3,0,0,21,38.7,36.7,82.4,47.4,48.6,62.2,6.7,1,0,89,90,4.5,4,11
Alan Branch,3649,DI,NE,18,4,1.8,0,1,19,60.2,70.0,72.6,70.1,64.5,72.0,3.0,1,1,242,248,9.1,22,28
Paul Posluszny,3650,LB,JAX,14,10,2.3,0,0,15,61.8,61.1,67.3,64.2,58.0,71.9,6.9,5,0,366,373,11.5,42,57
Eric Weddle,3653,S,SD,13,8,7.4,0,0,27,78.4,75.3,86.9,69.6,60.4,65.6,12.5,6,0,299,302,3.7,11,34
Lamarr Woodley,3662,ED,ARZ,10,1,-1.0,0,0,1,56.2,51.7,60.8,54.6,52.1,28.7,14.3,1,1,122,128,4.1,5,5
David Harris,3663,LB,NYJ,16,18,4.1,0,1,22,65.6,69.8,88.5,68.1,66.6,70.8,6.9,4,1,326,334,6.7,22,36
Justin Durant,3664,LB,ATL,13,8,2.8,0,0,2,59.8,58.0,85.6,60.1,53.8,57.2,18.8,6,0,242,251,5.4,13,18
Josh Wilson,3671,CB,DET,8,1,6.6,2,0,11,45.7,52.3,82.2,71.4,70.7,63.7,0.0,0,2,95,96,5.3,5,10
Charles Johnson,3699,ED,CAR,12,2,1.5,0,0,5,64.3,72.3,54.4,69.4,69.6,69.9,7.7,1,2,151,154,5.3,8,10
Brandon Mebane,3701,DI,SEA,17,11,2.5,1,0,29,52.9,58.1,53.6,67.3,55.0,39.6,11.1,3,3,281,287,3.6,10,13
Brian Robison,3718,ED,MIN,17,2,1.3,0,0,18,70.6,67.3,92.6,65.8,55.8,56.3,12.5,4,1,332,345,5.7,19,26
Paul Soliai,3724,DI,ATL,14,6,0.7,0,0,2,55.5,65.5,49.9,73.8,61.7,57.1,11.1,3,2,201,205,8.5,17,18
Dashon Goldson,3742,S,WAS,16,8,6.1,0,1,32,61.6,57.3,68.3,62.3,47.0,54.2,24.2,15,2,390,401,4.4,17,39
Tarell Brown,3763,CB,NE,3,0,7.0,0,0,19,60.8,58.8,0.0,,59.1,72.6,0.0,0,0,45,50,2.2,1,2
Corey Graham,3784,S,BUF,16,11,8.8,0,0,4,50.4,63.4,68.2,63.9,89.9,91.5,3.5,2,4,347,364,6.1,21,44
William Gay,3786,CB,PIT,18,2,3.1,1,0,25,66.5,67.8,72.7,54.6,72.0,58.4,15.0,3,5,401,419,2.5,10,15
Trumaine McBride,3837,CB,NYG,13,0,1.8,0,0,21,48.0,48.0,83.7,55.1,50.6,30.1,33.3,2,3,70,71,2.9,2,4
Alan Ball,3853,CB,CHI,7,2,4.3,0,0,6,55.9,59.5,83.4,52.0,75.4,65.8,11.1,1,2,79,83,5.1,4,6
Craig Dahl,3920,S,NYG,11,1,10.0,0,0,21,53.3,54.6,84.9,54.8,61.2,45.1,18.8,3,0,118,122,4.2,5,12
Mike Devito,3928,DI,KC,15,4,1.1,0,0,16,,76.7,85.0,57.6,83.1,76.7,4.8,1,0,132,135,9.8,13,16
Jason Trusnik,4083,LB,MIN,2,0,1.0,0,0,18,53.4,44.8,75.4,,46.9,26.3,50.0,2,0,22,22,9.1,2,2
James Ihedigbo,4147,S,DET,15,10,3.7,1,2,11,53.8,63.0,2.5,84.9,79.1,56.5,18.9,7,4,259,266,5.4,14,20
Chris Long,4316,ED,SL,12,3,3.8,0,0,26,59.6,54.8,89.9,53.4,54.4,61.1,15.4,2,0,163,166,3.1,5,8
Glenn Dorsey,4319,DI,SF,10,7,3.1,0,0,28,60.0,56.7,85.1,47.0,63.4,76.4,4.3,1,0,165,169,4.8,8,15
Jerod Mayo,4324,LB,NE,16,5,2.5,0,0,19,67.0,59.7,86.9,50.4,53.8,56.4,13.3,4,0,175,179,8.6,15,21
Leodis McKelvin,4325,CB,BUF,9,1,19.7,1,0,4,59.0,59.6,85.4,54.4,60.5,45.0,33.3,2,1,139,144,0.7,1,3
Dominique Rodgers-Cromartie,4330,CB,NYG,15,2,5.4,0,0,21,76.9,76.6,87.7,56.3,65.7,45.2,15.4,2,3,326,335,1.5,5,9
Aqib Talib,4334,CB,DEN,18,1,2.8,2,0,10,73.4,72.5,35.2,59.7,71.4,68.4,28.6,2,11,396,406,0.8,3,4
Mike Jenkins,4339,CB,TB,12,0,5.3,2,0,30,49.5,51.5,85.1,66.0,56.3,44.3,40.0,2,2,128,130,0.8,1,3
Kenny Phillips,4345,S,NO,3,1,7.3,0,0,20,46.8,45.2,78.9,,54.5,54.3,42.9,3,0,77,79,1.3,1,3
Brandon Flowers,4349,CB,SD,11,2,3.0,1,0,27,36.5,38.1,53.1,67.0,50.2,50.0,50.0,4,6,213,218,0.9,2,2
Curtis Lofton,4351,LB,OAK,16,10,3.1,0,0,23,35.6,42.3,88.1,45.1,59.1,55.0,15.4,6,1,263,269,4.9,13,23
Tracy Porter,4354,CB,CHI,13,2,3.0,0,0,6,54.2,56.9,63.3,53.0,73.5,47.8,0.0,0,4,310,322,0.6,2,4
Calais Campbell,4364,DI,ARZ,18,15,1.7,0,0,1,72.7,84.0,38.6,67.2,89.1,71.7,1.8,1,5,308,319,10.7,33,39
Jason Jones,4368,ED,DET,15,3,1.7,0,1,11,67.3,63.0,21.1,63.5,62.7,61.0,4.2,1,7,190,198,7.4,14,20
Kendall Langford,4380,DI,IND,16,8,1.1,0,0,14,63.3,65.6,79.7,60.4,64.9,72.5,6.9,2,0,304,318,5.6,17,19
Charles Godfrey,4381,S,ATL,4,3,2.0,0,1,2,50.0,46.1,80.9,,45.2,87.1,0.0,0,0,38,38,2.6,1,2
Pat Sims,4391,DI,CIN,9,3,3.3,0,0,7,60.0,64.5,55.7,70.8,59.0,74.2,0.0,0,1,102,106,5.9,6,10
Andre Fluellen,4401,DI,DET,4,0,0.2,0,0,11,,65.4,81.6,59.4,64.5,71.3,0.0,0,0,61,63,6.6,4,5
Cliff Avril,4406,ED,SEA,18,6,0.5,1,1,29,71.3,79.6,48.0,77.8,71.1,49.7,17.1,7,5,289,297,8.3,24,28
Philip Wheeler,4407,LB,ATL,4,3,3.0,0,0,2,49.0,59.7,0.0,88.2,69.1,71.9,10.5,2,2,69,71,13.0,9,14
Tyvon Branch,4414,S,KC,15,2,5.3,0,0,16,61.1,66.3,83.4,65.1,82.1,85.0,5.3,1,0,113,115,6.2,7,16
William Hayes,4417,ED,SL,16,7,0.8,0,0,26,67.3,82.5,10.3,77.6,84.2,76.2,2.6,1,7,225,235,11.6,26,30
Dwight Lowery,4427,S,IND,16,5,7.9,0,0,14,60.9,62.3,50.7,71.5,64.0,44.7,12.9,4,2,410,425,2.0,8,22
Quintin Demps,4431,S,HST,15,10,8.5,0,0,13,67.8,66.4,66.2,63.0,60.5,66.0,18.4,7,2,290,298,1.4,4,21
Red Bryant,4435,DI,ARZ,7,0,1.5,0,0,1,,63.9,39.9,54.2,70.2,71.9,0.0,0,1,69,72,7.2,5,6
Brandon Carr,4454,CB,DAL,16,2,7.1,0,0,9,56.0,59.3,70.2,80.8,68.7,68.1,4.8,1,5,437,452,1.6,7,18
Zackary Bowman,4456,CB,MIA,5,0,,0,0,17,56.7,56.7,78.9,,56.5,74.0,,0,2,31,32,0.0,0,0
Letroy Guion,4466,DI,GB,15,9,2.0,0,0,12,60.0,67.2,51.2,57.8,70.0,77.4,0.0,0,2,194,196,7.2,14,16
Matthew Slater,4467,WR,NE,1,0,2.0,0,0,19,,60.0,60.4,,60.0,,0.0,0,0,1,1,100.0,1,1
Kroy Biermann,4468,ED,ATL,16,10,2.5,1,0,2,44.1,68.4,66.2,57.5,77.4,64.3,4.7,2,2,264,272,7.6,20,31
Erik Walden,4481,ED,IND,15,5,2.5,0,1,14,57.3,59.3,16.9,61.5,66.2,71.8,7.1,2,6,296,307,5.1,15,21
Nick Hayden,4495,DI,DAL,16,8,3.4,0,0,9,53.7,53.3,75.8,54.2,54.6,60.7,4.8,2,0,296,305,6.4,19,32
Ahtyba Rubin,4504,DI,SEA,18,4,2.4,0,0,29,71.5,66.5,34.9,56.4,63.5,63.4,4.8,2,4,287,294,9.8,28,36
Joe Mays,4514,LB,SD,2,0,1.0,0,0,27,62.7,90.3,70.3,64.4,79.7,73.3,0.0,0,0,14,14,7.1,1,1
Cary Williams,4543,CB,WAS,11,4,7.8,0,0,32,47.5,57.1,87.7,97.8,74.0,80.5,5.3,1,3,239,246,1.7,4,14
Wesley Woodyard,4583,LB,TEN,16,12,2.9,0,0,31,74.8,90.2,45.7,79.0,89.9,88.0,4.5,3,2,252,268,14.3,36,52
JoLonn Dunbar,4588,LB,NO,3,2,2.5,0,0,20,54.9,61.2,75.0,,64.2,65.1,11.1,1,0,30,32,13.3,4,6
Husain Abdullah,4652,S,KC,13,4,4.1,0,0,16,69.0,71.1,49.5,60.7,74.5,80.0,6.7,1,2,92,96,7.6,7,10
Leger Douzable,4654,DI,NYJ,15,3,1.8,0,0,22,68.4,53.7,43.6,50.9,61.1,63.7,7.1,1,1,92,94,8.7,8,10
Erin Henderson,4656,LB,NYJ,11,5,2.1,0,0,22,44.5,69.5,83.6,52.1,91.8,80.9,4.3,1,0,80,83,16.3,13,17
David Hawthorne,4693,LB,NO,9,4,3.1,0,1,20,28.6,37.0,79.9,57.4,63.4,52.6,22.7,5,0,115,119,8.7,10,13
Ropati Pitoitua,4707,DI,TEN,5,1,3.3,0,1,31,60.0,68.6,76.1,61.9,68.4,70.9,0.0,0,0,17,19,11.8,2,3
Danny Lansanah,4713,LB,TB,16,9,2.8,0,0,30,43.8,64.0,84.8,84.8,74.2,34.1,13.5,5,0,215,221,7.9,17,23
Kyle Arrington,4742,CB,BLT,11,0,11.0,2,0,3,50.5,53.8,84.2,80.7,61.1,70.2,50.0,1,3,74,78,0.0,0,1
Wallace Gilberry,4763,ED,CIN,17,2,1.4,0,0,7,61.3,60.7,80.4,64.0,47.0,70.0,5.9,1,1,128,133,10.2,13,14
Jerrell Freeman,4888,LB,IND,13,22,3.6,0,0,14,71.6,89.4,60.2,69.7,91.7,85.2,3.9,3,1,288,298,12.8,37,51
Cameron Wake,4907,ED,MIA,7,1,,1,0,17,60.9,90.4,7.9,93.3,50.4,76.9,0.0,0,4,86,88,0.0,0,0
Tyson Jackson,4926,DI,ATL,16,7,1.8,0,0,2,63.2,71.3,86.9,47.0,79.4,79.0,0.0,0,0,262,269,5.7,15,19
B.J. Raji,4932,DI,GB,17,6,0.8,1,0,12,56.2,47.9,22.1,66.5,45.6,27.2,21.7,5,5,247,252,4.0,10,12
Brian Orakpo,4936,ED,TEN,16,9,2.8,0,1,31,68.6,70.8,78.9,69.5,62.4,77.4,5.6,2,2,404,427,3.5,14,25
Malcolm Jenkins,4937,S,PHI,16,10,4.1,1,0,24,75.5,75.8,72.8,47.1,76.0,75.7,15.2,7,3,455,470,4.2,19,29
Brian Cushing,4938,LB,HST,17,13,2.8,0,0,13,58.4,55.2,46.4,45.0,61.8,59.7,9.1,7,3,389,399,11.1,43,57
Robert Ayers,4941,ED,NYG,12,8,2.8,0,1,21,62.8,82.5,56.5,85.0,64.7,64.7,6.7,2,3,172,178,9.3,16,20
Vontae Davis,4948,CB,IND,16,2,9.6,0,0,14,69.7,70.1,68.9,66.0,66.6,75.4,25.0,3,8,395,410,0.8,3,7
Clay Matthews,4949,LB,GB,18,8,2.7,0,0,12,59.0,62.6,77.8,65.9,58.0,39.0,13.3,6,2,408,414,5.6,23,31
Ziggy Hood,4955,DI,CHI,2,1,,0,0,6,,33.8,76.6,50.5,34.7,67.3,0.0,0,0,12,12,0.0,0,0
Patrick Chung,4957,S,NE,17,13,3.9,0,0,19,79.3,78.8,88.0,64.2,72.5,77.4,4.3,2,5,365,373,4.7,17,32
James Laurinaitis,4958,LB,SL,16,14,4.5,0,0,26,53.3,43.7,91.5,51.7,37.3,63.8,13.7,7,0,420,435,3.8,16,30
Rey Maualuga,4961,LB,CIN,16,8,3.0,0,0,7,69.3,69.2,55.6,61.3,65.4,42.4,24.6,14,2,278,290,8.3,23,35
Darius Butler,4964,CB,IND,14,0,17.4,1,0,14,55.9,57.6,85.6,49.5,66.6,65.4,11.1,1,2,154,163,0.6,1,8
Jairus Byrd,4965,S,NO,13,6,16.0,0,0,20,60.5,65.0,86.4,65.8,72.7,58.6,16.0,4,1,283,296,0.7,2,15
Connor Barwin,4969,ED,PHI,16,8,7.3,0,0,24,57.5,60.9,69.9,67.5,52.0,68.0,11.4,4,3,380,394,3.4,13,23
Mike Mitchell,4970,S,PIT,18,8,10.3,0,1,25,78.6,75.4,50.1,59.8,74.4,58.7,9.8,4,2,386,404,1.8,7,29
William Moore,4978,S,ATL,11,3,6.6,0,0,2,53.2,55.3,20.5,55.5,64.7,72.3,3.7,1,2,204,211,6.4,13,23
Paul Kruger,4980,ED,CLV,16,3,1.8,0,0,8,58.3,60.8,39.4,68.2,54.3,32.0,29.2,7,5,244,248,5.3,13,14
Sherrod Martin,4982,S,CHI,4,0,,0,0,6,62.8,64.7,74.5,,61.6,,,0,0,11,12,0.0,0,0
Sean Smith,4984,CB,KC,15,5,12.9,3,0,16,71.4,74.0,89.4,,78.8,88.9,0.0,0,5,297,306,1.7,5,11
Sen'Derrick Marks,4985,DI,JAX,4,0,0.0,0,0,15,,59.1,81.8,51.8,66.8,41.1,16.7,1,0,41,42,12.2,5,5
Bradley Fletcher,4989,CB,NE,2,1,5.0,0,0,19,56.2,59.6,78.8,,76.6,82.2,0.0,0,1,16,18,0.0,0,1
Michael Johnson,4993,ED,CIN,17,12,2.7,2,1,7,65.7,62.6,71.8,52.7,72.9,57.9,5.0,2,3,276,286,4.7,13,26
Terrance Knighton,4995,DI,WAS,16,5,0.6,0,0,32,60.0,68.5,86.9,61.4,66.6,65.7,8.7,2,0,215,221,7.0,15,16
DeAndre Levy,4999,LB,DET,1,0,,0,0,11,64.2,51.9,74.6,,46.4,,,0,0,10,10,0.0,0,0
Roy Miller,5004,DI,JAX,16,14,1.2,0,0,15,63.1,74.6,37.7,68.8,74.8,65.2,5.4,2,4,261,267,6.5,17,21
Brandon Tate,5006,WR,CIN,1,0,,0,0,7,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Lardarius Webb,5011,CB,BLT,15,4,4.9,2,0,3,63.4,65.4,63.8,45.5,76.6,70.8,6.3,1,6,315,321,1.6,5,11
Chris Owens,5013,CB,NO,2,0,,0,0,20,27.0,27.0,71.4,,60.0,22.9,,0,0,4,4,0.0,0,0
Jerraud Powers,5015,CB,ARZ,15,2,5.5,0,0,1,55.0,56.2,43.0,80.3,59.2,49.4,15.8,3,2,315,327,2.2,7,14
Rashad Johnson,5018,S,ARZ,16,8,12.9,0,0,1,57.1,60.6,86.8,50.3,67.6,50.8,7.3,3,0,331,343,1.5,5,30
Keenan Lewis,5019,CB,NO,6,0,6.0,0,0,20,59.4,55.3,0.0,,67.6,60.6,0.0,0,1,23,23,0.0,0,1
Henry Melton,5028,DI,TB,16,4,4.1,0,1,30,63.7,49.8,42.5,58.6,45.6,55.3,8.7,2,4,172,178,4.1,7,17
Glover Quin,5035,S,DET,16,2,14.8,0,0,11,57.4,60.8,52.9,51.2,72.1,77.4,14.8,4,3,372,382,0.3,1,21
David Bruton,5037,S,DEN,13,1,7.0,1,0,10,68.8,69.9,47.8,68.6,69.3,65.3,7.7,1,4,110,113,5.5,6,11
Sammie Lee Hill,5038,DI,TEN,10,2,1.8,0,0,31,60.0,66.1,53.0,48.5,73.5,74.1,0.0,0,1,106,109,6.6,7,9
Lawrence Sidbury,5049,ED,TB,1,0,,0,0,30,,57.0,73.4,55.7,59.9,,,0,0,3,3,0.0,0,0
