player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Andrew Sendejo,6118,S,MIN,7,0,4.2,0,1,18,64.5,72.0,81.1,67.9,77.3,82.2,28.6,2,0,53,53,5.7,3,5
Von Miller,6154,ED,DEN,17,6,1.4,2,1,10,75.5,90.3,27.4,85.6,89.9,86.6,8.3,3,5,302,308,7.6,23,27
Marcell Dareus,6155,DI,BUF,15,6,1.8,0,0,4,70.4,81.2,41.9,60.4,90.6,75.0,5.7,2,3,227,237,10.6,24,27
Patrick Peterson,6157,CB,ARZ,17,1,12.0,3,0,1,62.0,59.8,68.3,,45.8,56.7,30.0,3,13,369,378,0.3,1,6
Aldon Smith,6159,ED,SF,7,4,1.8,0,0,28,77.2,71.6,66.4,63.5,71.1,52.6,9.1,1,1,161,165,3.1,5,6
J.J. Watt,6163,DI,HST,16,7,0.6,0,0,13,56.8,92.7,57.5,92.9,79.3,64.7,8.3,5,6,368,380,10.6,39,48
Nick Fairley,6165,DI,DET,8,3,1.2,0,1,11,,74.1,0.0,73.8,78.1,59.8,7.1,1,5,101,105,8.9,9,10
Robert Quinn,6166,ED,SL,16,4,1.8,2,1,26,67.1,73.0,26.5,78.0,61.1,50.3,14.3,5,7,282,291,7.8,22,26
Ryan Kerrigan,6168,ED,WAS,16,6,2.4,0,1,32,73.9,74.9,73.6,78.7,56.7,67.5,8.1,3,3,367,383,7.1,26,28
Corey Liuget,6170,DI,SD,16,7,1.3,0,0,27,70.4,61.1,55.6,59.8,60.2,71.0,6.5,3,4,298,302,9.1,27,36
Prince Amukamara,6171,CB,NYG,8,5,10.4,1,0,21,66.4,69.6,42.7,58.8,82.4,90.4,0.0,0,4,173,179,4.0,7,12
Adrian Clayborn,6172,ED,TB,1,0,0.0,0,0,30,,65.8,77.1,58.8,67.2,67.4,0.0,0,0,22,22,4.5,1,1
Phil Taylor Sr.,6173,DI,CLV,5,2,3.2,0,0,8,54.5,44.3,80.3,49.1,51.4,28.9,0.0,0,0,66,67,4.5,3,6
Cameron Jordan,6176,ED,NO,16,9,1.8,0,0,20,63.8,66.7,67.2,59.8,69.2,71.1,0.0,0,3,377,386,6.6,25,31
Jimmy Smith,6179,CB,BLT,8,1,10.5,1,0,3,82.2,81.4,10.6,83.9,73.1,73.6,16.7,1,4,159,162,0.0,0,4
Muhammad Wilkerson,6182,DI,NYJ,13,10,0.6,0,0,22,75.2,85.4,63.9,62.8,88.8,61.3,10.6,5,2,263,272,11.8,31,32
Cameron Heyward,6183,DI,PIT,17,8,1.3,0,0,25,78.6,76.4,50.5,66.4,72.8,82.3,2.9,1,4,328,338,6.4,21,26
Ras-I Dowling,6185,S,OAK,2,0,2.0,0,0,23,54.3,56.2,74.3,,64.6,79.0,0.0,0,0,9,9,22.2,2,2
Aaron Williams,6186,S,BUF,15,9,9.1,0,0,4,62.9,61.2,36.6,41.8,62.2,59.9,12.5,5,3,321,334,1.9,6,26
Jabaal Sheard,6189,ED,CLV,16,5,3.4,0,0,8,66.8,69.9,47.3,60.1,77.4,81.3,4.9,2,3,270,271,8.9,24,34
Akeem Ayers,6191,ED,NE,12,2,0.8,0,0,19,61.9,66.4,60.0,60.5,72.9,62.1,20.0,2,1,111,113,3.6,4,6
Bruce Carter,6192,LB,DAL,14,10,3.2,1,0,9,44.7,44.0,51.3,71.8,44.0,53.1,11.4,5,2,250,253,8.4,21,29
Jarvis Jenkins,6193,DI,WAS,16,2,2.5,0,0,32,,45.2,20.2,48.6,54.0,60.7,6.9,2,4,268,280,7.1,19,25
Brooks Reed,6194,ED,HST,16,8,2.6,0,0,13,67.2,67.7,60.3,60.0,71.3,72.1,3.1,1,1,292,300,5.5,16,23
Rahim Moore,6197,S,DEN,17,2,10.4,0,0,10,74.0,69.8,91.5,58.0,55.2,53.1,25.0,6,0,344,352,1.7,6,16
Marcus Gilchrist,6202,S,SD,16,11,6.4,2,2,27,58.5,64.0,87.9,64.3,75.1,90.2,4.4,2,6,381,389,3.4,13,32
Da'Quan Bowers,6203,DI,TB,11,5,1.9,0,0,30,62.4,61.1,85.0,60.0,57.4,74.9,6.7,1,0,159,161,5.0,8,9
Marvin Austin,6204,DI,DEN,15,2,2.5,0,0,10,63.1,66.2,59.7,54.8,72.6,75.1,0.0,0,2,107,109,9.3,10,11
Stephen Paea,6205,DI,CHI,16,3,2.6,0,1,6,59.9,73.2,87.8,77.0,59.2,69.1,13.3,4,0,258,264,6.6,17,23
Jaiquawn Jarrett,6206,S,NYJ,11,5,6.8,1,0,22,83.0,81.3,29.4,53.1,68.0,56.2,15.0,3,1,152,155,0.7,1,12
Brandon Harris,6212,CB,TEN,6,0,4.0,2,0,31,71.7,70.4,80.1,52.7,58.0,83.5,0.0,0,2,27,27,3.7,1,1
Terrell McClain,6217,DI,DAL,14,6,1.7,0,0,9,58.0,70.7,65.5,62.5,74.2,74.9,0.0,0,2,127,128,7.9,10,11
Dontay Moch,6218,ED,TEN,3,0,5.7,0,0,31,29.8,42.8,71.1,55.1,55.1,38.3,25.0,1,0,24,24,8.3,2,3
Nate Irving,6219,LB,DEN,8,9,2.9,0,0,10,45.9,61.1,82.3,59.0,79.9,62.4,16.2,6,1,116,119,12.9,15,22
Kelvin Sheppard,6220,LB,MIA,6,0,2.8,0,0,17,65.0,69.1,74.7,53.4,71.1,57.7,0.0,0,0,52,54,13.5,7,10
Justin Houston,6222,ED,KC,16,8,2.4,0,0,16,76.4,90.4,86.3,90.7,73.7,79.2,9.1,4,0,402,410,5.5,22,32
Jurrell Casey,6229,DI,TEN,16,12,2.4,1,0,31,71.5,70.7,41.0,67.2,69.4,70.3,1.6,1,4,376,385,10.1,38,49
Chris Culliver,6232,CB,SF,14,5,8.5,1,0,28,75.5,75.1,63.8,58.8,67.1,71.5,10.0,1,4,286,295,0.3,1,4
Mason Foster,6236,LB,TB,10,8,4.2,0,0,30,60.9,53.9,79.8,59.4,47.1,80.2,10.5,4,0,241,244,6.2,15,26
Allen Bailey,6238,DI,KC,14,5,2.2,1,0,16,63.0,54.8,66.6,52.2,58.8,74.7,6.1,2,2,305,312,6.2,19,26
Shareece Wright,6241,CB,SD,14,1,4.4,1,0,27,38.8,41.5,64.2,,60.1,29.8,23.8,5,10,330,337,2.4,8,15
Akeem Dent,6243,LB,HST,8,3,2.2,0,0,13,65.1,70.8,11.7,80.2,65.4,69.7,5.6,1,2,112,118,9.8,11,14
Chris Conte,6245,S,CHI,12,2,12.1,0,0,6,64.1,67.4,85.9,56.4,71.8,69.1,15.0,3,0,172,177,0.0,0,15
Kenrick Ellis,6246,DI,NYJ,14,1,0.6,0,0,22,60.0,67.9,11.4,64.5,71.8,72.5,0.0,0,2,77,78,6.5,5,5
Sione Fua,6249,DI,CLV,11,4,3.4,0,0,8,60.6,46.3,83.3,45.7,50.5,74.3,10.0,1,0,125,126,1.6,2,5
K.J. Wright,6251,LB,SEA,19,10,3.5,0,2,29,69.5,66.8,64.6,61.5,62.5,68.0,14.5,12,1,426,440,8.7,37,61
Da'Norris Searcy,6252,S,BUF,15,6,6.2,0,0,4,66.1,75.1,91.6,60.2,89.2,84.3,7.1,3,0,219,227,6.8,15,33
Sam Acho,6255,ED,ARZ,17,12,2.6,0,0,1,56.5,63.6,50.8,55.8,75.8,48.7,7.7,2,2,199,203,5.5,11,12
Quinton Carter,6260,S,DEN,8,1,12.3,0,0,10,51.4,49.2,83.3,65.5,44.1,57.4,33.3,2,1,32,33,0.0,0,3
Chimdi Chekwa,6265,CB,OAK,3,1,1.0,0,0,23,40.7,39.6,79.3,,43.0,37.3,50.0,2,2,44,46,2.3,1,1
Casey Matthews,6268,LB,PHI,15,11,3.0,1,1,24,41.1,49.4,85.9,60.7,58.0,49.2,10.5,4,1,221,223,6.8,15,23
Jalil Brown,6270,CB,IND,2,0,,0,0,14,77.9,78.8,69.4,,60.0,72.5,,0,0,3,3,0.0,0,0
Chris Prosinski,6273,S,PHI,3,1,-3.0,0,0,24,31.1,32.9,75.6,,68.5,80.6,0.0,0,0,8,8,12.5,1,1
Cortez Allen,6280,CB,PIT,8,1,10.6,2,0,25,38.0,34.7,0.0,,45.4,52.8,33.3,5,9,156,163,1.3,2,9
Davon House,6283,CB,GB,11,0,6.9,0,1,12,67.3,65.5,85.9,59.4,50.0,41.4,33.3,4,4,143,145,0.7,1,8
Buster Skrine,6289,CB,CLV,16,3,6.7,3,0,8,56.5,58.0,50.2,64.9,66.4,70.3,30.0,6,16,445,451,0.9,4,11
Gabe Miller,6292,ED,WAS,2,1,,0,0,32,65.9,63.4,73.9,54.2,64.9,37.1,0.0,0,0,9,9,0.0,0,0
Karl Klug,6294,DI,TEN,16,5,2.4,0,0,31,64.2,58.9,40.5,61.5,56.8,62.2,8.7,2,2,144,148,8.3,12,16
Josh Thomas,6295,CB,DET,1,0,,0,0,11,74.1,74.0,75.2,,61.4,75.1,,0,0,10,10,0.0,0,0
Richard Sherman,6306,CB,SEA,19,7,6.9,0,0,29,89.5,90.5,88.9,55.6,90.5,69.8,11.1,3,4,432,447,2.3,10,17
Chykie Brown,6316,CB,NYG,12,3,9.0,1,0,21,50.0,50.2,21.5,,64.3,44.9,0.0,0,4,160,163,1.3,2,4
Pernell McPhee,6317,ED,BLT,18,4,0.6,0,0,3,63.3,85.5,40.0,84.7,67.3,30.9,22.7,5,2,128,132,9.4,12,13
Chris White,6321,LB,NE,2,0,,0,0,19,60.0,68.1,70.3,,63.4,,,0,0,5,5,0.0,0,0
Byron Maxwell,6325,CB,SEA,15,1,1.7,1,0,29,60.6,60.4,64.1,53.5,60.0,72.3,42.9,3,10,298,308,0.7,2,3
Allen Bradford,6339,LB,SEA,1,0,,0,0,29,60.0,62.6,66.5,,60.0,,,0,0,1,1,0.0,0,0
Mike Mohamed,6341,LB,HST,14,10,3.3,0,0,13,84.0,70.5,78.2,49.0,57.1,75.2,6.1,2,0,139,142,10.1,14,21
Colin Jones,6342,CB,CAR,12,2,3.8,1,0,5,50.4,54.3,84.0,69.0,64.6,57.4,14.3,2,1,113,113,5.3,6,10
J.T. Thomas,6347,LB,JAX,15,16,3.3,1,0,15,52.1,46.0,54.2,63.5,42.1,59.6,16.4,9,3,334,338,6.0,20,30
Jerrell Powe,6351,DI,HST,16,6,3.2,0,0,13,62.9,46.2,57.3,47.7,49.2,75.6,8.3,1,1,147,152,1.4,2,5
Jacquian Williams,6354,LB,NYG,9,7,6.8,0,0,21,48.6,54.4,75.6,54.2,62.4,79.1,11.4,4,1,227,235,4.8,11,24
Justin Rogers,6358,CB,WAS,2,0,,0,0,32,46.8,55.4,71.4,,70.5,27.0,,0,0,4,5,0.0,0,0
Cliff Matthews,6382,ED,ATL,6,4,3.5,0,0,2,,65.8,79.7,57.3,69.6,73.8,0.0,0,0,43,44,0.0,0,2
Frank Kearse,6383,DI,WAS,14,2,1.4,0,0,32,65.8,54.3,56.6,50.5,59.4,75.6,0.0,0,1,80,85,7.5,6,7
Lawrence Guy,6385,DI,BLT,16,5,2.3,0,0,3,60.0,57.6,84.7,56.8,56.5,57.5,12.5,2,0,121,125,5.8,7,9
Andrew Gachkar,6386,LB,SD,12,3,1.1,0,0,27,60.8,57.8,76.1,68.6,49.7,44.9,19.0,4,1,141,144,7.1,10,14
Jimmy Wilson,6387,S,MIA,14,2,9.0,0,0,17,64.1,60.6,9.2,48.3,59.0,52.7,26.3,5,5,305,312,2.0,6,12
Malcolm Smith,6394,LB,SEA,9,3,4.1,1,2,29,31.2,38.9,76.5,56.9,52.0,59.9,15.6,5,2,131,135,8.4,11,24
Spencer Paysinger,6419,LB,NYG,8,0,,0,0,21,60.3,55.9,74.7,48.0,56.7,80.1,,0,0,14,15,0.0,0,0
Chris Harris Jr.,6457,CB,DEN,17,1,2.8,2,0,10,92.2,92.0,89.5,62.8,60.7,68.9,18.2,2,5,326,334,0.9,3,8
Ian Williams,6472,DI,SF,9,4,2.1,0,0,28,59.0,84.0,81.3,70.1,81.5,67.8,5.0,1,0,111,114,11.7,13,15
Jeff Tarpinian,6478,LB,HST,3,1,13.0,0,0,13,51.0,44.1,74.7,50.2,51.6,75.1,0.0,0,1,12,13,0.0,0,1
Sealver Siliga,6483,DI,NE,10,11,2.6,0,0,19,80.9,63.7,62.9,54.2,66.0,72.5,6.1,2,1,170,175,9.4,16,20
Larry Dean,6487,LB,BUF,1,0,,0,0,4,66.3,68.7,74.0,,60.0,72.0,100.0,1,0,1,1,0.0,0,0
Josh Bynes,6503,LB,DET,12,3,2.3,0,0,11,55.0,60.6,73.9,53.3,71.3,72.2,0.0,0,1,67,71,9.0,6,9
Nick Bellore,6515,LB,NYJ,2,0,,0,0,22,60.0,27.5,66.8,,54.4,,,0,0,6,6,0.0,0,0
Brandon Bair,6529,DI,PHI,16,2,1.2,0,0,24,60.4,52.2,47.9,50.5,59.0,76.4,7.7,1,1,89,91,10.1,9,10
Darrin Walls,6553,CB,NYJ,14,2,4.4,2,0,22,57.0,61.0,87.5,67.4,75.1,41.5,12.5,1,7,271,280,1.1,3,5
Mario Addison,6558,ED,CAR,17,6,4.0,0,0,5,38.8,54.6,67.7,59.4,63.9,39.4,7.1,1,1,118,123,3.4,4,7
Cedric Thornton,6607,DI,PHI,16,12,2.5,2,0,24,57.8,63.5,29.6,49.5,76.0,58.8,9.6,5,5,347,354,7.5,26,35
Jeron Johnson,6621,S,SEA,4,2,5.0,0,0,29,64.4,67.3,79.3,,66.6,63.8,25.0,1,0,27,30,0.0,0,1
Michael Morgan,6623,LB,SEA,4,0,,0,0,29,64.2,48.0,73.3,51.7,36.5,28.0,100.0,1,0,3,5,0.0,0,0
Ron Parker,6625,S,KC,16,3,10.5,0,1,16,68.9,63.8,65.7,69.9,43.1,42.4,30.2,13,4,389,396,0.8,3,27
Jonathan Freeny,6633,LB,MIA,5,0,,0,0,17,64.6,66.6,74.8,67.0,63.4,71.7,,0,0,26,27,0.0,0,0
Demarcus Dobbs,6655,DI,SEA,12,2,2.8,0,0,29,57.9,54.2,50.4,49.9,64.5,75.6,0.0,0,0,73,78,11.0,8,11
Justin Trattou,6669,ED,MIN,1,0,,0,0,18,60.0,52.7,71.6,52.1,60.0,67.4,,0,0,1,1,0.0,0,0
Bryan Braman,6699,ED,PHI,2,0,,0,0,24,,62.5,73.1,60.9,60.0,,,0,0,2,2,0.0,0,0
Isa Abdul-Quddus,6722,S,DET,8,7,3.6,0,0,11,68.3,70.7,85.8,45.2,71.5,62.9,17.6,3,0,101,105,5.0,5,7
Jamari Lattimore,6754,LB,GB,7,11,3.8,0,0,12,56.3,60.0,83.3,63.7,61.8,56.3,10.3,3,0,131,133,6.1,8,15
Brandian Ross,6755,S,OAK,12,2,4.8,1,0,23,53.2,54.8,56.0,90.5,56.6,41.9,27.6,8,2,257,268,3.1,8,19
Mark Herzlich,6767,LB,NYG,12,1,3.9,0,0,21,29.3,55.3,32.5,61.3,81.7,70.1,4.3,1,2,171,174,8.2,14,21
Orie Lemon,6800,LB,TB,5,3,2.2,0,0,30,58.6,51.7,71.1,55.6,48.4,62.7,12.5,2,1,105,106,8.6,9,11
James Dockery,6814,CB,CAR,4,0,3.0,0,0,5,41.7,44.1,78.7,68.7,54.8,38.3,50.0,1,0,18,18,0.0,0,1
Ben Jacobs,6817,LB,CAR,5,0,,0,0,5,47.5,40.4,71.8,,47.6,77.0,,0,0,19,19,0.0,0,0
Corbin Bryant,6825,DI,BUF,16,3,2.3,1,0,4,60.0,48.4,45.6,52.9,51.5,74.2,0.0,0,2,145,151,1.4,2,4
Ricky Lumpkin,6837,DI,OAK,5,3,5.0,0,0,23,,68.2,79.3,60.4,67.5,72.2,0.0,0,0,45,46,4.4,2,3
Thomas Keiser,6852,ED,ARZ,3,0,0.0,0,0,1,64.2,59.3,70.3,60.3,54.3,69.9,0.0,0,0,19,20,5.3,1,1
Sterling Moore,6871,CB,DAL,17,3,9.7,1,0,9,70.7,70.8,64.5,53.7,69.1,64.7,9.1,1,4,247,254,1.2,3,7
Michael Wilhoite,6989,LB,SF,16,17,4.0,1,0,28,66.5,61.8,91.6,47.4,56.5,74.0,9.4,6,2,382,395,6.5,25,41
Will Hill III,6999,S,BLT,12,5,2.9,0,0,3,83.8,83.9,56.4,60.1,80.0,74.2,19.0,4,1,212,217,3.8,8,12
Craig Robertson,7003,LB,CLV,16,9,2.8,0,0,8,74.3,68.8,87.2,56.3,60.5,60.8,8.5,5,1,329,331,8.8,29,45
Morris Claiborne,7012,CB,DAL,4,0,,0,0,9,39.8,38.4,82.3,78.1,29.3,29.8,100.0,1,2,49,49,0.0,0,0
Mark Barron,7013,S,SL,14,8,7.0,0,0,26,58.2,56.8,18.3,71.7,51.8,64.9,22.6,7,2,227,228,3.1,7,16
Luke Kuechly,7015,LB,CAR,18,24,2.8,1,0,5,91.7,90.2,44.1,63.5,76.5,89.5,8.4,8,4,391,396,11.8,46,63
Stephon Gilmore,7016,CB,BUF,14,1,4.5,1,0,4,73.6,73.2,18.4,60.0,75.7,63.2,18.8,3,8,303,316,2.6,8,12
Dontari Poe,7017,DI,KC,16,9,3.1,0,0,16,60.5,57.7,87.0,54.4,58.8,62.7,2.4,1,0,381,388,6.0,23,32
Fletcher Cox,7018,DI,PHI,16,9,1.8,0,1,24,72.7,80.8,60.3,59.7,90.2,69.9,5.2,3,4,351,358,10.8,38,46
Michael Brockers,7020,DI,SL,16,8,4.6,0,0,26,60.4,69.7,75.2,56.4,74.2,77.3,3.3,1,1,277,287,5.4,15,21
Bruce Irvin,7021,LB,SEA,18,6,1.9,1,0,29,67.6,66.9,18.2,62.5,72.6,52.7,10.3,3,8,317,325,5.0,16,20
Quinton Coples,7022,ED,NYJ,16,4,1.1,0,1,22,69.7,67.6,63.7,64.8,63.4,76.2,4.3,1,3,297,306,4.7,14,18
Dre Kirkpatrick,7023,CB,CIN,13,0,35.0,0,0,7,75.2,70.6,0.0,37.8,72.6,53.3,0.0,0,4,75,76,0.0,0,2
Melvin Ingram III,7024,ED,SD,9,5,3.7,1,0,27,51.7,66.6,0.0,82.8,59.6,37.6,23.1,6,5,198,203,5.6,11,15
Shea McClellin,7025,LB,CHI,12,9,1.7,0,0,6,30.0,53.0,43.2,54.5,75.2,80.0,0.0,0,1,228,233,6.1,14,19
Chandler Jones,7027,ED,NE,13,6,2.3,0,0,19,66.4,72.5,40.9,75.4,62.9,61.3,19.0,8,4,286,290,7.0,20,28
Dont'a Hightower,7030,LB,NE,15,14,4.0,0,0,19,84.3,82.4,51.9,66.6,76.3,81.7,7.2,5,3,362,371,7.5,27,50
Whitney Mercilus,7031,ED,HST,15,5,2.3,1,0,13,59.2,64.0,32.3,57.8,74.6,75.4,0.0,0,3,298,308,6.7,20,27
Nick Perry,7033,ED,GB,17,1,2.7,0,0,12,42.1,61.3,61.2,60.4,66.2,47.3,20.0,5,1,160,163,10.6,17,19
Courtney Upshaw,7039,ED,BLT,18,10,2.6,3,0,3,74.3,68.4,9.5,58.7,72.9,57.1,9.8,4,8,256,262,7.4,19,27
Derek Wolfe,7040,ED,DEN,17,5,2.7,0,0,10,64.2,66.6,77.8,50.8,82.6,51.8,10.0,4,1,225,230,9.3,21,31
Andre Branch,7042,ED,JAX,9,3,4.4,0,0,15,64.9,63.2,23.3,64.1,62.4,76.1,12.5,2,2,96,97,5.2,5,11
Jackrabbit Jenkins,7043,CB,SL,14,2,7.1,1,1,26,70.0,71.9,64.1,53.3,77.2,29.4,28.6,6,5,329,338,1.8,6,13
Mychal Kendricks,7049,LB,PHI,12,7,4.0,0,0,24,90.1,88.7,63.2,90.2,64.8,67.2,7.1,4,1,302,308,8.9,27,45
Bobby Wagner,7050,LB,SEA,14,18,3.0,0,0,29,71.6,79.0,80.8,73.0,80.2,80.2,4.3,3,2,306,317,11.8,36,49
Tavon Wilson,7051,S,NE,15,0,6.2,0,0,19,71.7,79.5,83.2,85.0,78.0,69.2,0.0,0,0,69,70,4.3,3,10
Kendall Reyes,7052,DI,SD,16,13,2.7,0,0,27,57.0,42.6,78.4,44.9,46.9,48.1,3.4,1,1,290,295,3.8,11,15
Zach Brown,7055,LB,TEN,1,0,,0,0,31,54.3,44.9,67.1,59.7,61.7,25.9,,0,0,2,2,0.0,0,0
Devon Still,7056,DI,CIN,12,3,3.9,0,0,7,59.4,56.7,84.0,48.2,60.8,63.2,10.5,2,0,121,123,5.8,7,14
Lavonte David,7060,LB,TB,14,9,2.4,0,2,30,74.5,71.2,58.9,55.7,67.9,59.9,11.4,10,1,366,369,13.4,49,69
Vinny Curry,7061,DI,PHI,15,1,4.6,0,0,24,60.0,60.5,51.7,64.6,53.1,38.4,0.0,0,4,54,56,3.7,2,5
Casey Hayward Jr.,7064,CB,GB,14,4,6.7,0,0,12,86.0,88.8,42.3,75.4,86.0,54.0,11.8,2,1,116,120,5.2,6,11
Trumaine Johnson,7067,CB,SL,9,0,10.3,0,0,26,63.3,64.7,85.7,60.0,69.5,57.3,0.0,0,3,112,118,0.0,0,4
Josh Robinson,7068,CB,MIN,16,3,4.3,2,1,18,65.1,68.3,87.0,57.7,84.0,64.3,0.0,0,4,192,199,1.0,2,4
Olivier Vernon,7074,ED,MIA,16,8,3.1,1,0,17,35.6,72.8,62.8,73.1,73.3,28.9,13.2,5,2,328,333,5.2,17,25
Demario Davis,7079,LB,NYJ,16,9,3.8,0,0,22,59.5,62.4,32.1,60.0,68.4,73.1,3.7,2,4,377,388,6.9,26,43
Jamell Fleming,7082,CB,KC,5,1,10.3,0,0,16,67.0,67.9,83.0,,66.2,73.5,20.0,1,3,83,84,0.0,0,3
Tyrone Crawford,7083,DI,DAL,17,9,1.4,0,0,9,62.0,77.0,77.9,77.1,65.4,57.6,8.6,3,1,256,263,8.2,21,23
Sean Spence,7087,LB,PIT,17,8,2.5,0,1,25,44.9,49.3,90.4,62.0,55.1,43.4,14.3,5,1,217,225,7.4,16,22
John Hughes,7088,DI,CLV,5,5,2.5,0,0,8,63.5,70.2,81.9,58.8,70.1,76.2,0.0,0,0,96,98,10.4,10,14
Akiem Hicks,7090,DI,NO,15,11,2.2,0,0,20,60.2,65.8,56.5,56.6,72.2,48.0,11.9,5,3,300,307,7.0,21,26
Brandon Thompson,7093,DI,CIN,12,6,2.4,1,0,7,56.7,57.4,30.3,55.2,64.8,54.9,13.6,3,3,124,127,8.1,10,13
Jayron Hosley,7094,CB,NYG,6,0,6.0,0,0,21,53.0,43.9,80.7,66.3,26.2,28.9,80.0,4,0,44,45,2.3,1,1
Omar Bolden,7101,CB,DEN,3,0,,0,0,10,67.6,69.0,78.3,60.0,60.0,81.5,,0,1,5,6,0.0,0,0
Frank Alexander,7103,ED,CAR,1,0,0.0,0,0,5,,69.2,74.6,57.0,72.6,67.4,0.0,0,0,8,8,12.5,1,1
Nigel Bradham,7105,LB,BUF,14,12,3.6,2,1,4,67.2,65.2,16.1,83.5,60.2,72.5,7.5,4,7,326,340,8.3,27,37
Alameda Ta'amu,7109,DI,ARZ,7,0,,0,0,1,,61.1,74.5,54.9,63.3,,,0,0,16,16,0.0,0,0
Kyle Wilber,7113,LB,DAL,16,3,4.5,0,0,9,69.2,61.5,78.0,55.5,55.1,56.3,22.2,2,0,123,124,2.4,3,4
Jaye Howard Jr.,7114,DI,KC,16,5,1.7,1,0,16,62.7,57.4,35.5,60.5,57.2,79.6,5.6,2,3,217,223,10.1,22,29
Coty Sensabaugh,7115,CB,TEN,13,1,7.5,0,0,31,56.3,56.4,87.6,87.9,46.6,33.2,27.8,5,2,309,316,1.0,3,12
Keenan Robinson,7119,LB,WAS,13,13,4.0,1,0,32,55.9,57.1,64.5,74.0,53.5,75.8,7.7,5,4,309,324,7.8,24,47
James-Michael Johnson,7120,LB,KC,13,7,2.8,0,0,16,59.0,45.4,57.8,63.7,38.7,69.9,10.8,4,0,234,240,5.6,13,26
Brandon Boykin,7123,CB,PHI,15,1,1.0,2,0,24,73.7,73.5,84.6,43.3,69.6,76.4,33.3,1,4,69,69,1.4,1,1
Ron Brooks,7124,CB,BUF,8,1,3.8,0,0,4,60.1,62.5,82.0,56.3,72.9,87.4,0.0,0,2,47,50,6.4,3,4
Jared Crick,7126,DI,HST,16,16,2.8,0,0,13,68.1,60.8,65.4,56.4,57.1,77.8,4.8,2,2,276,285,6.2,17,24
Miles Burris,7129,LB,OAK,16,16,3.5,1,0,23,29.5,29.4,81.0,48.8,30.9,58.7,13.0,9,3,456,478,6.4,29,44
Mike Daniels,7132,DI,GB,18,6,2.6,0,0,12,56.1,71.3,54.7,60.2,77.7,50.6,12.0,6,3,352,362,8.5,30,38
Tahir Whitehead,7135,LB,DET,17,12,4.0,0,0,11,60.4,61.5,13.1,57.1,67.8,66.9,14.3,7,4,254,264,7.1,18,30
Robert Blanton,7136,S,MIN,14,11,7.5,2,0,18,60.0,72.5,89.1,64.8,90.6,91.8,4.8,3,3,380,392,5.3,20,48
Taylor Thompson,7140,TE,TEN,1,0,,0,0,31,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Tank Carder,7141,LB,CLV,4,1,,0,0,8,60.0,49.7,91.4,59.4,52.9,69.9,0.0,0,0,10,10,0.0,0,0
Shaun Prater,7149,CB,MIN,1,0,,0,0,18,62.2,62.9,69.3,,60.0,,,0,0,1,1,0.0,0,0
Jack Crawford,7151,ED,DAL,6,0,0.3,0,0,9,60.8,51.4,39.2,63.3,45.7,73.5,20.0,1,1,59,59,6.8,4,4
Jonathan Massaquoi,7156,ED,ATL,15,2,4.3,0,0,2,62.5,68.6,82.0,68.3,62.4,54.3,21.4,3,0,147,150,3.4,5,9
Darius Fleming,7157,ED,NE,3,1,2.0,0,0,19,66.3,68.8,72.9,53.0,68.2,80.0,0.0,0,0,26,26,11.5,3,4
George Iloka,7159,S,CIN,17,5,6.6,0,0,7,64.2,69.3,69.1,79.1,78.5,69.5,12.2,5,2,438,451,2.5,11,31
Asa Jackson,7161,CB,BLT,7,1,6.0,0,0,3,35.9,33.6,84.7,50.0,30.6,40.8,62.5,5,0,117,118,0.9,1,2
Jeremy Lane,7164,CB,SEA,8,1,3.0,0,0,29,67.6,64.5,82.8,44.9,50.4,67.1,0.0,0,1,57,59,1.8,1,1
Keith Tandy,7166,S,TB,8,0,8.0,0,0,30,80.5,82.7,78.1,,60.0,81.1,0.0,0,0,31,31,0.0,0,1
Trenton Robinson,7170,S,WAS,6,1,9.8,0,0,32,65.4,63.3,81.0,59.0,51.7,74.4,14.3,1,0,25,25,4.0,1,5
Winston Guy,7171,S,JAX,3,1,4.9,0,0,15,39.4,33.9,0.0,87.8,46.3,28.2,33.3,5,2,93,93,4.3,4,9
Isaiah Frey,7173,CB,TB,11,2,3.7,0,0,30,52.5,54.1,82.2,43.9,72.0,61.5,28.6,2,2,55,58,3.6,2,3
Josh Bush,7176,S,DEN,1,1,,0,0,10,71.2,76.3,70.1,,60.0,77.3,0.0,0,0,1,1,0.0,0,0
Danny Trevathan,7177,LB,DEN,3,0,3.6,0,0,10,47.9,53.2,77.8,47.7,69.1,82.6,0.0,0,0,31,32,16.1,5,7
Christo Bilukidi,7178,DI,BLT,4,0,0.0,0,0,3,,56.8,76.2,52.2,62.1,69.9,0.0,0,0,19,19,10.5,2,2
Emmanuel Acho,7189,LB,PHI,13,7,3.9,0,0,24,61.2,59.2,84.8,52.5,58.8,62.5,4.8,1,0,123,129,5.7,7,13
Billy Winn,7190,DI,CLV,13,4,1.7,0,0,8,67.5,56.5,56.6,48.0,62.2,61.8,4.8,1,2,207,209,6.8,14,16
