player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Aaron Maybin,4934,ED,NYJ,7,0,1.5,0,0,22,60.0,55.7,22.6,56.2,68.5,72.3,0.0,0,1,13,13,15.4,2,2
Brian Orakpo,4936,ED,WAS,2,1,3.0,0,0,32,67.6,86.0,10.3,88.7,70.5,76.8,0.0,0,1,14,16,7.1,1,1
Malcolm Jenkins,4937,S,NO,13,4,11.4,0,0,20,37.8,38.1,0.0,52.4,55.1,46.5,25.9,14,5,350,360,4.0,14,36
Brian Cushing,4938,LB,HST,5,3,4.2,0,1,13,74.2,74.7,12.5,60.1,73.1,81.3,0.0,0,2,81,86,12.3,10,16
Larry English,4939,ED,SD,12,0,2.0,0,0,27,66.9,62.1,80.4,58.6,58.7,78.0,0.0,0,0,58,59,5.2,3,5
Robert Ayers,4941,ED,DEN,16,3,2.3,0,0,10,58.2,64.6,32.4,64.6,66.3,50.6,9.1,1,3,82,86,7.3,6,7
Peria Jerry,4947,DI,ATL,16,4,1.3,1,0,2,59.0,56.2,59.4,51.3,63.2,76.8,5.0,1,2,229,233,5.7,13,15
Vontae Davis,4948,CB,IND,11,2,3.1,2,0,14,75.5,70.4,64.8,76.3,40.5,58.3,41.2,7,8,263,274,2.3,6,8
Clay Matthews,4949,ED,GB,14,5,2.2,1,0,12,63.4,83.4,41.0,85.2,71.9,89.2,3.2,1,4,323,332,6.5,21,25
Ziggy Hood,4955,DI,PIT,16,10,4.6,0,0,25,61.9,53.3,87.7,46.8,61.4,78.6,0.0,0,0,302,306,5.0,15,23
Louis Delmas,4956,S,DET,8,3,5.6,0,0,11,50.9,55.3,81.8,56.7,69.2,80.3,12.0,3,1,146,148,6.2,9,19
Patrick Chung,4957,S,NE,13,5,7.5,1,0,19,60.2,63.9,12.6,51.4,79.0,83.1,5.3,1,4,183,186,1.6,3,13
James Laurinaitis,4958,LB,SL,16,18,3.7,0,0,26,67.1,68.4,63.8,60.4,67.8,84.7,7.1,7,0,407,417,11.3,46,74
Alphonso Smith,4960,CB,DET,2,0,9.0,0,0,11,70.2,64.1,0.0,,52.6,80.7,0.0,0,1,9,9,0.0,0,1
Rey Maualuga,4961,LB,CIN,17,13,4.4,1,0,7,29.3,42.4,23.4,65.7,67.2,60.3,5.7,4,5,418,427,7.4,31,53
Ron Brace,4963,DI,NE,9,2,-1.3,0,0,19,,54.9,79.0,58.9,52.7,71.5,0.0,0,0,43,43,7.0,3,3
Darius Butler,4964,CB,IND,11,0,8.4,0,0,14,85.2,82.3,84.5,47.3,55.8,63.9,30.0,3,0,106,107,3.8,4,7
Jairus Byrd,4965,S,BUF,16,10,6.0,0,1,4,94.7,93.2,84.6,53.8,79.6,89.9,5.4,2,1,404,412,3.5,14,25
Connor Barwin,4969,ED,HST,18,6,2.3,1,0,13,69.6,61.1,70.9,56.5,61.9,70.0,6.5,2,2,366,374,4.1,15,23
Mike Mitchell,4970,S,OAK,12,8,5.1,1,0,23,32.7,50.5,82.2,79.5,82.2,77.9,4.3,1,1,138,143,4.3,6,14
Darcel McBath,4971,S,SF,6,0,,0,0,28,61.4,62.9,72.2,,61.1,78.2,,0,0,11,11,0.0,0,0
William Moore,4978,S,ATL,14,9,6.2,0,1,2,67.9,73.8,11.3,76.4,83.7,71.3,10.0,5,1,345,351,3.8,13,36
Fili Moala,4979,DI,IND,8,7,1.9,0,0,14,60.0,55.4,83.5,62.3,49.9,32.0,12.5,2,0,112,116,4.5,5,7
Paul Kruger,4980,ED,BLT,19,8,1.6,0,0,3,66.7,74.0,51.5,82.0,56.2,35.5,18.4,7,3,374,392,5.1,19,23
Sherrod Martin,4982,S,CAR,9,0,6.3,0,0,5,61.5,59.1,79.3,73.4,45.7,49.1,30.0,3,0,63,67,4.8,3,7
Sean Smith,4984,CB,MIA,16,1,13.4,0,0,17,61.6,63.0,89.5,52.4,64.4,78.9,20.0,3,7,372,382,0.8,3,11
Sen'Derrick Marks,4985,DI,TEN,14,6,1.8,0,1,31,59.3,53.6,26.2,65.0,52.1,42.9,15.2,5,6,298,315,5.7,17,22
Bradley Fletcher,4989,CB,SL,12,0,10.5,0,0,26,69.9,72.5,85.0,79.6,76.4,67.7,0.0,0,4,86,86,1.2,1,2
Michael Johnson,4993,ED,CIN,17,9,2.7,1,0,7,72.6,76.1,56.0,64.9,75.7,69.3,8.3,3,3,311,317,5.5,17,24
Matt Shaughnessy,4994,ED,OAK,16,4,0.8,0,0,23,58.0,58.9,47.9,50.1,71.5,65.3,7.7,2,3,283,295,6.0,17,20
Terrance Knighton,4995,DI,JAX,16,7,1.2,0,0,15,65.4,66.9,76.1,69.3,58.0,63.7,3.4,1,1,317,321,6.0,19,21
Derek Cox,4996,CB,JAX,12,3,4.8,1,0,15,69.8,70.0,61.0,,67.2,43.3,15.8,3,5,337,344,2.1,7,13
DeAndre Levy,4999,LB,DET,14,11,2.3,0,0,11,63.5,55.4,54.5,60.9,48.1,63.5,10.9,6,1,315,320,8.3,26,38
Kevin Barnes,5003,CB,DET,1,0,,0,0,11,55.7,56.3,73.2,,60.0,23.1,,0,0,2,2,0.0,0,0
Roy Miller,5004,DI,TB,15,7,1.9,0,0,30,56.2,58.3,72.6,59.0,59.1,76.2,0.0,0,1,210,221,4.3,9,13
Lardarius Webb,5011,CB,BLT,6,1,4.1,0,1,3,64.9,71.0,34.1,56.2,90.8,57.5,14.3,2,2,163,167,4.3,7,11
Chris Owens,5013,CB,ATL,8,1,6.7,0,0,2,78.5,78.5,81.8,44.5,77.9,79.7,0.0,0,0,40,40,2.5,1,3
Jerraud Powers,5015,CB,IND,8,0,10.2,0,0,14,65.7,64.1,86.3,,51.7,33.9,33.3,3,1,207,217,1.9,4,6
Corvey Irvin,5016,DI,TB,11,1,6.5,0,0,30,60.0,73.2,79.8,67.8,68.1,70.8,0.0,0,0,27,29,3.7,1,2
Ryan Mouton,5017,CB,TEN,9,1,6.9,0,0,31,45.6,47.4,84.8,50.5,60.3,81.7,11.1,1,2,126,131,2.4,3,7
Rashad Johnson,5018,S,ARZ,8,1,11.5,0,0,1,81.5,79.3,77.6,44.6,55.6,52.1,28.6,2,1,53,55,0.0,0,4
Keenan Lewis,5019,CB,PIT,16,6,3.1,1,0,25,63.6,68.5,64.9,78.5,81.5,62.4,0.0,0,8,348,353,2.6,9,14
Tyrone McKenzie,5020,LB,MIN,4,0,10.0,0,0,18,60.0,67.3,64.9,,64.4,73.3,0.0,0,0,5,5,0.0,0,1
Kaluka Maiava,5027,LB,CLV,16,3,4.1,0,1,8,78.7,78.6,73.5,77.6,70.5,67.4,9.4,3,0,280,291,6.1,17,26
Henry Melton,5028,DI,CHI,14,6,2.0,0,1,6,60.5,71.8,75.7,80.5,52.4,78.7,0.0,0,1,199,204,11.6,23,30
Victor Butler,5033,ED,DAL,15,2,2.6,0,0,9,37.2,78.5,83.6,78.7,79.5,57.7,6.7,1,0,118,121,6.8,8,12
Glover Quin,5035,S,HST,18,13,7.1,0,2,13,59.7,65.1,67.5,41.2,87.8,89.8,5.4,3,1,385,393,3.9,15,40
Vaughn Martin,5036,DI,SD,12,3,1.4,0,1,27,73.5,47.2,26.1,50.4,53.6,47.9,15.4,2,4,173,177,4.6,8,8
David Bruton,5037,S,DEN,1,0,,0,0,10,78.6,67.2,0.0,48.6,60.0,78.2,,0,1,1,1,0.0,0,0
Sammie Lee Hill,5038,DI,DET,15,2,2.2,0,0,11,60.0,66.5,50.7,74.3,57.5,58.6,7.1,1,1,170,171,5.3,9,11
Kyle Moore,5040,ED,BUF,12,4,3.8,0,0,4,49.6,54.6,26.4,66.7,48.7,48.5,11.1,2,4,173,177,2.9,5,12
D.J. Moore,5042,CB,CHI,12,1,8.2,0,0,6,69.8,70.7,84.4,51.9,75.5,74.4,12.5,1,0,64,67,3.1,2,6
Lawrence Sidbury,5049,ED,ATL,3,0,,0,0,2,71.0,60.1,73.6,59.3,49.2,,,0,0,11,11,0.0,0,0
Greg Toler,5055,CB,ARZ,9,0,5.8,0,0,1,85.8,84.2,84.9,50.2,66.9,87.8,0.0,0,3,100,102,2.0,2,8
Jason Phillips,5061,LB,CAR,7,0,0.5,0,0,5,52.6,62.7,73.5,51.3,72.0,53.0,33.3,2,0,59,60,6.8,4,4
William Middleton,5062,CB,JAX,7,0,5.8,0,0,15,58.5,52.5,3.4,,40.0,37.6,33.3,2,3,88,88,1.1,1,4
Brandon Hughes,5072,CB,PHI,4,1,,0,0,24,56.7,57.1,79.2,53.4,66.2,81.4,0.0,0,0,14,14,0.0,0,0
Jasper Brinkley,5074,LB,MIN,17,8,4.1,0,2,18,35.1,46.9,33.6,55.5,67.4,39.2,20.0,14,3,353,360,8.8,31,48
Chris Clemons,5089,S,MIA,16,8,7.4,0,0,17,75.0,74.4,39.5,30.0,86.4,82.3,4.5,2,2,392,402,2.8,11,34
Don Carey,5101,S,DET,8,3,6.4,1,0,11,67.8,71.4,80.4,59.8,71.7,83.8,6.7,1,2,134,137,2.2,3,11
Jarius Wynn,5106,ED,TEN,7,0,1.3,0,0,31,,46.5,7.7,65.0,45.7,72.6,0.0,0,2,74,75,4.1,3,4
Brice McCain,5112,CB,HST,11,0,,1,0,13,49.0,51.4,85.1,71.8,59.2,41.7,,0,3,88,93,0.0,0,0
Al Afalava,5114,S,TEN,8,3,6.4,0,0,31,65.1,66.9,81.9,44.1,68.2,38.9,23.1,3,0,94,97,4.3,4,7
Coye Francies,5115,CB,OAK,2,0,,0,0,23,52.8,54.0,72.7,,60.0,,,0,1,2,2,0.0,0,0
Jason McCourty,5127,CB,TEN,16,4,5.1,1,1,31,74.0,81.4,89.4,69.3,91.8,69.5,0.0,0,2,455,475,2.4,11,17
Vance Walker,5134,DI,ATL,18,6,2.1,0,0,2,65.9,68.5,85.2,60.8,66.9,79.1,0.0,0,0,254,258,7.1,18,23
Captain Munnerlyn,5140,CB,CAR,16,1,6.1,1,0,5,67.4,70.4,88.0,61.8,74.7,68.0,10.5,2,5,317,327,2.8,9,16
E.J. Biggers,5141,CB,TB,13,2,6.5,0,0,30,78.7,76.2,88.9,77.9,47.0,30.4,28.6,4,1,253,262,1.6,4,8
Brad Jones,5142,LB,GB,13,13,3.1,0,1,12,79.4,77.9,36.2,58.7,73.3,62.0,10.2,6,2,313,319,8.6,27,40
Ellis Lankster,5144,CB,NYJ,13,2,8.8,2,0,22,55.1,52.9,0.0,89.5,31.9,61.3,25.0,2,4,67,72,0.0,0,4
Troy Nolan,5147,S,CHI,2,1,,0,0,6,65.1,68.1,76.2,63.0,65.1,43.0,0.0,0,0,21,21,0.0,0,0
Moise Fokou,5154,LB,IND,16,3,3.1,0,0,14,67.2,70.1,35.7,61.1,77.0,64.5,5.6,1,2,78,80,11.5,9,14
Jamarca Sanford,5155,S,MIN,17,6,6.6,0,2,18,66.5,74.1,83.3,83.5,84.8,71.9,12.8,5,1,291,295,3.8,11,28
Ricky Jean Francois,5168,DI,SF,15,4,2.2,0,0,28,64.0,63.4,59.1,51.9,69.8,78.3,4.3,1,1,153,156,8.5,13,18
Clinton McDonald,5173,DI,SEA,16,3,2.1,2,0,29,54.4,57.6,31.7,62.3,60.1,56.1,5.6,1,3,132,134,6.8,9,14
Chris Baker,5188,DI,WAS,15,1,2.2,0,0,32,60.0,66.7,81.3,65.4,62.3,77.0,0.0,0,0,98,98,10.2,10,12
Tony Carter,5191,CB,DEN,14,0,7.5,0,0,10,72.0,72.9,87.0,78.9,63.0,42.3,33.3,1,3,131,137,0.8,1,2
D.J. Johnson,5194,CB,WAS,4,0,3.0,0,0,32,50.2,48.0,78.0,,40.3,27.5,50.0,1,0,9,10,11.1,1,1
Desmond Bryant,5204,DI,OAK,16,9,1.1,0,1,23,57.6,74.2,38.5,77.3,67.9,69.5,6.9,2,4,257,263,6.2,16,18
Antonio Dixon,5211,DI,PHI,3,1,0.3,0,0,24,,72.1,75.9,55.0,72.7,71.4,0.0,0,0,23,23,17.4,4,4
Mike Rivera,5225,LB,NE,3,1,,0,0,19,68.0,63.0,72.6,56.5,54.8,41.3,50.0,1,0,5,5,0.0,0,0
Steve McLendon,5232,DI,PIT,16,0,1.0,0,0,25,53.8,83.0,79.6,78.7,76.2,75.2,0.0,0,0,58,58,8.6,5,5
Colt Anderson,5242,S,PHI,6,8,6.9,0,0,24,47.2,47.5,80.4,45.7,57.6,56.8,16.1,5,1,136,141,4.4,6,18
Russell Allen,5263,LB,JAX,16,15,3.1,0,0,15,59.5,60.0,43.9,69.5,59.1,81.4,3.5,3,2,498,506,8.6,43,68
Michael Bennett,5273,ED,TB,16,3,0.6,2,0,30,58.1,75.7,30.0,78.1,71.0,61.8,4.0,1,8,302,316,6.0,18,21
Ashlee Palmer,5281,LB,DET,13,1,1.8,0,0,11,68.2,54.3,77.6,55.6,45.2,54.8,12.5,1,0,72,72,6.9,5,6
Jamaal Westerman,5305,ED,IND,6,0,,0,0,14,60.0,61.9,74.6,65.2,65.2,27.5,,0,0,16,18,0.0,0,0
Jacob Lacey,5311,CB,DET,11,2,6.1,0,0,11,64.5,64.8,87.2,54.9,62.2,46.9,16.7,2,3,201,207,2.0,4,8
Ryan Baker,5316,DI,MIA,1,0,,0,0,17,,58.9,68.4,58.5,60.0,,,0,0,1,1,0.0,0,0
Dan Skuta,5349,LB,CIN,10,2,7.0,0,0,7,51.2,55.3,75.0,52.0,63.4,58.7,0.0,0,1,55,55,7.3,4,6
Reggie Walker,5351,ED,ARZ,10,1,4.2,0,0,1,69.0,56.5,14.2,57.9,57.3,79.1,0.0,0,2,80,84,5.0,4,6
C.J. Spillman,5370,S,SF,8,0,2.0,0,0,28,66.2,67.5,74.2,57.6,64.9,79.1,0.0,0,0,12,12,8.3,1,1
Phillip Hunt,5371,ED,PHI,12,0,2.7,0,0,24,60.0,61.5,7.9,70.2,60.0,74.1,0.0,0,2,85,85,4.7,4,6
Pannel Egboh,5375,ED,TEN,6,0,0.0,0,0,31,,65.5,76.4,52.4,68.5,69.2,0.0,0,0,36,36,5.6,2,2
Ronald Talley,5396,ED,ARZ,3,2,5.0,0,0,1,,49.0,7.7,60.6,51.1,73.0,0.0,0,1,37,37,2.7,1,3
Tim Jamison,5400,DI,HST,6,0,1.0,0,0,13,,63.6,78.7,64.8,58.2,68.4,0.0,0,0,36,37,2.8,1,1
Jonathan Casillas,5422,LB,NO,13,1,3.1,0,0,20,72.8,66.9,72.8,56.2,58.7,69.3,6.7,1,0,92,93,8.7,8,13
Danny Gorrer,5424,CB,TB,6,2,,0,0,30,52.3,55.3,82.5,,71.1,30.5,0.0,0,1,61,65,0.0,0,0
Dannell Ellerbe,5442,LB,BLT,17,17,3.2,0,0,3,54.9,67.9,31.0,76.2,76.3,76.7,5.5,4,4,341,357,10.0,34,52
Jovan Belcher,5449,LB,KC,11,5,3.2,0,0,16,49.2,63.1,27.0,45.6,77.5,70.6,6.1,2,1,193,199,10.9,21,26
Josh Mauga,5491,LB,NYJ,5,0,5.0,0,0,22,56.0,50.4,72.0,51.5,53.8,73.3,0.0,0,0,18,18,0.0,0,1
Ndamukong Suh,5527,DI,DET,16,3,1.8,0,0,11,61.1,75.3,55.6,86.8,56.5,78.4,0.0,0,3,339,346,4.1,14,21
Gerald McCoy,5528,DI,TB,16,2,0.7,1,0,30,60.6,82.1,65.1,79.2,73.6,39.3,18.2,4,2,288,301,4.9,14,16
Eric Berry,5530,S,KC,16,6,4.2,0,0,16,57.6,63.4,91.6,54.2,72.7,70.2,11.1,7,2,461,471,7.2,33,50
Joe Haden,5532,CB,CLV,11,3,4.5,1,0,8,75.0,76.3,88.0,47.9,73.9,70.6,12.5,2,1,304,316,1.6,5,11
Rolando McClain,5533,LB,OAK,11,8,2.8,0,0,23,61.2,76.5,80.5,58.6,84.7,79.8,2.2,1,0,237,243,11.4,27,36
Tyson Alualu,5535,DI,JAX,16,5,2.4,0,0,15,60.2,57.9,80.0,55.5,58.0,71.9,2.7,1,0,389,397,5.9,23,31
Brandon Graham,5538,ED,PHI,16,7,1.0,0,0,24,64.6,91.0,51.3,92.8,65.0,79.2,0.0,0,2,194,200,10.3,20,23
Earl Thomas III,5539,S,SEA,18,4,6.9,0,1,29,70.1,72.1,61.8,91.6,67.3,35.1,29.7,11,1,378,386,2.6,10,22
Jason Pierre-Paul,5540,ED,NYG,16,11,1.6,0,1,21,70.9,83.5,39.6,71.7,80.9,52.5,9.4,5,5,333,347,9.0,30,37
Derrick Morgan,5541,ED,TEN,16,12,1.9,2,0,31,66.6,76.9,43.9,79.8,63.8,63.3,6.1,3,4,359,376,7.0,25,34
Sean Weatherspoon,5544,LB,ATL,15,10,3.7,0,2,2,63.5,61.0,84.0,79.4,48.3,62.8,11.4,8,0,372,378,7.5,28,52
Kareem Jackson,5545,CB,HST,18,2,11.8,0,0,13,80.1,80.0,50.7,,74.8,80.8,7.1,1,6,360,369,0.3,1,11
Dan Williams,5551,DI,ARZ,15,3,2.2,1,0,1,78.0,72.8,48.7,62.0,73.2,81.5,0.0,0,2,256,263,8.6,22,29
Devin McCourty,5552,S,NE,18,7,9.2,0,1,19,89.8,90.3,86.8,58.5,89.2,82.4,9.8,4,3,434,449,1.4,6,30
Jared Odrick,5553,ED,MIA,16,5,1.0,1,0,17,63.2,59.4,50.3,56.6,63.0,40.7,15.6,5,4,337,345,5.3,18,22
Kyle Wilson,5554,CB,NYJ,16,2,3.7,0,0,22,60.4,62.6,88.4,50.0,67.0,72.7,16.7,3,5,389,402,2.3,9,13
Jerry Hughes,5556,ED,IND,17,2,2.1,1,0,14,72.7,62.6,0.0,72.0,55.8,87.9,4.3,1,6,267,278,4.9,13,20
Patrick Robinson,5557,CB,NO,16,2,6.3,3,1,20,52.0,56.4,90.3,68.7,70.9,41.9,19.0,4,8,419,431,2.6,11,15
Chris Cook,5559,CB,MIN,11,1,13.2,0,0,18,68.1,67.8,58.5,74.3,59.9,79.4,0.0,0,1,220,225,0.5,1,6
Nate Allen,5562,S,PHI,14,7,6.0,0,0,24,49.7,51.9,86.7,50.6,57.4,55.9,17.9,7,0,360,372,3.3,12,25
T.J. Ward,5563,S,CLV,14,9,5.7,0,2,8,64.6,74.9,34.4,66.0,90.6,85.0,7.8,4,3,361,375,6.1,22,38
Koa Misi,5565,LB,MIA,14,7,3.6,0,0,17,69.6,72.5,77.7,67.9,68.1,63.7,10.8,4,1,234,240,7.3,17,26
Sergio Kindle,5568,LB,BLT,1,1,,0,0,3,,51.8,72.6,54.6,55.8,69.9,0.0,0,0,6,6,0.0,0,0
Lamarr Houston,5569,ED,OAK,16,4,1.9,0,0,23,76.1,77.8,36.6,67.6,78.3,46.2,4.3,2,4,353,361,8.8,31,41
Linval Joseph,5571,DI,NYG,16,15,3.1,1,1,21,60.0,71.6,66.8,67.8,68.2,74.4,1.9,1,2,346,359,6.9,24,36
Daryl Washington,5572,LB,ARZ,16,16,4.2,0,1,1,64.0,82.8,35.6,85.9,83.9,61.6,10.1,10,4,478,490,8.6,41,73
Taylor Mays,5574,S,CIN,11,1,7.9,0,0,7,61.9,69.4,5.3,60.7,85.3,89.9,0.0,0,1,101,103,4.0,4,9
Javier Arenas,5575,CB,KC,16,5,11.2,0,1,16,66.8,67.2,87.7,46.3,66.6,82.9,14.3,3,1,287,293,1.7,5,13
Jason Worilds,5577,ED,PIT,13,3,3.0,0,0,25,72.6,64.1,86.9,58.7,56.9,83.4,0.0,0,0,161,162,5.0,8,12
Jermaine Cunningham,5578,ED,NE,14,0,3.2,0,0,19,78.2,66.2,69.9,62.0,60.3,79.2,0.0,0,2,132,136,6.1,8,12
Carlos Dunlap,5579,ED,CIN,15,4,1.1,1,1,7,68.6,89.4,38.7,76.9,79.3,69.5,6.1,2,4,195,197,11.3,22,27
Sean Lee,5580,LB,DAL,6,8,4.3,0,1,9,80.5,90.6,83.5,56.1,90.9,89.9,5.6,2,0,141,144,11.3,16,26
Mike Neal,5581,DI,GB,11,1,2.0,0,0,12,73.2,55.3,8.4,62.5,47.1,77.8,0.0,0,3,66,66,6.1,4,4
Terrence Cody,5582,DI,BLT,19,2,2.2,0,0,3,,57.3,51.9,54.7,60.9,77.8,0.0,0,2,243,252,7.0,17,19
Brandon Spikes,5587,LB,NE,17,12,2.9,3,4,19,48.9,67.9,0.0,90.0,89.0,89.0,3.0,2,10,362,372,9.1,33,52
Pat Angerer,5588,LB,IND,12,5,3.9,0,1,14,62.2,52.2,81.5,58.0,44.5,78.1,7.1,2,0,164,168,9.1,15,21
Jerome Murphy,5590,CB,WAS,1,0,8.0,0,0,32,77.1,76.9,75.4,,65.1,76.6,0.0,0,0,12,12,0.0,0,1
Amari Spievey,5591,S,DET,5,2,11.2,0,0,11,67.5,71.7,78.6,60.0,72.7,68.7,11.1,1,0,54,56,3.7,2,6
Myron Lewis,5592,CB,TB,2,0,,0,0,30,38.6,38.9,72.5,,60.0,76.6,,0,0,2,2,0.0,0,0
Morgan Burnett,5596,S,GB,18,14,6.3,0,0,12,69.2,71.9,65.7,83.4,72.4,79.2,10.3,7,2,458,470,5.0,23,47
Alex Carrington,5597,DI,BUF,16,3,0.5,0,0,4,64.1,74.6,84.7,77.1,60.1,75.8,0.0,0,0,146,151,6.8,10,11
D'Anthony Smith,5599,DI,JAX,8,0,1.9,0,0,15,60.0,66.7,80.6,53.2,71.1,52.5,11.1,1,0,45,45,11.1,5,8
Major Wright,5600,S,CHI,16,14,4.5,0,0,6,65.2,69.3,85.7,52.8,77.5,72.5,7.8,4,3,355,361,5.9,21,33
Donald Butler,5603,LB,SD,12,10,2.5,0,0,27,63.8,67.3,56.9,59.6,71.1,65.7,6.5,3,2,250,254,9.2,23,33
Earl Mitchell,5605,DI,HST,18,5,2.1,0,0,13,60.0,68.5,84.3,58.6,69.4,55.3,6.9,2,0,205,208,7.8,16,22
Corey Peters,5607,DI,ATL,12,3,2.5,0,0,2,71.2,45.6,85.1,58.6,33.8,77.3,5.0,1,0,211,212,6.2,13,16
Daniel Te'o-Nesheim,5610,ED,TB,15,7,1.7,1,0,30,61.4,63.6,74.0,62.5,60.2,60.2,7.7,2,1,265,274,5.7,15,17
NaVorro Bowman,5615,LB,SF,19,27,2.8,1,0,28,81.4,88.1,51.8,67.5,89.9,82.2,3.5,4,3,436,445,12.6,55,84
Everson Griffen,5624,ED,MIN,17,5,1.9,1,0,18,67.5,70.6,3.8,71.8,69.3,64.1,0.0,0,5,163,168,6.7,11,12
Darryl Sharpton,5626,LB,HST,7,6,3.6,1,0,13,38.8,43.6,83.3,70.3,49.0,87.6,0.0,0,1,122,123,7.4,9,11
Perry Riley,5627,LB,WAS,17,13,4.0,0,0,32,64.8,66.0,55.8,68.5,62.1,73.8,7.5,5,2,370,376,7.0,26,49
Alterraun Verner,5628,CB,TEN,16,2,4.7,0,0,31,73.8,76.4,90.6,,76.5,56.1,16.7,5,1,425,445,2.4,10,23
Corey Wootton,5633,ED,CHI,16,1,3.1,1,0,6,53.1,67.2,49.0,72.1,61.2,39.4,20.0,4,3,216,222,5.1,11,15
Walter Thurmond,5635,CB,SEA,2,1,,0,0,29,84.5,80.7,79.1,45.7,66.9,61.7,0.0,0,0,19,20,0.0,0,0
Geno Atkins,5643,DI,CIN,17,8,1.1,1,1,7,72.0,93.9,70.9,92.8,90.8,75.3,4.7,2,2,286,292,10.1,29,33
Al Woods,5646,DI,PIT,7,0,5.0,0,0,25,60.9,65.5,75.5,55.6,61.3,70.2,0.0,0,0,9,9,11.1,1,2
O'Brien Schofield,5653,ED,ARZ,9,3,2.4,0,0,1,66.6,63.6,87.5,57.6,61.8,57.1,12.0,3,0,201,204,7.0,14,19
Roddrick Muckelroy,5654,LB,WAS,1,0,,0,0,32,60.0,65.5,67.0,,60.4,,,0,0,2,2,0.0,0,0
Kam Chancellor,5656,S,SEA,18,11,6.3,0,1,29,66.1,66.8,40.1,47.1,73.3,79.0,12.2,6,4,380,387,3.4,13,32
Ricky Sapp,5657,ED,NYJ,4,0,9.0,0,0,22,50.0,49.5,73.3,56.1,57.1,68.1,0.0,0,0,9,10,0.0,0,1
Dominique Franks,5658,CB,ATL,7,0,11.4,0,0,2,69.4,71.6,81.5,76.9,62.5,64.3,0.0,0,2,49,50,0.0,0,5
Kendrick Lewis,5659,S,KC,9,0,18.9,0,0,16,43.6,44.6,81.4,53.5,53.0,27.9,27.8,5,0,264,271,0.0,0,13
Perrish Cox,5660,CB,SF,11,0,,0,0,28,53.7,49.6,84.4,39.3,55.1,54.8,,0,1,21,21,0.0,0,0
Nolan Carroll,5668,CB,MIA,13,2,3.3,0,0,17,57.8,61.6,88.4,93.0,63.3,72.7,14.3,2,6,190,196,3.2,6,10
Cam Thomas,5669,DI,SD,15,4,2.4,0,0,27,60.0,65.1,83.6,67.2,58.6,67.3,8.0,2,0,180,186,6.7,12,19
Robert Johnson,5671,S,TEN,11,2,15.8,0,0,31,53.1,53.7,78.4,,59.8,30.0,27.3,3,0,100,102,0.0,0,6
Hall Davis,5672,ED,CLV,2,0,,0,0,8,60.0,57.3,74.4,59.5,55.8,,,0,0,9,10,0.0,0,0
Austen Lane,5676,ED,JAX,11,5,2.6,0,0,15,49.5,77.9,84.3,71.1,74.2,77.9,0.0,0,0,201,206,8.5,17,23
Arthur Jones,5680,DI,BLT,20,10,2.2,1,1,3,60.0,66.2,74.8,64.1,63.4,74.1,2.6,1,1,342,356,5.8,20,27
Reshad Jones,5686,S,MIA,16,7,6.5,0,1,17,91.0,91.0,87.3,64.2,87.2,71.9,17.8,8,1,402,412,2.7,11,30
Crezdon Butler,5687,CB,BUF,1,0,,0,0,4,43.9,35.8,0.0,,60.0,72.5,,0,1,2,3,0.0,0,0
Stevenson Sylvester,5689,LB,PIT,1,0,,0,0,25,,60.9,64.2,,60.0,,,0,0,1,1,0.0,0,0
Greg Hardy,5698,ED,CAR,15,8,2.1,0,1,5,64.8,79.1,19.9,80.9,70.1,43.5,9.8,4,6,267,274,8.6,23,29
Arthur Moats,5701,LB,BUF,7,2,3.6,0,0,4,50.4,64.2,73.1,59.3,73.6,70.2,0.0,0,0,59,59,13.6,8,13
Adrian Tracy,5707,ED,NYG,6,0,2.0,0,0,21,50.2,66.5,77.6,59.3,73.5,73.8,0.0,0,0,30,31,10.0,3,3
Clifton Geathers,5709,DI,IND,9,0,-1.0,0,0,14,60.0,45.5,80.9,54.3,43.5,70.5,0.0,0,0,73,76,1.4,1,1
Eugene Sims,5712,ED,SL,13,3,4.4,0,0,26,59.6,58.0,29.3,58.5,62.9,39.7,17.6,3,4,141,148,7.1,10,11
Travis Goethel,5713,LB,OAK,2,0,,0,0,23,60.0,69.2,69.6,,65.7,,,0,0,12,12,0.0,0,0
Jordan Pugh,5725,S,WAS,11,1,5.0,0,0,32,57.8,52.8,81.5,42.2,49.3,29.4,42.9,3,0,51,51,3.9,2,3
Cody Grimm,5733,S,TB,1,0,,0,0,30,59.9,60.2,66.3,,60.0,,,0,0,1,1,0.0,0,0
Willie Young,5736,ED,DET,16,2,0.8,1,0,11,60.2,54.4,8.7,59.6,59.0,74.1,0.0,0,3,109,110,7.3,8,9
Dekoda Watson,5740,LB,TB,7,0,0.0,0,0,30,45.6,52.0,78.8,55.4,73.6,74.2,0.0,0,0,10,10,10.0,1,1
Jamar Chaney,5743,LB,PHI,7,5,3.2,0,0,24,44.4,43.0,72.2,52.3,47.6,56.6,20.0,4,0,138,141,6.5,9,11
R.J. Stanford,5746,CB,MIA,9,3,1.0,0,0,17,41.7,47.2,82.0,48.9,71.2,56.7,14.3,1,0,61,63,3.3,2,3
