player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Sean Weatherspoon,5544,LB,ATL,7,5,4.1,0,0,2,60.3,54.1,8.8,60.4,52.5,37.3,23.1,6,3,167,170,4.8,8,15
Kareem Jackson,5545,CB,HST,14,1,5.6,0,0,13,57.6,59.6,34.2,,73.5,64.9,21.1,4,6,291,299,2.4,7,14
Dan Williams,5551,DI,ARZ,14,4,2.4,0,0,1,72.3,74.6,17.3,64.3,78.8,68.5,8.7,2,3,131,137,10.7,14,17
Devin McCourty,5552,S,NE,17,4,9.4,0,1,19,86.0,85.1,85.3,71.1,81.2,88.2,12.5,4,1,454,460,1.3,6,24
Jared Odrick,5553,DI,MIA,16,2,2.0,0,1,17,60.2,67.4,61.4,65.3,65.8,64.5,8.8,3,3,330,336,6.7,22,29
Kyle Wilson,5554,CB,NYJ,15,2,4.3,1,0,22,60.7,59.1,8.3,62.7,59.1,66.3,25.0,2,5,93,100,2.2,2,4
Jerry Hughes,5556,ED,BUF,15,1,1.7,2,0,4,56.1,78.3,10.8,85.9,76.3,50.3,20.0,4,6,173,175,6.4,11,15
Patrick Robinson,5557,CB,NO,2,0,,0,0,20,67.1,67.6,74.8,,60.7,29.6,,0,0,6,6,0.0,0,0
Chris Cook,5559,CB,MIN,12,2,5.4,1,0,18,58.9,59.4,56.0,64.1,59.4,50.5,16.7,3,3,292,296,2.4,7,13
Dexter McCluster,5561,WR,KC,1,0,,0,0,16,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Nate Allen,5562,S,PHI,17,6,8.2,0,0,24,64.0,63.8,71.1,44.5,65.7,84.1,9.7,3,1,406,424,1.0,4,22
T.J. Ward,5563,S,CLV,16,13,3.1,0,0,8,77.9,83.5,88.7,82.5,86.9,78.0,11.1,8,4,423,435,6.9,29,51
Koa Misi,5565,LB,MIA,15,9,2.7,0,0,17,50.4,64.9,74.7,55.1,75.4,72.2,5.7,2,0,235,237,6.8,16,24
Lamarr Houston,5569,ED,OAK,16,5,2.2,2,0,23,86.1,72.1,14.9,64.1,76.4,80.1,8.2,5,7,390,401,10.3,40,51
Linval Joseph,5571,DI,NYG,15,10,2.5,0,1,21,63.1,73.4,64.0,63.5,74.1,73.4,6.8,3,2,261,269,8.4,22,31
Daryl Washington,5572,LB,ARZ,12,5,2.5,0,0,1,90.1,72.9,21.2,57.4,51.3,58.0,12.2,5,5,251,257,8.0,20,31
Taylor Mays,5574,S,CIN,8,0,4.8,0,0,7,73.9,70.8,83.0,40.7,56.0,62.2,0.0,0,0,43,43,4.7,2,4
Javier Arenas,5575,CB,ARZ,4,0,,0,0,1,58.0,63.9,80.8,90.8,56.2,82.3,,0,0,7,7,0.0,0,0
Jason Worilds,5577,ED,PIT,15,8,2.7,0,0,25,59.0,73.7,84.2,70.8,70.1,68.0,9.8,4,1,290,296,7.6,22,29
Jermaine Cunningham,5578,LB,NYJ,1,0,,0,0,22,,52.8,65.8,52.9,60.0,,,0,0,1,1,0.0,0,0
Carlos Dunlap,5579,ED,CIN,17,6,3.5,0,2,7,65.1,77.9,56.6,61.8,87.6,65.1,6.8,3,4,340,343,8.2,28,35
Sean Lee,5580,LB,DAL,11,5,2.7,0,0,9,71.1,73.1,79.7,62.1,71.4,82.0,7.9,5,1,221,230,17.2,38,53
Mike Neal,5581,ED,GB,17,5,4.2,0,0,12,60.7,55.9,65.3,62.9,46.9,45.2,16.2,6,2,275,282,6.2,17,26
Terrence Cody,5582,DI,BLT,12,8,3.8,1,0,3,61.2,52.4,54.2,46.6,58.2,76.4,0.0,0,1,123,124,4.1,5,8
Golden Tate,5585,WR,SEA,1,0,,0,0,29,,60.0,60.0,,60.0,,,0,5,1,1,0.0,0,0
Brandon Spikes,5587,LB,NE,16,14,2.6,0,0,19,57.9,69.3,84.8,60.7,73.9,79.6,2.7,2,0,362,365,12.2,44,59
Pat Angerer,5588,LB,IND,11,9,3.6,0,0,14,55.5,52.9,83.3,55.8,51.7,76.5,2.6,1,1,197,200,7.6,15,28
Jerome Murphy,5590,CB,WAS,1,0,,0,0,32,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Morgan Burnett,5596,S,GB,14,14,5.5,0,0,12,48.1,54.8,86.3,51.0,68.1,80.9,10.9,7,2,367,374,6.3,23,43
Alex Carrington,5597,DI,BUF,3,2,0.8,0,0,4,60.0,55.7,81.1,43.8,69.2,32.9,12.5,1,0,75,78,2.7,2,5
D'Anthony Smith,5599,DI,DET,2,0,4.0,0,0,11,60.0,61.9,77.1,52.6,69.3,69.9,0.0,0,0,14,14,7.1,1,2
Major Wright,5600,S,CHI,15,12,7.5,0,1,6,30.0,30.2,85.8,36.4,43.4,73.1,13.6,11,0,414,419,5.1,21,58
Donald Butler,5603,LB,SD,15,13,3.8,0,0,27,61.1,58.0,62.5,53.4,57.0,69.4,6.2,4,2,313,320,7.7,24,48
Earl Mitchell,5605,DI,HST,16,11,2.4,0,0,13,64.1,59.9,70.5,63.1,56.6,75.4,5.3,2,1,296,307,7.1,21,25
Corey Peters,5607,DI,ATL,15,7,2.2,0,0,2,63.8,67.4,76.1,52.8,73.1,56.4,10.5,4,1,277,285,8.3,23,27
Daniel Te'o-Nesheim,5610,ED,TB,16,2,2.0,0,0,30,55.5,42.0,88.0,50.4,39.8,27.3,26.7,4,0,267,271,3.0,8,9
NaVorro Bowman,5615,LB,SF,19,17,2.9,0,3,28,86.7,90.6,73.0,92.1,78.4,73.2,4.0,4,2,441,461,10.9,48,80
Brandon Ghee,5620,CB,CIN,4,1,,0,0,7,90.0,89.2,78.3,59.0,65.6,79.6,0.0,0,0,11,11,0.0,0,0
Everson Griffen,5624,ED,MIN,16,1,1.4,1,0,18,47.3,67.8,65.1,71.7,68.7,67.7,0.0,0,1,212,215,6.6,14,17
Darryl Sharpton,5626,LB,HST,15,21,3.5,0,1,13,35.8,54.4,34.4,49.9,79.6,60.4,9.2,6,3,330,339,7.6,25,38
Perry Riley,5627,LB,WAS,16,9,2.9,0,0,32,59.3,56.1,14.0,67.2,53.6,56.6,9.5,6,4,412,421,8.7,36,48
Alterraun Verner,5628,CB,TEN,16,3,6.4,0,0,31,79.6,80.8,90.2,,73.9,66.0,10.0,2,7,377,385,1.1,4,15
Corey Wootton,5633,DI,CHI,16,4,1.7,0,1,6,60.9,61.4,52.3,57.3,65.6,77.2,0.0,0,4,360,364,5.0,18,23
Darrell Stuckey,5634,S,SD,6,1,2.0,0,0,27,65.0,64.7,88.5,44.6,61.3,88.7,0.0,0,0,19,19,0.0,0,1
Walter Thurmond,5635,CB,SEA,15,0,17.0,0,0,29,73.8,72.8,86.5,51.1,61.6,56.7,20.0,1,3,140,141,0.7,1,4
Geno Atkins,5643,DI,CIN,9,1,2.2,0,0,7,60.9,78.8,86.4,73.1,70.9,74.1,14.3,1,0,146,148,2.1,3,5
Al Woods,5646,DI,PIT,15,1,2.8,0,0,25,60.0,61.8,51.8,55.3,69.2,60.6,0.0,0,1,101,102,7.9,8,10
O'Brien Schofield,5653,ED,SEA,11,2,-3.3,0,0,29,67.5,68.1,83.0,58.8,71.8,76.3,14.3,1,0,46,46,8.7,4,4
Kam Chancellor,5656,S,SEA,19,14,4.5,0,0,29,89.3,87.0,11.0,55.6,86.9,87.2,8.7,6,6,445,453,4.9,22,49
Ricky Sapp,5657,ED,HST,2,0,,0,0,13,60.0,64.8,75.8,62.4,61.0,68.1,,0,0,6,6,0.0,0,0
Dominique Franks,5658,CB,ATL,1,0,,0,0,2,49.7,48.7,73.3,,60.0,,,0,0,0,1,,0,0
Kendrick Lewis,5659,S,KC,17,7,9.8,0,0,16,43.0,50.5,63.8,73.4,66.0,59.6,14.6,6,1,378,382,2.1,8,28
Perrish Cox,5660,CB,SF,8,0,6.0,0,0,28,55.9,57.4,82.0,46.1,69.7,47.2,0.0,0,0,49,50,2.0,1,1
Sherrick McManis,5667,CB,CHI,3,0,,0,0,6,29.6,33.7,73.0,,61.9,72.8,,0,0,10,10,0.0,0,0
Nolan Carroll,5668,CB,MIA,15,1,2.4,0,0,17,56.6,61.2,89.3,84.2,71.8,79.9,10.0,1,2,309,318,1.9,6,8
Cam Thomas,5669,DI,SD,18,7,1.2,0,0,27,65.3,57.7,57.3,54.0,60.5,56.9,10.7,3,2,239,246,5.4,13,18
Austen Lane,5676,DI,DET,2,0,,0,0,11,60.0,58.6,73.7,56.4,60.7,,,0,0,10,10,0.0,0,0
Arthur Jones,5680,DI,BLT,14,12,2.3,0,0,3,,69.6,71.5,61.9,70.1,64.4,10.0,5,1,261,268,10.0,26,33
Reshad Jones,5686,S,MIA,16,8,7.9,0,0,17,49.9,57.8,40.9,71.8,72.1,83.0,8.3,4,3,459,469,3.5,16,36
Crezdon Butler,5687,CB,SD,1,0,,0,0,27,56.6,57.7,76.5,,61.9,29.5,,0,0,9,9,0.0,0,0
Stevenson Sylvester,5689,LB,PIT,3,0,3.0,0,0,25,75.0,61.3,77.7,50.5,60.6,78.6,0.0,0,0,44,46,9.1,4,6
Shann Schillinger,5694,S,TEN,2,0,,0,0,31,61.6,63.0,70.6,,60.0,,,0,0,3,3,0.0,0,0
Greg Hardy,5698,ED,CAR,17,9,2.5,0,0,5,64.2,82.9,34.2,79.8,77.3,70.0,8.3,4,6,309,319,8.4,26,35
Arthur Moats,5701,LB,BUF,14,9,3.1,0,0,4,63.3,72.1,82.8,61.1,72.7,90.1,0.0,0,0,177,181,7.9,14,23
Clifton Geathers,5709,DI,PHI,17,0,2.5,0,0,24,,60.1,83.1,50.7,65.9,74.7,13.3,2,0,122,125,8.2,10,13
Jonathan Dwyer,5711,HB,PIT,1,0,,0,0,25,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Eugene Sims,5712,ED,SL,16,3,2.6,0,0,26,67.2,58.4,8.6,52.1,68.2,78.0,0.0,0,6,143,147,11.2,16,18
Antonio Brown,5718,WR,PIT,1,0,,1,0,25,,60.0,60.0,,60.0,,,0,4,1,1,0.0,0,0
Trindon Holliday,5720,WR,DEN,1,0,,0,0,10,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Joe Webb III,5722,WR,MIN,1,0,,0,0,18,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Jordan Pugh,5725,S,NO,2,0,11.0,0,0,20,47.8,51.9,70.9,,65.2,78.2,0.0,0,0,6,7,0.0,0,1
Willie Young,5736,ED,DET,16,6,2.1,0,0,11,61.9,67.0,25.9,65.2,70.4,48.0,10.3,4,6,253,262,9.9,25,29
Dekoda Watson,5740,LB,TB,14,6,2.4,1,1,30,69.5,71.6,77.9,67.8,66.8,75.9,4.3,1,1,139,139,8.6,12,16
R.J. Stanford,5746,CB,MIA,1,0,,0,0,17,74.7,74.5,75.8,,61.5,,,0,0,8,8,0.0,0,0
Phillip Adams,5747,CB,OAK,13,2,10.3,0,0,23,41.2,41.7,85.7,49.8,49.9,29.9,21.4,3,0,103,107,2.9,3,9
George Selvie,5749,ED,DAL,16,4,1.3,0,0,9,71.7,67.9,46.0,60.5,70.9,34.5,17.6,6,5,261,267,7.7,20,24
C.J. Wilson,5753,DI,GB,9,0,4.7,0,0,12,60.0,55.5,79.4,55.2,56.2,53.9,12.5,1,0,68,68,4.4,3,7
Sean Lissemore,5757,DI,SD,15,4,2.1,0,0,27,62.1,73.3,81.5,56.7,74.1,67.4,5.6,1,0,97,101,12.4,12,13
Ricardo Mathews,5761,DI,IND,18,6,2.8,0,0,14,76.4,50.2,86.3,51.1,47.6,78.1,0.0,0,0,194,194,3.1,6,13
Kavell Conner,5763,LB,IND,7,2,1.3,0,0,14,57.7,70.2,77.2,74.6,85.2,87.1,11.1,1,0,28,28,17.9,5,6
Kurt Coleman,5767,S,PHI,5,0,4.3,0,0,24,60.0,64.3,77.5,60.0,71.3,83.8,0.0,0,0,30,30,6.7,2,4
Brandon Deaderick,5769,DI,JAX,13,1,4.3,0,0,15,58.0,55.2,84.5,65.8,49.1,73.4,33.3,4,0,169,170,1.8,3,7
Robert McClain,5771,CB,ATL,15,2,7.7,0,0,2,67.3,69.1,87.0,69.1,65.9,73.0,10.0,1,1,176,183,2.3,4,7
Austin Spitler,5774,LB,MIA,1,0,,0,0,17,,60.0,61.5,,60.0,,,0,0,1,1,0.0,0,0
Josh Hull,5776,LB,WAS,1,0,,0,0,32,,49.3,64.1,,60.0,,,0,0,1,1,0.0,0,0
Rafael Bush,5779,S,NO,15,8,11.9,0,0,20,68.0,66.7,43.9,43.3,65.7,90.8,3.8,1,1,175,179,2.3,4,17
Sergio Brown,5803,S,IND,3,0,,0,0,14,60.0,60.6,73.2,,60.0,78.1,,0,0,4,4,0.0,0,0
Kyle Love,5806,DI,JAX,2,0,1.7,0,0,15,,64.9,76.8,52.4,68.2,69.4,0.0,0,0,21,21,9.5,2,3
Dane Fletcher,5807,LB,NE,12,4,3.2,0,0,19,52.6,56.3,77.3,74.6,52.9,75.1,13.3,2,1,78,78,3.8,3,9
Da-mon Cromartie-Smith,5808,S,PIT,1,0,0.0,0,0,25,60.0,59.7,68.9,,59.9,76.7,0.0,0,0,3,3,33.3,1,1
Jeromy Miles,5810,S,BLT,2,0,,0,0,3,60.8,48.6,70.0,,52.3,23.8,100.0,1,0,5,5,0.0,0,0
Vincent Rey,5811,LB,CIN,13,3,2.8,0,0,7,84.3,86.0,79.8,84.9,68.5,58.9,9.5,2,0,106,107,11.3,12,16
Jermelle Cudjo,5814,DI,SL,13,1,0.8,0,0,26,59.5,42.1,5.8,49.4,51.9,32.8,22.2,2,3,117,118,4.3,5,6
Darian Stewart,5820,S,SL,13,3,6.2,0,0,26,72.3,70.3,43.4,67.8,61.2,35.0,27.3,6,1,191,194,2.6,5,13
Nate Collins,5825,DI,CHI,5,3,3.6,0,1,6,59.7,63.7,82.8,60.9,62.1,74.0,0.0,0,0,78,78,6.4,5,10
Cassius Vaughn,5845,CB,IND,10,0,4.8,1,0,14,57.1,58.7,85.6,,62.8,62.1,10.0,1,3,149,152,2.7,4,9
A.J. Jefferson,5881,CB,MIN,4,0,6.0,0,0,18,56.9,50.5,78.4,59.5,32.3,26.1,50.0,1,0,14,14,0.0,0,1
Tramaine Brock Sr.,5903,CB,SF,17,1,2.0,0,0,28,85.3,82.8,63.2,,57.3,67.7,25.0,1,2,257,266,0.8,2,2
Chris Maragos,5906,S,SEA,4,0,0.0,0,0,29,59.1,56.1,73.8,,51.9,56.5,50.0,1,0,9,9,11.1,1,1
Andre Neblett,5915,DI,NE,1,0,,0,0,19,,53.3,69.2,58.5,57.3,,,0,0,3,3,0.0,0,0
Barry Church,5924,S,DAL,16,11,7.1,0,2,9,64.7,68.6,36.3,72.4,76.5,85.2,9.5,6,4,378,392,4.0,15,46
Danny McCray,5929,S,DAL,2,1,,0,0,9,60.8,74.6,69.4,62.7,60.7,75.2,0.0,0,0,3,4,0.0,0,0
Sam Shields,5943,CB,GB,15,2,10.1,0,0,12,71.8,70.8,89.4,76.7,54.5,57.9,10.0,2,2,330,338,1.8,6,16
Frank Zombo,5945,ED,KC,8,6,3.6,1,0,16,58.7,71.0,60.9,59.3,81.4,46.3,0.0,0,2,167,171,4.8,8,13
Kyle Bosworth,5986,LB,DAL,2,0,,0,0,9,62.8,69.1,67.2,,65.8,,,0,0,19,19,0.0,0,0
Josh Gordy,5990,CB,IND,7,0,10.3,0,0,14,63.9,65.6,83.9,60.0,71.8,78.9,0.0,0,3,53,54,0.0,0,3
Jay Ross,6008,DI,BUF,5,0,3.0,0,0,4,60.0,45.3,76.9,51.4,47.3,69.9,0.0,0,0,21,21,0.0,0,1
Marcus Sherels,6017,CB,MIN,13,1,9.8,0,0,18,52.6,54.0,87.7,50.8,62.5,65.0,22.2,2,1,144,148,1.4,2,6
Junior Galette,6018,ED,NO,18,10,3.0,0,0,20,71.1,72.6,51.5,71.6,66.1,72.0,13.2,5,3,356,362,5.1,18,23
Albert McClellan,6022,LB,BLT,1,0,,0,0,3,61.9,62.4,70.0,60.0,60.0,,,0,0,1,1,0.0,0,0
Mitch Unrein,6031,DI,DEN,19,5,2.6,0,0,10,50.3,59.7,84.6,54.5,64.6,37.3,17.4,4,0,184,188,4.9,9,14
Kion Wilson,6046,LB,PIT,3,2,3.7,0,0,25,38.0,40.9,77.4,56.0,59.8,81.4,0.0,0,0,20,20,10.0,2,3
Brian Sanford,6056,DI,CLV,6,0,-0.7,0,0,8,56.9,53.8,78.9,48.7,65.4,72.6,0.0,0,0,45,46,13.3,6,6
Andrew Sendejo,6118,S,MIN,14,8,7.0,0,0,18,52.7,61.5,52.3,58.4,83.0,61.3,10.2,5,1,250,254,7.6,19,36
Isaiah Trufant,6120,CB,NYJ,2,0,,0,0,22,50.7,56.2,78.2,86.7,64.2,73.0,,0,0,11,12,0.0,0,0
Von Miller,6154,ED,DEN,9,3,1.4,0,0,10,85.1,91.5,45.9,90.6,84.7,73.5,4.2,1,2,205,209,7.8,16,20
Marcell Dareus,6155,DI,BUF,16,13,2.8,0,0,4,60.1,82.8,58.8,69.8,85.5,83.2,3.2,2,2,340,347,10.6,36,48
Patrick Peterson,6157,CB,ARZ,16,0,10.8,0,0,1,80.0,78.7,69.6,,63.1,47.1,33.3,2,6,344,353,0.0,0,4
Aldon Smith,6159,ED,SF,14,6,1.4,1,0,28,71.3,87.8,26.2,85.8,79.6,75.6,18.8,6,5,273,285,5.9,16,20
J.J. Watt,6163,DI,HST,16,8,1.6,1,2,13,67.2,93.2,57.1,90.3,93.2,80.9,5.6,4,4,393,404,13.7,54,59
Nick Fairley,6165,DI,DET,15,3,1.4,0,1,11,67.6,62.4,0.0,67.2,60.4,76.7,0.0,0,9,223,231,5.4,12,14
Robert Quinn,6166,ED,SL,16,7,1.0,0,1,26,73.8,93.6,50.6,93.4,84.2,72.4,2.4,1,4,312,315,8.0,25,34
Ryan Kerrigan,6168,ED,WAS,16,5,2.7,0,0,32,49.6,64.6,82.4,73.4,54.2,64.5,5.4,2,2,400,409,5.0,20,30
Corey Liuget,6170,DI,SD,18,14,2.6,0,0,27,71.4,50.4,27.8,57.4,48.9,81.4,0.0,0,5,289,296,3.8,11,18
Prince Amukamara,6171,CB,NYG,16,1,7.3,1,0,21,65.8,69.8,49.8,54.0,88.1,82.4,3.6,1,7,406,421,3.0,12,26
Adrian Clayborn,6172,ED,TB,16,7,1.7,0,1,30,57.3,58.8,56.2,54.2,66.4,36.3,20.3,12,3,358,365,7.5,27,40
Phil Taylor Sr.,6173,DI,CLV,15,3,0.7,0,0,8,72.9,68.7,56.9,55.8,73.7,79.6,8.3,2,2,238,245,7.1,17,19
Cameron Jordan,6176,DI,NO,18,11,2.4,0,0,20,59.7,78.5,75.4,74.8,70.6,76.9,2.7,1,2,387,393,4.9,19,25
Jimmy Smith,6179,CB,BLT,16,1,11.4,0,0,3,66.8,69.9,90.3,,76.4,54.3,13.3,2,6,405,417,0.2,1,12
Muhammad Wilkerson,6182,DI,NYJ,16,14,1.5,1,0,22,77.0,70.3,18.4,64.3,73.7,66.2,9.3,5,10,377,390,6.9,26,35
Cameron Heyward,6183,DI,PIT,16,8,3.8,0,0,25,73.0,62.6,66.5,55.3,62.2,76.5,5.1,2,1,288,294,5.9,17,29
Aaron Williams,6186,S,BUF,14,8,11.7,0,1,4,72.9,74.3,15.7,35.6,84.7,90.0,3.1,1,4,367,375,2.5,9,23
Jabaal Sheard,6189,ED,CLV,13,9,2.6,0,0,8,48.5,72.1,71.0,74.1,68.6,60.5,23.3,7,1,246,255,4.5,11,14
Akeem Ayers,6191,LB,TEN,16,4,2.6,2,0,31,55.4,64.5,0.0,67.6,73.3,39.9,18.2,6,6,298,304,5.4,16,23
Bruce Carter,6192,LB,DAL,15,12,4.0,1,0,9,70.1,59.1,40.1,64.6,45.5,77.9,4.2,2,3,312,319,5.1,16,34
Jarvis Jenkins,6193,DI,WAS,12,3,3.8,0,0,32,60.0,55.6,82.6,50.2,60.4,58.9,16.7,3,0,160,164,3.8,6,12
Brooks Reed,6194,ED,HST,16,9,3.2,1,0,13,50.9,59.7,54.4,54.0,70.4,72.4,10.0,4,5,418,430,5.5,23,27
Rahim Moore,6197,S,DEN,10,2,8.0,1,0,10,64.9,62.4,0.0,53.1,65.0,82.7,0.0,0,3,209,212,2.4,5,14
Marcus Gilchrist,6202,S,SD,18,10,6.0,0,1,27,56.9,65.7,87.0,79.0,79.1,82.0,2.6,1,3,394,405,3.0,12,28
Da'Quan Bowers,6203,ED,TB,9,2,2.3,0,0,30,58.0,54.8,83.1,53.5,63.1,74.0,0.0,0,0,27,28,7.4,2,3
Marvin Austin,6204,DI,DAL,3,1,-2.0,0,0,9,59.5,66.3,77.2,57.1,69.5,69.4,0.0,0,0,23,23,8.7,2,2
Stephen Paea,6205,DI,CHI,13,7,1.5,0,0,6,63.1,55.3,71.5,61.3,49.9,60.6,10.3,3,2,215,219,7.0,15,19
Jaiquawn Jarrett,6206,S,NYJ,15,3,7.5,0,0,22,63.0,66.9,82.9,75.9,65.0,54.1,16.7,1,0,80,82,1.3,1,2
Brandon Harris,6212,CB,HST,12,2,8.0,1,0,13,61.1,63.7,6.6,85.3,72.1,88.3,16.7,1,2,70,75,0.0,0,3
Terrell McClain,6217,DI,HST,15,1,3.0,0,0,13,60.0,62.7,45.0,54.9,67.8,74.4,0.0,0,1,98,99,5.1,5,6
Dontay Moch,6218,LB,ARZ,4,0,,0,0,1,45.2,56.2,10.2,64.1,61.8,75.1,,0,1,11,11,0.0,0,0
Nate Irving,6219,LB,DEN,17,4,2.7,0,0,10,71.1,69.4,81.6,58.3,64.8,86.1,0.0,0,0,157,158,8.9,14,18
Kelvin Sheppard,6220,LB,IND,16,4,2.7,0,0,14,63.0,51.1,39.3,62.0,45.7,67.9,8.7,4,1,241,245,10.0,24,38
Justin Houston,6222,ED,KC,12,3,1.8,0,0,16,89.5,90.2,69.8,83.5,77.0,57.6,20.6,7,0,251,254,8.8,22,24
Martez Wilson,6224,LB,DAL,6,0,5.5,0,0,9,64.2,58.0,77.0,61.0,51.5,75.7,0.0,0,0,25,25,4.0,1,2
Jurrell Casey,6229,DI,TEN,15,6,2.3,0,0,31,63.0,79.4,71.7,82.5,65.7,70.1,15.6,7,2,360,365,6.7,24,32
Mason Foster,6236,LB,TB,15,14,2.7,0,0,30,61.4,59.2,81.5,70.2,51.8,58.5,21.2,14,0,349,354,7.7,27,38
Allen Bailey,6238,DI,KC,14,6,2.9,0,0,16,67.3,66.0,70.4,53.3,74.2,78.9,3.6,1,1,150,153,10.7,16,21
Drake Nevis,6239,DI,JAX,12,1,2.0,0,0,15,56.7,60.9,84.3,52.5,66.0,61.9,17.6,3,0,130,133,8.5,11,13
Johnny Patrick,6240,CB,SD,13,0,6.3,1,0,27,48.9,53.6,85.9,56.7,77.2,62.6,10.0,1,1,138,144,2.2,3,9
Shareece Wright,6241,CB,SD,15,3,8.6,0,0,27,45.4,49.3,89.2,71.7,65.0,57.6,21.1,4,5,329,339,1.2,4,12
Akeem Dent,6243,LB,ATL,11,5,3.4,0,0,2,36.1,46.6,77.6,69.7,56.8,62.5,5.9,2,2,163,171,9.2,15,27
Chris Conte,6245,S,CHI,16,8,11.5,0,0,6,50.3,47.9,84.2,61.3,42.3,55.8,19.4,13,3,462,468,1.9,9,46
Kenrick Ellis,6246,DI,NYJ,15,3,1.6,1,0,22,,86.4,3.9,67.2,90.6,75.8,0.0,0,3,114,118,14.9,17,18
Sione Fua,6249,DI,DEN,5,0,6.0,0,0,10,60.0,43.5,78.4,54.7,41.2,67.3,0.0,0,0,22,24,0.0,0,1
K.J. Wright,6251,LB,SEA,15,9,2.4,1,0,29,77.3,72.1,59.6,66.9,62.0,78.1,8.7,4,3,294,297,7.8,23,33
Da'Norris Searcy,6252,S,BUF,14,10,8.2,0,0,4,62.3,65.1,87.7,63.6,66.5,64.1,13.2,5,2,253,262,2.4,6,23
Sam Acho,6255,ED,ARZ,3,1,3.0,0,0,1,54.3,56.9,76.4,55.9,62.7,75.7,0.0,0,0,20,22,5.0,1,1
Roy Helu,6257,HB,WAS,1,0,,0,0,32,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Colin McCarthy,6261,LB,TEN,10,4,3.4,0,1,31,71.1,64.4,79.2,49.1,58.7,36.9,21.6,8,0,159,164,8.8,14,25
Chimdi Chekwa,6265,CB,OAK,4,1,16.3,0,0,23,35.0,41.2,82.8,,74.8,67.2,0.0,0,2,66,67,0.0,0,3
Casey Matthews,6268,ED,PHI,8,0,6.5,0,0,24,83.8,64.6,77.7,52.3,54.9,74.2,0.0,0,0,26,28,0.0,0,2
Chris Prosinski,6273,S,JAX,8,1,4.6,0,0,15,66.9,68.8,77.2,90.5,55.3,38.9,25.0,2,0,47,47,4.3,2,5
Roc Carmichael,6279,CB,PHI,7,0,4.0,0,0,24,54.0,59.8,85.0,,80.3,71.6,0.0,0,3,91,93,3.3,3,4
Cortez Allen,6280,CB,PIT,14,1,5.4,0,0,25,70.4,72.0,88.0,65.3,69.7,61.7,0.0,0,2,223,231,0.9,2,7
Davon House,6283,CB,GB,12,2,4.0,0,0,12,54.2,57.7,87.1,79.3,69.1,68.6,33.3,2,1,183,184,0.5,1,2
Buster Skrine,6289,CB,CLV,16,5,7.5,0,0,8,53.4,54.2,67.9,50.0,60.6,29.0,20.7,6,5,382,392,1.6,6,18
Brandon Burton,6291,CB,BUF,1,0,,0,0,4,54.1,54.8,73.5,,60.0,,,0,0,2,2,0.0,0,0
Karl Klug,6294,DI,TEN,16,1,2.3,0,0,31,60.1,78.2,84.2,76.3,64.5,61.6,9.1,1,0,85,89,7.1,6,9
Josh Thomas,6295,CB,CAR,9,2,8.4,0,0,5,58.0,61.9,10.5,,87.6,79.0,0.0,0,1,104,107,2.9,3,5
Shiloh Keo,6296,S,HST,16,4,10.6,1,0,13,71.1,63.1,23.0,48.8,50.9,43.9,27.8,10,3,327,338,2.4,8,22
DeJon Gomes,6298,S,DET,1,0,,0,0,11,64.0,65.3,73.2,60.0,61.3,81.5,,0,0,9,9,0.0,0,0
Ahmad Black,6303,S,TB,4,0,3.5,0,0,30,54.4,52.8,0.0,55.6,67.2,57.2,0.0,0,1,30,31,0.0,0,2
Richard Sherman,6306,CB,SEA,19,6,10.3,0,0,29,90.1,90.2,50.1,71.6,79.4,68.4,11.1,3,11,435,443,1.8,8,18
Niles Paul,6307,TE,WAS,1,0,,0,0,32,,60.0,60.4,,60.0,,,0,1,1,1,0.0,0,0
Chris Carter,6314,ED,PIT,2,0,11.0,0,0,25,77.7,56.4,75.5,52.5,53.8,70.5,0.0,0,0,24,26,0.0,0,1
Chykie Brown,6316,CB,BLT,2,0,,0,0,3,44.4,45.4,76.3,,60.0,72.5,,0,0,5,5,0.0,0,0
Pernell McPhee,6317,ED,BLT,16,5,1.3,0,1,3,53.3,69.7,84.4,63.6,72.0,80.1,16.7,3,0,89,92,9.0,8,10
Chris White,6321,LB,NE,1,0,,0,0,19,,60.0,64.4,,60.0,,,0,0,1,1,0.0,0,0
Mistral Raymond,6322,S,MIN,7,1,10.6,0,0,18,47.3,40.3,78.3,76.0,33.4,35.9,40.0,4,0,76,77,1.3,1,5
Byron Maxwell,6325,CB,SEA,15,2,7.0,0,0,29,84.9,84.7,89.0,,68.6,78.7,0.0,0,5,211,216,0.5,1,5
Aldrick Robinson,6330,WR,WAS,1,0,,0,0,32,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
